Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-06 00:00:00+05:30,347.187052893931,376.629936565856,347.187052893931,359.84100341796875,3174,0.0,0.0
2023-04-10 00:00:00+05:30,360.3391802362967,388.58643070344,353.71328948646465,370.65167236328125,10913,0.0,0.0
2023-04-11 00:00:00+05:30,370.65168590894257,383.6045674057604,370.65168590894257,381.61181640625,3349,0.0,0.0
2023-04-12 00:00:00+05:30,378.6226927405373,382.9070952587616,358.7449892088721,372.6444396972656,4187,0.0,0.0
2023-04-13 00:00:00+05:30,359.7912029355857,376.1317552269664,359.7912029355857,375.0357360839844,2983,0.0,0.0
2023-04-17 00:00:00+05:30,377.9252259029375,378.6227009358697,366.7160012041782,377.277587890625,6535,0.0,0.0
2023-04-18 00:00:00+05:30,374.2884480191776,381.5620073652723,338.86731139113436,373.59100341796875,5723,0.0,0.0
2023-04-19 00:00:00+05:30,374.936076638235,388.5864327196343,369.75494244615294,370.60186767578125,4055,0.0,0.0
2023-04-20 00:00:00+05:30,364.6734245615717,375.7830050481061,364.6734245615717,372.9433288574219,3159,0.0,0.0
2023-04-21 00:00:00+05:30,369.15712848640914,372.59463617761213,357.74861667134303,367.7123718261719,1709,0.0,0.0
2023-04-24 00:00:00+05:30,367.7123698187697,376.6299427964461,344.3473823524299,371.00042724609375,1919,0.0,0.0
2023-04-25 00:00:00+05:30,370.55205523117195,378.6227031427129,365.769464827946,373.98956298828125,2900,0.0,0.0
2023-04-26 00:00:00+05:30,374.1888227263011,374.68701049742225,362.78034101180805,368.2604064941406,1841,0.0,0.0
2023-04-27 00:00:00+05:30,361.1861139688268,365.6199970479205,360.48863896527274,362.3319396972656,2339,0.0,0.0
2023-04-28 00:00:00+05:30,362.4814087706329,363.22869042456387,357.3999178494774,361.8337707519531,1676,0.0,0.0
2023-05-02 00:00:00+05:30,364.17523239340363,366.61636444501045,345.7422862941479,361.7341003417969,2777,0.0,0.0
2023-05-03 00:00:00+05:30,354.4107664250177,369.6552989353044,349.77759616939306,364.12542724609375,3859,0.0,0.0
2023-05-04 00:00:00+05:30,367.3636718411591,373.14263778017425,364.12545135308017,366.71600341796875,3257,0.0,0.0
2023-05-05 00:00:00+05:30,365.7694422891601,378.6226798119079,363.67704771406943,373.7902526855469,6603,0.0,0.0
2023-05-08 00:00:00+05:30,371.74769011504804,377.3273987710552,364.6734182694122,365.02215576171875,3170,0.0,0.0
2023-05-09 00:00:00+05:30,368.0610987464263,374.9859205425464,354.26129217270676,362.3319396972656,4352,0.0,0.0
2023-05-10 00:00:00+05:30,363.0294306429204,369.60551522604607,358.74499761730806,363.5276184082031,4138,0.0,0.0
2023-05-11 00:00:00+05:30,367.0647422245904,371.69788239624455,362.48140866706336,369.1073303222656,13165,0.0,0.0
2023-05-12 00:00:00+05:30,365.47051566271637,373.14261905848116,364.4243335664606,371.24951171875,3945,0.0,0.0
2023-05-15 00:00:00+05:30,370.2032962958254,375.58374819689715,358.89445895808205,372.9433288574219,20926,0.0,0.0
2023-05-16 00:00:00+05:30,373.64081917365166,373.64081917365166,364.7232461265868,369.30657958984375,7040,0.0,0.0
2023-05-17 00:00:00+05:30,368.65892236846133,375.6335506294863,361.734100717943,372.2458801269531,7464,0.0,0.0
2023-05-18 00:00:00+05:30,372.54479625030586,373.64081539017724,368.6589378516415,369.4062194824219,1847,0.0,0.0
2023-05-19 00:00:00+05:30,368.658939286849,371.34916533091837,364.4243433626081,368.5592956542969,5976,0.0,0.0
2023-05-22 00:00:00+05:30,364.07560375098836,368.6589371592263,359.89084487065867,364.57379150390625,4275,0.0,0.0
2023-05-23 00:00:00+05:30,363.72685420856584,372.54478322486244,359.24316458064885,360.040283203125,4067,0.0,0.0
2023-05-24 00:00:00+05:30,355.1082106627225,358.1969806944714,344.6961052678001,353.6136474609375,20015,0.0,0.0
2023-05-25 00:00:00+05:30,351.77035417762306,353.8129421739568,333.6363385246343,342.9026184082031,14051,0.0,0.0
2023-05-26 00:00:00+05:30,352.866373425511,352.866373425511,338.8174729461299,339.6643981933594,4739,0.0,0.0
2023-05-29 00:00:00+05:30,347.18706594225296,348.7314358525269,321.0820148670765,337.6716613769531,9515,0.0,0.0
2023-05-30 00:00:00+05:30,331.79304737287663,341.70699593614455,323.8220432317865,328.903564453125,9442,0.0,0.0
2023-05-31 00:00:00+05:30,321.8293003180088,337.87095263816394,321.8293003180088,330.2984924316406,7267,0.0,0.0
2023-06-01 00:00:00+05:30,337.87092709800027,340.7604098722489,331.2948429313531,336.6254577636719,5758,0.0,0.0
2023-06-02 00:00:00+05:30,335.67891230584354,342.7531846993458,332.1915979266351,341.65716552734375,2933,0.0,0.0
2023-06-05 00:00:00+05:30,345.3437621679972,350.1761895333493,338.36913351073747,339.3655090332031,3165,0.0,0.0
2023-06-06 00:00:00+05:30,341.8065949951135,355.9053323108755,333.7857845733757,348.6816101074219,5744,0.0,0.0
2023-06-07 00:00:00+05:30,348.83107510878114,388.68609584884257,343.74955388302976,373.3419189453125,23099,0.0,0.0
2023-06-08 00:00:00+05:30,374.736840442403,401.4895293278197,373.74046491897565,391.8744812011719,27343,0.0,0.0
2023-06-09 00:00:00+05:30,398.1516673542616,423.5094063157727,378.67250752378305,414.4424133300781,63982,0.0,0.0
2023-06-12 00:00:00+05:30,418.47770933742015,423.45958682953227,407.96595999185035,412.3500061035156,18991,0.0,0.0
2023-06-13 00:00:00+05:30,414.8907669942419,416.93335508665785,401.0411531290666,412.7485656738281,35456,0.0,0.0
2023-06-14 00:00:00+05:30,415.38894567320193,416.484964819911,396.1090733973939,413.79473876953125,21989,0.0,0.0
2023-06-15 00:00:00+05:30,408.4143062811675,425.0537890866836,401.14077738455757,418.12896728515625,28390,0.0,0.0
2023-06-16 00:00:00+05:30,426.0501610511437,426.0501610511437,398.151647629364,408.5139465332031,17776,0.0,0.0
2023-06-19 00:00:00+05:30,397.5538201404066,410.357251256397,397.5538201404066,401.9378662109375,9262,0.0,0.0
2023-06-20 00:00:00+05:30,400.5927672754237,403.83098772853697,391.5755809456955,395.9098205566406,5580,0.0,0.0
2023-06-21 00:00:00+05:30,401.83824017708326,401.83824017708326,385.14895000427686,387.7395324707031,9805,0.0,0.0
2023-06-22 00:00:00+05:30,388.68608650553426,399.54657331474107,384.1027531492087,395.41162109375,7753,0.0,0.0
2023-06-23 00:00:00+05:30,399.3472801207379,399.3472801207379,383.60455970348534,388.28753662109375,4837,0.0,0.0
2023-06-26 00:00:00+05:30,381.2132642184845,394.0166952007184,379.6190573712277,384.252197265625,4088,0.0,0.0
2023-06-27 00:00:00+05:30,384.252208103682,392.1235685257557,376.62994155830035,383.15618896484375,3562,0.0,0.0
2023-06-28 00:00:00+05:30,392.5719516392027,393.5683271509773,378.82198173949985,383.10638427734375,2555,0.0,0.0
2023-06-30 00:00:00+05:30,377.62630559220213,388.58643583366444,377.62630559220213,379.4197692871094,3551,0.0,0.0
2023-07-03 00:00:00+05:30,380.61543331946245,380.61543331946245,365.7196077322623,368.06109619140625,11957,0.0,0.0
2023-07-04 00:00:00+05:30,368.360020701233,378.0746814619846,353.3645517443035,356.9017028808594,15106,0.0,0.0
2023-07-05 00:00:00+05:30,351.5212743180997,372.1462599223675,351.5212743180997,365.9687194824219,6351,0.0,0.0
2023-07-06 00:00:00+05:30,365.96869782664226,374.63717657507544,364.9723223570277,371.3989562988281,4366,0.0,0.0
2023-07-07 00:00:00+05:30,374.6372002665644,383.60458006017893,365.8691077422618,376.4306640625,7572,0.0,0.0
2023-07-10 00:00:00+05:30,387.5402698572618,387.5402698572618,372.84373096796116,376.58013916015625,4398,0.0,0.0
2023-07-11 00:00:00+05:30,375.63357661715804,378.5230595866656,359.7912116953347,366.71600341796875,10874,0.0,0.0
2023-07-12 00:00:00+05:30,364.0755997314474,373.6408105632603,361.4850173634821,371.1498718261719,2134,0.0,0.0
2023-07-13 00:00:00+05:30,371.1000562950134,371.64805064121526,361.6842959323355,368.95782470703125,4512,0.0,0.0
2023-07-14 00:00:00+05:30,369.45601720165774,373.6408063960805,366.76582163978594,367.21417236328125,5085,0.0,0.0
2023-07-17 00:00:00+05:30,367.6127437384452,370.8011270149107,360.7377286339805,364.8727111816406,5385,0.0,0.0
2023-07-18 00:00:00+05:30,366.9152879168582,371.64807167138656,358.8944770851288,361.1363220214844,5006,0.0,0.0
2023-07-19 00:00:00+05:30,391.5755627037693,395.2621641337416,363.6770493304728,383.4551086425781,25036,0.0,0.0
2023-07-20 00:00:00+05:30,388.4370030691021,433.4233517754347,384.20240710348,430.6833190917969,104267,0.0,0.0
2023-07-21 00:00:00+05:30,432.3771584649673,432.3771584649673,411.45327305801766,417.23223876953125,44269,0.0,0.0
2023-07-24 00:00:00+05:30,409.56012423860824,427.74397654203955,409.56012423860824,414.29290771484375,13223,0.0,0.0
2023-07-25 00:00:00+05:30,416.2856781891731,419.27480473550116,399.79567557138347,404.080078125,10247,0.0,0.0
2023-07-26 00:00:00+05:30,404.08006498977215,413.5456320787854,398.40074298054424,404.4288024902344,10499,0.0,0.0
2023-07-27 00:00:00+05:30,404.42881816385193,412.7485598511775,392.4723119038299,401.5891418457031,14085,0.0,0.0
2023-07-28 00:00:00+05:30,399.19782625967736,406.7204793077385,397.40436257518087,398.89892578125,10474,0.0,0.0
2023-07-31 00:00:00+05:30,398.898949284145,408.06558591061565,398.3509244987839,403.9306335449219,8312,0.0,0.0
2023-08-01 00:00:00+05:30,408.4143107219602,416.4849583405753,405.6742781012985,412.3500061035156,15549,0.0,0.0
2023-08-02 00:00:00+05:30,415.0,428.54998779296875,411.70001220703125,417.3500061035156,17084,1.5,0.0
2023-08-03 00:00:00+05:30,418.0,422.5,404.0,405.1499938964844,8108,0.0,0.0
2023-08-04 00:00:00+05:30,410.29998779296875,412.3999938964844,399.3500061035156,402.8500061035156,7841,0.0,0.0
2023-08-07 00:00:00+05:30,405.0,455.0,405.0,449.3500061035156,214075,0.0,0.0
2023-08-08 00:00:00+05:30,463.45001220703125,463.45001220703125,446.54998779296875,451.45001220703125,84468,0.0,0.0
2023-08-09 00:00:00+05:30,450.0,454.45001220703125,425.0,438.20001220703125,45210,0.0,0.0
2023-08-10 00:00:00+05:30,437.0,442.75,430.04998779296875,432.5,12935,0.0,0.0
2023-08-11 00:00:00+05:30,441.0,441.0,421.5,432.04998779296875,17138,0.0,0.0
2023-08-14 00:00:00+05:30,438.0,438.0,410.54998779296875,417.5,17636,0.0,0.0
2023-08-16 00:00:00+05:30,411.0,425.5,408.54998779296875,414.25,14656,0.0,0.0
2023-08-17 00:00:00+05:30,414.6499938964844,424.6000061035156,409.0,412.3500061035156,8598,0.0,0.0
2023-08-18 00:00:00+05:30,412.5,414.20001220703125,404.04998779296875,412.1000061035156,14181,0.0,0.0
2023-08-21 00:00:00+05:30,412.0,418.04998779296875,409.54998779296875,413.1499938964844,7934,0.0,0.0
2023-08-22 00:00:00+05:30,418.6000061035156,423.1000061035156,413.0,418.45001220703125,7395,0.0,0.0
2023-08-23 00:00:00+05:30,418.45001220703125,430.1499938964844,411.54998779296875,413.6499938964844,10890,0.0,0.0
