Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01 00:00:00+05:30,42.09442360906158,42.09442360906158,40.718037937152616,41.32976531982422,28112,0.0,0.0
2015-01-02 00:00:00+05:30,42.05619342347201,43.39434644959126,41.865029778714636,42.55322265625,60159,0.0,0.0
2015-01-05 00:00:00+05:30,43.39434396521685,44.65602770479154,42.859082034131724,43.24140930175781,38443,0.0,0.0
2015-01-06 00:00:00+05:30,43.8149077271121,45.49715536213529,39.76221955975461,40.297481536865234,122714,0.0,0.0
2015-01-07 00:00:00+05:30,42.05618961493194,42.05618961493194,39.30342211048544,39.838680267333984,32403,0.0,0.0
2015-01-08 00:00:00+05:30,41.2533001091035,41.2533001091035,40.373943634771365,40.52687454223633,16396,0.0,0.0
2015-01-09 00:00:00+05:30,40.1445426940918,41.826789997121494,39.76221171263513,40.1445426940918,23045,0.0,0.0
2015-01-12 00:00:00+05:30,41.25330542386647,41.25330542386647,39.915152298333346,40.25925064086914,41481,0.0,0.0
2015-01-13 00:00:00+05:30,40.52687882975411,40.71804248430936,39.37989314601361,39.800453186035156,23507,0.0,0.0
2015-01-14 00:00:00+05:30,39.80044830871031,40.14454660115142,38.232899020633745,38.38582992553711,33689,0.0,0.0
2015-01-15 00:00:00+05:30,38.42406703243621,46.032413482666016,38.11820146125163,46.032413482666016,625694,0.0,0.0
2015-01-16 00:00:00+05:30,47.40879666053939,48.93810941013656,43.58550539552544,44.006065368652344,574891,0.0,0.0
2015-01-19 00:00:00+05:30,43.66197418003159,45.87948365875111,43.50904326903204,43.77667236328125,56743,0.0,0.0
2015-01-20 00:00:00+05:30,44.88542941119887,44.88542941119887,42.285588873644976,43.05024719238281,33894,0.0,0.0
2015-01-21 00:00:00+05:30,43.01201224635644,44.08253233482466,41.82679397945325,41.9797248840332,25542,0.0,0.0
2015-01-22 00:00:00+05:30,41.7885647551665,42.553223098552756,40.60334263253382,40.870975494384766,104808,0.0,0.0
2015-01-23 00:00:00+05:30,41.673865765295346,43.432578794322616,41.32976745136727,41.44446563720703,15653,0.0,0.0
2015-01-27 00:00:00+05:30,42.132658508654394,42.40028760894718,40.60334185130665,41.44446563720703,6473,0.0,0.0
2015-01-28 00:00:00+05:30,41.97972561053464,49.7027702331543,41.1768345911865,49.7027702331543,610420,0.0,0.0
2015-01-29 00:00:00+05:30,50.467430551143295,55.55240595895781,48.93811390468308,53.487831115722656,695099,0.0,0.0
2015-01-30 00:00:00+05:30,53.52606828991997,55.74357798711373,49.70277635620816,52.83787536621094,220150,0.0,0.0
2015-02-02 00:00:00+05:30,48.938109209457764,53.52605870866087,48.938109209457764,52.8760986328125,42707,0.0,0.0
2015-02-03 00:00:00+05:30,52.64670426075043,54.78774819201949,51.270318608048285,52.91433334350586,50896,0.0,0.0
2015-02-04 00:00:00+05:30,52.60847621449271,53.181970913535935,50.849763144262944,51.46148681640625,117191,0.0,0.0
2015-02-05 00:00:00+05:30,51.23208570170979,51.61441671785251,47.90582351638825,49.167510986328125,22065,0.0,0.0
2015-02-06 00:00:00+05:30,48.97635264227019,51.15562969432782,47.48527229760888,47.94406509399414,11973,0.0,0.0
2015-02-09 00:00:00+05:30,47.829366894897824,49.62631286022519,46.68238114752546,47.94406509399414,11481,0.0,0.0
2015-02-10 00:00:00+05:30,47.7911280524255,49.473375603604275,46.10888050124672,46.79707336425781,13490,0.0,0.0
2015-02-11 00:00:00+05:30,47.02646538664163,48.47931643467126,47.02646538664163,47.44702911376953,4442,0.0,0.0
2015-02-12 00:00:00+05:30,48.17345351825688,48.78518090192336,47.40879898418453,47.7911262512207,8929,0.0,0.0
2015-02-13 00:00:00+05:30,47.523505827576855,48.058764099002225,46.14711990252162,47.37057113647461,38155,0.0,0.0
2015-02-16 00:00:00+05:30,47.4470321069586,48.17345392039124,46.41474096452654,47.064701080322266,10935,0.0,0.0
2015-02-18 00:00:00+05:30,47.4088050715602,48.17345970381559,46.26181561035897,47.02647399902344,8632,0.0,0.0
2015-02-19 00:00:00+05:30,46.644137459628716,47.944053833830516,46.33827191079839,47.14116287231445,43223,0.0,0.0
2015-02-20 00:00:00+05:30,46.41474090514633,47.40879931928389,45.53538442833898,46.10887908935547,8338,0.0,0.0
2015-02-23 00:00:00+05:30,47.026476217000585,47.714669174897736,45.229530233630335,46.18535232543945,13074,0.0,0.0
2015-02-24 00:00:00+05:30,45.53538188995046,46.529440248673815,44.77072363669087,44.88542556762695,8147,0.0,0.0
2015-02-25 00:00:00+05:30,45.8794801699419,50.00863323498034,43.58550541016312,44.88542556762695,361182,0.0,0.0
2015-02-26 00:00:00+05:30,43.96783357202031,47.332328453696526,43.96783357202031,45.34421920776367,100631,0.0,0.0
2015-02-27 00:00:00+05:30,45.80302499127951,47.79113464172973,44.808966409645144,46.18535232543945,32005,0.0,0.0
2015-03-02 00:00:00+05:30,46.22358299301004,47.026474115272,44.8471971387298,45.114830017089844,6988,0.0,0.0
2015-03-03 00:00:00+05:30,45.114820240578915,45.80301301858569,44.73248924994925,45.0001220703125,22001,0.0,0.0
2015-03-04 00:00:00+05:30,44.35016761588458,45.49715321978847,42.2091235646674,43.126712799072266,14467,0.0,0.0
2015-03-05 00:00:00+05:30,44.732492126978514,44.732492126978514,43.16494285303527,43.66197204589844,20912,0.0,0.0
2015-03-09 00:00:00+05:30,43.967831692543385,44.96189002942565,42.20911887561065,43.547271728515625,112328,0.0,0.0
2015-03-10 00:00:00+05:30,44.35016221675852,44.35016221675852,42.056187531807225,42.43851852416992,4723,0.0,0.0
2015-03-11 00:00:00+05:30,43.58551331640442,47.94406352112213,42.51499307021618,46.147117614746094,96890,0.0,0.0
2015-03-12 00:00:00+05:30,45.87948323322728,46.452974144156556,44.35016662459855,44.50309753417969,13975,0.0,0.0
