Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-27 00:00:00+05:30,163.2155366743164,166.013523379478,158.69213527388374,160.55746459960938,3580,0.0,0.0
2015-05-28 00:00:00+05:30,160.3242738725914,163.21551723116306,158.45895933592632,162.42276000976562,6792,0.0,0.0
2015-05-29 00:00:00+05:30,161.81652961901077,162.74918687748942,155.800871364916,157.15322875976562,2787,0.0,0.0
2015-06-01 00:00:00+05:30,156.68690401273432,161.3502049875214,153.8889176011212,159.158447265625,8460,0.0,0.0
2015-06-02 00:00:00+05:30,162.46939502455558,162.46939502455558,156.2205654158336,158.41232299804688,5692,0.0,0.0
2015-06-03 00:00:00+05:30,162.28285946031244,162.28285946031244,153.04952922544862,154.96148681640625,2505,0.0,0.0
2015-06-04 00:00:00+05:30,154.82159126393333,161.25693532241132,153.88891940456404,157.52630615234375,4734,0.0,0.0
2015-06-05 00:00:00+05:30,160.32429002834112,160.4175615913141,159.01857554784058,159.95123291015625,1324,0.0,0.0
2015-06-08 00:00:00+05:30,155.75425331191371,158.50559677889783,153.8889241030756,154.30862426757812,1919,0.0,0.0
2015-06-09 00:00:00+05:30,164.1482059839814,164.1482059839814,149.22562988528475,153.88893127441406,2084,0.0,0.0
2015-06-10 00:00:00+05:30,155.75425156524628,158.36569494811084,139.8990335856174,148.75929260253906,20740,0.0,0.0
2015-06-11 00:00:00+05:30,152.02362217062077,153.70240840212853,142.79029061390102,146.2411346435547,6381,0.0,0.0
2015-06-12 00:00:00+05:30,143.16333610606875,150.99768092732685,139.9922924673144,143.8162078857422,2323,0.0,0.0
2015-06-15 00:00:00+05:30,147.36031111113485,149.17899729195307,144.60896759146416,148.01316833496094,956,0.0,0.0
2015-06-16 00:00:00+05:30,146.42765203472084,149.2256240180765,141.95087938112826,148.52613830566406,6126,0.0,0.0
2015-06-17 00:00:00+05:30,148.29297358302875,149.1790024556637,145.72815852897895,147.82664489746094,1668,0.0,0.0
2015-06-18 00:00:00+05:30,145.49500146962185,149.2256309541644,145.49500146962185,147.82664489746094,2077,0.0,0.0
2015-06-19 00:00:00+05:30,144.56232948821136,149.22561587259182,142.3705717773856,148.10643005371094,3065,0.0,0.0
2015-06-22 00:00:00+05:30,146.42765406852135,149.22562609073933,146.42765406852135,148.29296875,3456,0.0,0.0
2015-06-23 00:00:00+05:30,146.42764202136615,150.90441436881773,146.42764202136615,148.339599609375,4473,0.0,0.0
2015-06-24 00:00:00+05:30,151.0443326497051,151.09096114847895,146.42765969862648,148.66604614257812,2973,0.0,0.0
2015-06-25 00:00:00+05:30,144.7022129271096,151.09094286055324,144.5623274477196,148.89918518066406,1216,0.0,0.0
