Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-23 00:00:00+05:30,2.4440822550974617,2.8348021507263184,2.163095606642207,2.8348021507263184,487590,0.0,0.0
2021-11-24 00:00:00+05:30,3.1074760696180785,3.1174519062042236,3.1074760696180785,3.1174519062042236,664800,0.0,0.0
2021-11-25 00:00:00+05:30,3.2554507357600286,3.4283649921417236,3.2221981862518803,3.4283649921417236,3922470,0.0,0.0
2021-11-26 00:00:00+05:30,3.524798624687313,3.770869731903076,3.524798624687313,3.770869731903076,2946030,0.0,0.0
2021-11-29 00:00:00+05:30,3.8240740236912147,3.9387962634293676,3.582990711425958,3.6079304218292236,3825840,0.0,0.0
2021-11-30 00:00:00+05:30,3.443328900393201,3.7575678629761677,3.443328900393201,3.7010388374328613,3673590,0.0,0.0
2021-12-01 00:00:00+05:30,3.7758578397607994,3.7758578397607994,3.624557056716741,3.6511597633361816,2760600,0.0,0.0
2021-12-02 00:00:00+05:30,3.6578094547404056,3.7891583212542748,3.5746777243870094,3.5879786014556885,2767290,0.0,0.0
2021-12-03 00:00:00+05:30,3.4283650715496345,3.6594725435976634,3.4283650715496345,3.5680270195007324,2039730,0.0,0.0
2021-12-06 00:00:00+05:30,3.529786364940846,3.6494966377422404,3.463280552121095,3.499858856201172,2547870,0.0,0.0
2021-12-07 00:00:00+05:30,3.4998588158567077,3.6378577634219695,3.491545975844448,3.5746777057647705,750420,0.0,0.0
2021-12-08 00:00:00+05:30,3.5746778648253885,3.752580164832926,3.5746778648253885,3.666123390197754,1084410,0.0,0.0
2021-12-09 00:00:00+05:30,3.488220029831025,3.830724692924236,3.483232230620494,3.5863165855407715,972600,0.0,0.0
2021-12-10 00:00:00+05:30,3.5913044002162646,3.722652554824004,3.5680269731485255,3.7010388374328613,1123140,0.0,0.0
2021-12-13 00:00:00+05:30,3.775857777915234,3.8855919787207474,3.67277318336349,3.755906105041504,724500,0.0,0.0
2021-12-14 00:00:00+05:30,3.757567878184126,3.922169296832512,3.757567878184126,3.815761089324951,1123830,0.0,0.0
2021-12-15 00:00:00+05:30,3.8573264070064623,4.0053019046475,3.809109984489667,3.849013566970825,870840,0.0,0.0
2021-12-16 00:00:00+05:30,4.005302017688635,4.005302017688635,3.840700597488102,3.842362642288208,613290,0.0,0.0
2021-12-17 00:00:00+05:30,3.8872539469878515,3.8872539469878515,3.702700857617983,3.7459301948547363,1136940,0.0,0.0
2021-12-20 00:00:00+05:30,3.7459302902361986,3.774194803539815,3.5913044678078254,3.6245570182800293,707730,0.0,0.0
2021-12-21 00:00:00+05:30,3.7708696369241204,3.774194677802134,3.7409421284377418,3.747591972351074,476070,0.0,0.0
2021-12-22 00:00:00+05:30,3.8024592480719877,3.8057852403714336,3.7874953746795654,3.7874953746795654,627330,0.0,0.0
2021-12-23 00:00:00+05:30,3.877278236202405,3.87894123239367,3.850676481052499,3.854001522064209,847890,0.0,0.0
