Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,686.8,699.0,686.75,689.95,75412,3588,BIRLASOFT LIMITED
27-June-2024,691.75,695.1,674.15,686.8,174977,6434,BIRLASOFT LIMITED
26-June-2024,698.2,708.9,682.55,685.75,205737,7327,BIRLASOFT LIMITED
25-June-2024,682.0,698.35,681.05,695.8,75404,3163,BIRLASOFT LIMITED
24-June-2024,682.0,697.0,664.4,678.2,375276,7227,BIRLASOFT LIMITED
21-June-2024,695.3,701.3,677.75,681.45,178048,4998,BIRLASOFT LIMITED
20-June-2024,696.15,699.0,683.75,687.9,132540,4036,BIRLASOFT LIMITED
19-June-2024,690.75,694.8,678.0,690.45,199212,7569,BIRLASOFT LIMITED
18-June-2024,682.05,687.0,665.35,684.25,109904,3188,BIRLASOFT LIMITED
14-June-2024,688.6,688.6,669.75,677.5,179480,5146,BIRLASOFT LIMITED
13-June-2024,677.5,699.8,676.2,683.45,252357,7263,BIRLASOFT LIMITED
12-June-2024,673.55,687.3,670.0,671.6,160695,4755,BIRLASOFT LIMITED
11-June-2024,682.75,682.75,671.35,673.15,74559,2687,BIRLASOFT LIMITED
10-June-2024,691.75,691.75,663.0,679.8,238754,7191,BIRLASOFT LIMITED
7-June-2024,650.05,686.45,650.05,678.4,597175,17335,BIRLASOFT LIMITED
6-June-2024,644.85,652.15,637.2,646.8,137327,3544,BIRLASOFT LIMITED
5-June-2024,609.85,635.65,591.1,631.0,74131,3036,BIRLASOFT LIMITED
4-June-2024,609.95,611.35,565.4,598.1,275673,10614,BIRLASOFT LIMITED
3-June-2024,619.9,619.9,606.0,613.6,51008,1982,BIRLASOFT LIMITED
31-May-2024,610.8,618.2,601.85,604.35,185651,5821,BIRLASOFT LIMITED
30-May-2024,621.8,621.8,608.2,610.8,101215,3766,BIRLASOFT LIMITED
29-May-2024,620.4,622.2,613.0,620.65,25809,1055,BIRLASOFT LIMITED
28-May-2024,640.0,641.95,616.95,620.4,201385,5827,BIRLASOFT LIMITED
27-May-2024,627.15,639.9,622.0,635.45,128865,3158,BIRLASOFT LIMITED
24-May-2024,619.7,628.3,615.05,617.9,148509,4606,BIRLASOFT LIMITED
23-May-2024,602.55,622.25,601.25,616.45,173077,5206,BIRLASOFT LIMITED
22-May-2024,599.05,606.45,594.7,601.75,82200,3710,BIRLASOFT LIMITED
21-May-2024,617.95,617.95,593.6,595.05,49122,2625,BIRLASOFT LIMITED
18-May-2024,617.95,617.95,609.6,613.75,10149,569,BIRLASOFT LIMITED
17-May-2024,617.25,619.15,609.5,610.65,92810,3814,BIRLASOFT LIMITED
16-May-2024,619.9,623.75,605.8,615.7,60471,2199,BIRLASOFT LIMITED
15-May-2024,610.0,615.0,599.3,612.3,117761,4636,BIRLASOFT LIMITED
14-May-2024,594.85,612.4,584.8,609.9,149225,5360,BIRLASOFT LIMITED
13-May-2024,584.95,589.5,564.75,586.15,158503,5861,BIRLASOFT LIMITED
10-May-2024,606.95,607.0,577.7,583.1,124203,3392,BIRLASOFT LIMITED
9-May-2024,616.75,617.25,602.0,603.85,47803,1868,BIRLASOFT LIMITED
8-May-2024,613.1,622.5,603.1,616.05,183176,4048,BIRLASOFT LIMITED
7-May-2024,620.65,623.95,598.3,613.15,90790,3017,BIRLASOFT LIMITED
6-May-2024,641.95,641.95,616.1,618.7,60695,2174,BIRLASOFT LIMITED
3-May-2024,648.95,648.95,627.8,633.6,83290,2766,BIRLASOFT LIMITED
2-May-2024,652.0,654.65,637.0,642.75,191957,6516,BIRLASOFT LIMITED
30-April-2024,691.25,694.0,648.65,650.2,206895,6349,BIRLASOFT LIMITED
29-April-2024,681.4,684.7,664.55,674.6,161757,4653,BIRLASOFT LIMITED
26-April-2024,660.75,693.95,659.0,674.3,269516,6522,BIRLASOFT LIMITED
25-April-2024,658.75,665.85,655.75,660.25,68324,3387,BIRLASOFT LIMITED
24-April-2024,659.75,669.35,656.25,658.45,682626,2759,BIRLASOFT LIMITED
23-April-2024,670.3,670.3,650.0,652.15,1451813,5552,BIRLASOFT LIMITED
22-April-2024,683.2,690.5,658.1,659.9,609221,6849,BIRLASOFT LIMITED
19-April-2024,692.95,694.3,672.4,681.75,782726,2665,BIRLASOFT LIMITED
18-April-2024,709.7,720.0,695.25,696.8,23830,1365,BIRLASOFT LIMITED
16-April-2024,701.95,712.95,695.45,707.85,81576,2584,BIRLASOFT LIMITED
15-April-2024,720.95,727.55,706.0,707.1,55766,1761,BIRLASOFT LIMITED
12-April-2024,738.8,750.45,731.0,732.15,96929,3779,BIRLASOFT LIMITED
10-April-2024,731.2,744.3,730.0,738.85,74052,3160,BIRLASOFT LIMITED
9-April-2024,732.0,747.0,725.9,728.8,51976,1785,BIRLASOFT LIMITED
8-April-2024,758.95,758.95,726.15,731.9,149203,6653,BIRLASOFT LIMITED
5-April-2024,777.5,777.5,745.0,749.3,58464,2129,BIRLASOFT LIMITED
4-April-2024,791.95,791.95,769.55,778.7,26538,1121,BIRLASOFT LIMITED
3-April-2024,769.65,784.7,758.5,776.8,42544,1313,BIRLASOFT LIMITED
2-April-2024,758.65,774.15,758.3,767.65,22027,882,BIRLASOFT LIMITED
1-April-2024,747.2,763.0,746.55,761.4,61327,2645,BIRLASOFT LIMITED
28-March-2024,771.25,771.25,740.0,742.15,30141,1525,BIRLASOFT LIMITED
27-March-2024,746.05,767.75,746.05,760.3,86107,2788,BIRLASOFT LIMITED
26-March-2024,726.1,748.3,726.1,745.2,22118,945,BIRLASOFT LIMITED
22-March-2024,715.05,738.75,713.15,730.7,38771,1329,BIRLASOFT LIMITED
21-March-2024,723.45,740.35,723.45,738.85,45082,2346,BIRLASOFT LIMITED
20-March-2024,720.8,733.25,713.05,718.35,19902,885,BIRLASOFT LIMITED
19-March-2024,726.15,733.2,713.75,720.5,48617,2437,BIRLASOFT LIMITED
18-March-2024,750.15,752.3,725.05,727.15,20713,1143,BIRLASOFT LIMITED
15-March-2024,763.55,763.55,735.05,754.95,48740,2516,BIRLASOFT LIMITED
14-March-2024,708.55,765.5,708.55,763.9,27840,1348,BIRLASOFT LIMITED
13-March-2024,763.5,784.8,717.5,722.25,60798,2629,BIRLASOFT LIMITED
12-March-2024,776.5,790.8,757.2,759.4,38202,1440,BIRLASOFT LIMITED
11-March-2024,767.5,782.0,756.85,774.05,38335,1309,BIRLASOFT LIMITED
7-March-2024,775.5,778.7,766.25,772.35,38093,1463,BIRLASOFT LIMITED
6-March-2024,755.45,772.0,738.9,768.9,105473,5006,BIRLASOFT LIMITED
5-March-2024,782.1,782.1,754.0,758.95,30959,1613,BIRLASOFT LIMITED
4-March-2024,787.55,793.9,782.0,783.15,19485,725,BIRLASOFT LIMITED
2-March-2024,780.0,797.95,780.0,787.05,15140,843,BIRLASOFT LIMITED
1-March-2024,773.6,790.0,773.0,774.85,48585,2741,BIRLASOFT LIMITED
29-February-2024,766.95,782.0,756.9,777.3,36675,1406,BIRLASOFT LIMITED
28-February-2024,802.0,807.75,763.0,766.65,46913,1845,BIRLASOFT LIMITED
27-February-2024,780.05,799.8,776.45,798.1,47218,1596,BIRLASOFT LIMITED
26-February-2024,809.5,811.15,776.05,778.8,215199,7843,BIRLASOFT LIMITED
23-February-2024,828.85,835.9,807.0,810.9,104247,4632,BIRLASOFT LIMITED
22-February-2024,795.45,822.25,795.45,818.25,70320,2312,BIRLASOFT LIMITED
21-February-2024,807.25,818.4,790.0,795.2,76858,3874,BIRLASOFT LIMITED
20-February-2024,830.0,831.75,801.45,806.75,130827,4954,BIRLASOFT LIMITED
19-February-2024,843.9,843.9,828.8,831.4,19429,929,BIRLASOFT LIMITED
16-February-2024,844.15,851.5,834.05,841.9,18182,962,BIRLASOFT LIMITED
15-February-2024,839.35,855.3,833.2,844.0,64923,3476,BIRLASOFT LIMITED
14-February-2024,836.1,839.7,813.1,833.9,79802,3894,BIRLASOFT LIMITED
13-February-2024,822.0,845.5,802.6,843.75,63951,3999,BIRLASOFT LIMITED
12-February-2024,803.3,843.3,803.3,824.15,31531,1664,BIRLASOFT LIMITED
9-February-2024,843.4,849.55,817.65,833.15,75928,2248,BIRLASOFT LIMITED
8-February-2024,844.65,846.0,833.2,837.45,43412,2161,BIRLASOFT LIMITED
7-February-2024,859.9,859.9,826.3,833.2,72210,3848,BIRLASOFT LIMITED
6-February-2024,839.15,861.6,837.35,853.55,41290,1725,BIRLASOFT LIMITED
5-February-2024,847.8,850.5,831.05,833.9,62746,3465,BIRLASOFT LIMITED
2-February-2024,835.45,850.5,835.45,846.35,27347,1250,BIRLASOFT LIMITED
1-February-2024,848.0,848.0,818.3,828.8,96187,5263,BIRLASOFT LIMITED
31-January-2024,843.05,854.5,841.0,848.5,24779,1200,BIRLASOFT LIMITED
30-January-2024,834.1,858.7,834.1,845.05,98974,4770,BIRLASOFT LIMITED
29-January-2024,828.7,835.75,820.35,832.8,41346,1713,BIRLASOFT LIMITED
25-January-2024,835.4,841.5,808.5,817.75,190764,5648,BIRLASOFT LIMITED
24-January-2024,799.05,827.75,794.25,822.85,110694,9195,BIRLASOFT LIMITED
23-January-2024,804.15,817.65,793.9,799.0,91033,2429,BIRLASOFT LIMITED
20-January-2024,808.8,812.0,795.0,803.6,31375,1081,BIRLASOFT LIMITED
19-January-2024,793.6,808.0,786.35,798.9,139155,4385,BIRLASOFT LIMITED
18-January-2024,800.75,800.75,764.5,778.2,143669,5939,BIRLASOFT LIMITED
17-January-2024,763.25,805.7,763.25,800.9,97419,4498,BIRLASOFT LIMITED
16-January-2024,786.85,787.35,760.25,779.95,146027,6037,BIRLASOFT LIMITED
15-January-2024,795.05,804.25,777.2,786.35,182242,6220,BIRLASOFT LIMITED
12-January-2024,757.15,789.75,757.15,786.85,158589,4774,BIRLASOFT LIMITED
11-January-2024,745.0,760.25,741.75,746.7,603130,3376,BIRLASOFT LIMITED
10-January-2024,721.0,741.65,719.05,739.5,85009,2752,BIRLASOFT LIMITED
9-January-2024,716.55,730.8,716.55,719.65,81894,2168,BIRLASOFT LIMITED
8-January-2024,721.3,722.25,708.1,710.2,417269,2276,BIRLASOFT LIMITED
5-January-2024,693.25,716.95,689.85,713.65,614291,7281,BIRLASOFT LIMITED
4-January-2024,686.2,701.45,686.15,688.0,75699,2861,BIRLASOFT LIMITED
3-January-2024,686.25,690.1,670.6,685.95,84773,2544,BIRLASOFT LIMITED
2-January-2024,703.0,706.2,682.6,687.15,99788,3303,BIRLASOFT LIMITED
