Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,74.0,74.69,73.46,73.88,215046,1739
27-June-2024,76.05,76.81,72.9,73.2,262674,3266
26-June-2024,76.9,77.06,76.03,76.28,76232,865
25-June-2024,76.51,78.8,76.5,76.64,246317,2784
24-June-2024,77.45,78.16,76.32,76.43,110653,1319
21-June-2024,78.05,80.9,77.1,77.85,721911,4076
20-June-2024,78.28,79.76,77.64,77.93,431977,3108
19-June-2024,76.79,79.77,74.81,78.09,745088,5689
18-June-2024,80.22,80.22,75.79,76.36,445522,3443
14-June-2024,79.34,81.77,78.4,78.72,914153,7115
13-June-2024,75.8,81.09,74.82,78.45,1628876,10891
12-June-2024,74.9,75.74,74.49,74.72,77403,770
11-June-2024,72.5,74.9,71.21,74.32,498401,3799
10-June-2024,71.75,72.36,71.45,72.01,35358,432
7-June-2024,69.09,71.75,68.42,71.19,213395,2680
6-June-2024,68.5,69.35,67.91,69.1,53985,492
5-June-2024,66.48,68.0,64.76,67.41,165994,2214
4-June-2024,69.8,69.8,62.21,65.69,324600,4735
3-June-2024,70.01,72.0,68.89,69.26,160428,1893
31-May-2024,68.15,68.63,67.65,68.15,78859,1460
30-May-2024,70.0,70.0,68.0,68.13,20617,465
29-May-2024,70.95,70.95,69.01,69.17,27079,386
28-May-2024,70.47,70.47,69.37,69.96,75050,1216
27-May-2024,71.86,71.86,69.15,70.07,59249,505
24-May-2024,70.01,71.88,70.0,70.82,32404,595
23-May-2024,70.06,70.73,70.05,70.19,61331,488
22-May-2024,71.69,71.69,70.1,70.43,66769,1205
21-May-2024,72.13,72.13,70.66,70.93,30042,394
18-May-2024,71.99,72.55,71.4,71.56,19493,459
17-May-2024,68.27,71.49,67.9,71.29,74089,772
16-May-2024,68.3,68.3,67.45,67.84,83132,1662
15-May-2024,68.16,68.65,67.8,67.86,84986,1448
14-May-2024,68.77,68.77,67.85,68.14,30588,541
13-May-2024,69.47,69.47,67.4,67.75,39954,560
10-May-2024,68.95,69.23,67.71,69.09,30955,471
9-May-2024,70.0,70.4,68.4,68.58,116610,2278
8-May-2024,70.61,70.8,69.8,69.99,22005,475
7-May-2024,71.77,71.8,69.8,70.62,102241,2149
6-May-2024,72.11,72.86,71.05,71.29,100785,1696
3-May-2024,72.25,72.6,71.5,72.1,126995,1784
2-May-2024,73.0,73.15,71.9,72.27,67055,689
30-April-2024,74.53,74.53,72.55,72.94,113592,981
29-April-2024,73.58,75.35,73.58,73.88,128372,1220
26-April-2024,73.91,74.35,73.35,73.58,53465,528
25-April-2024,74.01,75.68,73.05,73.63,161773,1249
24-April-2024,73.8,74.17,73.25,73.49,144266,1597
23-April-2024,73.66,74.26,73.35,73.57,113565,1603
22-April-2024,73.32,75.0,72.71,73.54,175787,2048
19-April-2024,70.64,72.9,70.5,72.52,49494,581
18-April-2024,72.22,73.2,71.5,71.94,189813,1991
16-April-2024,70.94,73.1,70.61,72.18,118410,1812
15-April-2024,71.51,73.84,71.51,73.02,305679,3835
12-April-2024,75.87,76.82,75.4,76.26,147313,1791
10-April-2024,77.5,78.0,75.85,76.42,189868,1934
9-April-2024,76.79,78.27,75.04,77.43,90602,1252
8-April-2024,77.3,77.52,76.16,76.35,133452,1649
5-April-2024,76.0,77.37,75.3,77.2,61229,577
4-April-2024,77.59,77.71,75.75,76.3,85810,1085
3-April-2024,72.51,78.15,72.51,76.71,416542,3491
2-April-2024,73.1,73.7,72.14,72.5,206076,2828
1-April-2024,69.95,73.33,69.95,73.12,325344,2710
28-March-2024,73.86,75.18,67.71,69.5,338607,2681
27-March-2024,75.61,76.89,73.0,73.63,340126,3198
26-March-2024,77.03,77.49,75.3,75.55,265252,2522
22-March-2024,77.51,78.3,77.0,77.2,102589,1450
21-March-2024,77.51,78.85,77.51,77.76,106801,479
20-March-2024,77.51,78.41,75.2,77.36,355818,3709
19-March-2024,80.23,80.59,80.0,80.26,113457,693
18-March-2024,80.5,81.11,79.81,80.37,190642,1852
15-March-2024,80.41,80.78,79.23,80.22,66029,727
14-March-2024,77.16,80.76,77.16,79.88,370560,2257
13-March-2024,81.39,81.77,77.51,78.13,457705,4449
12-March-2024,82.85,82.85,80.18,81.06,175885,1473
11-March-2024,84.39,86.85,81.45,81.89,607189,5475
7-March-2024,80.8,81.9,80.4,80.85,215410,1373
6-March-2024,80.6,81.24,79.35,80.07,77590,701
5-March-2024,81.61,82.04,80.7,81.26,47860,556
4-March-2024,84.84,84.85,81.66,81.83,381754,3040
2-March-2024,81.94,81.94,81.0,81.94,686303,992
1-March-2024,78.94,79.29,77.8,78.04,44871,520
29-February-2024,78.74,78.74,77.3,77.89,136229,1747
28-February-2024,79.01,80.2,77.7,78.02,191133,2523
27-February-2024,80.02,80.41,78.87,79.16,126538,2131
26-February-2024,80.95,81.0,79.9,80.02,96746,1758
23-February-2024,81.82,81.82,80.6,80.77,37224,428
22-February-2024,80.82,81.2,79.5,80.83,167594,2200
21-February-2024,82.3,82.9,80.71,80.95,196589,2125
20-February-2024,81.65,84.4,81.35,81.87,299532,2510
19-February-2024,81.38,83.19,81.3,81.46,163880,1709
16-February-2024,81.31,82.0,81.02,81.32,43090,501
15-February-2024,81.94,82.26,81.0,81.33,34187,403
14-February-2024,79.11,81.6,79.01,80.62,88985,799
13-February-2024,80.73,81.5,78.0,80.33,167057,2792
12-February-2024,85.32,85.32,81.0,81.15,79273,916
9-February-2024,84.75,85.12,82.5,83.69,74013,917
8-February-2024,86.6,86.85,84.37,84.72,217262,2395
7-February-2024,85.36,88.45,85.17,86.1,764605,4451
6-February-2024,84.93,86.35,84.75,85.34,259201,2128
5-February-2024,84.76,86.48,83.95,84.68,230662,2441
2-February-2024,84.91,86.45,83.99,84.38,158050,1500
1-February-2024,85.45,85.89,84.28,84.45,73090,660
31-January-2024,85.74,87.2,84.8,84.94,282925,2828
30-January-2024,85.52,87.4,84.55,85.07,390691,3804
29-January-2024,85.49,86.33,83.59,84.68,93431,1339
25-January-2024,82.97,86.02,82.97,84.48,281232,2537
24-January-2024,80.91,83.18,80.05,82.68,154116,1929
23-January-2024,83.38,83.97,80.5,80.92,266734,4107
20-January-2024,84.29,84.3,82.91,83.3,30588,458
19-January-2024,84.61,84.64,83.47,83.58,41722,602
18-January-2024,85.04,85.55,82.83,83.76,229048,3921
17-January-2024,85.48,85.71,84.55,84.91,157866,2404
