Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,1767.0,1836.45,1747.0,1783.65,2595,599
27-June-2024,1696.0,1800.0,1673.3,1767.65,6003,1138
26-June-2024,1588.8,1670.0,1582.0,1648.25,5186,1032
25-June-2024,1590.0,1629.15,1569.35,1580.35,2969,575
24-June-2024,1559.05,1608.7,1532.55,1596.05,1901,307
21-June-2024,1585.8,1597.2,1550.0,1565.3,2030,286
20-June-2024,1554.3,1570.55,1547.3,1552.4,548,100
19-June-2024,1580.1,1586.25,1532.05,1547.3,988,140
18-June-2024,1503.4,1562.0,1503.4,1557.15,2035,349
14-June-2024,1589.45,1598.75,1528.4,1530.95,1489,342
13-June-2024,1558.9,1621.6,1558.9,1579.45,2448,547
12-June-2024,1487.9,1561.85,1487.9,1553.4,3144,568
11-June-2024,1480.35,1489.95,1462.75,1470.85,1587,193
10-June-2024,1453.15,1505.05,1433.1,1473.25,904,243
7-June-2024,1435.95,1465.0,1420.8,1424.75,1046,269
6-June-2024,1381.0,1443.15,1366.0,1409.25,784,235
5-June-2024,1314.6,1387.0,1314.6,1373.75,3281,555
4-June-2024,1484.25,1486.65,1280.0,1334.6,6399,1249
3-June-2024,1478.05,1519.9,1466.6,1484.25,1476,396
31-May-2024,1475.7,1485.05,1455.0,1465.55,1056,242
30-May-2024,1514.1,1518.65,1475.7,1489.85,1909,199
29-May-2024,1524.75,1540.25,1513.85,1514.05,420,172
28-May-2024,1539.7,1545.6,1506.5,1527.25,1141,280
27-May-2024,1506.05,1577.65,1506.05,1542.15,265,88
24-May-2024,1560.95,1564.8,1549.3,1550.35,223,74
23-May-2024,1562.8,1580.0,1547.6,1575.25,928,199
22-May-2024,1543.0,1580.95,1522.55,1557.65,1155,311
21-May-2024,1540.05,1575.5,1536.9,1543.5,488,100
18-May-2024,1556.1,1565.0,1548.5,1556.85,29,14
17-May-2024,1544.0,1588.0,1536.0,1540.25,689,196
16-May-2024,1551.15,1575.2,1542.0,1543.95,682,135
15-May-2024,1522.0,1558.0,1521.95,1538.45,503,167
14-May-2024,1506.25,1520.1,1490.0,1513.4,362,96
13-May-2024,1551.2,1551.2,1491.55,1501.15,1599,315
10-May-2024,1543.0,1567.45,1522.6,1551.15,1058,266
9-May-2024,1629.95,1629.95,1512.85,1537.45,2841,533
8-May-2024,1440.0,1667.5,1440.0,1629.3,9343,1520
7-May-2024,1473.7,1478.45,1445.45,1467.9,1382,285
6-May-2024,1531.0,1531.65,1466.0,1480.45,1161,254
3-May-2024,1534.4,1535.9,1502.0,1503.7,398,105
2-May-2024,1560.0,1561.15,1525.05,1526.85,1828,361
30-April-2024,1601.8,1601.8,1544.0,1553.6,3522,565
29-April-2024,1601.9,1613.5,1564.85,1578.15,516,139
26-April-2024,1609.0,1634.0,1583.85,1601.45,2351,357
25-April-2024,1563.4,1639.0,1563.4,1599.4,3821,623
24-April-2024,1565.7,1571.7,1535.6,1547.15,660,96
23-April-2024,1574.25,1597.05,1541.7,1548.5,346,123
22-April-2024,1559.1,1581.0,1556.95,1567.7,247,95
19-April-2024,1532.45,1617.15,1523.55,1552.75,936,209
18-April-2024,1565.95,1589.0,1532.15,1561.7,462,133
16-April-2024,1518.0,1585.25,1518.0,1561.3,1138,286
15-April-2024,1603.1,1603.1,1509.4,1526.65,816,201
12-April-2024,1624.05,1636.45,1609.8,1620.9,267,76
10-April-2024,1649.6,1649.6,1614.05,1621.0,651,114
9-April-2024,1657.4,1669.0,1638.75,1647.3,717,158
8-April-2024,1630.55,1679.35,1630.55,1648.3,2141,324
5-April-2024,1649.9,1685.0,1585.35,1663.8,6203,704
4-April-2024,1634.35,1650.05,1579.95,1590.25,1560,227
3-April-2024,1585.0,1649.7,1570.0,1615.05,1420,237
2-April-2024,1579.25,1592.75,1568.3,1582.4,447,93
1-April-2024,1525.4,1576.5,1519.65,1571.05,1457,191
28-March-2024,1485.0,1560.0,1480.0,1525.4,2318,489
27-March-2024,1521.05,1540.9,1485.95,1503.15,1525,385
26-March-2024,1578.85,1578.85,1487.0,1491.2,1404,294
22-March-2024,1625.0,1625.0,1541.55,1547.85,1642,459
21-March-2024,1724.8,1724.8,1521.0,1587.25,1427,351
20-March-2024,1460.05,1519.0,1460.05,1511.6,751,193
19-March-2024,1480.0,1516.75,1456.0,1468.3,3977,608
18-March-2024,1486.8,1517.0,1462.95,1481.1,863,301
15-March-2024,1488.9,1537.25,1442.0,1490.15,1595,522
14-March-2024,1439.8,1530.85,1397.0,1499.45,3128,642
13-March-2024,1520.0,1530.15,1401.0,1411.55,2905,790
12-March-2024,1597.8,1597.8,1508.0,1517.15,1780,461
11-March-2024,1629.25,1634.2,1562.9,1574.2,3126,732
7-March-2024,1718.45,1718.45,1629.85,1636.35,920,279
6-March-2024,1698.65,1710.7,1621.0,1650.15,4869,888
5-March-2024,1679.95,1714.4,1661.0,1697.95,1743,378
4-March-2024,1658.05,1705.0,1658.05,1661.1,1252,312
2-March-2024,1715.25,1728.0,1684.0,1699.6,225,57
1-March-2024,1650.7,1704.65,1643.45,1691.7,1654,368
29-February-2024,1670.0,1670.0,1636.0,1641.4,1864,347
28-February-2024,1725.0,1741.3,1641.0,1668.8,4716,860
27-February-2024,1731.5,1772.05,1713.65,1732.8,4127,734
26-February-2024,1738.35,1752.85,1672.0,1706.2,5150,827
23-February-2024,1751.35,1826.0,1729.0,1737.65,14781,1654
22-February-2024,1754.4,1783.4,1716.95,1739.6,4584,838
21-February-2024,1797.4,1809.85,1735.0,1756.95,2337,484
20-February-2024,1752.45,1814.3,1752.45,1798.2,3527,684
19-February-2024,1809.15,1809.15,1704.55,1771.25,8469,1255
16-February-2024,1639.0,1798.0,1623.95,1731.6,17097,2032
15-February-2024,1630.0,1664.0,1591.9,1600.85,7469,1162
14-February-2024,1584.95,1638.9,1475.9,1611.65,10591,2022
13-February-2024,1470.0,1544.2,1464.8,1538.0,1087,305
12-February-2024,1510.0,1531.9,1473.0,1490.0,1504,446
9-February-2024,1501.35,1538.2,1481.8,1517.7,1889,489
8-February-2024,1540.4,1575.8,1520.0,1529.1,2346,308
7-February-2024,1533.8,1569.0,1508.05,1556.75,2458,366
6-February-2024,1538.35,1555.0,1490.3,1533.8,4176,784
5-February-2024,1528.0,1564.55,1509.25,1534.95,1653,286
2-February-2024,1490.0,1537.35,1471.1,1507.7,2635,474
1-February-2024,1420.15,1486.75,1420.15,1481.2,2073,448
31-January-2024,1439.0,1465.0,1415.7,1452.8,2602,557
30-January-2024,1429.95,1473.55,1408.6,1445.35,2699,516
29-January-2024,1417.15,1439.85,1398.7,1419.2,2078,372
25-January-2024,1428.0,1459.9,1395.45,1417.15,1786,481
24-January-2024,1398.9,1450.35,1373.85,1431.45,4086,719
23-January-2024,1535.75,1535.75,1442.4,1456.0,4204,824
20-January-2024,1527.9,1558.85,1511.35,1532.35,955,230
19-January-2024,1580.0,1582.0,1515.6,1529.35,10054,1240
18-January-2024,1409.2,1560.0,1384.55,1532.25,5484,1085
17-January-2024,1490.85,1490.85,1410.0,1414.6,4770,806
16-January-2024,1520.6,1524.5,1450.45,1466.5,4774,701
15-January-2024,1553.4,1584.5,1519.65,1535.8,5701,905
12-January-2024,1490.0,1557.85,1490.0,1538.55,6252,1013
11-January-2024,1491.1,1511.2,1454.55,1477.65,2004,395
10-January-2024,1489.95,1492.9,1444.3,1463.75,1817,500
9-January-2024,1481.05,1506.35,1461.7,1467.9,6120,908
8-January-2024,1450.05,1524.0,1434.35,1478.85,8852,1390
5-January-2024,1427.75,1465.9,1426.1,1448.5,1817,374
4-January-2024,1434.25,1462.7,1419.7,1422.5,4447,792
3-January-2024,1471.95,1471.95,1435.55,1458.55,4646,680
2-January-2024,1480.0,1488.7,1429.95,1454.65,3778,538
1-January-2024,1403.45,1479.0,1403.45,1454.65,8492,1321
29-December-2023,1389.95,1472.7,1383.15,1403.45,6332,791
28-December-2023,1350.7,1399.15,1350.7,1378.75,1776,354
27-December-2023,1390.0,1430.0,1336.75,1348.05,8022,1176
26-December-2023,1277.0,1390.0,1277.0,1371.85,14378,2008
22-December-2023,1278.15,1278.15,1247.7,1273.0,2710,328
21-December-2023,1208.75,1271.55,1194.75,1253.05,1905,403
