Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,574.05,585.0,574.0,583.0,21187,1927,Lumax Auto Technologies Ltd.
27-June-2024,593.0,593.0,576.15,580.25,24495,2242,Lumax Auto Technologies Ltd.
26-June-2024,557.05,595.0,556.15,589.25,94394,6081,Lumax Auto Technologies Ltd.
25-June-2024,559.95,563.85,543.8,554.55,39481,2692,Lumax Auto Technologies Ltd.
24-June-2024,529.15,559.75,512.6,549.25,41498,5144,Lumax Auto Technologies Ltd.
21-June-2024,548.0,548.0,517.35,518.75,21131,1548,Lumax Auto Technologies Ltd.
20-June-2024,535.0,544.15,523.45,537.4,13623,1070,Lumax Auto Technologies Ltd.
19-June-2024,526.0,530.8,501.2,526.7,17898,1250,Lumax Auto Technologies Ltd.
18-June-2024,528.0,535.55,518.5,521.25,9308,484,Lumax Auto Technologies Ltd.
14-June-2024,525.0,535.6,519.9,531.25,30979,2388,Lumax Auto Technologies Ltd.
13-June-2024,509.0,525.0,507.1,517.8,29370,2124,Lumax Auto Technologies Ltd.
12-June-2024,512.0,527.7,492.6,504.35,50640,2449,Lumax Auto Technologies Ltd.
11-June-2024,497.05,507.15,496.0,500.7,17134,882,Lumax Auto Technologies Ltd.
10-June-2024,506.6,513.4,497.25,499.75,20194,1448,Lumax Auto Technologies Ltd.
7-June-2024,497.95,520.0,484.75,506.4,37621,1987,Lumax Auto Technologies Ltd.
6-June-2024,473.3,493.75,473.3,488.9,6371,421,Lumax Auto Technologies Ltd.
5-June-2024,463.45,475.15,455.0,468.05,5845,440,Lumax Auto Technologies Ltd.
4-June-2024,484.5,484.5,431.0,453.1,10133,893,Lumax Auto Technologies Ltd.
3-June-2024,494.85,495.0,470.25,472.55,8932,813,Lumax Auto Technologies Ltd.
31-May-2024,480.0,494.1,480.0,485.1,7699,667,Lumax Auto Technologies Ltd.
30-May-2024,483.0,497.65,475.5,482.05,40039,2277,Lumax Auto Technologies Ltd.
29-May-2024,483.45,484.4,476.65,480.4,8167,661,Lumax Auto Technologies Ltd.
28-May-2024,504.0,509.9,473.9,481.25,51867,1984,Lumax Auto Technologies Ltd.
