Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,454.95,457.1,445.0,449.2,31830,1711,Welspun Enterprises Limited
27-June-2024,476.45,476.45,449.0,452.35,61923,3529,Welspun Enterprises Limited
26-June-2024,460.0,479.15,436.85,475.45,115953,5487,Welspun Enterprises Limited
25-June-2024,448.0,452.35,432.25,437.45,30059,1572,Welspun Enterprises Limited
24-June-2024,448.05,457.1,440.35,443.1,17952,1572,Welspun Enterprises Limited
21-June-2024,460.0,461.3,448.5,451.55,27091,1626,Welspun Enterprises Limited
20-June-2024,469.65,469.65,450.0,458.45,16879,1094,Welspun Enterprises Limited
19-June-2024,468.85,468.85,449.25,462.15,36427,1835,Welspun Enterprises Limited
18-June-2024,461.5,467.05,448.05,463.0,25216,1222,Welspun Enterprises Limited
14-June-2024,460.0,469.5,458.15,459.75,29040,1901,Welspun Enterprises Limited
13-June-2024,479.0,479.0,453.85,460.7,30996,1873,Welspun Enterprises Limited
12-June-2024,472.0,478.4,469.0,471.75,8258,642,Welspun Enterprises Limited
11-June-2024,460.45,470.65,452.6,468.8,23678,1282,Welspun Enterprises Limited
10-June-2024,459.05,472.2,455.5,459.6,27910,1659,Welspun Enterprises Limited
7-June-2024,452.0,463.9,439.9,458.35,38217,1950,Welspun Enterprises Limited
6-June-2024,430.1,451.6,430.1,443.1,51854,1882,Welspun Enterprises Limited
5-June-2024,419.9,446.0,399.75,429.0,89306,3864,Welspun Enterprises Limited
4-June-2024,467.05,467.05,375.0,411.65,180261,7727,Welspun Enterprises Limited
3-June-2024,471.75,495.0,456.3,458.0,41290,1529,Welspun Enterprises Limited
31-May-2024,454.4,455.35,434.1,451.35,67677,3924,Welspun Enterprises Limited
30-May-2024,452.55,459.25,431.2,455.5,82117,3555,Welspun Enterprises Limited
29-May-2024,438.65,460.0,432.7,455.65,58587,2125,Welspun Enterprises Limited
28-May-2024,435.0,463.0,435.0,441.6,168720,6395,Welspun Enterprises Limited
27-May-2024,428.6,447.9,420.55,433.85,143647,4370,Welspun Enterprises Limited
24-May-2024,412.7,439.25,412.7,425.6,224479,7375,Welspun Enterprises Limited
23-May-2024,397.05,402.1,389.85,399.2,43091,2334,Welspun Enterprises Limited
22-May-2024,373.45,405.5,371.05,397.85,140844,10205,Welspun Enterprises Limited
21-May-2024,401.9,401.9,357.25,373.3,117749,5267,Welspun Enterprises Limited
18-May-2024,406.8,406.8,394.05,396.9,17965,1093,Welspun Enterprises Limited
17-May-2024,399.4,407.25,392.05,402.4,73231,2678,Welspun Enterprises Limited
16-May-2024,372.4,403.85,368.3,393.2,157431,5634,Welspun Enterprises Limited
15-May-2024,374.6,374.6,364.7,368.85,17314,1234,Welspun Enterprises Limited
14-May-2024,368.85,371.35,367.2,369.3,17501,756,Welspun Enterprises Limited
13-May-2024,378.1,378.1,362.8,367.55,51049,1670,Welspun Enterprises Limited
10-May-2024,356.2,378.7,350.1,376.55,33821,1628,Welspun Enterprises Limited
9-May-2024,376.9,376.9,353.35,356.0,14183,795,Welspun Enterprises Limited
8-May-2024,371.55,381.7,364.3,375.35,37438,1391,Welspun Enterprises Limited
7-May-2024,378.55,386.9,366.1,369.65,44285,1468,Welspun Enterprises Limited
6-May-2024,372.0,383.0,369.5,371.1,72304,2318,Welspun Enterprises Limited
3-May-2024,360.05,373.7,357.05,372.15,85302,2727,Welspun Enterprises Limited
2-May-2024,366.55,370.0,358.95,361.55,28894,1114,Welspun Enterprises Limited
30-April-2024,365.45,369.75,355.95,365.6,55424,2912,Welspun Enterprises Limited
29-April-2024,347.3,371.6,347.3,364.75,96445,4401,Welspun Enterprises Limited
26-April-2024,349.85,349.85,342.05,344.55,7973,542,Welspun Enterprises Limited
25-April-2024,349.55,349.55,342.3,345.0,29352,1691,Welspun Enterprises Limited
24-April-2024,350.45,355.6,348.15,350.5,22754,614,Welspun Enterprises Limited
