Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,19.26,19.26,18.75,18.82,39512,286,Celebrity Fashions Ltd.
27-June-2024,19.65,19.73,18.9,19.21,20737,154,Celebrity Fashions Ltd.
26-June-2024,19.42,19.69,19.08,19.3,24410,425,Celebrity Fashions Ltd.
25-June-2024,18.85,19.39,18.81,18.81,6829,80,Celebrity Fashions Ltd.
24-June-2024,18.04,19.53,18.04,19.0,41165,312,Celebrity Fashions Ltd.
21-June-2024,19.22,19.87,18.65,18.95,41440,158,Celebrity Fashions Ltd.
20-June-2024,18.0,19.28,17.9,18.62,128199,281,Celebrity Fashions Ltd.
19-June-2024,18.47,18.47,17.85,18.12,3810,33,Celebrity Fashions Ltd.
18-June-2024,18.3,18.55,18.18,18.2,14594,146,Celebrity Fashions Ltd.
14-June-2024,18.0,18.49,17.99,18.3,29788,163,Celebrity Fashions Ltd.
13-June-2024,18.65,18.65,17.82,17.88,9919,97,Celebrity Fashions Ltd.
12-June-2024,17.2,18.35,17.2,17.94,43766,269,Celebrity Fashions Ltd.
11-June-2024,17.7,18.44,17.7,18.03,6177,64,Celebrity Fashions Ltd.
10-June-2024,17.9,18.46,17.61,18.02,23761,139,Celebrity Fashions Ltd.
7-June-2024,17.3,17.99,17.3,17.81,15214,75,Celebrity Fashions Ltd.
6-June-2024,18.34,18.34,16.85,17.54,46052,210,Celebrity Fashions Ltd.
5-June-2024,15.03,17.2,15.03,17.07,25083,183,Celebrity Fashions Ltd.
4-June-2024,18.16,18.16,14.9,16.0,61407,357,Celebrity Fashions Ltd.
3-June-2024,20.4,20.4,17.2,17.44,187297,442,Celebrity Fashions Ltd.
31-May-2024,18.34,18.45,17.7,18.01,10795,60,Celebrity Fashions Ltd.
30-May-2024,18.5,18.84,17.85,17.98,28730,192,Celebrity Fashions Ltd.
29-May-2024,18.71,19.15,18.5,18.58,6056,60,Celebrity Fashions Ltd.
28-May-2024,19.29,19.29,18.75,18.92,5811,46,Celebrity Fashions Ltd.
27-May-2024,19.12,19.79,18.8,19.03,31578,177,Celebrity Fashions Ltd.
24-May-2024,19.52,20.25,19.21,19.51,25962,207,Celebrity Fashions Ltd.
23-May-2024,20.3,20.4,19.7,19.92,9466,99,Celebrity Fashions Ltd.
22-May-2024,20.55,20.75,20.05,20.1,15722,176,Celebrity Fashions Ltd.
