Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,319.05,330.0,319.0,325.25,5487,102,Ramco Systems Ltd
27-June-2024,328.0,328.0,316.0,318.9,10118,181,Ramco Systems Ltd
26-June-2024,326.5,335.5,326.5,328.0,2042,40,Ramco Systems Ltd
25-June-2024,327.7,334.5,327.7,330.05,5966,115,Ramco Systems Ltd
24-June-2024,339.0,339.0,330.65,334.35,2062,54,Ramco Systems Ltd
21-June-2024,331.1,343.0,331.1,339.0,2309,43,Ramco Systems Ltd
20-June-2024,324.0,334.0,323.0,331.0,900,29,Ramco Systems Ltd
19-June-2024,331.8,331.8,322.0,323.3,2611,86,Ramco Systems Ltd
18-June-2024,336.1,336.1,322.15,332.1,4703,52,Ramco Systems Ltd
14-June-2024,327.0,335.0,327.0,329.5,2904,46,Ramco Systems Ltd
13-June-2024,328.05,334.65,328.0,330.75,4740,103,Ramco Systems Ltd
12-June-2024,331.8,339.8,327.55,331.05,2752,53,Ramco Systems Ltd
11-June-2024,322.0,330.0,319.65,327.55,2165,39,Ramco Systems Ltd
10-June-2024,326.2,326.2,314.0,318.0,11021,198,Ramco Systems Ltd
7-June-2024,322.55,325.0,315.0,321.25,7861,181,Ramco Systems Ltd
6-June-2024,306.5,310.8,300.05,310.8,5226,103,Ramco Systems Ltd
5-June-2024,290.0,297.0,281.6,296.0,5413,253,Ramco Systems Ltd
4-June-2024,295.2,303.0,289.75,294.7,14674,293,Ramco Systems Ltd
3-June-2024,321.05,322.0,305.0,305.0,16385,394,Ramco Systems Ltd
31-May-2024,325.0,325.0,312.7,321.05,3953,88,Ramco Systems Ltd
30-May-2024,326.35,334.7,321.05,326.3,5352,193,Ramco Systems Ltd
29-May-2024,323.1,330.5,322.6,326.35,20447,438,Ramco Systems Ltd
28-May-2024,355.0,356.0,338.6,339.55,11939,256,Ramco Systems Ltd
27-May-2024,360.0,360.0,351.4,356.4,5111,169,Ramco Systems Ltd
24-May-2024,369.05,369.05,360.1,363.7,1013,34,Ramco Systems Ltd
23-May-2024,373.6,373.6,365.0,368.9,6480,142,Ramco Systems Ltd
22-May-2024,384.0,390.6,364.0,372.15,3674,89,Ramco Systems Ltd
21-May-2024,368.9,381.15,362.45,372.0,2969,95,Ramco Systems Ltd
18-May-2024,372.0,372.0,362.55,363.0,182,5,Ramco Systems Ltd
17-May-2024,365.8,370.0,361.5,362.55,2041,51,Ramco Systems Ltd
16-May-2024,363.6,368.0,357.1,365.5,3421,95,Ramco Systems Ltd
15-May-2024,361.05,365.0,361.05,363.55,3791,77,Ramco Systems Ltd
14-May-2024,350.2,362.65,350.2,360.3,5207,93,Ramco Systems Ltd
13-May-2024,364.95,378.0,354.0,357.35,2292,52,Ramco Systems Ltd
10-May-2024,360.05,365.0,351.05,361.5,5774,105,Ramco Systems Ltd
9-May-2024,373.0,374.9,358.1,362.9,4130,65,Ramco Systems Ltd
8-May-2024,367.45,379.5,367.45,371.2,3947,70,Ramco Systems Ltd
7-May-2024,356.0,373.0,356.0,361.45,8757,195,Ramco Systems Ltd
6-May-2024,379.9,379.9,363.0,372.15,4184,108,Ramco Systems Ltd
3-May-2024,384.0,395.0,367.65,376.8,13094,287,Ramco Systems Ltd
2-May-2024,358.0,376.2,351.0,376.2,21344,366,Ramco Systems Ltd
30-April-2024,360.05,364.9,353.7,358.3,6457,212,Ramco Systems Ltd
29-April-2024,370.0,370.0,361.2,364.3,10872,228,Ramco Systems Ltd
26-April-2024,365.0,375.0,365.0,372.95,10560,192,Ramco Systems Ltd
25-April-2024,376.9,379.0,363.05,365.75,9832,344,Ramco Systems Ltd
24-April-2024,365.05,387.95,363.2,379.7,14180,320,Ramco Systems Ltd
23-April-2024,410.45,410.45,382.3,382.3,10335,185,Ramco Systems Ltd
22-April-2024,419.45,425.2,400.6,402.4,40115,1902,Ramco Systems Ltd
19-April-2024,411.95,443.4,405.95,415.0,54061,1795,Ramco Systems Ltd
18-April-2024,386.15,449.0,386.0,422.25,220794,8838,Ramco Systems Ltd
16-April-2024,399.8,404.0,381.0,386.0,37931,1544,Ramco Systems Ltd
15-April-2024,387.0,417.9,362.2,405.85,346847,10390,Ramco Systems Ltd
12-April-2024,354.4,407.1,350.0,397.55,386283,12901,Ramco Systems Ltd
10-April-2024,307.25,341.75,306.0,341.75,86605,2163,Ramco Systems Ltd
9-April-2024,300.95,300.95,283.0,284.8,4354,326,Ramco Systems Ltd
8-April-2024,294.25,299.0,289.05,295.1,990,92,Ramco Systems Ltd
5-April-2024,287.55,294.35,285.1,293.0,6362,213,Ramco Systems Ltd
4-April-2024,289.2,289.45,284.8,288.5,809,92,Ramco Systems Ltd
3-April-2024,282.65,291.65,282.65,288.65,2981,192,Ramco Systems Ltd
2-April-2024,276.5,285.35,276.2,283.4,1688,127,Ramco Systems Ltd
1-April-2024,270.05,278.4,267.75,275.25,7568,313,Ramco Systems Ltd
28-March-2024,269.85,271.85,262.05,264.75,5896,312,Ramco Systems Ltd
27-March-2024,269.0,277.6,265.3,269.1,17259,654,Ramco Systems Ltd
26-March-2024,280.9,283.0,271.0,275.0,10297,490,Ramco Systems Ltd
22-March-2024,278.0,282.05,275.0,280.9,2037,134,Ramco Systems Ltd
21-March-2024,282.85,283.3,277.2,278.95,3135,160,Ramco Systems Ltd
20-March-2024,283.5,285.6,270.95,278.85,3020,182,Ramco Systems Ltd
19-March-2024,279.15,282.55,275.95,280.9,3612,208,Ramco Systems Ltd
18-March-2024,286.9,286.9,277.05,279.15,9920,346,Ramco Systems Ltd
15-March-2024,285.25,285.25,274.1,281.3,3279,216,Ramco Systems Ltd
14-March-2024,266.3,282.0,266.25,279.9,3031,246,Ramco Systems Ltd
13-March-2024,284.6,292.25,264.6,266.25,18932,1190,Ramco Systems Ltd
12-March-2024,309.85,309.85,288.0,290.15,12992,711,Ramco Systems Ltd
11-March-2024,313.95,313.95,302.65,302.9,3564,281,Ramco Systems Ltd
7-March-2024,318.6,318.6,312.0,314.85,4805,450,Ramco Systems Ltd
6-March-2024,315.1,321.95,307.45,315.15,10691,674,Ramco Systems Ltd
5-March-2024,331.0,331.0,318.2,324.95,5519,323,Ramco Systems Ltd
4-March-2024,323.75,336.95,322.75,330.8,21331,889,Ramco Systems Ltd
2-March-2024,324.65,324.65,320.6,322.1,230,23,Ramco Systems Ltd
1-March-2024,320.55,326.0,316.2,318.05,12202,575,Ramco Systems Ltd
29-February-2024,305.9,335.0,304.05,315.6,18830,1133,Ramco Systems Ltd
28-February-2024,309.3,329.0,300.85,305.45,26611,1334,Ramco Systems Ltd
27-February-2024,310.05,312.9,304.95,306.6,3783,185,Ramco Systems Ltd
26-February-2024,301.15,311.75,301.15,308.25,3718,177,Ramco Systems Ltd
23-February-2024,302.3,311.0,302.2,306.9,9130,528,Ramco Systems Ltd
22-February-2024,303.8,305.65,299.55,304.35,2709,145,Ramco Systems Ltd
21-February-2024,305.15,307.1,301.15,301.45,3090,162,Ramco Systems Ltd
20-February-2024,309.9,312.45,304.65,305.0,6146,370,Ramco Systems Ltd
