Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,212.95,215.25,212.0,214.25,46591,1536,Redington Limited
27-June-2024,213.75,216.65,210.2,211.45,69059,1922,Redington Limited
26-June-2024,215.35,219.7,212.75,213.7,112169,2800,Redington Limited
25-June-2024,218.5,218.95,216.4,217.05,33775,804,Redington Limited
24-June-2024,215.3,217.55,213.2,216.65,123562,2623,Redington Limited
21-June-2024,217.05,218.0,214.45,216.75,148605,2499,Redington Limited
20-June-2024,214.9,217.45,212.65,216.45,40716,864,Redington Limited
19-June-2024,216.65,217.15,212.4,214.85,54010,1291,Redington Limited
18-June-2024,217.05,218.0,214.35,216.55,146461,2712,Redington Limited
14-June-2024,221.0,221.0,213.55,216.95,229952,4594,Redington Limited
13-June-2024,223.0,224.35,220.0,222.2,68066,1052,Redington Limited
12-June-2024,217.0,223.3,216.4,221.55,106089,1971,Redington Limited
11-June-2024,217.0,219.0,214.5,215.35,112792,3306,Redington Limited
10-June-2024,210.0,221.85,209.0,218.0,173295,3804,Redington Limited
7-June-2024,206.0,211.1,204.25,208.75,50397,1422,Redington Limited
6-June-2024,208.95,210.0,203.55,205.2,57906,1627,Redington Limited
5-June-2024,204.9,209.8,191.35,208.95,54177,1712,Redington Limited
4-June-2024,203.05,204.1,186.5,196.95,241732,6976,Redington Limited
3-June-2024,200.05,205.35,199.1,204.1,49388,1543,Redington Limited
31-May-2024,197.0,199.8,196.75,198.05,53159,1741,Redington Limited
30-May-2024,198.2,199.8,196.45,197.4,57335,2039,Redington Limited
29-May-2024,204.0,205.75,197.2,198.4,41914,1370,Redington Limited
28-May-2024,208.55,208.6,202.7,203.55,85140,2074,Redington Limited
27-May-2024,205.35,208.6,204.85,205.75,39700,1380,Redington Limited
24-May-2024,207.0,209.15,205.9,206.15,22821,728,Redington Limited
23-May-2024,209.05,211.25,207.7,208.6,27375,1131,Redington Limited
22-May-2024,212.35,212.35,208.4,211.15,33196,863,Redington Limited
21-May-2024,206.95,213.5,203.2,212.3,130742,3072,Redington Limited
18-May-2024,213.75,215.0,210.5,211.1,7157,273,Redington Limited
17-May-2024,212.55,212.55,206.65,210.95,96727,2402,Redington Limited
16-May-2024,201.7,216.5,201.7,213.35,154721,2712,Redington Limited
15-May-2024,214.75,218.75,213.05,215.05,38667,1158,Redington Limited
14-May-2024,211.05,213.2,208.15,212.15,42179,886,Redington Limited
13-May-2024,205.05,211.85,203.0,211.0,141765,3374,Redington Limited
10-May-2024,202.0,209.55,201.05,207.7,107104,2203,Redington Limited
9-May-2024,205.55,207.15,201.85,202.7,105497,2167,Redington Limited
8-May-2024,207.3,209.0,204.2,205.9,71760,1682,Redington Limited
7-May-2024,211.5,214.75,206.4,208.75,136580,3258,Redington Limited
6-May-2024,218.15,218.2,209.3,210.0,60405,1601,Redington Limited
3-May-2024,218.4,220.0,215.2,218.2,93354,1678,Redington Limited
2-May-2024,219.65,221.8,217.2,218.35,168051,3011,Redington Limited
30-April-2024,219.7,220.5,214.65,218.65,58250,1799,Redington Limited
29-April-2024,223.65,224.0,217.55,217.95,102373,2453,Redington Limited
26-April-2024,226.65,226.65,222.15,222.6,76971,1421,Redington Limited
25-April-2024,221.65,237.3,221.35,223.15,288034,4908,Redington Limited
24-April-2024,218.7,224.6,218.25,220.4,56849,1361,Redington Limited
23-April-2024,219.95,224.75,217.45,217.95,41255,1011,Redington Limited
22-April-2024,220.5,223.55,217.25,217.8,70097,1793,Redington Limited
19-April-2024,218.55,222.45,215.7,218.95,68191,1405,Redington Limited
18-April-2024,223.1,225.95,220.6,221.05,60453,1430,Redington Limited
16-April-2024,219.35,227.7,218.25,221.7,85381,1584,Redington Limited
15-April-2024,211.2,225.65,209.25,221.3,124874,4190,Redington Limited
12-April-2024,220.5,225.5,218.95,219.6,54442,1523,Redington Limited
10-April-2024,223.15,226.0,219.0,220.45,59950,1242,Redington Limited
9-April-2024,223.2,227.1,220.35,221.8,175655,3164,Redington Limited
8-April-2024,224.0,229.5,220.65,221.75,126960,2610,Redington Limited
5-April-2024,216.45,225.8,216.2,222.7,193853,2708,Redington Limited
4-April-2024,224.4,224.4,212.7,215.75,275245,5150,Redington Limited
3-April-2024,224.75,226.8,221.2,222.15,285713,4307,Redington Limited
2-April-2024,211.35,225.95,210.55,222.15,372799,7709,Redington Limited
1-April-2024,209.65,213.25,207.7,209.9,53169,1529,Redington Limited
28-March-2024,203.2,211.4,203.2,208.2,114028,2593,Redington Limited
27-March-2024,208.0,211.15,202.65,205.25,74674,1488,Redington Limited
26-March-2024,205.35,218.25,205.3,207.05,142399,2990,Redington Limited
22-March-2024,200.0,207.25,200.0,205.3,77950,1621,Redington Limited
21-March-2024,202.25,203.8,201.2,202.25,24883,686,Redington Limited
20-March-2024,202.7,204.2,199.5,201.0,96016,2045,Redington Limited
19-March-2024,210.0,210.0,201.3,202.0,70530,1633,Redington Limited
18-March-2024,212.0,212.5,206.85,207.25,68999,1448,Redington Limited
15-March-2024,205.25,215.9,203.6,211.45,297310,6013,Redington Limited
14-March-2024,188.4,207.2,188.4,205.35,557555,11265,Redington Limited
13-March-2024,199.7,200.95,189.0,192.2,91353,2561,Redington Limited
12-March-2024,199.55,205.8,194.6,199.45,161374,4139,Redington Limited
11-March-2024,205.45,207.05,195.0,197.65,61062,1260,Redington Limited
7-March-2024,205.1,209.95,203.1,204.8,85443,1726,Redington Limited
6-March-2024,212.7,213.1,202.2,205.15,184201,4355,Redington Limited
5-March-2024,208.75,221.75,207.3,215.2,222874,3226,Redington Limited
4-March-2024,208.1,210.35,207.5,208.3,24539,905,Redington Limited
2-March-2024,212.65,212.65,206.55,209.35,4372,267,Redington Limited
1-March-2024,210.45,214.4,207.65,210.85,66708,1244,Redington Limited
29-February-2024,204.0,209.8,201.0,206.4,99916,1864,Redington Limited
28-February-2024,213.9,215.7,201.9,203.25,57350,1656,Redington Limited
27-February-2024,209.2,213.2,206.5,212.05,154224,4009,Redington Limited
26-February-2024,211.95,214.4,206.4,207.8,90887,1522,Redington Limited
23-February-2024,205.7,211.7,205.25,209.75,182331,3614,Redington Limited
22-February-2024,206.2,206.7,200.3,205.2,147313,3534,Redington Limited
21-February-2024,211.4,212.3,204.1,204.8,101062,1842,Redington Limited
20-February-2024,208.3,216.25,205.05,210.95,262192,4791,Redington Limited
19-February-2024,201.1,219.9,200.0,208.7,454718,7794,Redington Limited
16-February-2024,202.0,204.65,195.55,197.25,158551,2892,Redington Limited
15-February-2024,199.3,204.7,199.15,200.65,233880,5625,Redington Limited
14-February-2024,198.55,203.75,193.4,199.5,229384,4309,Redington Limited
13-February-2024,183.15,202.7,179.95,198.8,427485,7923,Redington Limited
12-February-2024,190.65,195.7,180.15,182.35,109897,2566,Redington Limited
9-February-2024,193.1,193.55,185.0,189.95,91983,2241,Redington Limited
8-February-2024,193.8,197.9,191.0,191.9,254308,4073,Redington Limited
7-February-2024,208.95,208.95,190.7,193.8,345799,5223,Redington Limited
6-February-2024,205.15,212.25,200.6,208.05,725522,12727,Redington Limited
5-February-2024,191.0,208.05,191.0,203.9,452621,7661,Redington Limited
2-February-2024,180.55,189.95,180.0,188.5,585666,10266,Redington Limited
1-February-2024,180.15,181.65,179.05,180.4,48936,950,Redington Limited
31-January-2024,177.4,181.95,177.4,179.7,41075,1156,Redington Limited
30-January-2024,176.95,182.4,176.1,177.4,153280,2932,Redington Limited
29-January-2024,172.25,177.75,172.25,176.9,92788,2039,Redington Limited
25-January-2024,177.75,177.75,172.35,173.05,37918,959,Redington Limited
24-January-2024,174.55,179.0,173.25,175.55,89824,1810,Redington Limited
23-January-2024,180.65,182.55,174.0,175.05,31804,908,Redington Limited
20-January-2024,181.4,181.4,177.45,180.05,37057,756,Redington Limited
19-January-2024,175.2,180.35,175.2,178.2,25017,629,Redington Limited
18-January-2024,175.5,178.15,174.0,176.75,121544,2631,Redington Limited
17-January-2024,177.95,178.5,175.0,176.7,53871,968,Redington Limited
16-January-2024,181.2,181.2,176.6,178.85,43390,862,Redington Limited
15-January-2024,178.0,180.8,177.5,179.95,39243,830,Redington Limited
12-January-2024,181.35,182.2,177.15,177.75,139904,2301,Redington Limited
11-January-2024,178.8,182.35,178.1,179.9,57361,994,Redington Limited
10-January-2024,179.5,180.75,176.35,177.6,47387,865,Redington Limited
9-January-2024,181.9,184.35,178.85,179.55,115400,1626,Redington Limited
8-January-2024,175.7,184.0,175.4,181.1,507505,7026,Redington Limited
5-January-2024,174.7,176.15,174.5,175.55,26215,668,Redington Limited
4-January-2024,174.75,176.9,174.35,174.7,35797,847,Redington Limited
3-January-2024,176.15,178.45,174.3,175.2,38420,802,Redington Limited
2-January-2024,175.15,178.3,174.75,176.35,166537,2570,Redington Limited
1-January-2024,177.45,177.55,174.65,175.1,36210,828,Redington Limited
29-December-2023,177.8,178.95,175.3,176.35,136465,2793,Redington Limited
28-December-2023,176.2,180.35,175.55,177.9,239538,4018,Redington Limited
27-December-2023,176.75,177.4,174.05,176.4,32427,897,Redington Limited
26-December-2023,175.5,178.5,174.25,175.35,36436,933,Redington Limited
22-December-2023,175.65,180.95,173.3,175.55,141280,2274,Redington Limited
21-December-2023,170.1,177.0,168.1,175.65,98860,2030,Redington Limited
20-December-2023,175.4,176.95,170.9,173.35,314206,6673,Redington Limited
19-December-2023,176.85,178.9,174.8,175.4,55308,726,Redington Limited
18-December-2023,175.25,177.4,174.75,175.45,40579,896,Redington Limited
15-December-2023,173.8,176.0,173.1,175.25,209891,4427,Redington Limited
14-December-2023,174.15,175.9,173.5,173.8,35064,671,Redington Limited
13-December-2023,177.0,177.0,172.85,173.2,88243,1361,Redington Limited
12-December-2023,170.9,176.2,168.55,175.25,195209,3221,Redington Limited
11-December-2023,169.95,171.5,168.2,170.05,44713,1111,Redington Limited
8-December-2023,169.7,175.4,168.1,168.7,233533,3468,Redington Limited
7-December-2023,164.05,169.0,164.05,168.6,274627,7355,Redington Limited
6-December-2023,166.2,166.9,162.95,165.3,246064,3170,Redington Limited
5-December-2023,161.25,166.95,161.25,166.2,178342,3472,Redington Limited
4-December-2023,160.4,161.75,158.55,161.2,104771,1425,Redington Limited
1-December-2023,161.95,162.7,159.0,159.55,100639,2586,Redington Limited
30-November-2023,163.85,163.85,158.25,160.7,49775,1034,Redington Limited
29-November-2023,159.95,160.65,157.3,160.1,124862,2444,Redington Limited
28-November-2023,162.55,164.2,158.25,158.9,62427,1232,Redington Limited
24-November-2023,159.85,163.45,158.15,162.1,124151,1477,Redington Limited
23-November-2023,159.85,159.85,157.2,158.05,61702,1723,Redington Limited
22-November-2023,159.5,160.45,157.1,159.1,42317,1035,Redington Limited
21-November-2023,160.25,161.05,159.7,160.0,24031,596,Redington Limited
20-November-2023,158.35,161.5,157.2,160.2,72442,1330,Redington Limited
17-November-2023,155.05,159.15,155.05,158.3,204513,4238,Redington Limited
16-November-2023,155.05,157.0,154.15,155.7,115643,2296,Redington Limited
15-November-2023,154.0,155.75,153.3,155.25,30963,869,Redington Limited
13-November-2023,154.3,154.3,151.2,153.55,80171,1784,Redington Limited
12-November-2023,155.4,156.2,154.0,154.35,40715,1423,Redington Limited
10-November-2023,154.9,155.0,152.1,154.55,36245,818,Redington Limited
9-November-2023,152.15,155.4,152.15,154.4,193428,4169,Redington Limited
8-November-2023,147.8,152.9,147.3,152.1,213822,3834,Redington Limited
7-November-2023,147.95,153.0,147.0,147.75,380761,5528,Redington Limited
6-November-2023,145.05,147.9,144.65,147.35,92174,2329,Redington Limited
3-November-2023,144.7,145.75,143.5,144.1,68250,2122,Redington Limited
2-November-2023,145.5,146.0,143.1,143.75,78904,3734,Redington Limited
1-November-2023,143.05,148.8,142.4,145.25,65518,2161,Redington Limited
31-October-2023,149.0,149.0,141.95,142.9,40761,1172,Redington Limited
30-October-2023,146.45,147.2,143.7,145.2,51884,712,Redington Limited
27-October-2023,142.05,146.65,142.05,144.8,68191,906,Redington Limited
26-October-2023,139.75,142.5,136.25,141.8,140654,4073,Redington Limited
25-October-2023,143.05,145.85,139.05,139.75,134755,4640,Redington Limited
23-October-2023,148.7,149.8,141.5,142.75,170991,5455,Redington Limited
20-October-2023,152.0,152.0,147.6,148.3,47492,1321,Redington Limited
19-October-2023,152.15,152.3,151.5,151.9,17806,495,Redington Limited
18-October-2023,152.05,152.5,151.45,152.15,116747,2742,Redington Limited
17-October-2023,152.05,153.0,151.9,152.25,37685,864,Redington Limited
16-October-2023,153.0,153.65,151.3,151.7,95153,2400,Redington Limited
13-October-2023,152.8,154.0,151.25,152.4,90875,2595,Redington Limited
12-October-2023,153.15,154.4,152.3,152.55,130057,3125,Redington Limited
11-October-2023,154.2,155.25,152.5,152.75,105266,2250,Redington Limited
10-October-2023,157.0,157.0,152.5,153.5,133950,2896,Redington Limited
9-October-2023,154.0,154.95,152.15,153.1,27912,802,Redington Limited
6-October-2023,155.45,157.15,154.7,155.0,71514,2032,Redington Limited
5-October-2023,155.1,157.6,155.1,156.1,39787,1439,Redington Limited
4-October-2023,157.95,158.0,155.0,155.9,43189,730,Redington Limited
3-October-2023,154.0,159.3,152.95,158.0,41667,793,Redington Limited
29-September-2023,152.3,155.9,152.3,154.75,98897,2327,Redington Limited
28-September-2023,155.8,155.85,151.55,152.3,109700,3644,Redington Limited
