Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,9.26,9.26,9.26,9.26,42247,26,Virgo Global Limited
27-June-2024,9.08,9.08,9.08,9.08,40161,19,Virgo Global Limited
26-June-2024,8.91,8.91,8.91,8.91,6255,17,Virgo Global Limited
25-June-2024,8.74,8.74,8.74,8.74,5305,10,Virgo Global Limited
24-June-2024,8.57,8.57,8.57,8.57,9818,20,Virgo Global Limited
21-June-2024,8.41,8.41,8.41,8.41,2018,13,Virgo Global Limited
20-June-2024,8.25,8.25,8.25,8.25,1230,15,Virgo Global Limited
19-June-2024,7.86,7.86,7.86,7.86,4565,22,Virgo Global Limited
18-June-2024,7.49,7.49,7.49,7.49,6890,23,Virgo Global Limited
14-June-2024,7.14,7.14,7.14,7.14,2236,10,Virgo Global Limited
13-June-2024,6.8,6.8,6.8,6.8,5206,9,Virgo Global Limited
12-June-2024,6.48,6.48,6.48,6.48,6039,18,Virgo Global Limited
11-June-2024,6.18,6.18,6.18,6.18,959,15,Virgo Global Limited
10-June-2024,5.89,5.89,5.89,5.89,1977,17,Virgo Global Limited
7-June-2024,5.35,5.61,5.35,5.61,915,11,Virgo Global Limited
6-June-2024,5.19,5.35,5.19,5.35,1387,14,Virgo Global Limited
5-June-2024,4.97,5.29,4.97,5.19,2184,18,Virgo Global Limited
4-June-2024,5.4,5.5,5.22,5.23,4176,36,Virgo Global Limited
3-June-2024,5.43,5.99,5.43,5.49,45657,66,Virgo Global Limited
31-May-2024,5.61,5.72,5.61,5.71,8364,27,Virgo Global Limited
30-May-2024,6.0,6.0,5.88,5.9,5546,38,Virgo Global Limited
29-May-2024,6.5,6.5,6.18,6.18,8758,22,Virgo Global Limited
28-May-2024,6.5,6.55,6.27,6.5,13076,33,Virgo Global Limited
27-May-2024,6.19,6.63,6.01,6.59,7393,57,Virgo Global Limited
24-May-2024,6.45,6.45,6.32,6.32,8457,31,Virgo Global Limited
23-May-2024,6.86,6.86,6.65,6.65,10839,44,Virgo Global Limited
22-May-2024,7.18,7.18,6.97,7.0,9609,25,Virgo Global Limited
21-May-2024,7.47,7.71,7.33,7.33,6877,30,Virgo Global Limited
18-May-2024,7.63,7.71,7.63,7.71,645,7,Virgo Global Limited
17-May-2024,8.03,8.03,8.03,8.03,5333,18,Virgo Global Limited
16-May-2024,8.45,8.89,8.45,8.45,1826,13,Virgo Global Limited
15-May-2024,9.16,9.26,8.89,8.89,3001,20,Virgo Global Limited
14-May-2024,9.35,9.64,9.35,9.35,2468,26,Virgo Global Limited
13-May-2024,9.84,9.84,9.84,9.84,1236,9,Virgo Global Limited
10-May-2024,10.35,10.35,10.35,10.35,831,15,Virgo Global Limited
9-May-2024,10.89,10.89,10.89,10.89,796,11,Virgo Global Limited
8-May-2024,11.46,11.46,11.46,11.46,1976,26,Virgo Global Limited
7-May-2024,13.25,13.25,12.06,12.06,11154,54,Virgo Global Limited
6-May-2024,12.69,12.69,12.33,12.69,79223,173,Virgo Global Limited
3-May-2024,12.0,12.09,11.99,12.09,23811,73,Virgo Global Limited
2-May-2024,11.52,11.52,11.0,11.52,84189,358,Virgo Global Limited
30-April-2024,10.89,10.98,10.67,10.98,60193,293,Virgo Global Limited
29-April-2024,10.79,10.79,10.25,10.46,32014,214,Virgo Global Limited
26-April-2024,10.51,10.8,10.09,10.44,31313,152,Virgo Global Limited
25-April-2024,10.97,10.97,10.22,10.62,26145,115,Virgo Global Limited
24-April-2024,10.34,10.88,10.34,10.75,67727,194,Virgo Global Limited
23-April-2024,10.15,11.06,10.15,10.88,103921,255,Virgo Global Limited
22-April-2024,10.46,10.54,10.06,10.54,43597,198,Virgo Global Limited
19-April-2024,9.94,10.17,9.42,10.04,20253,140,Virgo Global Limited
18-April-2024,9.7,9.97,9.54,9.69,39527,175,Virgo Global Limited
16-April-2024,9.19,9.7,8.78,9.5,31625,154,Virgo Global Limited
15-April-2024,9.19,9.46,8.72,9.24,62642,228,Virgo Global Limited
12-April-2024,8.6,9.01,8.6,9.01,40140,117,Virgo Global Limited
10-April-2024,9.18,9.18,8.47,8.59,26806,151,Virgo Global Limited
9-April-2024,9.65,9.66,8.89,8.91,29680,113,Virgo Global Limited
8-April-2024,9.23,9.88,9.23,9.27,34245,164,Virgo Global Limited
5-April-2024,9.35,9.78,8.91,9.71,53636,181,Virgo Global Limited
4-April-2024,9.05,9.35,8.7,9.34,22807,144,Virgo Global Limited
3-April-2024,8.21,9.03,8.21,8.91,25292,128,Virgo Global Limited
2-April-2024,8.19,8.73,8.19,8.6,13802,96,Virgo Global Limited
1-April-2024,7.91,8.68,7.91,8.32,28349,149,Virgo Global Limited
28-March-2024,8.27,8.6,7.96,8.27,11779,106,Virgo Global Limited
27-March-2024,8.35,8.48,7.9,8.28,34119,133,Virgo Global Limited
26-March-2024,8.65,8.8,8.02,8.16,29561,178,Virgo Global Limited
22-March-2024,8.95,9.05,8.19,8.44,36602,199,Virgo Global Limited
21-March-2024,8.9,9.3,8.5,8.62,17964,152,Virgo Global Limited
20-March-2024,9.3,9.3,8.61,8.94,17395,101,Virgo Global Limited
19-March-2024,9.3,9.55,8.7,8.99,26301,101,Virgo Global Limited
18-March-2024,9.25,9.34,8.53,9.1,34601,150,Virgo Global Limited
15-March-2024,8.35,8.9,8.07,8.9,25403,151,Virgo Global Limited
14-March-2024,8.48,8.48,8.48,8.48,18238,110,Virgo Global Limited
13-March-2024,8.92,8.92,8.92,8.92,20729,97,Virgo Global Limited
12-March-2024,9.38,9.38,9.38,9.38,13755,66,Virgo Global Limited
11-March-2024,9.87,9.87,9.87,9.87,22140,101,Virgo Global Limited
7-March-2024,11.03,11.03,9.99,10.38,88687,348,Virgo Global Limited
6-March-2024,10.25,10.51,10.21,10.51,74481,126,Virgo Global Limited
5-March-2024,9.6,10.31,9.6,10.01,53249,191,Virgo Global Limited
4-March-2024,10.0,10.33,9.46,9.82,29603,217,Virgo Global Limited
2-March-2024,9.8,10.29,9.42,9.84,5342,54,Virgo Global Limited
1-March-2024,10.09,10.28,9.6,9.9,21113,136,Virgo Global Limited
29-February-2024,10.4,10.4,9.61,9.99,27966,184,Virgo Global Limited
28-February-2024,9.89,10.35,9.6,10.05,36774,149,Virgo Global Limited
27-February-2024,9.89,9.99,9.41,9.89,16605,122,Virgo Global Limited
