Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,251.0,261.75,251.0,259.5,11170,340,Aries Agro Limited
27-June-2024,278.0,278.0,253.85,257.65,4348,285,Aries Agro Limited
26-June-2024,258.15,267.15,257.95,264.3,17143,636,Aries Agro Limited
25-June-2024,273.15,273.15,257.0,258.5,11728,358,Aries Agro Limited
24-June-2024,276.6,276.6,260.3,261.5,18046,869,Aries Agro Limited
21-June-2024,274.0,275.5,268.0,271.15,12413,498,Aries Agro Limited
20-June-2024,272.9,286.0,270.5,276.45,190581,4616,Aries Agro Limited
19-June-2024,272.0,279.65,268.1,269.3,21592,813,Aries Agro Limited
18-June-2024,240.15,270.0,240.15,266.45,40340,1666,Aries Agro Limited
14-June-2024,243.0,247.95,243.0,245.4,5168,224,Aries Agro Limited
13-June-2024,245.0,248.4,242.6,243.5,13901,474,Aries Agro Limited
12-June-2024,244.55,248.05,244.55,245.15,12833,530,Aries Agro Limited
11-June-2024,242.0,250.75,238.75,243.65,8486,387,Aries Agro Limited
10-June-2024,240.9,244.15,233.0,239.45,18163,926,Aries Agro Limited
7-June-2024,228.65,238.05,228.65,236.15,13402,1379,Aries Agro Limited
6-June-2024,227.85,236.7,227.0,228.55,10699,704,Aries Agro Limited
5-June-2024,208.75,232.1,208.75,224.0,17435,879,Aries Agro Limited
4-June-2024,218.0,220.1,191.7,201.5,22477,1335,Aries Agro Limited
3-June-2024,226.2,230.2,217.0,219.8,30802,1082,Aries Agro Limited
31-May-2024,231.0,233.3,222.85,225.0,3910,218,Aries Agro Limited
30-May-2024,235.5,235.6,230.55,230.85,3945,222,Aries Agro Limited
29-May-2024,242.0,242.15,237.4,237.5,4217,604,Aries Agro Limited
28-May-2024,240.0,245.9,236.65,241.2,6796,416,Aries Agro Limited
27-May-2024,243.65,243.65,238.4,241.35,2998,168,Aries Agro Limited
24-May-2024,237.65,251.45,237.1,242.1,9841,488,Aries Agro Limited
23-May-2024,238.85,243.95,237.0,237.15,2851,232,Aries Agro Limited
22-May-2024,234.45,239.95,234.45,237.35,3608,185,Aries Agro Limited
21-May-2024,237.35,241.35,237.35,238.5,1415,105,Aries Agro Limited
18-May-2024,242.45,242.7,241.0,241.25,350,20,Aries Agro Limited
17-May-2024,240.4,243.95,239.15,242.05,1765,183,Aries Agro Limited
16-May-2024,240.25,244.3,237.15,238.9,5394,351,Aries Agro Limited
15-May-2024,247.3,252.9,237.75,240.0,37663,1870,Aries Agro Limited
14-May-2024,240.0,247.95,240.0,247.25,3221,352,Aries Agro Limited
13-May-2024,238.2,241.9,232.3,240.35,4734,416,Aries Agro Limited
10-May-2024,245.9,245.9,237.65,243.4,3238,254,Aries Agro Limited
9-May-2024,248.1,252.0,240.0,241.05,9951,687,Aries Agro Limited
8-May-2024,244.75,250.7,243.75,248.5,2024,202,Aries Agro Limited
7-May-2024,256.1,259.2,242.75,245.15,45696,1544,Aries Agro Limited
6-May-2024,273.45,273.45,256.05,257.1,3198,222,Aries Agro Limited
3-May-2024,274.05,274.5,266.9,268.05,4823,219,Aries Agro Limited
2-May-2024,275.8,279.4,272.7,274.05,5614,337,Aries Agro Limited
30-April-2024,273.45,291.95,268.1,274.1,26031,1637,Aries Agro Limited
29-April-2024,281.35,281.35,271.95,273.45,4515,250,Aries Agro Limited
26-April-2024,268.0,274.95,266.0,271.45,6244,343,Aries Agro Limited
25-April-2024,268.45,273.85,265.65,269.25,4329,230,Aries Agro Limited
24-April-2024,274.85,276.0,267.95,270.8,13053,996,Aries Agro Limited
23-April-2024,259.75,273.05,259.75,265.9,7201,474,Aries Agro Limited
22-April-2024,258.3,266.0,258.2,263.25,10134,723,Aries Agro Limited
19-April-2024,250.0,259.4,246.65,256.75,5611,437,Aries Agro Limited
18-April-2024,261.5,263.0,250.0,251.65,12586,623,Aries Agro Limited
16-April-2024,251.95,260.15,251.95,259.7,2689,195,Aries Agro Limited
15-April-2024,253.0,257.2,246.3,252.4,7142,356,Aries Agro Limited
12-April-2024,272.55,273.15,257.4,260.2,14747,469,Aries Agro Limited
10-April-2024,267.65,272.0,267.0,270.6,3111,204,Aries Agro Limited
9-April-2024,273.25,278.3,266.25,267.7,16697,296,Aries Agro Limited
8-April-2024,286.95,286.95,271.0,272.8,4695,332,Aries Agro Limited
5-April-2024,281.9,286.15,274.95,284.75,9784,535,Aries Agro Limited
4-April-2024,284.45,287.7,279.4,281.6,2620,191,Aries Agro Limited
3-April-2024,280.35,281.1,273.25,278.7,6776,330,Aries Agro Limited
2-April-2024,262.8,277.55,255.65,275.05,10898,544,Aries Agro Limited
1-April-2024,242.0,264.65,242.0,261.05,18633,666,Aries Agro Limited
28-March-2024,250.45,250.95,240.5,242.05,15773,733,Aries Agro Limited
27-March-2024,251.85,259.0,246.0,247.05,13474,711,Aries Agro Limited
26-March-2024,254.55,255.55,245.3,246.8,17333,707,Aries Agro Limited
