Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,387.5,393.85,378.45,381.45,5229,581,GeeCee Ventures Limited
27-June-2024,399.1,405.6,380.75,390.7,14445,1101,GeeCee Ventures Limited
26-June-2024,386.6,410.0,386.6,399.85,43566,2214,GeeCee Ventures Limited
25-June-2024,388.0,397.0,380.9,383.3,9268,940,GeeCee Ventures Limited
24-June-2024,379.7,400.9,371.35,387.3,35768,2182,GeeCee Ventures Limited
21-June-2024,368.5,406.3,368.5,382.6,77689,3271,GeeCee Ventures Limited
20-June-2024,367.0,377.85,367.0,371.95,2589,318,GeeCee Ventures Limited
19-June-2024,365.0,374.05,362.25,364.35,4979,513,GeeCee Ventures Limited
18-June-2024,362.0,372.0,360.35,364.6,3953,357,GeeCee Ventures Limited
14-June-2024,365.45,367.45,356.35,359.8,7535,1215,GeeCee Ventures Limited
13-June-2024,351.0,379.4,346.7,365.45,57824,3213,GeeCee Ventures Limited
12-June-2024,349.9,362.45,345.95,350.3,11294,950,GeeCee Ventures Limited
11-June-2024,330.25,351.5,330.25,346.5,6156,719,GeeCee Ventures Limited
10-June-2024,337.2,349.2,328.9,337.15,10342,1843,GeeCee Ventures Limited
7-June-2024,328.85,341.95,328.75,332.55,2954,282,GeeCee Ventures Limited
6-June-2024,319.0,332.85,319.0,326.85,6706,391,GeeCee Ventures Limited
5-June-2024,313.95,326.55,303.4,319.2,3542,597,GeeCee Ventures Limited
4-June-2024,315.0,330.1,280.85,308.8,9243,1317,GeeCee Ventures Limited
3-June-2024,339.95,350.9,327.45,329.95,18974,1536,GeeCee Ventures Limited
31-May-2024,333.8,339.9,325.0,326.5,5192,679,GeeCee Ventures Limited
30-May-2024,335.0,342.75,331.1,336.0,5350,513,GeeCee Ventures Limited
29-May-2024,326.3,337.0,324.0,332.95,7168,939,GeeCee Ventures Limited
28-May-2024,334.15,343.25,318.55,323.3,9497,1230,GeeCee Ventures Limited
27-May-2024,331.95,341.4,317.9,324.75,35913,2914,GeeCee Ventures Limited
24-May-2024,347.0,364.4,326.95,332.6,34145,2883,GeeCee Ventures Limited
23-May-2024,374.7,389.85,341.8,350.05,34797,4021,GeeCee Ventures Limited
22-May-2024,346.55,364.1,337.2,364.1,17312,489,GeeCee Ventures Limited
21-May-2024,303.0,319.05,297.05,303.45,3743,402,GeeCee Ventures Limited
18-May-2024,310.2,316.45,310.0,312.05,509,61,GeeCee Ventures Limited
17-May-2024,309.9,313.95,306.85,310.05,823,81,GeeCee Ventures Limited
16-May-2024,316.0,316.3,305.1,305.65,4136,679,GeeCee Ventures Limited
15-May-2024,304.75,316.15,303.35,315.6,1508,198,GeeCee Ventures Limited
