Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,21.06,21.06,21.06,21.06,55087,32
27-June-2024,20.65,20.65,20.65,20.65,7591,9
26-June-2024,20.85,20.85,20.25,20.25,26183,38
25-June-2024,20.97,20.97,20.15,20.45,18933,16
24-June-2024,19.76,20.56,19.76,20.56,65842,35
21-June-2024,20.98,20.98,20.16,20.16,48672,39
20-June-2024,20.16,20.57,20.16,20.57,24157,29
19-June-2024,20.57,20.57,20.57,20.57,10272,24
18-June-2024,21.4,21.4,20.98,20.98,1988,12
14-June-2024,22.17,22.17,21.4,21.4,8644,21
13-June-2024,22.16,22.17,21.72,21.74,15652,22
12-June-2024,22.16,22.25,22.16,22.16,9199,32
11-June-2024,22.61,23.53,22.61,22.61,26248,30
10-June-2024,23.07,23.07,23.07,23.07,5757,17
7-June-2024,23.54,23.6,23.54,23.54,38601,14
6-June-2024,24.02,24.02,24.02,24.02,51949,18
5-June-2024,24.04,24.52,24.04,24.51,65269,27
4-June-2024,24.04,24.04,23.1,24.04,171655,72
3-June-2024,23.57,23.57,23.57,23.57,18808,21
31-May-2024,24.05,24.05,24.05,24.05,57,4
30-May-2024,24.54,24.54,24.54,24.54,2261,7
29-May-2024,25.04,25.04,25.04,25.04,3254,10
28-May-2024,25.55,25.55,25.55,25.55,13765,16
27-May-2024,25.05,26.07,25.05,26.07,88580,68
24-May-2024,25.56,25.56,25.56,25.56,16335,15
23-May-2024,26.08,26.08,26.08,26.08,2449,10
22-May-2024,26.61,26.61,26.61,26.61,22117,25
21-May-2024,27.15,27.15,26.0,27.15,146191,284
18-May-2024,25.86,25.86,23.4,25.86,116442,139
17-May-2024,24.63,24.63,24.53,24.63,246987,175
16-May-2024,23.46,23.46,23.46,23.46,6901,12
15-May-2024,22.35,22.35,22.35,22.35,27282,20
14-May-2024,21.29,21.29,21.29,21.29,3163,11
13-May-2024,20.0,20.28,20.0,20.28,13427,15
10-May-2024,19.32,19.32,19.32,19.32,81943,21
9-May-2024,18.21,18.95,18.21,18.95,29431,32
8-May-2024,19.32,19.32,18.58,18.58,16812,24
7-May-2024,18.95,18.95,18.95,18.95,7740,14
6-May-2024,19.34,19.34,19.33,19.33,103428,47
3-May-2024,18.25,18.97,18.25,18.97,359568,86
2-May-2024,18.6,18.6,18.6,18.6,121743,49
30-April-2024,18.99,18.99,18.97,18.97,328159,67
29-April-2024,18.62,18.62,18.62,18.62,58575,11
26-April-2024,18.26,18.26,18.26,18.26,11496,11
25-April-2024,17.91,17.91,17.91,17.91,183677,41
24-April-2024,17.56,17.56,17.56,17.56,42593,24
23-April-2024,17.91,17.91,17.91,17.91,11074,28
22-April-2024,18.27,18.27,18.27,18.27,36196,36
19-April-2024,18.64,18.64,18.64,18.64,14269,19
18-April-2024,19.02,19.02,19.02,19.02,24161,24
16-April-2024,19.4,19.4,19.4,19.4,112340,37
15-April-2024,20.59,20.59,19.79,19.79,384622,64
12-April-2024,20.19,20.19,20.19,20.19,49943,32
10-April-2024,19.8,19.8,19.8,19.8,20054,14
9-April-2024,19.42,19.42,19.42,19.42,57079,22
8-April-2024,19.04,19.04,19.04,19.04,6275,10
5-April-2024,18.14,18.14,18.14,18.14,12942,9
4-April-2024,17.28,17.28,17.28,17.28,5959,13
3-April-2024,16.46,16.46,16.46,16.46,5850,7
2-April-2024,15.68,15.68,15.68,15.68,7487,11
1-April-2024,14.94,14.94,14.94,14.94,5651,8
28-March-2024,14.23,14.23,14.23,14.23,28816,14
27-March-2024,13.56,13.56,13.56,13.56,39033,6
26-March-2024,12.92,12.92,12.92,12.92,2405,9
22-March-2024,12.31,12.31,12.31,12.31,55400,6
21-March-2024,11.73,11.73,11.73,11.73,3189,8
20-March-2024,11.18,11.18,11.18,11.18,2003,4
19-March-2024,10.65,10.65,10.65,10.65,1031,3
18-March-2024,10.15,10.15,10.15,10.15,10868,3
15-March-2024,9.67,9.67,9.67,9.67,500,1
14-March-2024,9.21,9.21,9.21,9.21,1000,2
13-March-2024,8.0,8.78,8.0,8.78,3883,8
12-March-2024,8.37,8.37,8.37,8.37,1500,4
11-March-2024,7.98,7.98,7.98,7.98,2670,8
4-March-2024,7.98,7.98,7.98,7.98,12591,8
19-February-2024,7.98,7.98,7.98,7.98,2714,6
12-February-2024,7.98,7.98,7.98,7.98,165954,13
5-February-2024,7.6,7.6,7.6,7.6,6660,6
29-January-2024,7.6,7.6,7.6,7.6,410,3
23-January-2024,7.6,7.6,7.6,7.6,2253,5
15-January-2024,7.6,7.6,7.6,7.6,3705,7
8-January-2024,7.6,7.6,7.6,7.6,26862,6
1-January-2024,7.24,7.24,7.24,7.24,150,2
26-December-2023,7.24,7.24,7.24,7.24,1314,4
18-December-2023,7.24,7.24,7.24,7.24,22440,10
11-December-2023,7.24,7.24,7.24,7.24,1900,3
4-December-2023,7.24,7.24,7.24,7.24,4714,8
28-November-2023,7.24,7.24,7.24,7.24,3649,4
20-November-2023,7.24,7.24,7.24,7.24,3475,6
13-November-2023,7.24,7.24,7.24,7.24,57176,11
6-November-2023,6.9,6.9,6.9,6.9,1330,6
30-October-2023,6.9,6.9,6.9,6.9,640,3
23-October-2023,6.9,6.9,6.9,6.9,3500,4
16-October-2023,6.9,6.9,6.9,6.9,620,3
9-October-2023,6.9,6.9,6.9,6.9,2241,7
3-October-2023,6.58,6.58,6.58,6.58,6300,4
25-September-2023,6.58,6.58,6.58,6.58,1250,4
18-September-2023,6.58,6.58,6.58,6.58,4450,7
11-September-2023,6.58,6.58,6.58,6.58,4820,6
4-September-2023,6.58,6.58,6.58,6.58,10250,9
28-August-2023,6.58,6.58,6.58,6.58,466,4
21-August-2023,6.58,6.58,6.58,6.58,11750,10
14-August-2023,6.27,6.58,6.27,6.58,11676,9
7-August-2023,6.27,6.27,6.27,6.27,245,2
31-July-2023,6.27,6.27,6.27,6.27,5572,5
24-July-2023,6.27,6.27,6.27,6.27,7928,5
17-July-2023,6.27,6.27,6.27,6.27,38028,16
10-July-2023,6.27,6.27,5.69,6.27,113394,22
3-July-2023,5.98,5.98,5.98,5.98,1320,5
26-June-2023,5.98,5.98,5.98,5.98,23695,7
19-June-2023,5.98,5.98,5.98,5.98,4540,4
12-June-2023,5.98,5.98,5.98,5.98,6705,5
5-June-2023,5.7,5.7,5.7,5.7,11200,5
29-May-2023,5.7,5.7,5.7,5.7,6665,7
22-May-2023,5.7,5.7,5.7,5.7,1100,2
15-May-2023,5.7,5.7,5.7,5.7,6683,10
8-May-2023,5.7,5.7,5.7,5.7,16770,11
2-May-2023,5.43,5.43,5.43,5.43,965,2
24-April-2023,5.43,5.43,5.43,5.43,109,2
17-April-2023,5.43,5.43,5.43,5.43,1660,6
10-April-2023,5.43,5.43,5.43,5.43,19269,10
3-April-2023,5.43,5.43,5.43,5.43,6627,8
