Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,66.77,66.77,65.06,65.28,289071,7943,Edelweiss Financial Services Ltd.
27-June-2024,66.89,67.38,65.89,66.38,106439,3046,Edelweiss Financial Services Ltd.
26-June-2024,67.75,67.75,66.53,67.29,197036,5229,Edelweiss Financial Services Ltd.
25-June-2024,67.81,68.18,67.0,67.33,304551,7102,Edelweiss Financial Services Ltd.
24-June-2024,68.75,68.75,67.06,68.08,299819,6622,Edelweiss Financial Services Ltd.
21-June-2024,69.98,70.28,68.85,69.14,94855,1017,Edelweiss Financial Services Ltd.
20-June-2024,68.5,70.09,68.0,69.46,127750,2130,Edelweiss Financial Services Ltd.
19-June-2024,70.67,70.67,68.7,69.06,88872,1034,Edelweiss Financial Services Ltd.
18-June-2024,69.22,70.5,69.13,70.31,423482,2795,Edelweiss Financial Services Ltd.
14-June-2024,70.45,70.57,69.44,70.13,118013,848,Edelweiss Financial Services Ltd.
13-June-2024,69.19,70.51,69.19,69.82,195845,1635,Edelweiss Financial Services Ltd.
12-June-2024,69.1,69.54,68.45,69.19,370008,4159,Edelweiss Financial Services Ltd.
11-June-2024,71.33,71.43,68.88,69.1,602783,4511,Edelweiss Financial Services Ltd.
10-June-2024,70.45,72.52,70.0,71.18,622154,3790,Edelweiss Financial Services Ltd.
7-June-2024,69.64,69.64,67.76,69.13,940892,17183,Edelweiss Financial Services Ltd.
6-June-2024,66.89,69.35,66.85,68.95,463921,2791,Edelweiss Financial Services Ltd.
5-June-2024,69.8,69.8,64.5,65.97,580294,8633,Edelweiss Financial Services Ltd.
4-June-2024,73.01,73.01,63.06,69.33,1366130,7973,Edelweiss Financial Services Ltd.
3-June-2024,73.21,75.1,70.9,73.71,315761,1936,Edelweiss Financial Services Ltd.
31-May-2024,68.46,72.49,68.46,71.64,1578255,7282,Edelweiss Financial Services Ltd.
30-May-2024,64.0,70.8,64.0,68.3,4013790,18496,Edelweiss Financial Services Ltd.
29-May-2024,77.11,79.66,77.0,77.45,321649,2697,Edelweiss Financial Services Ltd.
28-May-2024,80.87,80.87,76.8,77.46,187052,1395,Edelweiss Financial Services Ltd.
27-May-2024,81.7,81.89,79.47,80.14,544789,3647,Edelweiss Financial Services Ltd.
24-May-2024,85.27,85.27,81.3,81.7,153117,1464,Edelweiss Financial Services Ltd.
23-May-2024,84.03,87.25,83.95,84.26,396051,2614,Edelweiss Financial Services Ltd.
22-May-2024,84.01,85.09,82.04,84.36,287716,1675,Edelweiss Financial Services Ltd.
21-May-2024,86.54,87.69,83.25,84.25,2787074,7057,Edelweiss Financial Services Ltd.
18-May-2024,85.5,87.17,85.5,86.53,269166,2539,Edelweiss Financial Services Ltd.
17-May-2024,78.5,86.0,77.7,85.29,3383525,16626,Edelweiss Financial Services Ltd.
16-May-2024,78.65,80.03,76.94,78.51,531295,2929,Edelweiss Financial Services Ltd.
15-May-2024,75.32,81.2,75.32,78.62,1980494,9893,Edelweiss Financial Services Ltd.
14-May-2024,77.94,77.94,73.75,74.61,543945,3826,Edelweiss Financial Services Ltd.
13-May-2024,76.95,78.07,75.24,76.81,495900,3359,Edelweiss Financial Services Ltd.
10-May-2024,72.11,77.6,71.1,76.95,569369,3387,Edelweiss Financial Services Ltd.
9-May-2024,73.12,73.79,71.87,72.52,230117,1967,Edelweiss Financial Services Ltd.
8-May-2024,72.55,74.3,72.55,73.64,108332,795,Edelweiss Financial Services Ltd.
7-May-2024,75.35,76.09,72.8,73.06,375186,2870,Edelweiss Financial Services Ltd.
6-May-2024,77.01,77.39,74.4,75.55,451657,2663,Edelweiss Financial Services Ltd.
3-May-2024,78.99,78.99,76.61,77.01,402097,2987,Edelweiss Financial Services Ltd.
2-May-2024,78.99,79.59,77.53,78.28,473607,3163,Edelweiss Financial Services Ltd.
30-April-2024,76.97,81.27,75.66,78.81,1258604,7615,Edelweiss Financial Services Ltd.
29-April-2024,76.8,76.8,75.6,76.22,233660,1332,Edelweiss Financial Services Ltd.
26-April-2024,77.91,78.3,76.04,76.13,330495,1939,Edelweiss Financial Services Ltd.
25-April-2024,79.9,79.9,76.52,76.83,361457,2279,Edelweiss Financial Services Ltd.
24-April-2024,80.0,81.05,78.94,79.89,746800,4479,Edelweiss Financial Services Ltd.
23-April-2024,78.69,82.59,77.74,80.3,1210475,3660,Edelweiss Financial Services Ltd.
22-April-2024,75.69,79.8,75.28,78.57,1242032,4430,Edelweiss Financial Services Ltd.
19-April-2024,71.26,78.0,70.9,75.7,907566,4978,Edelweiss Financial Services Ltd.
18-April-2024,74.02,74.51,71.95,72.45,325167,2239,Edelweiss Financial Services Ltd.
16-April-2024,73.67,75.25,73.5,73.98,139680,957,Edelweiss Financial Services Ltd.
15-April-2024,71.11,75.49,71.11,74.65,1493712,3761,Edelweiss Financial Services Ltd.
12-April-2024,73.63,77.4,72.91,75.61,930745,5027,Edelweiss Financial Services Ltd.
10-April-2024,73.83,74.31,72.45,73.81,741023,1912,Edelweiss Financial Services Ltd.
9-April-2024,72.07,76.15,72.0,73.28,6216390,5304,Edelweiss Financial Services Ltd.
8-April-2024,72.87,72.87,71.26,71.65,151419,1263,Edelweiss Financial Services Ltd.
5-April-2024,73.42,73.42,71.66,72.15,228805,1608,Edelweiss Financial Services Ltd.
4-April-2024,74.87,74.92,72.06,73.3,468196,3101,Edelweiss Financial Services Ltd.
3-April-2024,69.98,76.39,68.97,73.4,918516,4820,Edelweiss Financial Services Ltd.
2-April-2024,66.05,70.3,66.05,69.83,381269,2701,Edelweiss Financial Services Ltd.
1-April-2024,64.62,66.47,63.6,65.96,414952,3074,Edelweiss Financial Services Ltd.
28-March-2024,65.4,66.41,63.35,63.61,579076,4115,Edelweiss Financial Services Ltd.
27-March-2024,62.61,67.72,62.61,65.16,554119,4027,Edelweiss Financial Services Ltd.
26-March-2024,64.5,65.04,62.35,62.6,483307,2989,Edelweiss Financial Services Ltd.
22-March-2024,64.62,65.74,64.35,64.64,217187,1639,Edelweiss Financial Services Ltd.
21-March-2024,65.77,66.99,64.55,65.38,239540,1931,Edelweiss Financial Services Ltd.
20-March-2024,66.54,66.54,63.8,64.41,153658,935,Edelweiss Financial Services Ltd.
19-March-2024,67.85,67.98,65.1,65.31,170652,1704,Edelweiss Financial Services Ltd.
18-March-2024,68.5,69.25,66.65,67.69,303320,2739,Edelweiss Financial Services Ltd.
