Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,35.25,37.33,35.25,36.48,130853,1054,3i Infotech limited
27-June-2024,37.0,37.0,35.0,35.19,226460,1482,3i Infotech limited
26-June-2024,36.5,37.44,36.25,36.41,128111,1110,3i Infotech limited
25-June-2024,37.4,37.4,36.3,36.5,117671,1370,3i Infotech limited
24-June-2024,37.19,37.5,36.59,36.99,133504,1263,3i Infotech limited
21-June-2024,37.69,38.51,37.0,37.19,258444,1925,3i Infotech limited
20-June-2024,37.46,38.99,37.46,37.68,390989,2768,3i Infotech limited
19-June-2024,36.5,39.21,36.13,37.92,246093,1689,3i Infotech limited
18-June-2024,36.14,36.95,36.14,36.31,180760,1103,3i Infotech limited
14-June-2024,37.13,37.53,36.55,36.7,249522,1870,3i Infotech limited
13-June-2024,37.2,38.03,37.0,37.32,246022,1754,3i Infotech limited
12-June-2024,37.5,37.82,36.35,36.81,152142,1328,3i Infotech limited
11-June-2024,36.4,38.2,36.15,37.49,204904,1437,3i Infotech limited
10-June-2024,37.32,37.83,36.53,36.73,194131,1631,3i Infotech limited
7-June-2024,32.75,38.36,32.27,37.87,811613,6039,3i Infotech limited
6-June-2024,32.2,33.35,31.85,32.14,488625,3041,3i Infotech limited
5-June-2024,32.31,32.79,31.67,32.02,224503,2610,3i Infotech limited
4-June-2024,34.61,34.61,30.81,31.97,469875,4645,3i Infotech limited
3-June-2024,35.7,35.7,34.5,34.61,246025,2003,3i Infotech limited
31-May-2024,35.0,35.67,34.65,34.88,124909,918,3i Infotech limited
30-May-2024,37.7,37.7,36.35,36.48,92903,1387,3i Infotech limited
29-May-2024,36.85,37.87,36.85,37.21,88032,812,3i Infotech limited
28-May-2024,37.35,37.67,36.9,37.4,41549,323,3i Infotech limited
27-May-2024,38.78,38.78,37.05,37.19,54556,470,3i Infotech limited
24-May-2024,37.07,38.65,37.07,38.02,113098,1335,3i Infotech limited
23-May-2024,38.1,38.32,37.34,37.61,49001,486,3i Infotech limited
22-May-2024,38.3,38.48,37.92,38.05,43551,320,3i Infotech limited
21-May-2024,38.86,39.3,38.0,38.26,53636,491,3i Infotech limited
18-May-2024,39.7,39.78,39.2,39.32,18369,267,3i Infotech limited
17-May-2024,39.26,39.71,39.23,39.42,73595,588,3i Infotech limited
16-May-2024,37.07,39.5,37.07,39.16,133125,1033,3i Infotech limited
15-May-2024,38.49,38.49,37.0,37.25,141853,1519,3i Infotech limited
14-May-2024,37.09,38.4,37.09,37.98,85584,777,3i Infotech limited
13-May-2024,36.14,37.3,35.72,37.09,152280,1460,3i Infotech limited
10-May-2024,36.65,37.05,35.5,36.88,159980,2028,3i Infotech limited
9-May-2024,38.02,38.36,35.49,35.84,178820,2818,3i Infotech limited
8-May-2024,37.2,38.65,37.0,38.31,121376,1242,3i Infotech limited
7-May-2024,38.14,38.35,36.9,37.16,172518,2127,3i Infotech limited
6-May-2024,39.02,39.2,37.9,38.12,98784,1414,3i Infotech limited
3-May-2024,39.28,39.39,38.48,38.78,198560,2243,3i Infotech limited
2-May-2024,38.96,39.54,38.63,38.91,114723,1436,3i Infotech limited
30-April-2024,39.99,40.3,38.65,38.89,272501,2835,3i Infotech limited
29-April-2024,40.07,40.67,39.52,39.69,86437,1386,3i Infotech limited
26-April-2024,40.09,40.58,39.8,39.95,164407,1868,3i Infotech limited
25-April-2024,40.84,40.84,39.79,40.25,239411,1777,3i Infotech limited
24-April-2024,38.91,41.95,38.91,40.15,486467,3448,3i Infotech limited
23-April-2024,38.36,39.32,38.36,38.82,290860,2260,3i Infotech limited
