Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,867.85,924.0,855.0,893.15,22933,2625,Jindal Photo Limited
27-June-2024,839.9,969.0,826.25,858.6,51841,5885,Jindal Photo Limited
26-June-2024,908.8,909.0,822.9,842.8,20887,2245,Jindal Photo Limited
25-June-2024,718.75,842.1,713.0,842.1,21505,1939,Jindal Photo Limited
24-June-2024,688.95,734.4,676.45,701.75,7954,676,Jindal Photo Limited
21-June-2024,667.75,681.55,667.75,675.4,1691,162,Jindal Photo Limited
20-June-2024,674.05,685.9,667.0,676.85,420,80,Jindal Photo Limited
19-June-2024,680.05,680.05,669.95,671.75,4540,84,Jindal Photo Limited
18-June-2024,674.5,695.9,670.1,682.6,1408,158,Jindal Photo Limited
14-June-2024,689.4,700.05,666.0,683.75,5004,178,Jindal Photo Limited
13-June-2024,694.0,699.0,677.95,687.3,4141,426,Jindal Photo Limited
12-June-2024,716.0,716.5,686.55,693.95,5887,457,Jindal Photo Limited
11-June-2024,738.95,750.0,701.45,711.0,5306,347,Jindal Photo Limited
10-June-2024,709.45,733.65,705.5,721.35,2345,363,Jindal Photo Limited
7-June-2024,699.35,714.9,695.0,698.25,1420,177,Jindal Photo Limited
6-June-2024,709.55,711.0,687.05,692.55,4475,105,Jindal Photo Limited
5-June-2024,666.0,739.85,628.35,699.8,8330,935,Jindal Photo Limited
4-June-2024,662.7,665.1,619.3,650.75,5511,272,Jindal Photo Limited
3-June-2024,686.25,687.65,674.4,682.7,1135,268,Jindal Photo Limited
31-May-2024,719.8,719.8,663.15,672.75,10159,849,Jindal Photo Limited
30-May-2024,687.5,701.1,642.0,651.55,1906,321,Jindal Photo Limited
29-May-2024,678.8,720.3,667.9,685.85,14752,1377,Jindal Photo Limited
28-May-2024,670.0,682.0,636.85,656.1,1495,278,Jindal Photo Limited
27-May-2024,692.0,692.0,655.75,668.8,5782,481,Jindal Photo Limited
24-May-2024,687.7,688.15,672.25,680.7,5672,267,Jindal Photo Limited
23-May-2024,700.6,700.65,677.5,683.75,2581,434,Jindal Photo Limited
22-May-2024,634.55,726.0,633.15,700.3,16836,2147,Jindal Photo Limited
21-May-2024,640.0,647.7,626.4,644.65,3866,158,Jindal Photo Limited
18-May-2024,644.0,647.35,631.0,641.05,466,42,Jindal Photo Limited
17-May-2024,629.8,648.45,623.1,638.0,538,39,Jindal Photo Limited
16-May-2024,620.55,626.0,620.55,623.25,3434,18,Jindal Photo Limited
15-May-2024,608.4,630.25,608.4,622.1,211,76,Jindal Photo Limited
14-May-2024,611.0,626.0,611.0,620.8,470,33,Jindal Photo Limited
13-May-2024,610.3,610.3,595.6,608.0,3422,25,Jindal Photo Limited
10-May-2024,625.75,625.75,606.7,610.3,1228,104,Jindal Photo Limited
9-May-2024,629.0,635.0,618.3,620.3,1316,132,Jindal Photo Limited
8-May-2024,631.9,633.95,618.0,632.2,3064,77,Jindal Photo Limited
7-May-2024,635.15,635.15,624.3,624.85,1257,95,Jindal Photo Limited
6-May-2024,629.0,642.6,621.3,629.65,1417,244,Jindal Photo Limited
