Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,13.43,13.43,12.85,12.92,35881,396,Parsvnath Developers Ltd.
27-June-2024,13.84,13.84,12.9,13.26,95947,363,Parsvnath Developers Ltd.
26-June-2024,13.16,13.7,12.76,13.57,108694,628,Parsvnath Developers Ltd.
25-June-2024,13.06,13.34,12.31,12.74,115376,851,Parsvnath Developers Ltd.
24-June-2024,13.23,13.55,12.91,13.06,137208,625,Parsvnath Developers Ltd.
21-June-2024,13.62,13.84,13.2,13.31,121749,583,Parsvnath Developers Ltd.
20-June-2024,13.99,14.2,13.8,13.92,98933,635,Parsvnath Developers Ltd.
19-June-2024,13.95,14.34,13.75,13.79,166932,508,Parsvnath Developers Ltd.
18-June-2024,14.17,14.4,13.8,13.93,102501,460,Parsvnath Developers Ltd.
14-June-2024,14.58,14.58,13.81,13.89,47122,239,Parsvnath Developers Ltd.
13-June-2024,14.47,14.6,13.86,14.18,75602,499,Parsvnath Developers Ltd.
12-June-2024,14.48,14.7,14.07,14.19,84134,434,Parsvnath Developers Ltd.
11-June-2024,13.95,14.21,13.6,14.12,104057,435,Parsvnath Developers Ltd.
10-June-2024,13.77,14.5,13.25,13.59,68719,406,Parsvnath Developers Ltd.
7-June-2024,12.51,13.5,12.51,13.5,58199,391,Parsvnath Developers Ltd.
6-June-2024,11.7,12.28,11.7,12.28,14743,60,Parsvnath Developers Ltd.
5-June-2024,12.15,12.3,11.54,11.7,158704,255,Parsvnath Developers Ltd.
4-June-2024,12.5,12.89,12.14,12.14,105520,91,Parsvnath Developers Ltd.
3-June-2024,12.6,13.14,12.6,12.77,84972,236,Parsvnath Developers Ltd.
31-May-2024,13.27,13.27,12.48,12.56,46438,165,Parsvnath Developers Ltd.
30-May-2024,13.17,13.2,12.5,12.82,56560,242,Parsvnath Developers Ltd.
29-May-2024,13.27,13.27,12.57,12.91,96029,326,Parsvnath Developers Ltd.
28-May-2024,13.15,13.28,12.89,13.01,32919,226,Parsvnath Developers Ltd.
27-May-2024,13.74,13.74,13.0,13.28,65362,257,Parsvnath Developers Ltd.
24-May-2024,13.28,13.45,12.9,13.16,61246,301,Parsvnath Developers Ltd.
23-May-2024,13.1,13.74,12.94,13.02,76735,482,Parsvnath Developers Ltd.
22-May-2024,13.53,13.89,13.4,13.62,71088,366,Parsvnath Developers Ltd.
21-May-2024,13.49,13.9,13.33,13.65,79473,543,Parsvnath Developers Ltd.
18-May-2024,13.64,14.05,13.6,13.77,16869,176,Parsvnath Developers Ltd.
17-May-2024,13.21,13.71,13.21,13.65,27093,205,Parsvnath Developers Ltd.
