Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,130.95,132.1,129.35,129.85,129439,1536,Delta Corp Limited
27-June-2024,130.95,132.2,128.25,128.75,133321,1833,Delta Corp Limited
26-June-2024,135.2,136.5,131.5,131.8,403999,5287,Delta Corp Limited
25-June-2024,139.0,139.95,132.7,133.5,470693,6282,Delta Corp Limited
24-June-2024,132.35,138.9,127.4,137.35,596137,5884,Delta Corp Limited
21-June-2024,146.85,147.75,141.0,142.05,702964,8360,Delta Corp Limited
20-June-2024,148.7,153.0,146.0,146.6,571440,7219,Delta Corp Limited
19-June-2024,136.05,154.95,136.05,147.1,3369562,26151,Delta Corp Limited
18-June-2024,139.0,139.0,131.85,132.15,222802,1977,Delta Corp Limited
14-June-2024,138.1,138.75,134.2,136.15,654960,5795,Delta Corp Limited
13-June-2024,122.1,138.95,121.6,134.95,1701566,19078,Delta Corp Limited
12-June-2024,121.0,123.3,120.45,121.45,247461,3091,Delta Corp Limited
11-June-2024,120.7,121.6,120.5,120.8,79742,1115,Delta Corp Limited
10-June-2024,118.0,121.4,117.5,120.0,409514,5062,Delta Corp Limited
7-June-2024,115.95,117.6,115.25,117.35,243302,3370,Delta Corp Limited
6-June-2024,113.15,116.3,113.15,115.05,261646,3725,Delta Corp Limited
5-June-2024,110.75,114.5,108.65,112.6,347538,5727,Delta Corp Limited
4-June-2024,114.0,115.45,104.3,109.8,740034,10810,Delta Corp Limited
3-June-2024,116.1,117.5,113.0,113.5,379383,5922,Delta Corp Limited
31-May-2024,114.2,114.8,113.0,114.1,183391,3211,Delta Corp Limited
30-May-2024,115.4,115.6,113.2,114.1,197310,3798,Delta Corp Limited
29-May-2024,115.6,116.6,114.55,114.9,225615,4363,Delta Corp Limited
28-May-2024,116.6,117.5,115.7,115.9,157387,3143,Delta Corp Limited
27-May-2024,117.4,118.2,116.45,116.6,182388,3700,Delta Corp Limited
24-May-2024,119.15,120.7,116.9,117.05,130199,1887,Delta Corp Limited
23-May-2024,120.5,121.0,119.35,119.65,108372,2500,Delta Corp Limited
22-May-2024,120.85,121.75,119.2,120.05,45925,859,Delta Corp Limited
21-May-2024,122.0,122.0,120.1,120.75,66969,1581,Delta Corp Limited
18-May-2024,121.9,122.65,120.55,122.0,53955,2029,Delta Corp Limited
17-May-2024,121.3,122.45,120.25,120.6,47762,836,Delta Corp Limited
16-May-2024,117.3,122.1,117.3,120.95,373739,3955,Delta Corp Limited
15-May-2024,119.6,119.6,116.5,116.9,165196,2836,Delta Corp Limited
14-May-2024,116.55,118.25,116.55,117.7,109472,2041,Delta Corp Limited
13-May-2024,117.7,118.15,115.4,116.3,160899,2801,Delta Corp Limited
