Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,8.0,8.2,8.0,8.18,2580,18
27-June-2024,8.25,8.35,7.95,8.0,152772,46
26-June-2024,8.55,8.77,8.1,8.36,2556,19
25-June-2024,8.74,8.74,8.31,8.4,2522,25
24-June-2024,8.95,9.1,8.29,8.74,5074,44
21-June-2024,9.11,9.25,8.66,8.72,14409,50
20-June-2024,8.57,9.12,8.28,9.11,25654,34
19-June-2024,8.49,8.74,8.25,8.69,4811,37
18-June-2024,8.84,8.91,8.2,8.66,13882,61
14-June-2024,8.47,8.89,8.07,8.49,5180,44
13-June-2024,9.05,9.05,8.47,8.47,23543,64
12-June-2024,8.99,9.05,8.55,8.91,4088,33
11-June-2024,9.15,9.15,8.72,8.99,3141,20
10-June-2024,8.95,9.2,8.65,9.17,6207,43
7-June-2024,9.0,9.24,8.41,8.77,5169,50
6-June-2024,8.98,9.39,8.6,8.8,4759,67
5-June-2024,9.15,9.33,8.98,8.98,456,18
4-June-2024,9.3,9.3,9.15,9.15,917,13
3-June-2024,9.6,10.25,9.3,9.31,8255,48
31-May-2024,9.86,9.86,9.08,9.78,7194,34
30-May-2024,9.3,9.67,8.85,9.53,12717,66
29-May-2024,9.27,9.27,8.5,9.22,8039,47
28-May-2024,9.7,9.7,8.78,8.85,3814,40
27-May-2024,8.99,9.43,8.55,9.24,16526,94
24-May-2024,9.44,9.6,8.79,8.99,22927,63
23-May-2024,9.3,9.45,8.89,9.25,8659,86
22-May-2024,9.35,9.35,9.35,9.35,3964,30
21-May-2024,10.14,10.56,9.84,9.84,11762,56
18-May-2024,10.5,10.5,9.66,10.35,4004,17
17-May-2024,10.8,10.8,10.16,10.16,4279,60
16-May-2024,10.46,10.85,9.94,10.69,83050,105
15-May-2024,11.29,11.29,10.3,10.46,10429,149
14-May-2024,11.35,11.35,10.8,10.84,74311,69
13-May-2024,11.41,11.5,10.65,11.35,104625,55
10-May-2024,10.98,11.4,10.64,11.19,2553,63
9-May-2024,11.24,11.49,10.68,11.2,9579,63
8-May-2024,10.94,11.37,10.4,11.24,67824,91
7-May-2024,11.0,11.01,10.15,10.94,81957,64
6-May-2024,10.9,10.9,10.0,10.49,43680,65
3-May-2024,10.65,10.65,10.0,10.4,56459,62
2-May-2024,10.7,10.7,10.4,10.5,78649,105
30-April-2024,10.87,10.87,9.95,10.48,163079,182
29-April-2024,10.36,10.36,10.36,10.36,6555,21
26-April-2024,9.59,9.87,9.59,9.87,21021,22
25-April-2024,9.34,9.4,9.0,9.4,55174,61
24-April-2024,8.8,8.96,8.12,8.96,119427,87
23-April-2024,8.95,9.0,8.53,8.54,1679,23
22-April-2024,8.41,8.95,8.2,8.81,6017,36
19-April-2024,8.81,8.98,8.4,8.56,7739,37
18-April-2024,8.77,9.35,8.73,8.81,80978,67
16-April-2024,9.23,9.23,8.95,8.95,5715,37
15-April-2024,9.3,9.9,9.24,9.42,6397,43
12-April-2024,10.1,10.1,9.53,9.72,7834,56
10-April-2024,9.99,10.76,9.07,10.0,54706,224
9-April-2024,9.18,9.9,8.4,9.79,144752,126
8-April-2024,9.43,9.43,8.67,9.0,3965,44
5-April-2024,8.58,8.58,7.85,8.58,7956,32
4-April-2024,8.0,8.07,7.62,7.8,18072,53
3-April-2024,7.59,7.69,7.0,7.69,45341,49
2-April-2024,7.89,7.89,7.15,7.33,14712,56
1-April-2024,6.85,7.52,6.85,7.52,511,22
28-March-2024,7.25,7.61,6.95,7.17,4569,30
27-March-2024,6.99,7.25,6.99,7.25,44461,38
26-March-2024,7.4,7.4,6.9,6.91,22432,33
22-March-2024,7.28,7.28,6.99,7.15,326,11
21-March-2024,6.88,7.15,6.88,6.99,748,17
20-March-2024,6.61,6.88,6.61,6.88,858,14
19-March-2024,6.46,6.87,6.46,6.83,1074,21
18-March-2024,6.22,6.65,6.22,6.59,1810,23
15-March-2024,6.66,6.66,6.16,6.35,1216,22
14-March-2024,6.62,6.84,6.38,6.42,1685,34
13-March-2024,6.66,6.95,6.62,6.62,40604,56
12-March-2024,7.0,7.5,6.89,6.96,468023,156
11-March-2024,7.95,7.95,7.22,7.25,293220,84
7-March-2024,7.69,7.69,7.08,7.6,4454,53
6-March-2024,7.99,8.0,7.37,7.38,14311,43
5-March-2024,8.29,8.38,7.73,7.75,25682,61
4-March-2024,7.6,8.24,7.52,8.13,46741,69
2-March-2024,8.27,8.27,7.6,7.91,14091,20
1-March-2024,8.73,8.73,7.99,7.99,14406,49
29-February-2024,8.46,8.46,7.86,8.41,14316,44
28-February-2024,8.8,8.92,8.27,8.27,28073,44
27-February-2024,9.45,9.55,8.65,8.7,62422,128
26-February-2024,8.8,9.41,8.75,9.1,68936,90
23-February-2024,8.97,8.97,8.25,8.97,31574,77
22-February-2024,8.69,8.75,8.01,8.55,31609,76
21-February-2024,8.18,8.39,7.9,8.34,8383,63
20-February-2024,8.38,8.38,7.75,8.02,18089,53
19-February-2024,7.61,7.99,7.3,7.99,43465,64
16-February-2024,8.2,8.27,7.56,7.61,30287,96
15-February-2024,8.15,8.15,7.45,7.88,11344,63
14-February-2024,8.39,8.43,7.77,7.8,9489,58
13-February-2024,8.73,8.73,8.01,8.04,14876,78
12-February-2024,8.8,9.24,8.36,8.36,56323,96
9-February-2024,9.25,9.25,8.51,8.8,943,23
8-February-2024,9.5,9.5,8.85,8.86,28108,37
7-February-2024,9.7,9.89,9.02,9.31,23326,47
6-February-2024,9.28,9.5,8.6,9.49,29411,66
5-February-2024,8.75,9.36,8.48,9.05,19005,53
2-February-2024,9.28,9.72,8.82,8.92,2409,35
1-February-2024,9.15,9.28,8.4,9.28,21824,48
31-January-2024,8.29,9.15,8.29,8.84,26315,46
30-January-2024,9.16,9.16,8.72,8.72,5098,26
29-January-2024,9.18,9.36,9.17,9.17,2446,24
25-January-2024,9.36,9.36,9.36,9.36,255,8
24-January-2024,9.55,9.55,9.55,9.55,342,8
23-January-2024,9.93,9.93,9.74,9.74,396,5
20-January-2024,10.15,10.15,9.93,9.93,14291,14
19-January-2024,10.0,10.0,9.8,10.0,9331,22
18-January-2024,9.7,10.0,9.7,9.99,34353,25
17-January-2024,9.85,9.85,9.85,9.85,7541,13
16-January-2024,10.05,10.05,10.05,10.05,3630,11
15-January-2024,10.1,10.25,10.1,10.25,11140,20
12-January-2024,10.1,10.3,10.0,10.3,2501,16
11-January-2024,10.18,10.18,10.1,10.1,724,8
10-January-2024,9.99,10.18,9.99,10.18,2437,15
9-January-2024,9.99,10.0,9.99,9.99,5756,19
8-January-2024,9.99,9.99,9.99,9.99,31519,31
5-January-2024,9.95,9.95,9.8,9.8,1421,12
4-January-2024,10.0,10.0,9.9,10.0,33777,26
3-January-2024,10.0,10.0,9.9,9.9,1003,17
2-January-2024,10.09,10.09,10.0,10.0,13796,19
1-January-2024,9.99,9.99,9.9,9.9,12398,36
29-December-2023,9.8,9.8,9.8,9.8,3260,21
28-December-2023,9.61,9.61,9.6,9.61,8075,26
27-December-2023,9.43,9.43,9.43,9.43,31415,21
26-December-2023,9.25,9.25,9.25,9.25,35105,29
22-December-2023,9.07,9.07,9.07,9.07,12626,14
21-December-2023,8.56,8.9,8.56,8.9,16976,26
20-December-2023,8.73,8.73,8.73,8.73,28370,21
19-December-2023,8.56,8.56,8.56,8.56,12304,18
18-December-2023,8.4,8.4,8.4,8.4,9274,14
15-December-2023,8.24,8.24,8.24,8.24,4734,12
14-December-2023,8.08,8.08,8.08,8.08,100958,18
13-December-2023,7.93,7.93,7.93,7.93,39202,23
12-December-2023,7.78,7.78,7.78,7.78,1531,9
11-December-2023,7.63,7.63,7.48,7.63,1324,12
8-December-2023,7.63,7.63,7.62,7.63,2212,15
7-December-2023,7.49,7.63,7.35,7.63,25145,17
6-December-2023,7.4,7.49,7.35,7.49,25988,17
5-December-2023,7.3,7.44,7.16,7.44,21963,19
4-December-2023,7.35,7.35,7.3,7.3,1664,12
1-December-2023,7.43,7.43,7.29,7.29,3047,11
30-November-2023,7.55,7.55,7.43,7.43,2312,13
29-November-2023,7.45,7.59,7.45,7.58,3480,12
28-November-2023,7.59,7.59,7.45,7.45,25796,25
24-November-2023,7.31,7.45,7.31,7.45,13022,16
23-November-2023,7.31,7.31,7.31,7.31,12850,9
22-November-2023,7.17,7.17,7.17,7.17,9632,9
21-November-2023,6.83,7.17,6.83,7.17,13045,19
20-November-2023,6.81,6.83,6.52,6.83,13102,19
17-November-2023,6.24,6.52,5.9,6.51,5400,25
16-November-2023,6.24,6.24,6.09,6.21,3478,20
15-November-2023,6.0,6.29,5.7,6.24,45017,51
13-November-2023,6.21,6.21,6.0,6.0,13435,54
12-November-2023,6.37,6.37,5.8,5.92,2531,28
10-November-2023,6.41,6.73,6.09,6.09,28358,78
9-November-2023,6.41,7.0,6.4,6.41,14099,44
8-November-2023,6.65,7.0,6.65,6.7,12095,40
7-November-2023,7.7,7.7,7.0,7.0,12433,40
6-November-2023,7.37,7.79,7.36,7.36,30895,53
3-November-2023,7.79,7.79,7.74,7.74,514,5
2-November-2023,7.92,7.92,7.8,7.8,725,6
1-November-2023,7.92,7.92,7.92,7.92,23,3
31-October-2023,8.22,8.22,8.08,8.08,514,4
30-October-2023,8.24,8.24,8.24,8.24,104,4
27-October-2023,8.38,8.72,8.38,8.4,26377,41
26-October-2023,8.58,8.58,8.55,8.55,52,2
25-October-2023,8.58,8.58,8.58,8.58,10513,10
23-October-2023,8.85,8.85,8.75,8.75,4074,4
20-October-2023,8.92,8.92,8.92,8.92,12375,17
19-October-2023,8.75,8.75,8.58,8.75,16195,37
18-October-2023,8.36,8.58,8.26,8.58,32799,31
17-October-2023,8.26,8.42,8.26,8.42,17776,20
16-October-2023,8.1,8.26,8.1,8.26,36518,20
13-October-2023,7.95,8.1,7.95,8.1,11488,16
12-October-2023,7.8,7.95,7.8,7.95,50239,29
11-October-2023,7.8,7.8,7.8,7.8,49903,23
10-October-2023,7.65,7.65,7.65,7.65,4660,13
9-October-2023,7.9,7.9,7.8,7.8,829,13
6-October-2023,7.8,7.95,7.8,7.95,45393,33
5-October-2023,7.55,7.8,7.55,7.8,11863,28
4-October-2023,7.7,7.7,7.63,7.7,36358,34
3-October-2023,7.53,7.83,7.53,7.78,57059,51
29-September-2023,7.68,7.68,7.68,7.68,1766,13
28-September-2023,8.21,8.21,7.43,7.83,34930,146
