Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,155.6,160.85,155.6,156.85,8751,369,Kuantum Papers Limited
27-June-2024,161.75,162.0,157.5,158.75,11683,459,Kuantum Papers Limited
26-June-2024,163.95,163.95,160.45,161.15,3320,151,Kuantum Papers Limited
25-June-2024,161.2,165.05,160.0,160.7,22624,431,Kuantum Papers Limited
24-June-2024,163.45,167.95,161.55,163.2,23977,639,Kuantum Papers Limited
21-June-2024,161.85,162.8,159.15,161.5,7489,201,Kuantum Papers Limited
20-June-2024,160.8,164.15,156.45,160.35,41441,665,Kuantum Papers Limited
19-June-2024,164.65,165.5,160.0,161.3,13425,455,Kuantum Papers Limited
18-June-2024,162.25,167.0,161.25,162.5,21816,621,Kuantum Papers Limited
14-June-2024,153.25,164.4,153.25,160.5,36711,1014,Kuantum Papers Limited
13-June-2024,155.75,159.15,154.35,155.9,9228,345,Kuantum Papers Limited
12-June-2024,155.3,156.05,153.65,155.1,2005,131,Kuantum Papers Limited
11-June-2024,153.35,155.75,152.6,153.3,2895,172,Kuantum Papers Limited
10-June-2024,153.45,154.9,151.5,152.05,8458,468,Kuantum Papers Limited
7-June-2024,150.1,155.0,149.95,151.75,12763,351,Kuantum Papers Limited
6-June-2024,140.2,150.0,140.2,148.6,16340,456,Kuantum Papers Limited
5-June-2024,136.4,141.75,130.8,140.35,16319,686,Kuantum Papers Limited
4-June-2024,151.8,151.8,128.15,137.4,48469,765,Kuantum Papers Limited
3-June-2024,154.7,154.8,150.5,152.2,5924,190,Kuantum Papers Limited
31-May-2024,151.7,153.0,151.0,151.85,3831,152,Kuantum Papers Limited
30-May-2024,152.1,152.9,149.25,150.25,17811,446,Kuantum Papers Limited
29-May-2024,159.95,159.95,153.8,154.25,9161,356,Kuantum Papers Limited
28-May-2024,160.0,160.0,154.3,155.0,5876,271,Kuantum Papers Limited
27-May-2024,162.1,162.1,157.65,159.85,7689,216,Kuantum Papers Limited
24-May-2024,158.8,162.0,158.0,159.6,11334,417,Kuantum Papers Limited
23-May-2024,155.05,160.0,155.05,159.1,11452,382,Kuantum Papers Limited
22-May-2024,159.75,161.8,158.0,159.25,12067,615,Kuantum Papers Limited
21-May-2024,155.15,161.0,154.3,158.95,19440,613,Kuantum Papers Limited
18-May-2024,157.8,158.2,152.45,155.15,3717,216,Kuantum Papers Limited
17-May-2024,154.0,158.0,154.0,157.5,10065,412,Kuantum Papers Limited
16-May-2024,154.0,156.55,152.5,153.8,7042,139,Kuantum Papers Limited
15-May-2024,157.0,157.0,152.8,154.7,7283,335,Kuantum Papers Limited
14-May-2024,152.85,154.65,150.1,153.95,4903,305,Kuantum Papers Limited
13-May-2024,153.5,153.75,147.1,150.3,13551,460,Kuantum Papers Limited
10-May-2024,151.0,157.0,151.0,153.5,7480,266,Kuantum Papers Limited
9-May-2024,159.65,160.0,152.9,154.25,2699,192,Kuantum Papers Limited
8-May-2024,157.7,161.0,156.7,159.55,14173,445,Kuantum Papers Limited
7-May-2024,162.05,163.5,157.0,158.7,6335,232,Kuantum Papers Limited
6-May-2024,168.0,171.0,162.2,163.1,6272,280,Kuantum Papers Limited
3-May-2024,175.25,175.3,167.35,167.95,31099,790,Kuantum Papers Limited
2-May-2024,179.35,179.9,172.35,176.25,14868,527,Kuantum Papers Limited
30-April-2024,169.45,184.0,166.85,175.8,69287,1975,Kuantum Papers Limited
29-April-2024,162.05,172.8,159.1,169.0,49521,1244,Kuantum Papers Limited
26-April-2024,161.7,163.55,159.5,161.05,4315,168,Kuantum Papers Limited
25-April-2024,160.2,163.05,159.35,161.45,2753,129,Kuantum Papers Limited
24-April-2024,155.6,164.0,155.05,160.15,9998,326,Kuantum Papers Limited
23-April-2024,152.55,155.6,148.85,154.25,7641,182,Kuantum Papers Limited
22-April-2024,151.9,152.4,148.0,148.35,13437,548,Kuantum Papers Limited
19-April-2024,147.45,152.25,147.45,151.05,11686,481,Kuantum Papers Limited
18-April-2024,154.25,155.45,151.0,152.45,10591,260,Kuantum Papers Limited
16-April-2024,156.65,156.65,151.25,152.85,6680,262,Kuantum Papers Limited
15-April-2024,156.0,156.0,148.55,153.45,4882,139,Kuantum Papers Limited
12-April-2024,159.1,160.1,155.0,156.15,14653,350,Kuantum Papers Limited
10-April-2024,159.1,161.25,158.55,159.0,7714,247,Kuantum Papers Limited
9-April-2024,160.85,163.3,159.65,160.25,1886,88,Kuantum Papers Limited
8-April-2024,162.6,164.0,159.95,161.65,4722,141,Kuantum Papers Limited
5-April-2024,160.05,164.5,160.05,162.55,1523,70,Kuantum Papers Limited
4-April-2024,165.4,166.0,161.65,161.95,1714,113,Kuantum Papers Limited
3-April-2024,162.0,164.0,161.35,163.55,8521,122,Kuantum Papers Limited
2-April-2024,161.15,163.0,159.0,161.5,4086,183,Kuantum Papers Limited
1-April-2024,158.2,160.85,156.45,159.9,11076,317,Kuantum Papers Limited
28-March-2024,147.05,156.8,147.05,154.9,8316,305,Kuantum Papers Limited
27-March-2024,150.0,152.2,144.65,146.35,48460,771,Kuantum Papers Limited
26-March-2024,153.35,157.75,151.55,152.1,10316,154,Kuantum Papers Limited
22-March-2024,155.95,160.05,155.9,156.2,8481,131,Kuantum Papers Limited
21-March-2024,152.15,160.05,152.15,155.15,6800,210,Kuantum Papers Limited
20-March-2024,154.05,157.15,150.95,151.55,5173,146,Kuantum Papers Limited
19-March-2024,157.8,163.7,150.6,153.55,18679,536,Kuantum Papers Limited
18-March-2024,151.1,159.0,151.1,156.45,11341,363,Kuantum Papers Limited
15-March-2024,154.05,158.3,150.75,153.9,28147,682,Kuantum Papers Limited
14-March-2024,143.65,160.25,143.65,154.1,23514,1186,Kuantum Papers Limited
13-March-2024,162.85,163.7,144.0,146.55,27109,651,Kuantum Papers Limited
12-March-2024,166.4,168.4,160.0,162.85,13960,629,Kuantum Papers Limited
11-March-2024,178.35,178.35,166.35,167.0,14203,441,Kuantum Papers Limited
7-March-2024,175.5,179.95,175.5,175.95,12018,365,Kuantum Papers Limited
6-March-2024,177.25,180.05,172.15,175.1,7249,284,Kuantum Papers Limited
