Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,589.0,595.5,567.75,572.35,15288,1416
27-June-2024,573.0,587.3,563.0,582.45,12152,1161
26-June-2024,567.05,581.4,567.05,573.95,10579,804
25-June-2024,569.85,577.95,566.3,572.1,10335,1167
24-June-2024,560.6,573.95,559.1,569.85,7822,750
21-June-2024,570.4,577.8,561.0,564.6,24419,1997
20-June-2024,568.65,580.0,566.8,569.4,14060,1007
19-June-2024,588.55,588.55,569.8,571.6,26101,2210
18-June-2024,570.05,586.0,570.05,582.35,9549,685
14-June-2024,580.35,585.0,567.55,569.1,26443,2241
13-June-2024,581.2,584.95,573.1,580.3,30624,2012
12-June-2024,565.65,587.0,563.75,581.15,51458,2162
11-June-2024,566.8,570.6,558.75,561.7,27226,1868
10-June-2024,559.8,578.0,552.6,567.45,27384,1375
7-June-2024,544.4,559.95,542.35,553.25,51467,2127
6-June-2024,539.7,554.0,532.75,544.65,31651,1249
5-June-2024,519.75,539.55,513.5,535.9,27363,2266
4-June-2024,540.0,540.0,492.0,521.7,29485,2214
3-June-2024,543.55,547.6,530.2,537.6,52467,2450
31-May-2024,538.65,545.3,529.8,532.75,11482,720
30-May-2024,545.0,545.4,533.05,540.5,22697,884
29-May-2024,544.65,546.35,536.9,539.2,18100,1001
28-May-2024,545.0,545.0,531.2,541.65,16571,786
27-May-2024,556.05,556.05,532.3,538.95,81030,3375
24-May-2024,538.4,557.0,530.45,554.7,81543,2809
23-May-2024,534.55,545.0,524.35,539.85,152498,5787
22-May-2024,504.3,539.8,490.0,530.65,159807,5645
21-May-2024,503.5,506.95,483.4,499.25,27953,1477
18-May-2024,506.95,506.95,490.0,494.35,8773,631
17-May-2024,498.95,508.55,489.3,501.65,24589,1504
16-May-2024,487.85,492.85,483.6,491.0,28753,1486
15-May-2024,489.95,489.95,474.4,483.45,32589,2198
14-May-2024,484.25,489.0,480.6,487.45,16862,941
13-May-2024,479.0,486.4,470.5,484.15,8051,492
10-May-2024,487.6,487.6,469.75,479.25,10263,790
9-May-2024,477.05,488.45,477.05,482.25,12736,970
8-May-2024,480.5,488.0,478.75,484.4,17231,1271
7-May-2024,486.05,488.8,482.5,486.35,9537,593
6-May-2024,492.4,495.5,482.0,483.8,22204,1417
3-May-2024,480.35,492.3,478.1,490.5,17821,1046
2-May-2024,494.0,502.0,484.45,486.6,39792,1953
30-April-2024,487.05,494.0,485.85,490.55,23131,1358
29-April-2024,491.65,491.65,480.55,486.05,8806,573
26-April-2024,484.05,493.3,484.05,489.8,7647,661
25-April-2024,496.5,496.5,486.85,488.45,28565,1279
24-April-2024,500.9,503.85,484.05,487.05,37339,1874
23-April-2024,478.35,505.8,475.6,497.85,992715,3832
22-April-2024,485.5,487.95,476.1,477.05,10145,701
19-April-2024,473.45,486.25,468.05,484.3,15789,910
18-April-2024,478.4,485.75,476.0,483.4,26058,1580
16-April-2024,475.05,484.0,472.5,478.55,19105,874
15-April-2024,476.05,484.0,469.55,479.3,29432,1383
12-April-2024,476.55,492.2,475.0,488.05,25044,1296
10-April-2024,476.95,479.45,473.25,477.95,6872,563
9-April-2024,482.7,482.7,472.4,476.95,16004,1005
8-April-2024,488.55,490.0,476.45,482.95,11685,553
5-April-2024,480.6,490.0,475.05,487.05,13070,652
4-April-2024,489.8,489.8,479.3,482.55,4794,307
3-April-2024,470.55,485.95,469.65,484.85,34050,1667
2-April-2024,475.0,477.0,469.95,472.3,4980,322
