Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,5.44,5.44,5.1,5.24,14284,88,Usha Martin Education & Solutions Limited
27-June-2024,5.4,5.41,5.27,5.37,1371,16,Usha Martin Education & Solutions Limited
26-June-2024,5.28,5.43,5.2,5.4,15369,871,Usha Martin Education & Solutions Limited
25-June-2024,5.45,5.45,5.17,5.28,24140,125,Usha Martin Education & Solutions Limited
24-June-2024,5.34,5.45,5.21,5.41,35183,263,Usha Martin Education & Solutions Limited
21-June-2024,5.45,5.45,5.05,5.11,7160,46,Usha Martin Education & Solutions Limited
20-June-2024,5.43,5.43,5.13,5.26,7884,60,Usha Martin Education & Solutions Limited
19-June-2024,5.4,5.4,5.05,5.2,2108,23,Usha Martin Education & Solutions Limited
18-June-2024,5.43,5.45,5.25,5.33,14103,162,Usha Martin Education & Solutions Limited
14-June-2024,5.3,5.36,5.18,5.32,6190,45,Usha Martin Education & Solutions Limited
13-June-2024,5.48,5.48,5.21,5.28,5180,50,Usha Martin Education & Solutions Limited
12-June-2024,5.37,5.48,5.12,5.23,23112,89,Usha Martin Education & Solutions Limited
11-June-2024,5.46,5.5,5.22,5.25,9327,451,Usha Martin Education & Solutions Limited
10-June-2024,5.44,5.44,5.23,5.35,3870,36,Usha Martin Education & Solutions Limited
7-June-2024,5.15,5.3,4.96,5.21,10735,560,Usha Martin Education & Solutions Limited
6-June-2024,5.25,5.25,4.8,5.13,10659,711,Usha Martin Education & Solutions Limited
5-June-2024,5.08,5.08,4.84,5.02,1557,41,Usha Martin Education & Solutions Limited
4-June-2024,4.95,5.07,4.82,4.98,11578,96,Usha Martin Education & Solutions Limited
3-June-2024,5.15,5.17,5.0,5.07,3071,78,Usha Martin Education & Solutions Limited
31-May-2024,5.1,5.17,4.95,5.05,1231,49,Usha Martin Education & Solutions Limited
30-May-2024,5.04,5.04,4.81,5.0,4217,161,Usha Martin Education & Solutions Limited
29-May-2024,5.15,5.15,4.85,4.94,3931,132,Usha Martin Education & Solutions Limited
28-May-2024,5.0,5.22,4.94,5.05,16950,262,Usha Martin Education & Solutions Limited
27-May-2024,5.4,5.42,5.07,5.13,7807,91,Usha Martin Education & Solutions Limited
24-May-2024,5.5,5.5,5.16,5.18,10085,81,Usha Martin Education & Solutions Limited
23-May-2024,5.37,5.38,5.17,5.38,6373,768,Usha Martin Education & Solutions Limited
22-May-2024,5.1,5.32,4.97,5.13,8629,62,Usha Martin Education & Solutions Limited
21-May-2024,5.1,5.19,5.03,5.17,3014,53,Usha Martin Education & Solutions Limited
18-May-2024,5.19,5.19,5.0,5.0,1000,18,Usha Martin Education & Solutions Limited
17-May-2024,5.21,5.21,4.95,5.03,10621,65,Usha Martin Education & Solutions Limited
16-May-2024,4.82,5.11,4.82,5.11,305,11,Usha Martin Education & Solutions Limited
15-May-2024,5.27,5.33,4.99,5.02,16861,156,Usha Martin Education & Solutions Limited
