Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,141.8,142.9,135.2,136.7,35165,1244,Ruchira Papers Ltd
27-June-2024,145.0,147.85,139.6,140.4,19986,524,Ruchira Papers Ltd
26-June-2024,140.7,146.3,140.1,142.2,75252,2475,Ruchira Papers Ltd
25-June-2024,145.0,146.15,138.8,139.4,47359,1249,Ruchira Papers Ltd
24-June-2024,133.55,147.3,133.55,143.85,45948,1635,Ruchira Papers Ltd
21-June-2024,138.5,138.85,135.3,136.25,17455,773,Ruchira Papers Ltd
20-June-2024,135.85,139.9,135.45,138.5,6550,313,Ruchira Papers Ltd
19-June-2024,139.0,142.5,134.0,134.7,42842,1013,Ruchira Papers Ltd
18-June-2024,136.95,143.2,135.65,138.75,42113,892,Ruchira Papers Ltd
14-June-2024,127.0,138.5,127.0,134.3,96866,3971,Ruchira Papers Ltd
13-June-2024,128.4,130.45,127.4,128.3,5550,244,Ruchira Papers Ltd
12-June-2024,125.0,129.6,125.0,127.85,2429,185,Ruchira Papers Ltd
11-June-2024,127.4,128.3,125.0,127.7,7255,331,Ruchira Papers Ltd
10-June-2024,122.55,126.45,122.55,124.9,14794,632,Ruchira Papers Ltd
7-June-2024,122.4,125.2,122.4,124.8,7558,317,Ruchira Papers Ltd
6-June-2024,122.0,125.2,122.0,124.15,4118,109,Ruchira Papers Ltd
5-June-2024,120.0,122.25,117.95,120.9,6929,230,Ruchira Papers Ltd
4-June-2024,126.5,126.5,116.0,118.05,13409,333,Ruchira Papers Ltd
3-June-2024,125.25,127.95,123.3,124.7,29397,645,Ruchira Papers Ltd
31-May-2024,125.0,125.5,123.1,124.7,3640,208,Ruchira Papers Ltd
30-May-2024,130.0,130.0,123.55,124.1,1412,117,Ruchira Papers Ltd
29-May-2024,130.35,130.35,125.55,126.0,13604,383,Ruchira Papers Ltd
28-May-2024,129.6,129.8,126.65,127.9,9799,330,Ruchira Papers Ltd
27-May-2024,126.0,128.05,120.15,127.35,18767,675,Ruchira Papers Ltd
24-May-2024,127.25,127.25,123.95,124.25,8753,291,Ruchira Papers Ltd
23-May-2024,127.65,127.65,125.25,125.8,4219,192,Ruchira Papers Ltd
22-May-2024,124.0,126.4,124.0,125.2,4322,122,Ruchira Papers Ltd
21-May-2024,128.5,128.5,124.9,125.05,2023,93,Ruchira Papers Ltd
18-May-2024,127.8,127.95,125.8,126.4,1741,115,Ruchira Papers Ltd
17-May-2024,125.6,128.35,125.4,126.05,5377,293,Ruchira Papers Ltd
16-May-2024,125.0,126.85,124.2,125.05,5033,278,Ruchira Papers Ltd
15-May-2024,126.9,127.35,124.8,125.25,6641,287,Ruchira Papers Ltd
14-May-2024,125.5,127.3,123.4,125.95,12604,797,Ruchira Papers Ltd
13-May-2024,122.1,127.0,121.25,123.05,1701,102,Ruchira Papers Ltd
10-May-2024,127.55,127.55,123.35,124.1,4419,132,Ruchira Papers Ltd
9-May-2024,129.75,130.7,124.0,124.75,3599,179,Ruchira Papers Ltd
8-May-2024,127.55,129.15,127.25,127.75,1817,137,Ruchira Papers Ltd
7-May-2024,130.4,130.4,126.6,127.35,13360,535,Ruchira Papers Ltd
6-May-2024,132.05,133.45,128.35,128.8,20937,461,Ruchira Papers Ltd
3-May-2024,137.25,137.25,131.65,132.5,14770,382,Ruchira Papers Ltd
2-May-2024,127.05,139.75,127.0,133.35,48962,1390,Ruchira Papers Ltd
30-April-2024,126.8,128.6,125.0,126.3,19797,549,Ruchira Papers Ltd
29-April-2024,129.9,129.9,125.3,125.45,7013,281,Ruchira Papers Ltd
26-April-2024,125.4,130.5,125.4,127.85,12359,364,Ruchira Papers Ltd
25-April-2024,123.55,126.45,123.55,125.35,8358,396,Ruchira Papers Ltd
24-April-2024,123.55,125.8,123.5,124.55,17217,410,Ruchira Papers Ltd
23-April-2024,121.05,122.8,120.95,122.3,3227,140,Ruchira Papers Ltd
22-April-2024,122.1,123.2,120.25,120.95,6987,191,Ruchira Papers Ltd
19-April-2024,121.05,123.2,119.85,121.2,17359,365,Ruchira Papers Ltd
18-April-2024,118.45,124.3,118.45,122.75,17520,529,Ruchira Papers Ltd
16-April-2024,118.0,120.95,118.0,119.8,9664,324,Ruchira Papers Ltd
15-April-2024,120.0,123.85,115.75,119.0,15160,344,Ruchira Papers Ltd
12-April-2024,122.5,124.3,121.45,122.5,9400,268,Ruchira Papers Ltd
10-April-2024,124.95,125.0,123.1,123.8,8143,164,Ruchira Papers Ltd
9-April-2024,125.95,125.95,123.5,124.1,1235,70,Ruchira Papers Ltd
8-April-2024,126.85,127.15,124.0,124.7,2339,56,Ruchira Papers Ltd
5-April-2024,124.0,125.45,123.0,124.9,11925,275,Ruchira Papers Ltd
4-April-2024,124.15,124.5,123.0,124.05,6631,189,Ruchira Papers Ltd
3-April-2024,119.4,123.95,119.4,122.4,2780,130,Ruchira Papers Ltd
