Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,2019.0,2050.05,1925.0,1956.85,10238,2179,Sobha Limited
27-June-2024,2068.95,2069.0,1990.1,2011.8,4480,830,Sobha Limited
26-June-2024,2067.85,2067.85,2025.5,2047.75,3400,600,Sobha Limited
25-June-2024,2000.4,2058.15,2000.4,2045.6,4818,849,Sobha Limited
24-June-2024,2050.0,2063.45,1970.6,1993.45,4363,805,Sobha Limited
21-June-2024,2073.95,2073.95,2043.3,2058.35,3186,507,Sobha Limited
20-June-2024,2069.95,2075.85,2028.0,2047.2,10177,1535,Sobha Limited
19-June-2024,2072.8,2094.25,2010.0,2020.7,15862,1839,Sobha Limited
18-June-2024,2238.0,2238.0,2145.1,2155.1,12644,792,Sobha Limited
14-June-2024,2195.35,2217.75,2171.45,2180.45,12495,2001,Sobha Limited
13-June-2024,2098.05,2219.0,2098.05,2162.55,40781,5273,Sobha Limited
12-June-2024,2067.0,2080.45,2028.65,2063.9,2898,507,Sobha Limited
11-June-2024,2065.0,2106.0,2046.9,2066.15,8419,1116,Sobha Limited
10-June-2024,2106.2,2174.0,2053.0,2065.5,8807,1219,Sobha Limited
7-June-2024,1965.2,2129.95,1965.2,2084.95,52014,5584,Sobha Limited
6-June-2024,1869.1,1971.75,1854.9,1958.7,14556,1825,Sobha Limited
5-June-2024,1820.0,1833.2,1700.3,1818.5,7843,1362,Sobha Limited
4-June-2024,1912.0,1922.2,1547.2,1804.65,18193,2082,Sobha Limited
3-June-2024,1940.65,1979.0,1907.1,1933.95,41054,3131,Sobha Limited
31-May-2024,1870.05,1920.0,1851.25,1902.5,14001,1658,Sobha Limited
30-May-2024,1866.0,1895.0,1824.1,1869.4,9812,1401,Sobha Limited
29-May-2024,1915.0,1915.0,1863.55,1876.05,11149,1360,Sobha Limited
28-May-2024,1999.15,2017.65,1885.4,1908.9,14651,1536,Sobha Limited
27-May-2024,1965.1,2093.35,1965.1,1995.8,52020,5164,Sobha Limited
24-May-2024,1902.95,1986.7,1870.45,1956.7,59650,4673,Sobha Limited
23-May-2024,1811.95,1899.0,1811.95,1889.25,10110,1575,Sobha Limited
22-May-2024,1768.05,1815.0,1768.0,1800.95,16675,1876,Sobha Limited
21-May-2024,1830.0,1830.0,1725.6,1767.1,13343,1772,Sobha Limited
18-May-2024,1770.05,1868.0,1769.45,1830.0,19521,1919,Sobha Limited
17-May-2024,1735.25,1881.0,1728.35,1862.55,41545,4028,Sobha Limited
16-May-2024,1780.05,1815.95,1702.2,1719.0,19034,2364,Sobha Limited
15-May-2024,1709.1,1802.0,1709.1,1787.85,16413,2000,Sobha Limited
14-May-2024,1653.05,1747.45,1632.1,1709.05,13254,2029,Sobha Limited
13-May-2024,1701.75,1710.0,1624.0,1640.4,16355,2156,Sobha Limited
10-May-2024,1769.75,1814.0,1677.3,1698.85,10085,1695,Sobha Limited
9-May-2024,1825.0,1835.2,1722.45,1751.2,6768,1036,Sobha Limited
8-May-2024,1826.5,1872.7,1803.0,1818.35,14197,1581,Sobha Limited
7-May-2024,1929.9,1962.85,1786.25,1824.05,29816,3961,Sobha Limited
6-May-2024,1872.95,1954.0,1819.95,1942.5,44123,3975,Sobha Limited
3-May-2024,1868.4,1968.85,1841.4,1856.4,42174,3510,Sobha Limited
2-May-2024,1788.15,1856.0,1758.0,1843.45,17816,5560,Sobha Limited
30-April-2024,1725.05,1780.8,1725.05,1776.65,7339,813,Sobha Limited
29-April-2024,1745.75,1765.0,1728.0,1748.95,4833,595,Sobha Limited
26-April-2024,1751.8,1798.0,1739.1,1751.7,10733,1052,Sobha Limited
25-April-2024,1725.75,1767.55,1670.0,1751.65,11081,1328,Sobha Limited
