Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,27.55,28.45,27.55,28.03,24577,70,Sadbhav Engineering Ltd.
27-June-2024,29.2,29.29,27.75,28.03,42893,68,Sadbhav Engineering Ltd.
26-June-2024,28.57,29.95,28.05,29.11,91927,448,Sadbhav Engineering Ltd.
25-June-2024,29.15,29.6,28.4,28.59,21076,64,Sadbhav Engineering Ltd.
24-June-2024,29.5,30.0,28.6,28.67,78634,187,Sadbhav Engineering Ltd.
21-June-2024,29.2,29.76,28.61,29.33,27317,155,Sadbhav Engineering Ltd.
20-June-2024,29.7,30.0,28.93,29.24,143237,302,Sadbhav Engineering Ltd.
19-June-2024,31.24,31.24,30.0,30.45,237993,274,Sadbhav Engineering Ltd.
18-June-2024,29.76,29.76,29.76,29.76,25718,36,Sadbhav Engineering Ltd.
14-June-2024,27.05,28.4,26.7,28.35,157424,135,Sadbhav Engineering Ltd.
13-June-2024,27.2,28.15,26.76,27.05,215839,289,Sadbhav Engineering Ltd.
12-June-2024,26.62,27.9,26.62,27.19,47221,134,Sadbhav Engineering Ltd.
11-June-2024,26.74,27.74,26.5,26.62,70386,261,Sadbhav Engineering Ltd.
10-June-2024,26.8,28.11,26.25,27.24,116320,164,Sadbhav Engineering Ltd.
7-June-2024,26.21,27.19,25.8,26.79,50959,89,Sadbhav Engineering Ltd.
6-June-2024,24.9,26.12,24.9,26.11,49626,92,Sadbhav Engineering Ltd.
5-June-2024,24.43,26.25,24.43,24.88,101042,170,Sadbhav Engineering Ltd.
4-June-2024,27.6,27.6,25.71,25.71,99085,143,Sadbhav Engineering Ltd.
3-June-2024,26.5,27.06,26.5,27.06,30682,91,Sadbhav Engineering Ltd.
31-May-2024,26.46,26.5,25.4,25.78,72429,262,Sadbhav Engineering Ltd.
30-May-2024,28.3,28.3,26.1,26.15,126714,386,Sadbhav Engineering Ltd.
29-May-2024,28.8,28.8,27.15,27.47,34438,144,Sadbhav Engineering Ltd.
28-May-2024,28.3,28.32,27.35,27.69,44957,193,Sadbhav Engineering Ltd.
27-May-2024,28.7,29.45,27.85,28.0,70152,204,Sadbhav Engineering Ltd.
24-May-2024,27.69,28.94,27.5,28.64,52416,148,Sadbhav Engineering Ltd.
23-May-2024,28.2,28.8,27.26,27.58,166092,313,Sadbhav Engineering Ltd.
22-May-2024,29.09,30.38,28.69,28.69,217986,253,Sadbhav Engineering Ltd.
21-May-2024,30.1,31.94,30.1,30.19,127842,317,Sadbhav Engineering Ltd.
18-May-2024,29.31,30.77,29.31,30.75,41779,73,Sadbhav Engineering Ltd.
17-May-2024,28.4,29.96,28.0,29.31,154349,290,Sadbhav Engineering Ltd.
16-May-2024,28.5,28.95,28.25,28.54,66400,173,Sadbhav Engineering Ltd.
15-May-2024,28.49,29.0,28.3,28.61,64033,126,Sadbhav Engineering Ltd.
14-May-2024,28.25,28.49,27.55,28.0,73164,88,Sadbhav Engineering Ltd.
13-May-2024,28.1,29.2,27.01,27.76,203921,273,Sadbhav Engineering Ltd.
10-May-2024,28.3,29.25,27.65,28.01,83065,296,Sadbhav Engineering Ltd.
9-May-2024,29.55,29.79,28.0,28.89,189007,330,Sadbhav Engineering Ltd.
8-May-2024,28.78,29.85,28.7,29.14,50057,105,Sadbhav Engineering Ltd.
7-May-2024,30.0,30.22,28.62,28.76,168913,242,Sadbhav Engineering Ltd.
6-May-2024,30.7,31.5,30.0,30.12,131514,336,Sadbhav Engineering Ltd.
3-May-2024,30.99,32.28,30.2,31.02,102986,162,Sadbhav Engineering Ltd.
2-May-2024,32.05,32.69,30.46,30.77,156488,400,Sadbhav Engineering Ltd.
30-April-2024,33.14,33.5,31.75,31.94,86896,214,Sadbhav Engineering Ltd.
29-April-2024,33.2,33.2,31.7,32.49,134083,258,Sadbhav Engineering Ltd.
