Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,2.81,2.95,2.75,2.92,15348,23,Padmalaya Telefilms Ltd.
27-June-2024,3.01,3.01,2.8,2.81,65076,57,Padmalaya Telefilms Ltd.
26-June-2024,2.87,2.87,2.76,2.87,25219,20,Padmalaya Telefilms Ltd.
25-June-2024,2.89,3.0,2.73,2.74,10885,29,Padmalaya Telefilms Ltd.
24-June-2024,3.02,3.08,2.86,2.86,61138,47,Padmalaya Telefilms Ltd.
21-June-2024,2.87,3.01,2.82,3.01,19405,25,Padmalaya Telefilms Ltd.
20-June-2024,3.04,3.05,2.83,2.9,8509,30,Padmalaya Telefilms Ltd.
19-June-2024,3.02,3.02,2.9,2.94,33888,28,Padmalaya Telefilms Ltd.
18-June-2024,2.98,3.17,2.91,2.91,35320,50,Padmalaya Telefilms Ltd.
14-June-2024,3.09,3.09,2.91,3.04,31321,29,Padmalaya Telefilms Ltd.
13-June-2024,3.07,3.07,2.86,2.99,45858,48,Padmalaya Telefilms Ltd.
12-June-2024,3.01,3.23,3.0,3.01,18524,44,Padmalaya Telefilms Ltd.
11-June-2024,3.09,3.13,2.87,3.08,9339,27,Padmalaya Telefilms Ltd.
10-June-2024,2.94,3.24,2.94,2.99,32830,38,Padmalaya Telefilms Ltd.
7-June-2024,3.01,3.09,2.81,3.09,17435,37,Padmalaya Telefilms Ltd.
6-June-2024,2.96,2.96,2.95,2.95,2073,17,Padmalaya Telefilms Ltd.
5-June-2024,2.95,3.07,2.81,2.82,51065,24,Padmalaya Telefilms Ltd.
4-June-2024,3.0,3.11,2.85,2.94,5289,25,Padmalaya Telefilms Ltd.
3-June-2024,3.18,3.18,2.91,2.97,21114,42,Padmalaya Telefilms Ltd.
31-May-2024,3.32,3.32,3.03,3.03,13187,21,Padmalaya Telefilms Ltd.
30-May-2024,3.08,3.2,2.93,3.18,18008,29,Padmalaya Telefilms Ltd.
29-May-2024,3.0,3.14,2.85,3.08,583,22,Padmalaya Telefilms Ltd.
28-May-2024,2.96,3.04,2.76,3.0,9927,29,Padmalaya Telefilms Ltd.
27-May-2024,3.04,3.18,2.88,2.9,17067,41,Padmalaya Telefilms Ltd.
24-May-2024,3.18,3.33,3.03,3.03,7717,15,Padmalaya Telefilms Ltd.
23-May-2024,3.1,3.18,3.1,3.18,1566,21,Padmalaya Telefilms Ltd.
22-May-2024,3.1,3.1,2.99,3.03,6543,23,Padmalaya Telefilms Ltd.
21-May-2024,3.0,3.18,3.0,3.14,3343,25,Padmalaya Telefilms Ltd.
18-May-2024,3.08,3.23,2.93,3.03,502,7,Padmalaya Telefilms Ltd.
17-May-2024,3.36,3.36,3.06,3.08,13579,32,Padmalaya Telefilms Ltd.
16-May-2024,2.9,3.2,2.9,3.2,1903,16,Padmalaya Telefilms Ltd.
15-May-2024,3.04,3.17,3.04,3.05,823,9,Padmalaya Telefilms Ltd.
14-May-2024,3.04,3.33,3.04,3.04,10567,28,Padmalaya Telefilms Ltd.
13-May-2024,3.34,3.35,3.2,3.2,164,9,Padmalaya Telefilms Ltd.
10-May-2024,3.31,3.31,3.04,3.27,10531,25,Padmalaya Telefilms Ltd.
9-May-2024,3.1,3.19,2.95,3.19,5741,20,Padmalaya Telefilms Ltd.
8-May-2024,3.1,3.1,3.1,3.1,381,3,Padmalaya Telefilms Ltd.
7-May-2024,3.33,3.33,3.17,3.26,11731,23,Padmalaya Telefilms Ltd.
6-May-2024,3.46,3.46,3.14,3.33,2064,25,Padmalaya Telefilms Ltd.
3-May-2024,3.5,3.5,3.22,3.3,13536,35,Padmalaya Telefilms Ltd.
2-May-2024,3.37,3.37,3.27,3.35,32786,35,Padmalaya Telefilms Ltd.
30-April-2024,3.45,3.45,3.18,3.44,19299,43,Padmalaya Telefilms Ltd.
29-April-2024,3.52,3.52,3.23,3.34,4282,33,Padmalaya Telefilms Ltd.
26-April-2024,3.41,3.41,3.09,3.39,18522,64,Padmalaya Telefilms Ltd.
25-April-2024,3.33,3.33,3.03,3.25,21206,41,Padmalaya Telefilms Ltd.
24-April-2024,3.33,3.33,3.18,3.18,3313,18,Padmalaya Telefilms Ltd.
23-April-2024,3.23,3.23,3.0,3.18,3536,18,Padmalaya Telefilms Ltd.
22-April-2024,3.18,3.18,3.03,3.1,13986,53,Padmalaya Telefilms Ltd.
19-April-2024,3.11,3.11,2.83,3.03,3249,27,Padmalaya Telefilms Ltd.
