Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,42.0,42.95,41.6,42.63,41542,236
27-June-2024,42.35,43.83,41.65,42.21,80004,507
26-June-2024,45.0,45.34,43.05,43.19,65918,516
25-June-2024,44.29,46.25,44.29,44.9,20498,115
24-June-2024,46.01,46.01,44.09,44.29,141307,789
21-June-2024,47.7,47.7,45.5,46.41,82682,524
20-June-2024,48.2,48.95,46.5,46.97,49904,290
19-June-2024,46.5,48.5,43.94,47.86,328683,1352
18-June-2024,49.79,49.8,46.1,46.25,136658,1176
14-June-2024,46.2,50.38,46.19,48.04,1456766,8112
13-June-2024,42.0,46.79,41.73,44.93,1280302,6630
12-June-2024,41.09,42.68,40.5,41.5,153220,970
11-June-2024,38.75,41.0,37.3,40.8,186756,1258
10-June-2024,39.49,39.49,37.83,38.06,34930,318
7-June-2024,36.8,39.2,36.25,38.6,252957,1789
6-June-2024,35.5,36.7,35.5,36.07,65816,620
5-June-2024,35.8,35.8,33.57,35.37,101687,840
4-June-2024,36.12,36.51,32.73,33.51,189553,1294
3-June-2024,36.56,37.98,36.2,36.36,134274,911
31-May-2024,36.08,37.2,35.65,36.11,25851,376
30-May-2024,36.85,37.58,36.71,36.87,44587,460
29-May-2024,36.0,38.0,36.0,37.59,80832,676
28-May-2024,36.11,36.7,35.8,35.98,58905,581
27-May-2024,36.83,37.64,36.7,36.81,70919,575
24-May-2024,37.72,38.15,37.36,37.57,33254,367
23-May-2024,40.29,40.29,37.5,37.68,64062,418
22-May-2024,38.51,39.68,37.77,38.6,181559,1257
21-May-2024,37.47,38.5,37.35,37.68,65923,703
18-May-2024,38.49,38.6,37.95,38.21,3765,140
17-May-2024,38.31,38.34,37.27,37.87,59752,557
16-May-2024,38.81,38.81,37.0,37.56,20508,227
15-May-2024,38.71,38.8,38.0,38.06,17895,260
14-May-2024,38.99,39.05,37.8,37.97,22808,308
13-May-2024,38.0,38.0,36.4,37.35,67382,790
10-May-2024,38.19,38.19,36.28,37.52,72753,1350
