Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,1.34,1.4,1.34,1.4,1577,14,Richa Industries Limited
27-June-2024,1.44,1.44,1.34,1.34,3279,19,Richa Industries Limited
26-June-2024,1.39,1.39,1.38,1.39,6674,10,Richa Industries Limited
25-June-2024,1.44,1.44,1.33,1.33,6167,18,Richa Industries Limited
24-June-2024,1.41,1.42,1.36,1.39,13508,15,Richa Industries Limited
21-June-2024,1.31,1.4,1.31,1.36,6926,25,Richa Industries Limited
20-June-2024,1.32,1.4,1.32,1.34,6746,20,Richa Industries Limited
19-June-2024,1.39,1.39,1.35,1.35,888,6,Richa Industries Limited
18-June-2024,1.39,1.39,1.33,1.39,23828,26,Richa Industries Limited
14-June-2024,1.31,1.33,1.23,1.33,8893,24,Richa Industries Limited
13-June-2024,1.27,1.32,1.27,1.28,9102,18,Richa Industries Limited
12-June-2024,1.4,1.44,1.32,1.32,12515,27,Richa Industries Limited
11-June-2024,1.38,1.38,1.34,1.38,4702,19,Richa Industries Limited
10-June-2024,1.4,1.41,1.4,1.41,2674,7,Richa Industries Limited
7-June-2024,1.38,1.44,1.38,1.44,3489,10,Richa Industries Limited
6-June-2024,1.35,1.4,1.29,1.38,8785,15,Richa Industries Limited
5-June-2024,1.35,1.35,1.35,1.35,2362,8,Richa Industries Limited
4-June-2024,1.36,1.36,1.3,1.33,2113,10,Richa Industries Limited
3-June-2024,1.27,1.36,1.27,1.36,5133,19,Richa Industries Limited
27-May-2024,1.3,1.3,1.28,1.3,11780,15,Richa Industries Limited
21-May-2024,1.25,1.36,1.25,1.25,13470,17,Richa Industries Limited
13-May-2024,1.2,1.3,1.2,1.3,461,3,Richa Industries Limited
6-May-2024,1.36,1.36,1.24,1.24,2677,7,Richa Industries Limited
29-April-2024,1.3,1.32,1.3,1.3,7800,16,Richa Industries Limited
22-April-2024,1.4,1.44,1.35,1.36,2897,8,Richa Industries Limited
15-April-2024,1.39,1.39,1.39,1.39,2750,7,Richa Industries Limited
8-April-2024,1.51,1.56,1.42,1.46,8823,20,Richa Industries Limited
5-April-2024,1.49,1.49,1.47,1.49,31165,23,Richa Industries Limited
4-April-2024,1.42,1.42,1.42,1.42,24201,14,Richa Industries Limited
3-April-2024,1.36,1.36,1.36,1.36,6575,6,Richa Industries Limited
2-April-2024,1.3,1.3,1.21,1.3,8628,11,Richa Industries Limited
1-April-2024,1.24,1.24,1.14,1.24,1936,10,Richa Industries Limited
28-March-2024,1.22,1.24,1.18,1.19,6428,22,Richa Industries Limited
27-March-2024,1.25,1.25,1.24,1.24,36976,31,Richa Industries Limited
26-March-2024,1.2,1.3,1.2,1.3,32170,59,Richa Industries Limited
22-March-2024,1.26,1.26,1.2,1.26,12628,19,Richa Industries Limited
21-March-2024,1.25,1.28,1.2,1.26,64480,35,Richa Industries Limited
20-March-2024,1.38,1.38,1.26,1.26,43695,46,Richa Industries Limited
19-March-2024,1.32,1.44,1.32,1.32,10195,21,Richa Industries Limited
18-March-2024,1.52,1.52,1.38,1.38,24333,38,Richa Industries Limited
15-March-2024,1.52,1.52,1.44,1.45,5568,27,Richa Industries Limited
14-March-2024,1.56,1.57,1.5,1.51,9291,11,Richa Industries Limited
13-March-2024,1.56,1.56,1.56,1.56,3960,6,Richa Industries Limited
12-March-2024,1.68,1.68,1.64,1.64,5167,6,Richa Industries Limited
11-March-2024,1.72,1.72,1.72,1.72,5382,16,Richa Industries Limited
7-March-2024,1.81,1.81,1.81,1.81,14953,16,Richa Industries Limited
6-March-2024,2.08,2.08,1.9,1.9,125,8,Richa Industries Limited
5-March-2024,2.02,2.02,1.99,1.99,2626,10,Richa Industries Limited
4-March-2024,1.86,2.04,1.86,2.02,46599,41,Richa Industries Limited
2-March-2024,1.95,1.95,1.77,1.95,9446,10,Richa Industries Limited
1-March-2024,1.78,1.86,1.7,1.86,72493,60,Richa Industries Limited
26-February-2024,1.78,1.78,1.78,1.78,1637,7,Richa Industries Limited
19-February-2024,1.87,1.87,1.87,1.87,105,4,Richa Industries Limited
12-February-2024,1.96,1.96,1.96,1.96,2505,5,Richa Industries Limited
5-February-2024,2.06,2.06,2.06,2.06,19920,12,Richa Industries Limited
23-January-2024,2.16,2.16,2.16,2.16,20286,11,Richa Industries Limited
15-January-2024,2.27,2.27,2.27,2.27,43150,67,Richa Industries Limited
12-January-2024,2.1,2.17,2.1,2.17,65562,71,Richa Industries Limited
11-January-2024,1.98,2.07,1.98,2.07,5640,27,Richa Industries Limited
10-January-2024,1.94,1.98,1.88,1.98,24838,54,Richa Industries Limited
9-January-2024,1.81,1.89,1.8,1.89,28047,38,Richa Industries Limited
8-January-2024,1.74,1.8,1.74,1.8,30944,43,Richa Industries Limited
5-January-2024,1.63,1.74,1.63,1.73,37937,32,Richa Industries Limited
4-January-2024,1.59,1.66,1.52,1.66,12089,29,Richa Industries Limited
3-January-2024,1.55,1.59,1.45,1.59,13999,35,Richa Industries Limited
2-January-2024,1.55,1.63,1.49,1.52,21025,40,Richa Industries Limited
1-January-2024,1.61,1.61,1.55,1.56,8324,28,Richa Industries Limited
29-December-2023,1.66,1.71,1.61,1.61,4609,19,Richa Industries Limited
28-December-2023,1.62,1.7,1.61,1.69,10567,23,Richa Industries Limited
27-December-2023,1.75,1.75,1.61,1.65,4127,10,Richa Industries Limited
26-December-2023,1.65,1.73,1.65,1.69,5316,23,Richa Industries Limited
22-December-2023,1.69,1.69,1.6,1.65,4776,15,Richa Industries Limited
21-December-2023,1.57,1.64,1.5,1.63,11982,26,Richa Industries Limited
20-December-2023,1.69,1.7,1.57,1.57,10679,24,Richa Industries Limited
19-December-2023,1.6,1.69,1.58,1.65,3770,17,Richa Industries Limited
18-December-2023,1.69,1.69,1.6,1.66,10334,22,Richa Industries Limited
15-December-2023,1.54,1.63,1.49,1.62,2067,14,Richa Industries Limited
14-December-2023,1.58,1.63,1.54,1.56,19242,32,Richa Industries Limited
13-December-2023,1.63,1.63,1.57,1.62,6066,18,Richa Industries Limited
12-December-2023,1.7,1.7,1.57,1.59,12964,32,Richa Industries Limited
11-December-2023,1.66,1.66,1.58,1.64,23449,33,Richa Industries Limited
8-December-2023,1.49,1.62,1.49,1.59,49023,21,Richa Industries Limited
7-December-2023,1.56,1.56,1.42,1.56,9098,14,Richa Industries Limited
6-December-2023,1.6,1.6,1.49,1.49,16209,23,Richa Industries Limited
5-December-2023,1.52,1.58,1.45,1.56,8182,16,Richa Industries Limited
4-December-2023,1.4,1.52,1.4,1.52,6746,18,Richa Industries Limited
1-December-2023,1.38,1.51,1.37,1.45,11260,24,Richa Industries Limited
30-November-2023,1.35,1.44,1.32,1.44,7976,26,Richa Industries Limited
29-November-2023,1.32,1.41,1.32,1.38,3558,16,Richa Industries Limited
28-November-2023,1.39,1.39,1.35,1.35,4502,9,Richa Industries Limited
24-November-2023,1.4,1.4,1.3,1.39,2182,5,Richa Industries Limited
23-November-2023,1.35,1.35,1.35,1.35,516,2,Richa Industries Limited
22-November-2023,1.41,1.41,1.35,1.35,2039,17,Richa Industries Limited
21-November-2023,1.41,1.41,1.35,1.35,3552,14,Richa Industries Limited
20-November-2023,1.41,1.41,1.35,1.41,7002,7,Richa Industries Limited
17-November-2023,1.29,1.35,1.23,1.35,9006,13,Richa Industries Limited
16-November-2023,1.23,1.29,1.2,1.29,5021,13,Richa Industries Limited
15-November-2023,1.23,1.23,1.17,1.23,4306,14,Richa Industries Limited
13-November-2023,1.22,1.23,1.19,1.23,6183,19,Richa Industries Limited
12-November-2023,1.37,1.37,1.25,1.25,2107,5,Richa Industries Limited
10-November-2023,1.31,1.31,1.31,1.31,2,2,Richa Industries Limited
9-November-2023,1.3,1.31,1.3,1.31,1563,8,Richa Industries Limited
8-November-2023,1.32,1.38,1.32,1.36,6331,17,Richa Industries Limited
7-November-2023,1.32,1.32,1.32,1.32,23,1,Richa Industries Limited
6-November-2023,1.24,1.32,1.2,1.32,21145,29,Richa Industries Limited
3-November-2023,1.23,1.3,1.2,1.26,10859,27,Richa Industries Limited
2-November-2023,1.29,1.29,1.26,1.26,7532,20,Richa Industries Limited
