Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,218.0,222.0,212.0,214.45,2980,81,Haryana Capfin Ltd.
27-June-2024,209.0,221.0,208.0,214.85,3722,78,Haryana Capfin Ltd.
26-June-2024,211.0,218.0,211.0,216.45,1771,46,Haryana Capfin Ltd.
25-June-2024,223.95,227.0,209.0,214.55,11531,139,Haryana Capfin Ltd.
24-June-2024,195.0,224.0,195.0,216.6,33900,374,Haryana Capfin Ltd.
21-June-2024,209.0,209.0,192.0,193.6,3487,88,Haryana Capfin Ltd.
20-June-2024,203.0,214.0,195.0,197.9,4636,132,Haryana Capfin Ltd.
19-June-2024,193.0,229.0,193.0,208.2,55805,816,Haryana Capfin Ltd.
18-June-2024,185.0,199.0,180.0,191.5,8212,105,Haryana Capfin Ltd.
14-June-2024,183.9,186.0,178.1,182.4,4243,45,Haryana Capfin Ltd.
13-June-2024,177.95,183.0,177.0,178.1,2038,35,Haryana Capfin Ltd.
12-June-2024,175.0,179.95,167.0,172.65,1140,22,Haryana Capfin Ltd.
11-June-2024,177.9,180.0,169.0,175.0,837,23,Haryana Capfin Ltd.
10-June-2024,181.75,181.75,173.0,173.45,1258,37,Haryana Capfin Ltd.
7-June-2024,192.0,192.0,165.35,179.85,3037,57,Haryana Capfin Ltd.
6-June-2024,168.9,172.7,168.0,170.05,3132,39,Haryana Capfin Ltd.
5-June-2024,157.6,159.0,152.9,157.0,3128,11,Haryana Capfin Ltd.
4-June-2024,162.25,181.95,157.5,157.6,5427,74,Haryana Capfin Ltd.
3-June-2024,184.25,187.75,175.0,175.0,1234,18,Haryana Capfin Ltd.
31-May-2024,176.0,179.15,171.95,175.05,1695,28,Haryana Capfin Ltd.
30-May-2024,178.0,183.9,175.0,175.1,937,23,Haryana Capfin Ltd.
29-May-2024,171.15,183.95,171.15,175.0,915,24,Haryana Capfin Ltd.
28-May-2024,175.0,180.0,174.55,179.25,2395,19,Haryana Capfin Ltd.
27-May-2024,181.5,181.5,171.5,172.3,1396,22,Haryana Capfin Ltd.
24-May-2024,175.7,180.0,175.0,179.5,335,18,Haryana Capfin Ltd.
23-May-2024,184.95,184.95,175.4,175.7,1260,32,Haryana Capfin Ltd.
22-May-2024,191.0,191.0,176.0,177.25,530,25,Haryana Capfin Ltd.
21-May-2024,178.3,187.0,175.0,176.15,1779,26,Haryana Capfin Ltd.
18-May-2024,178.25,189.0,175.1,178.1,107,7,Haryana Capfin Ltd.
17-May-2024,183.85,189.95,183.0,184.0,1584,35,Haryana Capfin Ltd.
16-May-2024,188.8,188.8,183.0,183.85,486,11,Haryana Capfin Ltd.
15-May-2024,180.3,188.8,180.3,188.8,830,11,Haryana Capfin Ltd.
14-May-2024,187.9,193.0,182.0,189.0,1228,19,Haryana Capfin Ltd.
13-May-2024,170.0,190.0,170.0,184.85,2297,27,Haryana Capfin Ltd.
10-May-2024,170.0,183.8,162.05,180.05,1340,32,Haryana Capfin Ltd.
9-May-2024,186.0,186.0,170.0,171.9,2389,58,Haryana Capfin Ltd.
8-May-2024,186.0,186.0,177.5,185.75,319,9,Haryana Capfin Ltd.
7-May-2024,186.65,186.65,180.0,186.0,250,6,Haryana Capfin Ltd.
6-May-2024,199.75,200.0,180.9,186.7,1760,29,Haryana Capfin Ltd.
3-May-2024,185.25,194.8,181.1,191.4,213,20,Haryana Capfin Ltd.
2-May-2024,195.9,195.9,183.5,185.25,1964,36,Haryana Capfin Ltd.
30-April-2024,197.0,204.0,188.1,192.9,2340,49,Haryana Capfin Ltd.
29-April-2024,193.3,194.5,190.0,193.55,5659,40,Haryana Capfin Ltd.
26-April-2024,185.0,185.0,183.0,183.1,1134,16,Haryana Capfin Ltd.
25-April-2024,194.8,202.9,180.25,186.05,2032,61,Haryana Capfin Ltd.
24-April-2024,207.0,207.0,182.0,186.05,556,28,Haryana Capfin Ltd.
23-April-2024,189.45,195.0,184.95,189.0,3231,34,Haryana Capfin Ltd.
22-April-2024,177.0,192.0,165.05,189.45,10507,103,Haryana Capfin Ltd.
19-April-2024,184.9,189.0,174.85,177.6,1237,12,Haryana Capfin Ltd.
18-April-2024,187.75,187.75,170.3,176.75,1193,29,Haryana Capfin Ltd.
16-April-2024,153.0,173.85,153.0,172.2,1438,16,Haryana Capfin Ltd.
15-April-2024,155.65,163.75,155.65,160.8,1791,43,Haryana Capfin Ltd.
12-April-2024,176.45,176.45,161.6,169.95,277,19,Haryana Capfin Ltd.
10-April-2024,168.9,176.45,160.0,167.3,1616,28,Haryana Capfin Ltd.
9-April-2024,161.85,167.9,161.85,164.65,27,9,Haryana Capfin Ltd.
8-April-2024,169.7,169.7,153.15,161.85,803,22,Haryana Capfin Ltd.
5-April-2024,153.15,158.65,153.15,154.3,1931,34,Haryana Capfin Ltd.
4-April-2024,164.95,164.95,153.05,153.2,292,17,Haryana Capfin Ltd.
3-April-2024,155.8,165.0,155.8,157.2,292,16,Haryana Capfin Ltd.
2-April-2024,160.25,164.95,156.5,163.95,206,9,Haryana Capfin Ltd.
1-April-2024,152.75,164.7,149.55,163.5,548,12,Haryana Capfin Ltd.
28-March-2024,163.0,163.0,156.4,157.3,5961,51,Haryana Capfin Ltd.
27-March-2024,154.0,164.85,154.0,164.5,195,10,Haryana Capfin Ltd.
26-March-2024,164.0,165.0,156.5,157.0,39,8,Haryana Capfin Ltd.
22-March-2024,166.8,166.8,164.0,164.0,241,7,Haryana Capfin Ltd.
21-March-2024,170.0,170.0,157.35,158.9,216,17,Haryana Capfin Ltd.
