Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,67.89,68.0,64.91,65.32,8960,248
27-June-2024,69.05,69.05,66.49,66.96,21381,388
26-June-2024,66.8,69.88,66.24,68.83,30667,1083
25-June-2024,68.03,68.15,66.69,66.8,15510,316
24-June-2024,68.36,68.76,66.42,66.82,26446,668
21-June-2024,70.6,73.43,66.35,66.84,88222,1273
20-June-2024,66.67,70.29,63.51,67.94,36792,845
19-June-2024,67.0,67.06,63.56,63.79,22226,368
18-June-2024,68.99,68.99,63.8,65.63,23675,402
14-June-2024,64.5,64.5,62.53,62.8,1055,62
13-June-2024,63.5,64.0,61.94,63.5,13872,372
12-June-2024,62.68,62.88,61.64,62.15,2557,131
11-June-2024,62.47,62.87,61.0,62.2,6367,110
10-June-2024,60.0,63.15,59.88,61.49,17615,259
7-June-2024,62.56,62.56,60.5,61.1,13687,150
6-June-2024,61.11,61.84,60.01,61.33,531,50
5-June-2024,58.35,62.0,57.3,60.08,1262,44
4-June-2024,61.46,61.46,53.0,58.01,12883,250
3-June-2024,63.3,63.3,60.96,61.94,6262,205
31-May-2024,54.8,67.5,54.8,60.55,31855,1154
30-May-2024,59.1,60.09,58.72,58.98,912,91
29-May-2024,60.1,60.15,58.57,58.77,1265,41
28-May-2024,62.6,62.6,58.25,59.0,19368,323
27-May-2024,64.0,64.0,60.0,60.77,13183,206
24-May-2024,62.35,64.91,61.09,63.08,3143,79
23-May-2024,64.25,64.3,61.1,61.94,4971,153
22-May-2024,58.01,63.75,57.55,61.77,33141,759
21-May-2024,67.99,67.99,57.11,57.55,11897,117
18-May-2024,59.11,59.11,58.0,58.5,444,60
17-May-2024,59.3,59.95,57.8,58.17,10445,935
16-May-2024,59.21,59.75,58.1,59.05,660,38
15-May-2024,61.01,61.01,58.9,59.27,429,34
14-May-2024,60.35,63.0,59.45,60.2,2958,132
13-May-2024,59.46,64.0,58.26,61.58,599,66
10-May-2024,61.5,62.9,59.5,59.98,2595,83
9-May-2024,62.1,62.4,61.4,61.66,359,41
8-May-2024,61.51,63.95,61.2,62.08,4301,123
7-May-2024,63.13,63.13,60.41,61.46,322,19
6-May-2024,63.5,63.75,61.65,63.03,6767,194
3-May-2024,66.85,67.5,61.66,62.29,2568,83
2-May-2024,67.99,68.4,64.85,66.15,18963,1234
30-April-2024,67.99,68.04,64.99,65.85,8328,348
29-April-2024,64.55,70.75,62.95,66.74,10778,464
26-April-2024,65.89,68.84,61.8,63.04,22552,654
25-April-2024,61.14,68.5,58.55,65.1,38188,1153
24-April-2024,57.01,60.65,57.01,58.2,1719,94
23-April-2024,57.86,59.45,57.66,58.17,4592,239
22-April-2024,58.0,58.95,56.7,57.86,1124,108
19-April-2024,56.95,59.21,56.5,57.86,1081,118
18-April-2024,59.55,59.94,57.56,57.94,4061,85
16-April-2024,57.07,60.26,57.07,58.1,896,26
15-April-2024,61.0,61.19,58.4,59.29,9519,220
12-April-2024,61.5,67.0,61.35,62.55,12390,354
10-April-2024,61.5,61.5,59.36,59.55,3384,55
9-April-2024,61.21,61.45,58.8,59.59,770,49
8-April-2024,57.15,61.3,57.15,60.14,431,62
5-April-2024,60.75,62.55,59.75,61.45,436,43
4-April-2024,64.49,64.49,59.95,60.51,3736,157
