Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,349.05,355.0,344.1,348.6,41137,1545
27-June-2024,352.4,355.9,342.1,349.7,114965,4155
26-June-2024,342.25,355.0,342.25,349.85,120142,4790
25-June-2024,352.0,362.5,342.7,344.7,256472,6405
24-June-2024,353.25,354.7,343.15,348.15,127864,4588
21-June-2024,364.65,364.65,348.2,352.0,209551,5062
20-June-2024,363.1,366.4,356.0,359.55,51534,2034
19-June-2024,371.0,375.0,352.5,358.05,409834,11523
18-June-2024,394.95,394.95,370.5,372.35,137857,4465
14-June-2024,388.6,395.0,382.85,388.25,271953,9426
13-June-2024,373.0,393.0,372.0,382.85,176530,10178
12-June-2024,370.5,383.45,365.95,372.35,199138,6890
11-June-2024,382.1,382.1,370.0,371.1,136857,5369
10-June-2024,379.4,381.95,364.9,377.7,255963,7994
7-June-2024,382.95,402.0,371.35,373.45,737611,20408
6-June-2024,345.45,407.3,345.0,379.2,1702208,45383
5-June-2024,303.65,348.4,292.55,339.45,600644,18904
4-June-2024,325.95,325.95,283.15,297.5,654951,14817
3-June-2024,346.45,348.0,321.75,325.0,606724,11903
31-May-2024,305.0,330.5,296.1,318.2,682174,10759
30-May-2024,289.95,309.65,288.4,302.55,1519804,29352
29-May-2024,278.0,286.0,277.55,280.0,82666,2145
28-May-2024,268.1,281.35,267.05,278.05,242565,6228
27-May-2024,275.85,275.85,268.65,269.85,24064,850
24-May-2024,275.85,276.9,270.7,271.8,19085,927
23-May-2024,277.0,278.45,271.45,274.6,33696,1212
22-May-2024,264.35,277.4,260.05,275.85,252418,9725
21-May-2024,258.05,263.9,255.1,262.1,30819,1548
18-May-2024,259.85,262.95,258.05,259.3,6791,227
17-May-2024,257.95,258.4,255.8,257.65,11925,516
16-May-2024,257.95,257.95,252.95,255.05,19833,1125
15-May-2024,256.65,256.65,252.2,252.95,18092,1024
14-May-2024,250.45,255.85,245.0,254.7,13480,627
13-May-2024,249.75,249.75,242.15,245.65,31828,1097
10-May-2024,249.95,249.95,241.0,246.85,25571,901
9-May-2024,247.0,249.15,245.3,247.35,46943,1571
8-May-2024,248.9,252.25,245.85,246.6,49002,1964
7-May-2024,257.0,257.0,248.0,248.75,23349,1105
6-May-2024,263.1,264.0,256.45,257.6,42614,1692
3-May-2024,270.6,270.6,262.55,263.1,35003,1871
2-May-2024,266.95,271.0,265.0,267.25,26780,850
30-April-2024,269.55,272.05,264.7,265.6,43120,1694
29-April-2024,268.85,275.3,268.0,269.05,54050,1613
26-April-2024,263.85,269.4,261.35,266.55,135858,2955
