Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,283.0,289.6,280.0,280.0,309,9,Smartlink Holdings Limited
27-June-2024,280.0,299.0,280.0,280.1,3236,42,Smartlink Holdings Limited
26-June-2024,289.0,293.0,283.2,290.6,832,19,Smartlink Holdings Limited
25-June-2024,297.8,299.0,290.5,291.15,1748,40,Smartlink Holdings Limited
24-June-2024,288.4,299.2,285.8,299.1,409,17,Smartlink Holdings Limited
21-June-2024,312.0,312.0,294.3,295.4,5636,83,Smartlink Holdings Limited
20-June-2024,290.0,313.8,290.0,309.75,13226,187,Smartlink Holdings Limited
19-June-2024,298.9,298.9,298.9,298.9,10,1,Smartlink Holdings Limited
18-June-2024,292.5,292.9,286.0,287.6,119,7,Smartlink Holdings Limited
14-June-2024,293.0,293.0,286.05,292.9,171,8,Smartlink Holdings Limited
13-June-2024,297.0,297.0,282.0,286.0,156,8,Smartlink Holdings Limited
12-June-2024,290.0,294.0,285.0,285.75,2936,49,Smartlink Holdings Limited
11-June-2024,271.2,293.15,271.0,292.85,4285,96,Smartlink Holdings Limited
10-June-2024,264.15,279.2,264.15,279.2,148,7,Smartlink Holdings Limited
7-June-2024,270.5,278.3,267.0,269.45,1770,44,Smartlink Holdings Limited
6-June-2024,273.95,284.95,268.0,270.8,3342,35,Smartlink Holdings Limited
5-June-2024,269.45,278.0,256.45,275.8,3199,75,Smartlink Holdings Limited
4-June-2024,271.1,283.4,269.9,269.9,3293,46,Smartlink Holdings Limited
3-June-2024,265.1,284.15,265.1,284.1,1343,23,Smartlink Holdings Limited
31-May-2024,275.5,275.55,266.55,270.65,1063,31,Smartlink Holdings Limited
30-May-2024,280.1,284.0,274.0,275.5,1202,53,Smartlink Holdings Limited
29-May-2024,285.35,290.4,278.05,286.4,332,17,Smartlink Holdings Limited
28-May-2024,285.15,295.0,281.9,285.35,3767,84,Smartlink Holdings Limited
27-May-2024,301.45,301.45,283.5,296.7,1363,21,Smartlink Holdings Limited
24-May-2024,309.0,309.0,293.1,293.4,1686,55,Smartlink Holdings Limited
23-May-2024,311.4,313.0,306.3,308.5,4229,111,Smartlink Holdings Limited
22-May-2024,283.75,298.35,275.0,298.35,6784,127,Smartlink Holdings Limited
21-May-2024,292.95,303.85,284.05,284.15,13998,180,Smartlink Holdings Limited
18-May-2024,299.9,300.0,293.55,298.95,59,7,Smartlink Holdings Limited
17-May-2024,293.55,318.0,293.55,299.9,31893,313,Smartlink Holdings Limited
16-May-2024,319.9,319.9,308.95,308.95,2828,71,Smartlink Holdings Limited
15-May-2024,328.7,345.0,311.0,325.2,36426,1767,Smartlink Holdings Limited
14-May-2024,303.9,330.3,299.45,328.7,109293,2421,Smartlink Holdings Limited
13-May-2024,259.5,300.3,245.4,300.3,144283,2923,Smartlink Holdings Limited
10-May-2024,254.9,259.4,235.6,250.25,103351,3916,Smartlink Holdings Limited
9-May-2024,191.45,229.7,188.7,229.7,14343,450,Smartlink Holdings Limited
8-May-2024,190.2,193.85,190.2,191.45,1657,104,Smartlink Holdings Limited
7-May-2024,196.05,196.05,188.4,191.25,1536,242,Smartlink Holdings Limited
6-May-2024,186.9,198.85,186.9,193.15,4258,329,Smartlink Holdings Limited
3-May-2024,196.0,199.7,188.2,190.7,1478,145,Smartlink Holdings Limited
2-May-2024,204.35,204.35,195.6,195.7,1436,107,Smartlink Holdings Limited
30-April-2024,204.3,206.35,199.8,200.3,3168,277,Smartlink Holdings Limited
29-April-2024,204.5,206.85,198.95,199.9,3826,439,Smartlink Holdings Limited
26-April-2024,209.0,215.6,205.15,206.6,10358,677,Smartlink Holdings Limited
25-April-2024,195.25,213.4,195.25,207.7,20569,1095,Smartlink Holdings Limited
24-April-2024,226.0,226.0,195.85,197.55,40102,1439,Smartlink Holdings Limited
23-April-2024,179.7,213.4,179.7,213.4,105893,1815,Smartlink Holdings Limited
22-April-2024,173.6,178.7,172.45,177.85,3024,106,Smartlink Holdings Limited
19-April-2024,168.4,173.65,168.15,173.6,187,23,Smartlink Holdings Limited
16-April-2024,173.65,174.0,169.0,169.8,1703,80,Smartlink Holdings Limited
15-April-2024,160.05,173.45,156.0,170.75,3136,156,Smartlink Holdings Limited
12-April-2024,177.9,177.95,177.7,177.7,72,12,Smartlink Holdings Limited
10-April-2024,182.0,182.2,177.8,177.9,1746,195,Smartlink Holdings Limited
9-April-2024,188.55,188.55,179.55,181.9,1040,184,Smartlink Holdings Limited
8-April-2024,174.8,192.1,174.8,185.3,9323,604,Smartlink Holdings Limited
5-April-2024,174.45,177.85,174.45,177.7,441,58,Smartlink Holdings Limited
4-April-2024,175.9,175.9,174.0,174.35,1307,53,Smartlink Holdings Limited
3-April-2024,173.6,179.0,173.6,174.9,406,91,Smartlink Holdings Limited
2-April-2024,176.8,176.8,173.5,174.2,133,17,Smartlink Holdings Limited
1-April-2024,170.35,174.5,170.35,173.3,140,25,Smartlink Holdings Limited
28-March-2024,169.65,171.85,169.1,169.1,1061,29,Smartlink Holdings Limited
27-March-2024,171.0,172.5,168.4,168.8,259,13,Smartlink Holdings Limited
26-March-2024,171.25,171.25,171.25,171.25,21,2,Smartlink Holdings Limited
22-March-2024,169.8,170.1,169.5,169.8,3323,18,Smartlink Holdings Limited
21-March-2024,169.6,176.0,168.2,168.35,3193,117,Smartlink Holdings Limited
20-March-2024,168.8,169.9,167.5,168.15,1634,68,Smartlink Holdings Limited
19-March-2024,173.35,174.9,168.05,168.8,2316,105,Smartlink Holdings Limited
18-March-2024,167.4,173.45,167.4,173.45,440,39,Smartlink Holdings Limited
15-March-2024,166.0,168.0,160.2,167.8,728,28,Smartlink Holdings Limited
14-March-2024,161.85,166.75,161.85,165.95,3817,87,Smartlink Holdings Limited
13-March-2024,162.7,169.95,156.55,159.35,2569,279,Smartlink Holdings Limited
12-March-2024,156.0,169.0,156.0,166.15,301,30,Smartlink Holdings Limited
11-March-2024,169.95,172.0,167.35,167.55,1031,237,Smartlink Holdings Limited
7-March-2024,160.0,192.35,160.0,169.95,188,33,Smartlink Holdings Limited
6-March-2024,169.95,170.6,168.05,169.0,995,207,Smartlink Holdings Limited
5-March-2024,198.2,198.2,169.25,170.1,840,86,Smartlink Holdings Limited
4-March-2024,171.05,171.05,167.35,169.05,3532,171,Smartlink Holdings Limited
2-March-2024,171.25,179.8,171.0,173.05,23,6,Smartlink Holdings Limited
1-March-2024,174.2,175.05,171.0,171.25,1330,46,Smartlink Holdings Limited
29-February-2024,171.3,171.7,168.65,170.55,668,33,Smartlink Holdings Limited
28-February-2024,174.65,174.65,170.85,171.3,573,34,Smartlink Holdings Limited
27-February-2024,174.15,174.2,172.95,172.95,679,36,Smartlink Holdings Limited
26-February-2024,170.25,176.0,170.25,175.5,720,30,Smartlink Holdings Limited
23-February-2024,175.3,176.9,173.05,173.7,709,38,Smartlink Holdings Limited
22-February-2024,172.2,172.25,170.8,170.85,45,9,Smartlink Holdings Limited
21-February-2024,172.5,173.0,171.55,171.7,702,24,Smartlink Holdings Limited
20-February-2024,170.3,174.1,170.3,172.0,449,31,Smartlink Holdings Limited
19-February-2024,174.95,174.95,173.05,173.3,764,40,Smartlink Holdings Limited
16-February-2024,173.75,174.6,172.35,172.65,248,28,Smartlink Holdings Limited
15-February-2024,173.75,174.25,172.25,173.7,358,44,Smartlink Holdings Limited
14-February-2024,169.7,173.8,168.9,171.85,596,49,Smartlink Holdings Limited
13-February-2024,171.3,171.75,168.95,169.25,945,72,Smartlink Holdings Limited
12-February-2024,172.15,176.2,170.0,170.6,1478,154,Smartlink Holdings Limited
9-February-2024,174.65,176.25,170.0,175.5,248,30,Smartlink Holdings Limited
8-February-2024,177.95,178.8,177.0,177.1,966,61,Smartlink Holdings Limited
7-February-2024,179.65,181.45,172.85,176.8,831,120,Smartlink Holdings Limited
6-February-2024,178.0,179.8,176.5,178.0,2159,148,Smartlink Holdings Limited
5-February-2024,186.0,186.0,176.3,178.45,711,172,Smartlink Holdings Limited
2-February-2024,180.0,185.05,180.0,180.95,1113,99,Smartlink Holdings Limited
1-February-2024,184.95,186.85,180.7,181.65,530,69,Smartlink Holdings Limited
31-January-2024,183.95,185.5,183.25,183.65,424,41,Smartlink Holdings Limited
30-January-2024,181.95,185.0,179.9,183.95,5257,266,Smartlink Holdings Limited
29-January-2024,181.15,187.95,180.1,181.3,3079,131,Smartlink Holdings Limited
25-January-2024,178.0,183.9,177.95,178.15,962,116,Smartlink Holdings Limited
24-January-2024,177.1,181.85,176.4,180.1,481,55,Smartlink Holdings Limited
23-January-2024,184.0,184.05,175.75,176.7,5983,193,Smartlink Holdings Limited
20-January-2024,183.4,186.5,181.65,183.65,2367,195,Smartlink Holdings Limited
19-January-2024,181.05,185.0,180.0,183.25,4633,202,Smartlink Holdings Limited
18-January-2024,180.7,184.0,175.55,179.85,8084,325,Smartlink Holdings Limited
