Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,329.3,329.3,320.0,324.25,5147,347
27-June-2024,330.0,330.0,321.15,322.15,6364,397
26-June-2024,323.0,328.35,323.0,326.55,4426,304
25-June-2024,333.9,333.9,325.65,327.3,2226,155
24-June-2024,326.75,332.2,326.4,328.1,4212,189
21-June-2024,329.45,332.2,324.85,326.7,9864,429
20-June-2024,326.0,332.0,324.1,325.35,3631,284
19-June-2024,323.0,326.95,323.0,325.3,2259,178
18-June-2024,328.0,330.2,322.65,324.35,7789,318
14-June-2024,325.7,329.0,324.65,327.0,2203,137
13-June-2024,325.35,326.7,324.05,324.95,5494,394
12-June-2024,325.05,326.0,321.1,324.7,2905,259
11-June-2024,324.35,327.0,320.75,323.55,15357,575
10-June-2024,324.25,327.0,322.0,323.1,1789,187
7-June-2024,324.6,324.6,318.05,321.05,7025,416
6-June-2024,314.95,320.35,312.95,315.95,9475,413
5-June-2024,303.8,312.0,298.15,309.25,5523,428
4-June-2024,305.1,308.65,286.5,297.8,8163,424
3-June-2024,309.9,309.9,304.7,305.1,6589,241
31-May-2024,306.25,311.65,295.25,299.75,17540,1240
30-May-2024,312.3,312.65,306.0,309.75,15766,708
29-May-2024,315.95,316.05,311.5,312.3,6640,343
28-May-2024,323.7,323.7,312.1,315.2,6998,320
27-May-2024,310.55,318.8,310.0,317.35,17028,916
24-May-2024,310.4,318.8,310.0,311.45,5416,617
23-May-2024,314.15,316.55,310.35,312.25,7032,574
22-May-2024,321.2,321.2,313.1,314.15,9670,902
21-May-2024,322.15,322.15,314.05,315.2,15105,915
18-May-2024,326.75,326.75,320.0,322.15,452,57
17-May-2024,322.05,325.55,318.15,319.7,5955,397
16-May-2024,330.9,332.5,318.0,319.85,13485,914
15-May-2024,333.1,334.6,326.0,328.05,2982,331
14-May-2024,322.0,344.8,318.25,330.8,10599,871
13-May-2024,321.0,321.0,315.9,317.4,2872,205
10-May-2024,329.3,331.3,318.6,319.7,10292,485
9-May-2024,335.0,335.9,327.0,328.7,2560,242
8-May-2024,339.45,339.45,331.3,333.3,987,134
7-May-2024,336.55,339.9,330.0,332.75,9658,547
6-May-2024,338.05,341.8,331.4,335.75,5869,495
3-May-2024,331.9,340.0,330.75,337.4,16032,719
2-May-2024,329.9,334.0,326.05,331.9,7757,467
30-April-2024,328.1,332.0,326.0,327.0,2520,181
29-April-2024,330.25,333.55,324.4,325.5,11549,439
26-April-2024,332.2,332.2,325.25,328.55,4911,264
25-April-2024,333.9,333.9,323.05,324.45,2962,221
24-April-2024,331.1,335.75,328.15,328.8,7997,396
23-April-2024,329.95,334.3,328.05,330.15,1964,127
22-April-2024,331.55,336.95,327.0,327.8,7151,757
19-April-2024,332.0,335.7,328.35,330.9,5129,419
18-April-2024,332.75,337.55,331.65,332.45,7197,668
16-April-2024,337.9,343.05,330.0,332.75,4897,372
15-April-2024,343.5,344.0,338.2,339.1,2017,173
12-April-2024,348.85,353.5,344.05,346.1,2125,192
10-April-2024,346.95,353.7,343.0,352.0,2838,203
9-April-2024,348.05,349.25,344.8,347.8,1890,177
8-April-2024,352.0,352.35,346.55,348.15,9852,380
5-April-2024,350.65,372.0,347.35,348.85,19863,1017
4-April-2024,338.05,351.2,338.05,343.6,4782,451
3-April-2024,340.3,349.5,339.2,343.75,10972,485
2-April-2024,338.05,342.85,337.85,340.55,5017,256
1-April-2024,328.6,353.8,328.6,339.55,6596,352
28-March-2024,335.7,338.25,327.0,328.5,6666,450
27-March-2024,337.95,337.95,331.85,334.55,4146,298
26-March-2024,349.8,349.8,330.25,331.7,5486,362
22-March-2024,335.0,339.25,333.0,335.35,3970,293
21-March-2024,328.85,344.0,328.85,336.4,3012,248
20-March-2024,332.65,339.15,328.35,336.1,6200,377
19-March-2024,336.55,339.2,329.95,332.1,2127,164
18-March-2024,327.65,338.9,323.25,329.95,4270,269
15-March-2024,335.25,337.9,325.0,325.7,759,102
14-March-2024,322.0,340.95,322.0,333.0,2204,284
13-March-2024,349.4,349.4,320.0,322.25,5514,493
12-March-2024,334.8,343.9,331.0,337.45,2355,225
11-March-2024,340.95,346.5,333.15,334.7,8275,413
7-March-2024,338.6,351.45,338.6,342.7,6174,312
6-March-2024,344.2,344.8,338.45,339.8,5932,304
5-March-2024,346.9,346.9,340.9,343.55,4010,251
4-March-2024,354.55,356.2,345.9,347.3,2533,276
2-March-2024,350.45,363.0,350.1,355.55,174,46
1-March-2024,350.3,351.85,345.2,345.85,3139,281
29-February-2024,345.0,352.25,342.95,349.8,2373,229
28-February-2024,354.2,361.1,350.0,351.1,2712,181
27-February-2024,368.4,369.05,357.95,361.15,5913,391
26-February-2024,376.95,377.0,368.1,369.55,6492,377
23-February-2024,377.0,380.0,371.05,375.5,2807,206
22-February-2024,361.35,380.0,358.8,375.6,5189,409
21-February-2024,365.7,366.4,357.55,361.25,6541,369
20-February-2024,367.7,367.7,360.85,363.1,1284,153
19-February-2024,360.45,370.0,360.45,364.75,7320,331
16-February-2024,370.65,376.95,364.65,367.8,3012,266
15-February-2024,363.4,375.0,360.75,370.05,9389,884
14-February-2024,337.85,385.1,337.85,364.4,22746,1510
13-February-2024,332.2,345.25,330.0,341.4,5655,436
12-February-2024,344.55,353.5,336.65,337.8,2416,305
9-February-2024,350.4,352.8,344.7,349.5,6586,511
8-February-2024,354.0,361.7,350.0,351.3,7302,478
7-February-2024,364.0,367.1,356.15,358.1,4588,245
6-February-2024,355.65,366.15,355.65,360.4,3333,186
5-February-2024,363.95,369.3,354.65,356.35,11547,807
2-February-2024,363.15,371.3,363.15,365.15,3780,305
1-February-2024,372.75,373.7,366.85,369.15,3865,374
