Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,73.9,74.9,71.0,72.16,188461,1819,ASIAN GRANITO INDIA LIMITED
27-June-2024,75.3,76.75,73.0,74.06,77145,854,ASIAN GRANITO INDIA LIMITED
26-June-2024,76.01,79.12,76.01,76.64,106209,1071,ASIAN GRANITO INDIA LIMITED
25-June-2024,77.0,79.03,76.62,76.91,46075,397,ASIAN GRANITO INDIA LIMITED
24-June-2024,75.01,79.29,75.01,76.98,49812,574,ASIAN GRANITO INDIA LIMITED
21-June-2024,75.2,78.09,75.0,75.68,52505,529,ASIAN GRANITO INDIA LIMITED
20-June-2024,77.9,79.6,76.95,77.61,190616,1329,ASIAN GRANITO INDIA LIMITED
19-June-2024,79.2,79.55,75.0,77.91,118614,1086,ASIAN GRANITO INDIA LIMITED
18-June-2024,75.0,81.5,74.78,78.66,844396,6563,ASIAN GRANITO INDIA LIMITED
14-June-2024,75.5,76.8,73.45,74.78,241062,3107,ASIAN GRANITO INDIA LIMITED
13-June-2024,72.58,75.61,70.8,73.49,830479,6915,ASIAN GRANITO INDIA LIMITED
12-June-2024,63.0,72.35,62.0,71.84,1395075,10868,ASIAN GRANITO INDIA LIMITED
11-June-2024,61.53,63.09,61.47,62.51,75441,645,ASIAN GRANITO INDIA LIMITED
10-June-2024,60.0,63.01,60.0,61.53,70599,778,ASIAN GRANITO INDIA LIMITED
7-June-2024,60.3,61.2,58.85,59.79,25304,416,ASIAN GRANITO INDIA LIMITED
6-June-2024,60.65,61.26,59.0,60.24,33342,372,ASIAN GRANITO INDIA LIMITED
5-June-2024,54.74,60.46,53.41,59.49,147052,1582,ASIAN GRANITO INDIA LIMITED
4-June-2024,59.0,59.0,51.15,53.94,69767,993,ASIAN GRANITO INDIA LIMITED
3-June-2024,60.0,60.0,57.55,57.69,29583,347,ASIAN GRANITO INDIA LIMITED
31-May-2024,57.5,58.9,57.32,57.99,62254,1043,ASIAN GRANITO INDIA LIMITED
30-May-2024,59.34,59.34,57.75,57.97,19807,309,ASIAN GRANITO INDIA LIMITED
29-May-2024,58.56,60.03,58.56,59.34,49335,624,ASIAN GRANITO INDIA LIMITED
28-May-2024,61.01,61.95,58.85,59.34,49380,790,ASIAN GRANITO INDIA LIMITED
27-May-2024,63.6,63.6,61.22,61.48,106378,1007,ASIAN GRANITO INDIA LIMITED
24-May-2024,64.06,64.61,62.05,62.35,169537,1970,ASIAN GRANITO INDIA LIMITED
23-May-2024,63.0,66.02,60.8,64.07,270138,2645,ASIAN GRANITO INDIA LIMITED
22-May-2024,61.01,62.99,60.52,61.74,77248,994,ASIAN GRANITO INDIA LIMITED
21-May-2024,62.5,62.5,60.6,60.8,21081,376,ASIAN GRANITO INDIA LIMITED
18-May-2024,61.06,62.6,61.06,61.97,10845,217,ASIAN GRANITO INDIA LIMITED
17-May-2024,61.65,62.24,59.85,61.89,116591,1216,ASIAN GRANITO INDIA LIMITED
16-May-2024,60.72,61.0,59.79,60.44,56958,599,ASIAN GRANITO INDIA LIMITED
15-May-2024,59.41,60.8,59.05,59.53,64535,741,ASIAN GRANITO INDIA LIMITED
14-May-2024,58.3,59.8,58.26,59.41,10498,261,ASIAN GRANITO INDIA LIMITED
13-May-2024,58.29,58.8,56.64,57.81,77993,1232,ASIAN GRANITO INDIA LIMITED
10-May-2024,58.0,58.4,57.05,58.01,31846,519,ASIAN GRANITO INDIA LIMITED
9-May-2024,59.3,59.7,57.25,57.56,55978,965,ASIAN GRANITO INDIA LIMITED
8-May-2024,58.34,60.1,58.34,59.15,51309,568,ASIAN GRANITO INDIA LIMITED
7-May-2024,60.42,60.9,58.26,58.79,82607,997,ASIAN GRANITO INDIA LIMITED
6-May-2024,61.66,62.04,60.1,60.42,65563,711,ASIAN GRANITO INDIA LIMITED
3-May-2024,63.31,63.31,61.11,61.72,21186,276,ASIAN GRANITO INDIA LIMITED
2-May-2024,62.88,63.24,62.15,62.48,41771,520,ASIAN GRANITO INDIA LIMITED
30-April-2024,62.15,64.32,61.05,63.04,132116,1577,ASIAN GRANITO INDIA LIMITED
29-April-2024,63.01,63.8,62.16,62.3,63635,869,ASIAN GRANITO INDIA LIMITED
26-April-2024,63.83,63.83,62.4,62.83,68136,679,ASIAN GRANITO INDIA LIMITED
25-April-2024,62.65,64.0,62.45,63.11,88128,1073,ASIAN GRANITO INDIA LIMITED
24-April-2024,62.49,64.6,62.48,62.71,75492,878,ASIAN GRANITO INDIA LIMITED
23-April-2024,62.98,63.0,61.5,62.04,22261,331,ASIAN GRANITO INDIA LIMITED
22-April-2024,61.61,63.4,61.5,62.53,57578,706,ASIAN GRANITO INDIA LIMITED
19-April-2024,60.13,61.44,59.73,60.66,74752,742,ASIAN GRANITO INDIA LIMITED
18-April-2024,59.8,63.75,59.8,61.21,140397,1282,ASIAN GRANITO INDIA LIMITED
16-April-2024,59.75,61.25,59.4,59.81,64121,574,ASIAN GRANITO INDIA LIMITED
15-April-2024,59.0,60.39,57.87,59.56,82921,993,ASIAN GRANITO INDIA LIMITED
12-April-2024,62.15,63.09,60.0,60.83,129231,1825,ASIAN GRANITO INDIA LIMITED
10-April-2024,62.5,63.45,62.5,63.08,22622,321,ASIAN GRANITO INDIA LIMITED
9-April-2024,63.85,64.0,62.29,62.95,50952,674,ASIAN GRANITO INDIA LIMITED
8-April-2024,65.58,65.58,63.25,63.62,21650,337,ASIAN GRANITO INDIA LIMITED
5-April-2024,63.61,64.75,63.05,64.29,83608,820,ASIAN GRANITO INDIA LIMITED
4-April-2024,65.92,65.92,63.6,64.13,50256,555,ASIAN GRANITO INDIA LIMITED
3-April-2024,62.0,65.25,62.0,64.63,99018,1003,ASIAN GRANITO INDIA LIMITED
2-April-2024,61.78,63.05,61.62,62.78,94734,1244,ASIAN GRANITO INDIA LIMITED
1-April-2024,58.99,62.39,58.0,61.91,192747,1632,ASIAN GRANITO INDIA LIMITED
28-March-2024,57.63,59.37,56.87,57.22,220552,1691,ASIAN GRANITO INDIA LIMITED
27-March-2024,59.57,60.52,57.1,57.51,188144,1438,ASIAN GRANITO INDIA LIMITED
26-March-2024,60.36,62.6,59.21,59.56,224000,1692,ASIAN GRANITO INDIA LIMITED
22-March-2024,60.81,62.09,59.2,61.25,68147,674,ASIAN GRANITO INDIA LIMITED
21-March-2024,59.59,60.6,58.58,59.62,172839,1384,ASIAN GRANITO INDIA LIMITED
20-March-2024,58.95,59.13,56.67,58.75,188383,1190,ASIAN GRANITO INDIA LIMITED
19-March-2024,58.79,60.94,58.0,58.44,203359,1740,ASIAN GRANITO INDIA LIMITED
18-March-2024,58.0,58.85,55.47,58.66,122989,1110,ASIAN GRANITO INDIA LIMITED
15-March-2024,53.62,57.48,51.15,56.43,223605,1874,ASIAN GRANITO INDIA LIMITED
14-March-2024,51.0,54.53,51.0,52.58,215472,1542,ASIAN GRANITO INDIA LIMITED
13-March-2024,57.99,57.99,50.9,51.42,417084,3107,ASIAN GRANITO INDIA LIMITED
12-March-2024,59.22,59.22,56.4,56.77,243321,1844,ASIAN GRANITO INDIA LIMITED
11-March-2024,61.01,61.18,58.8,59.25,62585,622,ASIAN GRANITO INDIA LIMITED
7-March-2024,61.25,62.43,59.9,60.51,157486,1008,ASIAN GRANITO INDIA LIMITED
6-March-2024,63.01,63.29,60.19,60.95,60605,670,ASIAN GRANITO INDIA LIMITED
5-March-2024,64.01,64.3,63.3,63.33,21524,246,ASIAN GRANITO INDIA LIMITED
4-March-2024,64.24,65.24,63.76,64.08,93778,824,ASIAN GRANITO INDIA LIMITED
2-March-2024,61.51,65.02,61.51,64.79,53907,111,ASIAN GRANITO INDIA LIMITED
1-March-2024,64.75,65.99,64.1,64.34,78616,639,ASIAN GRANITO INDIA LIMITED
29-February-2024,63.99,65.3,63.25,64.73,62183,538,ASIAN GRANITO INDIA LIMITED
28-February-2024,66.65,67.77,63.81,64.15,75680,737,ASIAN GRANITO INDIA LIMITED
27-February-2024,65.36,69.3,64.74,65.97,168377,1336,ASIAN GRANITO INDIA LIMITED
26-February-2024,63.69,66.44,63.45,64.83,150202,1098,ASIAN GRANITO INDIA LIMITED
23-February-2024,65.07,65.07,63.38,63.64,27030,276,ASIAN GRANITO INDIA LIMITED
22-February-2024,63.83,64.75,62.68,64.2,138934,1211,ASIAN GRANITO INDIA LIMITED
21-February-2024,63.64,64.52,63.17,63.55,83480,907,ASIAN GRANITO INDIA LIMITED
20-February-2024,65.25,65.88,63.58,63.99,107480,1101,ASIAN GRANITO INDIA LIMITED
19-February-2024,64.6,65.98,64.6,65.05,70487,525,ASIAN GRANITO INDIA LIMITED
16-February-2024,63.77,66.07,63.4,64.8,206846,1497,ASIAN GRANITO INDIA LIMITED
15-February-2024,64.49,66.87,62.73,63.1,247348,1770,ASIAN GRANITO INDIA LIMITED
14-February-2024,63.11,64.99,62.98,64.49,27311,273,ASIAN GRANITO INDIA LIMITED
13-February-2024,65.34,65.34,62.45,63.91,73413,593,ASIAN GRANITO INDIA LIMITED
12-February-2024,66.38,66.55,63.0,64.18,263187,2261,ASIAN GRANITO INDIA LIMITED
9-February-2024,68.5,68.5,65.21,66.36,232899,2245,ASIAN GRANITO INDIA LIMITED
8-February-2024,69.94,69.94,67.71,68.25,129533,1164,ASIAN GRANITO INDIA LIMITED
7-February-2024,69.0,71.19,68.15,68.72,159102,1354,ASIAN GRANITO INDIA LIMITED
6-February-2024,66.51,69.21,66.51,68.7,35967,474,ASIAN GRANITO INDIA LIMITED
5-February-2024,69.47,69.47,67.2,67.39,80143,672,ASIAN GRANITO INDIA LIMITED
2-February-2024,67.25,70.6,67.25,68.79,244097,1790,ASIAN GRANITO INDIA LIMITED
1-February-2024,71.49,71.49,67.1,67.53,304698,3439,ASIAN GRANITO INDIA LIMITED
31-January-2024,72.51,72.81,70.55,70.79,397223,2932,ASIAN GRANITO INDIA LIMITED
30-January-2024,76.59,77.4,71.0,73.3,314904,2448,ASIAN GRANITO INDIA LIMITED
29-January-2024,73.59,76.25,73.59,74.5,235939,1746,ASIAN GRANITO INDIA LIMITED
25-January-2024,76.48,76.48,72.75,73.59,50338,583,ASIAN GRANITO INDIA LIMITED
24-January-2024,73.36,74.35,71.65,73.88,140802,1430,ASIAN GRANITO INDIA LIMITED
23-January-2024,75.89,77.08,73.04,73.21,121806,1048,ASIAN GRANITO INDIA LIMITED
20-January-2024,75.49,78.0,74.55,74.88,162729,1781,ASIAN GRANITO INDIA LIMITED
19-January-2024,74.81,76.21,74.49,74.9,92933,710,ASIAN GRANITO INDIA LIMITED
18-January-2024,75.48,76.3,72.0,74.28,168781,1412,ASIAN GRANITO INDIA LIMITED
17-January-2024,74.83,77.64,73.61,75.07,132632,1384,ASIAN GRANITO INDIA LIMITED
16-January-2024,73.97,78.32,73.45,75.62,293191,2426,ASIAN GRANITO INDIA LIMITED
15-January-2024,73.21,74.42,72.83,73.05,130926,1306,ASIAN GRANITO INDIA LIMITED
12-January-2024,75.0,75.01,73.43,73.55,83065,638,ASIAN GRANITO INDIA LIMITED
11-January-2024,72.8,75.67,72.8,74.59,188747,1500,ASIAN GRANITO INDIA LIMITED
10-January-2024,73.67,73.89,71.9,72.89,134159,1493,ASIAN GRANITO INDIA LIMITED
9-January-2024,74.94,75.15,73.4,73.52,141138,1340,ASIAN GRANITO INDIA LIMITED
8-January-2024,73.33,74.6,72.71,74.03,108452,949,ASIAN GRANITO INDIA LIMITED
5-January-2024,75.36,76.75,71.17,72.68,281627,2787,ASIAN GRANITO INDIA LIMITED
4-January-2024,74.86,77.4,74.7,75.34,174257,1662,ASIAN GRANITO INDIA LIMITED
3-January-2024,76.17,76.49,74.26,74.85,62565,702,ASIAN GRANITO INDIA LIMITED
2-January-2024,76.89,76.89,74.07,76.17,162429,1497,ASIAN GRANITO INDIA LIMITED
1-January-2024,76.85,77.22,75.3,76.01,105412,1094,ASIAN GRANITO INDIA LIMITED
29-December-2023,77.03,77.46,75.03,75.35,82088,850,ASIAN GRANITO INDIA LIMITED
28-December-2023,79.47,79.47,75.32,76.28,124329,1081,ASIAN GRANITO INDIA LIMITED
27-December-2023,79.0,81.05,77.61,78.14,213449,1574,ASIAN GRANITO INDIA LIMITED
26-December-2023,71.69,78.7,71.37,77.7,598147,4628,ASIAN GRANITO INDIA LIMITED
22-December-2023,70.21,73.4,70.21,71.68,107336,946,ASIAN GRANITO INDIA LIMITED
21-December-2023,70.0,71.25,68.11,70.65,86826,777,ASIAN GRANITO INDIA LIMITED
20-December-2023,74.03,75.43,69.41,69.98,117625,1239,ASIAN GRANITO INDIA LIMITED
19-December-2023,73.48,74.0,72.75,73.24,51223,417,ASIAN GRANITO INDIA LIMITED
18-December-2023,73.8,74.91,73.05,73.24,139687,1276,ASIAN GRANITO INDIA LIMITED
15-December-2023,74.0,75.6,73.59,73.9,75987,794,ASIAN GRANITO INDIA LIMITED
14-December-2023,73.11,76.38,72.87,74.01,214462,1820,ASIAN GRANITO INDIA LIMITED
13-December-2023,72.12,74.0,70.81,73.5,193555,1925,ASIAN GRANITO INDIA LIMITED
12-December-2023,75.49,76.0,71.76,72.12,97596,854,ASIAN GRANITO INDIA LIMITED
