Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,3.62,3.65,3.52,3.55,15028,37
27-June-2024,3.59,3.68,3.59,3.65,8205,36
26-June-2024,3.72,3.72,3.56,3.59,10146,48
25-June-2024,3.71,3.8,3.66,3.72,10219,22
24-June-2024,3.7,3.9,3.63,3.73,18231,48
21-June-2024,3.75,3.76,3.65,3.76,14592,50
20-June-2024,3.56,3.75,3.56,3.75,10943,23
19-June-2024,3.8,3.9,3.72,3.72,5983,48
18-June-2024,3.8,3.87,3.67,3.77,7596,29
14-June-2024,3.89,3.96,3.76,3.78,18255,65
13-June-2024,3.85,3.97,3.73,3.89,12242,36
12-June-2024,3.61,3.8,3.54,3.79,3304,30
11-June-2024,3.51,3.69,3.51,3.65,9262,35
10-June-2024,3.94,3.94,3.69,3.69,12302,36
7-June-2024,3.72,3.88,3.7,3.88,4083,18
6-June-2024,3.72,3.97,3.72,3.82,6915,14
5-June-2024,3.95,3.95,3.73,3.82,7798,24
4-June-2024,3.98,3.98,3.8,3.89,22438,39
3-June-2024,4.1,4.1,3.94,3.98,9381,51
31-May-2024,3.98,4.07,3.87,4.0,15064,33
30-May-2024,4.03,4.03,3.85,3.98,25748,50
29-May-2024,3.59,3.84,3.59,3.84,44904,50
28-May-2024,3.53,3.7,3.45,3.66,25043,32
27-May-2024,3.37,3.53,3.37,3.53,19884,43
24-May-2024,3.54,3.54,3.35,3.37,8366,41
23-May-2024,3.6,3.6,3.4,3.46,19063,48
22-May-2024,3.51,3.64,3.5,3.56,14334,27
21-May-2024,3.64,3.64,3.51,3.58,2446,27
18-May-2024,3.72,3.72,3.69,3.69,47,3
17-May-2024,3.84,3.84,3.61,3.72,63577,41
16-May-2024,3.67,3.89,3.67,3.79,67860,48
15-May-2024,3.42,3.74,3.4,3.74,59442,81
14-May-2024,3.4,3.57,3.33,3.57,24106,34
13-May-2024,3.18,3.4,3.18,3.4,10507,15
10-May-2024,3.23,3.24,3.23,3.24,8137,18
9-May-2024,3.29,3.29,3.29,3.29,7518,11
8-May-2024,3.33,3.35,3.33,3.35,2043,17
7-May-2024,3.34,3.34,3.34,3.34,5680,24
6-May-2024,3.4,3.4,3.4,3.4,14980,20
3-May-2024,3.46,3.46,3.46,3.46,2677,9
2-May-2024,3.36,3.4,3.36,3.4,2554,7
30-April-2024,3.38,3.44,3.38,3.4,1217,14
29-April-2024,3.5,3.5,3.43,3.44,11929,17
26-April-2024,3.5,3.62,3.48,3.5,17348,19
25-April-2024,3.55,3.55,3.55,3.55,3745,10
24-April-2024,3.48,3.55,3.48,3.55,16325,17
23-April-2024,3.61,3.61,3.55,3.55,7044,22
22-April-2024,3.61,3.61,3.61,3.61,632,8
19-April-2024,3.67,3.67,3.6,3.61,1289,6
18-April-2024,3.67,3.74,3.6,3.6,8801,12
16-April-2024,3.67,3.67,3.67,3.67,11508,12
15-April-2024,3.74,3.74,3.74,3.74,10595,12
12-April-2024,3.85,3.85,3.81,3.81,2112,6
10-April-2024,3.88,3.88,3.88,3.88,683,8
9-April-2024,3.95,3.95,3.95,3.95,17107,21
8-April-2024,4.01,4.04,4.01,4.03,22792,26
5-April-2024,4.07,4.07,3.88,4.04,40549,59
4-April-2024,3.88,3.88,3.88,3.88,33165,23
3-April-2024,3.7,3.7,3.7,3.7,7370,14
2-April-2024,3.45,3.53,3.45,3.53,48,3
1-April-2024,3.21,3.37,3.13,3.37,105,7
28-March-2024,3.25,3.45,3.15,3.21,30706,46
27-March-2024,3.44,3.61,3.27,3.29,47541,49
26-March-2024,3.7,3.7,3.44,3.44,13419,48
22-March-2024,3.85,3.85,3.62,3.62,44697,51
21-March-2024,3.38,3.68,3.38,3.68,39314,23
20-March-2024,3.69,3.72,3.51,3.51,105482,72
19-March-2024,3.96,3.96,3.69,3.69,8822,39
18-March-2024,3.88,4.28,3.88,3.88,38666,58
15-March-2024,4.08,4.08,4.08,4.08,12160,16
14-March-2024,4.16,4.16,4.16,4.16,6923,14
13-March-2024,4.24,4.24,4.24,4.24,166,5
12-March-2024,4.32,4.32,4.32,4.32,1675,16
11-March-2024,4.48,4.48,4.4,4.4,2641,19
7-March-2024,4.48,4.48,4.48,4.48,2243,10
6-March-2024,4.57,4.57,4.57,4.57,817,8
5-March-2024,4.66,4.66,4.66,4.66,6030,12
4-March-2024,4.75,4.75,4.75,4.75,1527,14
1-March-2024,4.67,4.84,4.67,4.84,53795,37
29-February-2024,4.75,4.75,4.75,4.75,1402,9
28-February-2024,4.84,4.84,4.84,4.84,3677,17
27-February-2024,4.93,4.93,4.93,4.93,10571,21
26-February-2024,5.03,5.03,5.03,5.03,13531,20
23-February-2024,5.13,5.13,5.13,5.13,3683,17
22-February-2024,5.23,5.23,5.23,5.23,5128,14
21-February-2024,5.33,5.33,5.33,5.33,4477,11
20-February-2024,5.43,5.43,5.43,5.43,20379,34
19-February-2024,5.54,5.54,5.54,5.54,1170,9
16-February-2024,5.65,5.65,5.65,5.65,1879,10
15-February-2024,5.76,5.76,5.76,5.76,1070,9
14-February-2024,5.87,5.87,5.87,5.87,13814,14
13-February-2024,5.98,5.98,5.98,5.98,1728,8
12-February-2024,6.1,6.1,6.1,6.1,1601,9
9-February-2024,6.22,6.22,6.22,6.22,6612,15
8-February-2024,6.34,6.34,6.34,6.34,53605,44
7-February-2024,6.29,6.47,6.29,6.46,199253,249
6-February-2024,6.1,6.17,6.0,6.17,139045,188
5-February-2024,5.84,5.89,5.76,5.88,80169,143
2-February-2024,5.67,5.67,5.5,5.61,161447,182
1-February-2024,5.15,5.4,5.15,5.4,61995,111
31-January-2024,4.71,5.15,4.67,5.15,135408,203
30-January-2024,4.91,4.91,4.91,4.91,82704,76
29-January-2024,5.21,5.63,5.16,5.16,68988,108
25-January-2024,5.07,5.59,5.07,5.43,491825,358
24-January-2024,5.33,5.33,5.33,5.33,14055,52
23-January-2024,5.61,5.61,5.61,5.61,16237,64
20-January-2024,5.9,5.9,5.9,5.9,18087,64
19-January-2024,6.21,6.21,6.21,6.21,83079,187
18-January-2024,6.39,6.53,6.36,6.53,250517,267
17-January-2024,6.22,6.22,5.93,6.22,542039,434
