Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,53.89,53.99,52.69,52.84,2634324,13448,SUZLON ENERGY LTD.
27-June-2024,53.0,53.99,51.55,53.26,9781511,33086,SUZLON ENERGY LTD.
26-June-2024,53.69,54.36,52.3,52.77,8295101,32864,SUZLON ENERGY LTD.
25-June-2024,55.21,55.5,53.31,53.62,10624913,36745,SUZLON ENERGY LTD.
24-June-2024,54.71,55.69,54.16,54.71,14374435,26023,SUZLON ENERGY LTD.
21-June-2024,51.11,53.04,51.11,53.04,12087714,21264,SUZLON ENERGY LTD.
20-June-2024,51.34,51.34,49.55,50.52,14798050,14772,SUZLON ENERGY LTD.
19-June-2024,50.0,50.26,48.8,48.9,3234231,12341,SUZLON ENERGY LTD.
18-June-2024,49.9,50.3,48.84,49.95,3445472,14062,SUZLON ENERGY LTD.
14-June-2024,50.24,51.18,49.1,49.47,5223016,17285,SUZLON ENERGY LTD.
13-June-2024,50.54,50.54,49.26,49.86,9224405,27897,SUZLON ENERGY LTD.
12-June-2024,48.69,50.49,48.41,50.29,16454889,37987,SUZLON ENERGY LTD.
11-June-2024,47.35,49.29,47.0,48.26,5563994,15819,SUZLON ENERGY LTD.
10-June-2024,47.35,48.84,47.35,47.35,13435421,29179,SUZLON ENERGY LTD.
7-June-2024,49.71,50.2,49.1,49.84,2857875,9113,SUZLON ENERGY LTD.
6-June-2024,49.7,50.45,48.5,49.67,4181468,12324,SUZLON ENERGY LTD.
5-June-2024,45.13,49.2,45.13,48.35,14381150,27778,SUZLON ENERGY LTD.
4-June-2024,52.19,52.19,47.5,47.5,8835466,24076,SUZLON ENERGY LTD.
3-June-2024,49.99,49.99,49.99,49.99,2611005,7627,SUZLON ENERGY LTD.
31-May-2024,45.4,47.62,44.21,47.61,4181822,9608,SUZLON ENERGY LTD.
30-May-2024,46.4,46.9,44.7,45.36,6019019,18318,SUZLON ENERGY LTD.
29-May-2024,43.5,46.15,43.5,46.15,8718616,16255,SUZLON ENERGY LTD.
