Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,431.4,442.3,430.75,433.7,9079,752
27-June-2024,443.95,446.35,435.25,437.25,5662,434
26-June-2024,445.5,450.0,442.55,443.8,2977,300
25-June-2024,449.0,449.35,441.8,446.0,5072,380
24-June-2024,435.65,448.0,435.65,446.35,13240,861
21-June-2024,443.25,449.0,436.75,441.45,2982,286
20-June-2024,437.0,444.9,432.35,442.65,5696,453
19-June-2024,447.0,449.85,432.55,436.4,7779,469
18-June-2024,438.5,446.55,424.0,441.0,27027,869
14-June-2024,470.65,471.95,432.55,442.1,38917,2003
13-June-2024,466.0,485.85,465.95,475.1,10190,583
12-June-2024,478.7,478.7,459.6,461.5,4873,523
11-June-2024,451.0,472.0,451.0,469.3,17230,1422
10-June-2024,449.75,456.05,447.8,451.1,5060,417
7-June-2024,441.0,450.75,422.35,449.05,15841,752
6-June-2024,452.5,463.0,449.15,451.9,20249,1340
5-June-2024,435.95,458.9,418.3,454.45,33831,2472
4-June-2024,453.0,453.0,367.35,427.4,20829,1188
3-June-2024,495.0,495.0,449.2,455.15,58772,1942
31-May-2024,445.05,458.55,440.8,442.25,7280,567
30-May-2024,460.0,465.75,448.9,455.25,35097,1406
29-May-2024,468.95,468.95,449.7,458.35,29619,689
28-May-2024,487.0,487.0,456.0,461.4,20186,1489
27-May-2024,515.0,515.0,477.0,479.65,18431,1481
24-May-2024,509.75,518.0,507.45,514.65,6819,607
23-May-2024,514.0,518.0,508.8,512.45,5350,499
22-May-2024,526.0,528.75,509.0,512.15,5822,608
21-May-2024,520.4,534.1,520.4,526.9,3004,302
18-May-2024,524.0,526.3,516.0,524.45,232,43
17-May-2024,516.25,525.0,515.95,520.9,4371,370
16-May-2024,504.0,518.3,504.0,513.5,6651,550
15-May-2024,501.0,507.2,498.45,504.05,2648,356
14-May-2024,489.35,503.2,489.1,501.0,9442,923
13-May-2024,492.95,492.95,476.85,487.3,18285,1198
10-May-2024,499.0,501.15,480.0,486.8,16815,1323
9-May-2024,516.8,520.7,490.85,494.5,14276,1232
8-May-2024,507.45,524.35,503.75,517.6,11322,864
7-May-2024,530.45,530.55,504.0,510.35,22036,1357
6-May-2024,548.0,555.55,523.8,527.75,20423,3194
3-May-2024,535.95,552.0,533.35,541.95,31109,1794
2-May-2024,536.0,539.85,529.9,534.5,17489,1004
30-April-2024,544.3,544.3,530.3,535.15,12395,699
29-April-2024,538.65,553.3,529.0,547.95,18089,1235
26-April-2024,544.05,547.95,538.45,543.2,10647,678
25-April-2024,542.0,549.55,535.8,543.8,14535,708
24-April-2024,554.0,573.6,538.25,542.05,46101,2113
23-April-2024,535.0,557.7,534.95,553.3,17787,971
22-April-2024,541.35,542.6,527.85,532.3,10308,454
19-April-2024,541.5,542.0,520.15,530.7,11238,631
18-April-2024,553.0,561.1,525.85,534.45,18822,832
16-April-2024,538.75,559.75,535.95,547.9,45162,1561
15-April-2024,554.95,554.95,527.0,539.6,33568,1265
12-April-2024,557.75,567.0,553.3,558.5,75205,2551
10-April-2024,535.0,574.0,534.35,552.2,117962,4681
9-April-2024,483.0,524.8,483.0,517.05,45106,1889
8-April-2024,484.0,489.95,479.95,480.5,1716,163
5-April-2024,477.65,489.55,477.65,483.3,10713,630
