Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,81.5,81.5,76.3,79.88,16107,234,Nitco Ltd.
27-June-2024,80.6,80.6,74.1,79.19,41525,503,Nitco Ltd.
26-June-2024,80.2,82.0,79.38,79.9,49232,971,Nitco Ltd.
25-June-2024,81.05,83.0,78.0,80.3,104032,1125,Nitco Ltd.
24-June-2024,80.0,87.39,80.0,82.7,41036,563,Nitco Ltd.
21-June-2024,83.51,87.0,82.0,82.93,19699,330,Nitco Ltd.
20-June-2024,84.81,87.61,83.47,85.03,40830,796,Nitco Ltd.
19-June-2024,88.5,89.06,80.73,84.81,103346,641,Nitco Ltd.
18-June-2024,86.0,87.45,85.0,87.42,367327,541,Nitco Ltd.
14-June-2024,79.5,79.5,79.5,79.5,1149,7,Nitco Ltd.
13-June-2024,73.56,75.72,73.56,75.72,9287,30,Nitco Ltd.
12-June-2024,73.65,74.0,70.76,72.12,8789,76,Nitco Ltd.
11-June-2024,71.75,74.44,71.31,72.54,12156,69,Nitco Ltd.
10-June-2024,73.51,73.51,69.01,71.75,16337,49,Nitco Ltd.
7-June-2024,71.45,72.07,65.4,72.07,47534,106,Nitco Ltd.
6-June-2024,63.16,69.6,63.16,68.64,20816,75,Nitco Ltd.
5-June-2024,66.36,67.44,66.36,66.36,5996,44,Nitco Ltd.
4-June-2024,71.5,71.7,69.85,69.85,24551,66,Nitco Ltd.
3-June-2024,73.0,73.6,71.1,73.52,12410,72,Nitco Ltd.
31-May-2024,69.58,70.1,69.58,70.1,22200,25,Nitco Ltd.
30-May-2024,70.0,70.0,69.58,69.58,4125,14,Nitco Ltd.
29-May-2024,70.99,71.21,70.99,70.99,15333,30,Nitco Ltd.
28-May-2024,72.43,72.43,72.43,72.43,88525,34,Nitco Ltd.
27-May-2024,73.9,73.9,73.9,73.9,12261,18,Nitco Ltd.
24-May-2024,75.4,75.4,75.4,75.4,16689,30,Nitco Ltd.
23-May-2024,76.95,76.95,76.93,76.93,8904,16,Nitco Ltd.
22-May-2024,79.8,79.8,78.5,78.5,11665,25,Nitco Ltd.
21-May-2024,82.19,82.19,79.0,80.1,16160,28,Nitco Ltd.
18-May-2024,80.58,80.58,80.58,80.58,201,3,Nitco Ltd.
17-May-2024,78.99,79.0,78.0,79.0,10709,33,Nitco Ltd.
