Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,467.0,492.6,452.0,492.6,15027,221,Puravankara Limited
27-June-2024,480.0,486.5,465.3,469.15,20452,430,Puravankara Limited
26-June-2024,479.95,489.8,472.0,476.75,30815,477,Puravankara Limited
25-June-2024,460.0,476.8,459.95,476.8,43811,765,Puravankara Limited
24-June-2024,441.5,457.0,430.0,454.1,29521,550,Puravankara Limited
21-June-2024,425.9,439.2,425.9,439.2,34066,496,Puravankara Limited
20-June-2024,420.0,425.7,415.0,418.3,5788,302,Puravankara Limited
19-June-2024,433.5,438.0,417.5,422.5,13523,275,Puravankara Limited
18-June-2024,448.0,448.6,431.0,432.1,14349,332,Puravankara Limited
14-June-2024,447.8,447.8,435.0,439.8,6609,213,Puravankara Limited
13-June-2024,444.8,444.8,433.1,435.15,4266,139,Puravankara Limited
12-June-2024,440.0,447.0,428.0,436.8,23608,463,Puravankara Limited
11-June-2024,435.0,442.0,425.35,431.6,7250,183,Puravankara Limited
10-June-2024,414.0,433.25,414.0,425.3,26416,412,Puravankara Limited
7-June-2024,400.95,412.7,390.7,412.7,28946,243,Puravankara Limited
6-June-2024,381.95,407.0,381.95,393.05,21680,317,Puravankara Limited
5-June-2024,394.0,398.0,376.1,389.7,13674,198,Puravankara Limited
4-June-2024,426.4,435.9,395.85,395.85,15194,206,Puravankara Limited
3-June-2024,419.0,421.25,410.0,416.65,10376,228,Puravankara Limited
31-May-2024,386.3,405.6,376.05,401.2,10777,299,Puravankara Limited
30-May-2024,398.8,398.8,384.0,386.3,12961,395,Puravankara Limited
29-May-2024,366.25,402.55,364.25,401.75,33462,882,Puravankara Limited
28-May-2024,390.05,392.65,383.4,383.4,25510,485,Puravankara Limited
27-May-2024,407.05,415.0,403.55,403.55,37394,545,Puravankara Limited
24-May-2024,424.75,424.75,424.75,424.75,5609,146,Puravankara Limited
23-May-2024,453.0,460.0,433.5,447.1,11010,302,Puravankara Limited
22-May-2024,456.1,459.9,433.0,445.8,21277,537,Puravankara Limited
21-May-2024,451.0,458.0,438.0,451.85,161216,1123,Puravankara Limited
18-May-2024,417.8,436.65,402.0,436.65,43739,404,Puravankara Limited
17-May-2024,413.0,420.95,400.0,415.9,15210,234,Puravankara Limited
16-May-2024,399.95,413.85,385.0,408.85,12340,245,Puravankara Limited
15-May-2024,380.0,396.3,380.0,396.3,8645,329,Puravankara Limited
14-May-2024,352.7,377.45,352.7,377.45,6090,103,Puravankara Limited
13-May-2024,364.2,365.0,346.2,359.5,15720,436,Puravankara Limited
10-May-2024,343.1,369.0,343.0,364.2,10865,328,Puravankara Limited
9-May-2024,371.0,379.0,353.4,353.4,37826,552,Puravankara Limited
8-May-2024,385.0,385.0,366.1,371.95,19441,446,Puravankara Limited
7-May-2024,404.0,405.0,376.4,382.75,11762,255,Puravankara Limited
6-May-2024,394.0,408.0,375.25,391.0,37067,680,Puravankara Limited
3-May-2024,380.7,400.25,375.8,395.0,54961,805,Puravankara Limited
2-May-2024,387.0,389.0,371.45,381.2,38049,853,Puravankara Limited
30-April-2024,411.0,411.5,390.95,390.95,58618,1108,Puravankara Limited
29-April-2024,419.6,423.95,394.85,411.5,76275,1493,Puravankara Limited
26-April-2024,415.6,415.6,415.6,415.6,76117,374,Puravankara Limited
25-April-2024,387.0,395.85,377.0,395.85,84330,1260,Puravankara Limited
24-April-2024,371.9,377.0,371.9,377.0,36549,557,Puravankara Limited
23-April-2024,357.0,360.0,345.0,359.05,9184,258,Puravankara Limited
22-April-2024,350.0,368.0,340.55,354.4,9516,432,Puravankara Limited
19-April-2024,336.75,362.65,336.75,353.9,43990,891,Puravankara Limited
18-April-2024,374.15,391.35,354.15,354.45,173104,5117,Puravankara Limited
16-April-2024,354.25,378.75,346.0,372.75,228739,7565,Puravankara Limited
15-April-2024,324.0,356.7,319.6,355.6,437906,10010,Puravankara Limited
12-April-2024,292.6,324.3,288.4,324.3,371713,6197,Puravankara Limited
