Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,127.68,132.5,125.23,127.35,35081,732,Cambridge Technology Enterprises Ltd.
27-June-2024,120.9,132.08,117.52,127.66,157673,2453,Cambridge Technology Enterprises Ltd.
26-June-2024,111.6,126.9,111.6,119.1,171115,3419,Cambridge Technology Enterprises Ltd.
25-June-2024,127.3,127.3,111.17,111.76,118958,1716,Cambridge Technology Enterprises Ltd.
24-June-2024,105.01,117.8,104.99,117.8,178432,1420,Cambridge Technology Enterprises Ltd.
21-June-2024,95.98,98.17,95.98,98.17,1695,21,Cambridge Technology Enterprises Ltd.
20-June-2024,91.2,94.0,91.0,93.5,11062,56,Cambridge Technology Enterprises Ltd.
19-June-2024,92.89,92.89,88.0,91.2,10904,43,Cambridge Technology Enterprises Ltd.
18-June-2024,88.5,91.99,88.5,89.0,10116,62,Cambridge Technology Enterprises Ltd.
14-June-2024,88.5,90.0,88.5,90.0,4795,22,Cambridge Technology Enterprises Ltd.
13-June-2024,92.99,93.49,88.37,88.5,6557,30,Cambridge Technology Enterprises Ltd.
12-June-2024,90.6,94.0,90.6,92.22,10398,90,Cambridge Technology Enterprises Ltd.
11-June-2024,90.0,90.6,88.5,90.6,14743,89,Cambridge Technology Enterprises Ltd.
10-June-2024,85.0,86.29,85.0,86.29,5288,33,Cambridge Technology Enterprises Ltd.
7-June-2024,82.19,82.19,82.19,82.19,2671,17,Cambridge Technology Enterprises Ltd.
6-June-2024,79.1,80.58,79.1,80.58,4064,20,Cambridge Technology Enterprises Ltd.
5-June-2024,77.85,79.0,77.23,79.0,6705,15,Cambridge Technology Enterprises Ltd.
4-June-2024,77.92,78.8,77.91,78.8,1000,4,Cambridge Technology Enterprises Ltd.
3-June-2024,82.55,82.55,79.5,79.5,888,11,Cambridge Technology Enterprises Ltd.
31-May-2024,81.05,81.05,81.05,81.05,3672,15,Cambridge Technology Enterprises Ltd.
30-May-2024,82.7,82.7,82.7,82.7,725,5,Cambridge Technology Enterprises Ltd.
29-May-2024,80.0,81.25,80.0,81.25,2563,8,Cambridge Technology Enterprises Ltd.
28-May-2024,81.0,81.0,79.7,79.7,3128,19,Cambridge Technology Enterprises Ltd.
27-May-2024,81.05,82.0,81.05,81.3,1719,17,Cambridge Technology Enterprises Ltd.
24-May-2024,85.55,85.55,82.4,82.6,1100,12,Cambridge Technology Enterprises Ltd.
23-May-2024,85.0,85.0,83.95,83.95,8452,30,Cambridge Technology Enterprises Ltd.
22-May-2024,84.0,85.25,84.0,85.2,2328,22,Cambridge Technology Enterprises Ltd.
21-May-2024,88.0,88.0,85.3,85.3,4510,21,Cambridge Technology Enterprises Ltd.
18-May-2024,86.0,87.0,86.0,87.0,1317,7,Cambridge Technology Enterprises Ltd.
17-May-2024,87.5,87.5,86.0,86.0,5058,40,Cambridge Technology Enterprises Ltd.
16-May-2024,88.5,88.5,87.75,87.75,1331,20,Cambridge Technology Enterprises Ltd.
15-May-2024,87.1,89.6,87.1,89.5,3843,15,Cambridge Technology Enterprises Ltd.
14-May-2024,87.3,87.85,87.3,87.85,11827,30,Cambridge Technology Enterprises Ltd.
13-May-2024,89.05,89.05,89.05,89.05,503,5,Cambridge Technology Enterprises Ltd.
10-May-2024,90.85,90.85,90.85,90.85,1772,8,Cambridge Technology Enterprises Ltd.
9-May-2024,92.7,92.7,92.7,92.7,2181,15,Cambridge Technology Enterprises Ltd.
8-May-2024,94.55,94.55,94.55,94.55,365,7,Cambridge Technology Enterprises Ltd.
7-May-2024,96.45,96.45,96.45,96.45,699,8,Cambridge Technology Enterprises Ltd.
6-May-2024,98.4,98.4,98.4,98.4,5978,20,Cambridge Technology Enterprises Ltd.
3-May-2024,100.4,100.4,100.4,100.4,1603,13,Cambridge Technology Enterprises Ltd.
2-May-2024,106.0,106.0,100.9,102.4,13624,80,Cambridge Technology Enterprises Ltd.
30-April-2024,106.21,106.21,104.21,106.21,31954,117,Cambridge Technology Enterprises Ltd.
29-April-2024,101.16,101.16,101.16,101.16,20324,6,Cambridge Technology Enterprises Ltd.
26-April-2024,94.0,96.35,93.29,96.35,7336,33,Cambridge Technology Enterprises Ltd.
25-April-2024,93.68,93.68,90.27,91.77,5168,31,Cambridge Technology Enterprises Ltd.
24-April-2024,92.14,93.97,91.5,93.68,722,14,Cambridge Technology Enterprises Ltd.
23-April-2024,93.8,94.99,91.95,92.14,2791,42,Cambridge Technology Enterprises Ltd.
22-April-2024,96.5,96.5,91.0,92.91,7648,55,Cambridge Technology Enterprises Ltd.
19-April-2024,88.0,95.0,88.0,94.6,1402,29,Cambridge Technology Enterprises Ltd.
18-April-2024,88.69,93.76,88.69,90.76,1142,17,Cambridge Technology Enterprises Ltd.
16-April-2024,92.0,93.0,90.0,90.5,7166,39,Cambridge Technology Enterprises Ltd.
15-April-2024,91.3,92.0,90.0,92.0,6443,44,Cambridge Technology Enterprises Ltd.
12-April-2024,98.0,98.0,92.53,93.64,2455,19,Cambridge Technology Enterprises Ltd.
10-April-2024,98.89,98.89,93.45,94.2,1707,14,Cambridge Technology Enterprises Ltd.
9-April-2024,99.75,101.2,93.0,96.95,8390,65,Cambridge Technology Enterprises Ltd.
8-April-2024,96.0,97.95,94.33,96.95,531,10,Cambridge Technology Enterprises Ltd.
5-April-2024,89.7,93.3,89.7,93.3,4237,47,Cambridge Technology Enterprises Ltd.
4-April-2024,90.0,91.1,88.0,88.86,5186,77,Cambridge Technology Enterprises Ltd.
3-April-2024,93.28,93.28,88.62,90.47,1695,21,Cambridge Technology Enterprises Ltd.
2-April-2024,88.0,89.95,88.0,89.47,2511,28,Cambridge Technology Enterprises Ltd.
1-April-2024,85.5,86.5,84.5,86.4,1634,13,Cambridge Technology Enterprises Ltd.
28-March-2024,86.6,89.65,82.35,82.6,13875,145,Cambridge Technology Enterprises Ltd.
27-March-2024,87.5,90.95,86.6,86.65,10732,71,Cambridge Technology Enterprises Ltd.
26-March-2024,92.0,92.0,87.65,90.5,5003,54,Cambridge Technology Enterprises Ltd.
22-March-2024,91.4,92.4,90.0,91.8,2664,27,Cambridge Technology Enterprises Ltd.
21-March-2024,90.95,91.2,88.5,88.55,2286,25,Cambridge Technology Enterprises Ltd.
20-March-2024,90.6,90.6,87.1,87.3,4829,65,Cambridge Technology Enterprises Ltd.
19-March-2024,89.0,94.15,86.5,91.65,18445,65,Cambridge Technology Enterprises Ltd.
18-March-2024,94.0,94.0,89.3,89.7,6795,75,Cambridge Technology Enterprises Ltd.
15-March-2024,94.0,103.0,94.0,94.0,26316,163,Cambridge Technology Enterprises Ltd.
14-March-2024,98.9,98.9,98.9,98.9,4825,60,Cambridge Technology Enterprises Ltd.
13-March-2024,104.1,107.0,104.1,104.1,5801,34,Cambridge Technology Enterprises Ltd.
12-March-2024,109.6,109.6,109.55,109.55,5942,26,Cambridge Technology Enterprises Ltd.
11-March-2024,116.0,116.0,115.3,115.3,1590,37,Cambridge Technology Enterprises Ltd.
7-March-2024,125.2,128.8,118.55,121.35,34663,800,Cambridge Technology Enterprises Ltd.
6-March-2024,117.6,125.85,110.25,123.35,70902,1321,Cambridge Technology Enterprises Ltd.
5-March-2024,106.95,120.6,106.95,116.15,76741,1239,Cambridge Technology Enterprises Ltd.
4-March-2024,112.65,112.85,105.55,106.6,28646,577,Cambridge Technology Enterprises Ltd.
2-March-2024,114.0,114.3,110.1,112.0,4010,148,Cambridge Technology Enterprises Ltd.
1-March-2024,104.0,112.0,103.65,108.95,41005,1234,Cambridge Technology Enterprises Ltd.
29-February-2024,101.59,103.38,101.1,101.55,9456,238,Cambridge Technology Enterprises Ltd.
28-February-2024,99.14,107.9,99.14,101.19,14238,390,Cambridge Technology Enterprises Ltd.
27-February-2024,107.39,107.39,100.55,101.16,14363,314,Cambridge Technology Enterprises Ltd.
26-February-2024,102.05,110.5,102.05,106.87,53745,960,Cambridge Technology Enterprises Ltd.
23-February-2024,102.0,105.9,99.45,104.63,33588,742,Cambridge Technology Enterprises Ltd.
22-February-2024,98.21,103.5,98.21,100.92,37752,955,Cambridge Technology Enterprises Ltd.
21-February-2024,106.03,106.04,99.0,100.26,43691,706,Cambridge Technology Enterprises Ltd.
20-February-2024,106.49,109.0,104.26,107.06,61585,938,Cambridge Technology Enterprises Ltd.
19-February-2024,100.96,109.3,98.1,105.3,76924,1109,Cambridge Technology Enterprises Ltd.
16-February-2024,100.0,104.26,96.5,99.12,172307,1973,Cambridge Technology Enterprises Ltd.
15-February-2024,87.44,102.87,86.65,98.59,313662,3872,Cambridge Technology Enterprises Ltd.
14-February-2024,81.71,91.98,81.71,85.73,133693,1884,Cambridge Technology Enterprises Ltd.
13-February-2024,89.0,90.18,83.1,90.18,506740,3060,Cambridge Technology Enterprises Ltd.
12-February-2024,77.47,81.56,73.45,75.15,6566,193,Cambridge Technology Enterprises Ltd.
9-February-2024,84.64,84.66,77.2,79.58,21264,466,Cambridge Technology Enterprises Ltd.
8-February-2024,86.0,87.0,82.8,83.32,15460,326,Cambridge Technology Enterprises Ltd.
7-February-2024,89.55,89.55,84.1,85.36,14378,305,Cambridge Technology Enterprises Ltd.
6-February-2024,89.84,89.84,84.0,85.28,14816,519,Cambridge Technology Enterprises Ltd.
5-February-2024,82.22,89.9,82.21,85.88,64319,1507,Cambridge Technology Enterprises Ltd.
2-February-2024,81.8,84.5,80.94,82.05,37959,802,Cambridge Technology Enterprises Ltd.
1-February-2024,79.72,81.8,79.4,80.53,6443,140,Cambridge Technology Enterprises Ltd.
31-January-2024,85.24,85.25,80.96,81.35,11119,445,Cambridge Technology Enterprises Ltd.
30-January-2024,79.6,86.3,79.6,82.97,46981,1349,Cambridge Technology Enterprises Ltd.
29-January-2024,78.06,79.7,77.7,78.22,12405,402,Cambridge Technology Enterprises Ltd.
25-January-2024,78.2,79.16,75.9,77.44,12931,363,Cambridge Technology Enterprises Ltd.
24-January-2024,77.24,78.85,76.55,78.48,7725,145,Cambridge Technology Enterprises Ltd.
23-January-2024,81.76,81.76,75.0,75.97,9089,359,Cambridge Technology Enterprises Ltd.
20-January-2024,79.86,81.94,79.15,79.49,13441,394,Cambridge Technology Enterprises Ltd.
19-January-2024,80.09,82.2,79.3,79.89,15261,503,Cambridge Technology Enterprises Ltd.
18-January-2024,78.0,81.96,77.3,79.16,14506,621,Cambridge Technology Enterprises Ltd.
17-January-2024,78.33,83.9,75.67,79.52,37718,1223,Cambridge Technology Enterprises Ltd.
