Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,327.2,333.95,324.0,325.7,5076,407
27-June-2024,337.5,337.5,324.5,326.35,9175,590
26-June-2024,341.2,342.0,330.0,332.25,2993,296
25-June-2024,340.0,342.25,336.45,337.9,9617,551
24-June-2024,341.7,348.95,335.45,340.25,6199,542
21-June-2024,349.4,349.4,341.55,343.75,12490,538
20-June-2024,344.0,349.9,343.15,345.25,8264,534
19-June-2024,345.2,354.75,339.65,345.1,19705,1304
18-June-2024,340.0,348.0,340.0,344.45,34192,1225
14-June-2024,329.0,347.7,326.75,337.85,51103,2690
13-June-2024,327.35,330.2,323.2,328.8,17610,961
12-June-2024,340.0,341.2,324.8,327.6,9810,696
11-June-2024,341.35,341.35,332.6,336.15,27826,1093
10-June-2024,310.45,348.0,310.45,342.65,86985,3923
7-June-2024,308.75,314.8,308.1,310.45,4948,305
6-June-2024,304.9,315.0,297.35,306.6,17528,1228
5-June-2024,292.15,302.65,283.45,295.3,10520,439
4-June-2024,303.55,304.1,280.0,292.8,10464,689
3-June-2024,310.0,313.0,302.75,304.0,28448,1001
31-May-2024,310.55,311.4,302.85,304.2,8122,346
30-May-2024,307.6,329.0,303.35,305.25,29409,1530
29-May-2024,307.0,312.0,303.95,307.95,16989,612
28-May-2024,310.0,317.55,308.65,311.9,8701,567
27-May-2024,319.35,319.35,313.3,315.3,3938,305
24-May-2024,318.0,320.25,316.05,317.95,13159,611
23-May-2024,316.0,341.8,316.0,319.9,39316,2178
22-May-2024,328.05,329.05,316.0,318.05,26627,1378
21-May-2024,363.95,363.95,325.0,327.65,53904,2349
18-May-2024,382.45,386.95,352.4,357.55,34572,1290
17-May-2024,310.0,371.4,307.3,370.9,236915,3601
16-May-2024,310.25,315.25,307.3,309.5,7864,624
15-May-2024,320.55,321.25,307.8,310.3,11595,824
14-May-2024,321.0,323.45,309.0,318.55,6074,533
13-May-2024,331.2,331.2,316.05,317.45,3863,366
10-May-2024,333.5,336.05,328.0,331.5,6429,364
9-May-2024,343.1,343.1,331.0,332.45,12925,726
8-May-2024,335.05,344.0,335.05,341.4,13790,1138
7-May-2024,348.55,353.65,334.85,338.7,14704,998
6-May-2024,361.0,361.0,348.0,349.2,5512,403
3-May-2024,366.0,368.0,351.8,359.7,14139,952
2-May-2024,362.05,366.6,360.05,365.75,8388,665
30-April-2024,371.0,371.0,360.75,363.65,17746,1221
29-April-2024,373.55,375.5,367.7,368.95,25697,1358
26-April-2024,377.5,379.45,370.6,372.4,4494,291
25-April-2024,379.95,383.0,374.8,377.8,24568,1377
24-April-2024,378.55,384.85,375.95,379.4,5936,344
23-April-2024,366.0,390.45,361.0,377.85,36402,1736
22-April-2024,358.5,365.85,356.85,363.8,6654,515
19-April-2024,352.05,363.4,349.6,354.5,24663,1267
18-April-2024,365.0,369.65,359.5,360.8,19417,1368
16-April-2024,357.75,371.85,357.75,362.9,19495,1036
15-April-2024,354.45,362.1,350.75,357.75,26011,1759
