Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,694.05,705.65,685.05,691.45,3219,418,Insecticides India Ltd.
27-June-2024,711.9,711.9,672.25,682.5,2229,290,Insecticides India Ltd.
26-June-2024,711.0,717.45,697.25,699.8,1988,265,Insecticides India Ltd.
25-June-2024,723.6,737.0,711.7,719.05,5166,552,Insecticides India Ltd.
24-June-2024,716.6,728.3,693.2,724.15,4382,435,Insecticides India Ltd.
21-June-2024,729.9,729.9,709.7,715.7,11417,1058,Insecticides India Ltd.
20-June-2024,710.05,732.0,710.05,719.95,22822,1417,Insecticides India Ltd.
19-June-2024,672.0,709.95,672.0,707.6,39338,1105,Insecticides India Ltd.
18-June-2024,625.0,677.0,619.55,672.0,7963,400,Insecticides India Ltd.
14-June-2024,614.8,621.25,606.7,618.75,1315,110,Insecticides India Ltd.
13-June-2024,607.65,617.95,603.0,614.8,1074,87,Insecticides India Ltd.
12-June-2024,615.3,625.5,602.4,603.05,3286,280,Insecticides India Ltd.
11-June-2024,605.0,614.9,601.8,607.95,2865,252,Insecticides India Ltd.
10-June-2024,567.0,605.95,567.0,589.55,3046,368,Insecticides India Ltd.
7-June-2024,556.9,571.95,550.8,562.8,1187,128,Insecticides India Ltd.
6-June-2024,551.7,566.0,544.3,551.65,1000,120,Insecticides India Ltd.
5-June-2024,520.7,561.0,513.65,551.4,1936,249,Insecticides India Ltd.
4-June-2024,522.0,522.0,475.5,502.1,7459,513,Insecticides India Ltd.
3-June-2024,531.05,540.9,515.2,519.3,3562,461,Insecticides India Ltd.
31-May-2024,533.4,538.15,527.6,529.6,1057,176,Insecticides India Ltd.
30-May-2024,542.9,542.9,527.3,531.55,529,99,Insecticides India Ltd.
29-May-2024,570.85,570.85,530.0,532.25,3203,492,Insecticides India Ltd.
28-May-2024,565.6,579.1,562.1,568.7,1348,329,Insecticides India Ltd.
27-May-2024,560.25,570.1,555.05,560.0,957,152,Insecticides India Ltd.
24-May-2024,577.75,577.75,558.3,560.0,1505,125,Insecticides India Ltd.
23-May-2024,578.35,580.3,563.2,566.4,609,125,Insecticides India Ltd.
22-May-2024,589.4,589.4,573.1,575.6,1114,178,Insecticides India Ltd.
21-May-2024,610.0,610.0,574.1,577.8,1701,164,Insecticides India Ltd.
18-May-2024,585.0,587.5,573.0,581.05,1122,73,Insecticides India Ltd.
17-May-2024,580.5,585.9,574.55,582.0,4834,408,Insecticides India Ltd.
16-May-2024,555.65,585.0,542.0,582.85,2683,472,Insecticides India Ltd.
15-May-2024,553.45,565.95,552.75,555.35,735,141,Insecticides India Ltd.
14-May-2024,544.3,565.95,544.3,564.3,1249,176,Insecticides India Ltd.
13-May-2024,536.45,555.85,514.95,553.05,5944,651,Insecticides India Ltd.
10-May-2024,564.35,565.15,536.9,540.9,2584,227,Insecticides India Ltd.
9-May-2024,540.1,564.25,540.1,560.65,1903,273,Insecticides India Ltd.
8-May-2024,577.35,577.35,550.0,555.45,509,90,Insecticides India Ltd.
7-May-2024,584.55,584.55,556.55,559.0,2059,249,Insecticides India Ltd.
6-May-2024,585.75,585.75,570.85,574.85,491,79,Insecticides India Ltd.
3-May-2024,583.0,585.25,573.85,578.95,2420,204,Insecticides India Ltd.
2-May-2024,572.15,593.0,572.15,580.6,1862,160,Insecticides India Ltd.
30-April-2024,588.45,588.45,571.0,575.05,3467,258,Insecticides India Ltd.
29-April-2024,588.65,588.65,576.4,581.3,2470,256,Insecticides India Ltd.
26-April-2024,579.0,582.4,574.95,577.15,1590,141,Insecticides India Ltd.
25-April-2024,580.45,583.45,571.7,577.45,2756,300,Insecticides India Ltd.
24-April-2024,556.05,592.75,554.1,577.4,3284,329,Insecticides India Ltd.
23-April-2024,558.85,564.8,551.05,552.1,1652,167,Insecticides India Ltd.
22-April-2024,554.95,565.0,544.5,555.9,8463,726,Insecticides India Ltd.
19-April-2024,549.85,549.85,530.2,534.05,9170,899,Insecticides India Ltd.
18-April-2024,572.85,614.25,544.5,553.55,16997,1815,Insecticides India Ltd.
16-April-2024,560.0,588.25,560.0,574.75,2720,391,Insecticides India Ltd.
15-April-2024,577.0,577.0,547.75,558.15,10950,705,Insecticides India Ltd.
12-April-2024,553.0,584.0,534.9,576.95,16756,999,Insecticides India Ltd.
10-April-2024,528.25,547.45,521.95,542.9,1995,253,Insecticides India Ltd.
9-April-2024,543.45,543.45,521.0,523.15,1028,115,Insecticides India Ltd.
8-April-2024,550.2,556.45,537.55,539.45,892,130,Insecticides India Ltd.
5-April-2024,544.45,549.2,531.9,540.75,2998,218,Insecticides India Ltd.
4-April-2024,539.6,546.5,529.25,536.6,3929,359,Insecticides India Ltd.
3-April-2024,539.95,543.3,529.6,539.6,3521,438,Insecticides India Ltd.
2-April-2024,514.95,544.9,512.0,533.4,4733,509,Insecticides India Ltd.
1-April-2024,492.0,524.15,492.0,510.95,6475,844,Insecticides India Ltd.
