Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,333.4,337.4,329.7,330.8,1204951,20274,POWER GRID CORPORATION OF INDIA LIMITED
27-June-2024,327.2,332.5,324.3,331.55,867938,10659,POWER GRID CORPORATION OF INDIA LIMITED
26-June-2024,326.1,330.25,324.85,326.85,280250,5383,POWER GRID CORPORATION OF INDIA LIMITED
25-June-2024,334.15,335.0,325.6,327.6,1378217,14598,POWER GRID CORPORATION OF INDIA LIMITED
24-June-2024,323.45,334.3,322.6,333.05,569609,9711,POWER GRID CORPORATION OF INDIA LIMITED
21-June-2024,325.35,329.5,322.9,325.8,1531354,26865,POWER GRID CORPORATION OF INDIA LIMITED
20-June-2024,327.95,327.95,322.3,324.6,408032,8896,POWER GRID CORPORATION OF INDIA LIMITED
19-June-2024,333.7,334.85,325.65,327.55,559686,6980,POWER GRID CORPORATION OF INDIA LIMITED
18-June-2024,321.55,332.25,321.55,331.7,1042297,31970,POWER GRID CORPORATION OF INDIA LIMITED
14-June-2024,325.05,325.65,319.45,321.5,340903,7450,POWER GRID CORPORATION OF INDIA LIMITED
13-June-2024,327.45,328.15,320.5,321.4,365126,4727,POWER GRID CORPORATION OF INDIA LIMITED
12-June-2024,320.35,327.1,316.9,324.6,1000151,19233,POWER GRID CORPORATION OF INDIA LIMITED
11-June-2024,317.5,319.55,315.15,316.55,400332,6806,POWER GRID CORPORATION OF INDIA LIMITED
10-June-2024,314.8,323.25,311.75,315.75,1338621,17437,POWER GRID CORPORATION OF INDIA LIMITED
7-June-2024,299.65,310.5,296.8,309.35,2045162,28037,POWER GRID CORPORATION OF INDIA LIMITED
6-June-2024,304.2,311.4,298.1,300.5,815492,17198,POWER GRID CORPORATION OF INDIA LIMITED
5-June-2024,297.95,301.0,279.35,298.75,920859,25239,POWER GRID CORPORATION OF INDIA LIMITED
4-June-2024,337.95,337.95,280.0,295.9,3464163,73677,POWER GRID CORPORATION OF INDIA LIMITED
3-June-2024,330.25,346.9,325.45,337.7,1459361,19139,POWER GRID CORPORATION OF INDIA LIMITED
31-May-2024,309.45,311.25,305.65,309.9,968868,16799,POWER GRID CORPORATION OF INDIA LIMITED
30-May-2024,314.8,317.35,303.7,306.5,432117,6831,POWER GRID CORPORATION OF INDIA LIMITED
29-May-2024,309.75,318.7,309.0,317.55,809008,9690,POWER GRID CORPORATION OF INDIA LIMITED
28-May-2024,319.4,319.4,312.0,312.8,358541,9472,POWER GRID CORPORATION OF INDIA LIMITED
27-May-2024,321.85,321.85,314.7,318.0,321253,6898,POWER GRID CORPORATION OF INDIA LIMITED
24-May-2024,317.7,322.95,317.45,318.55,651126,24671,POWER GRID CORPORATION OF INDIA LIMITED
23-May-2024,319.45,320.7,308.95,319.75,1512804,22261,POWER GRID CORPORATION OF INDIA LIMITED
22-May-2024,328.35,328.35,320.25,325.8,379372,6108,POWER GRID CORPORATION OF INDIA LIMITED
21-May-2024,316.55,327.4,312.0,325.45,513832,18900,POWER GRID CORPORATION OF INDIA LIMITED
18-May-2024,316.75,318.65,315.05,316.85,147728,3357,POWER GRID CORPORATION OF INDIA LIMITED
17-May-2024,315.75,316.1,310.9,313.35,809841,14920,POWER GRID CORPORATION OF INDIA LIMITED
16-May-2024,314.8,315.8,305.35,312.55,545579,8994,POWER GRID CORPORATION OF INDIA LIMITED
15-May-2024,310.55,316.3,308.95,315.0,348587,5914,POWER GRID CORPORATION OF INDIA LIMITED
14-May-2024,308.4,312.95,307.85,309.2,287813,5636,POWER GRID CORPORATION OF INDIA LIMITED
13-May-2024,303.9,307.6,297.6,306.45,498387,7828,POWER GRID CORPORATION OF INDIA LIMITED
10-May-2024,295.75,304.6,295.75,303.9,594722,10266,POWER GRID CORPORATION OF INDIA LIMITED
9-May-2024,303.25,304.25,295.4,296.1,326844,6975,POWER GRID CORPORATION OF INDIA LIMITED
8-May-2024,291.6,302.7,291.6,301.9,635262,18064,POWER GRID CORPORATION OF INDIA LIMITED
7-May-2024,306.85,308.0,294.55,295.25,488118,12024,POWER GRID CORPORATION OF INDIA LIMITED
6-May-2024,310.65,310.65,303.15,306.9,336643,4066,POWER GRID CORPORATION OF INDIA LIMITED
3-May-2024,313.4,316.05,308.3,310.7,721391,12682,POWER GRID CORPORATION OF INDIA LIMITED
2-May-2024,302.35,317.4,302.05,313.45,1201283,12637,POWER GRID CORPORATION OF INDIA LIMITED
30-April-2024,294.0,304.3,293.05,301.65,995888,14074,POWER GRID CORPORATION OF INDIA LIMITED
29-April-2024,292.65,294.55,289.8,293.7,254614,4373,POWER GRID CORPORATION OF INDIA LIMITED
26-April-2024,294.0,296.05,291.4,292.1,665834,9735,POWER GRID CORPORATION OF INDIA LIMITED
25-April-2024,291.65,294.4,289.25,293.1,595385,9767,POWER GRID CORPORATION OF INDIA LIMITED
24-April-2024,285.0,291.9,284.5,290.55,394954,5112,POWER GRID CORPORATION OF INDIA LIMITED
23-April-2024,284.45,287.0,280.75,285.0,217607,4558,POWER GRID CORPORATION OF INDIA LIMITED
22-April-2024,284.45,284.6,281.65,283.55,564017,9029,POWER GRID CORPORATION OF INDIA LIMITED
19-April-2024,279.55,282.35,274.7,281.7,1039990,16818,POWER GRID CORPORATION OF INDIA LIMITED
18-April-2024,287.0,289.1,277.75,280.2,1405699,15090,POWER GRID CORPORATION OF INDIA LIMITED
16-April-2024,273.0,275.7,271.25,274.35,424078,5580,POWER GRID CORPORATION OF INDIA LIMITED
15-April-2024,271.65,276.15,268.35,274.15,255180,4457,POWER GRID CORPORATION OF INDIA LIMITED
12-April-2024,281.0,284.35,274.7,275.2,884893,12394,POWER GRID CORPORATION OF INDIA LIMITED
10-April-2024,281.35,285.45,280.6,282.45,153209,2805,POWER GRID CORPORATION OF INDIA LIMITED
9-April-2024,283.75,284.4,280.65,280.95,331670,4478,POWER GRID CORPORATION OF INDIA LIMITED
8-April-2024,280.05,284.15,279.55,281.75,246182,4634,POWER GRID CORPORATION OF INDIA LIMITED
5-April-2024,283.15,283.15,275.35,278.3,472194,6796,POWER GRID CORPORATION OF INDIA LIMITED
4-April-2024,283.35,286.7,275.05,277.6,722490,10780,POWER GRID CORPORATION OF INDIA LIMITED
3-April-2024,281.2,283.0,278.65,280.3,212996,4525,POWER GRID CORPORATION OF INDIA LIMITED
2-April-2024,280.0,281.7,278.5,279.5,273896,2588,POWER GRID CORPORATION OF INDIA LIMITED
1-April-2024,281.3,281.35,277.75,280.0,507752,6850,POWER GRID CORPORATION OF INDIA LIMITED
28-March-2024,272.0,279.45,271.7,277.05,1034973,11071,POWER GRID CORPORATION OF INDIA LIMITED
27-March-2024,272.4,272.75,269.25,271.05,996806,9408,POWER GRID CORPORATION OF INDIA LIMITED
26-March-2024,270.0,274.05,266.4,270.0,1069008,7684,POWER GRID CORPORATION OF INDIA LIMITED
22-March-2024,273.7,278.2,271.5,275.7,1675846,13450,POWER GRID CORPORATION OF INDIA LIMITED
21-March-2024,267.45,274.5,267.35,273.75,2008319,10384,POWER GRID CORPORATION OF INDIA LIMITED
