Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,73.49,73.49,71.21,71.59,99549,1295,OnMobile Global Ltd.
27-June-2024,74.75,75.31,71.5,71.94,84102,1284,OnMobile Global Ltd.
26-June-2024,72.95,75.0,72.95,73.28,27752,406,OnMobile Global Ltd.
25-June-2024,76.36,76.5,73.9,74.08,72333,1053,OnMobile Global Ltd.
24-June-2024,72.85,76.87,71.45,76.36,77698,1276,OnMobile Global Ltd.
21-June-2024,73.43,74.94,72.62,73.02,89960,1076,OnMobile Global Ltd.
20-June-2024,73.62,74.69,71.74,73.4,33630,578,OnMobile Global Ltd.
19-June-2024,74.35,76.0,71.8,72.18,76550,994,OnMobile Global Ltd.
18-June-2024,75.6,76.37,74.52,74.62,68722,811,OnMobile Global Ltd.
14-June-2024,76.9,78.1,75.3,75.82,121607,1534,OnMobile Global Ltd.
13-June-2024,74.35,77.74,74.35,77.15,57622,851,OnMobile Global Ltd.
12-June-2024,74.77,76.35,74.3,75.14,32519,584,OnMobile Global Ltd.
11-June-2024,73.8,76.1,72.7,74.77,89722,1210,OnMobile Global Ltd.
10-June-2024,71.0,74.75,70.84,73.26,145189,2176,OnMobile Global Ltd.
7-June-2024,69.89,71.69,68.01,70.77,24546,514,OnMobile Global Ltd.
6-June-2024,66.5,69.29,66.0,67.51,61783,991,OnMobile Global Ltd.
5-June-2024,65.5,66.1,61.95,65.54,67487,1246,OnMobile Global Ltd.
4-June-2024,69.5,69.5,62.46,64.03,26759,466,OnMobile Global Ltd.
3-June-2024,71.06,73.0,69.14,69.79,134246,1011,OnMobile Global Ltd.
31-May-2024,70.45,70.6,68.55,69.0,11367,240,OnMobile Global Ltd.
30-May-2024,70.99,71.16,68.6,69.23,41021,823,OnMobile Global Ltd.
29-May-2024,71.44,71.51,70.06,70.53,16752,421,OnMobile Global Ltd.
28-May-2024,70.0,73.15,70.0,70.48,14798,444,OnMobile Global Ltd.
27-May-2024,74.45,74.45,70.65,71.16,16973,336,OnMobile Global Ltd.
24-May-2024,74.05,74.45,73.05,73.33,61594,867,OnMobile Global Ltd.
23-May-2024,73.86,75.5,73.15,74.09,69758,1097,OnMobile Global Ltd.
22-May-2024,74.91,75.08,73.65,74.11,27200,590,OnMobile Global Ltd.
21-May-2024,76.76,77.2,74.84,74.94,44442,723,OnMobile Global Ltd.
18-May-2024,75.61,76.81,75.23,76.68,4442,87,OnMobile Global Ltd.
17-May-2024,73.99,78.4,73.66,75.57,98040,1730,OnMobile Global Ltd.
16-May-2024,76.41,76.41,73.5,73.99,62010,966,OnMobile Global Ltd.
15-May-2024,78.0,78.0,74.4,74.91,41906,903,OnMobile Global Ltd.
14-May-2024,73.97,81.4,73.26,78.18,70275,1661,OnMobile Global Ltd.
13-May-2024,73.66,73.66,70.85,72.73,31452,838,OnMobile Global Ltd.
10-May-2024,74.95,74.95,71.76,72.68,41375,1471,OnMobile Global Ltd.
9-May-2024,75.69,75.78,72.3,72.54,17314,686,OnMobile Global Ltd.
8-May-2024,74.95,75.98,74.55,75.19,10288,902,OnMobile Global Ltd.
7-May-2024,77.55,77.55,74.0,74.84,95637,1834,OnMobile Global Ltd.
6-May-2024,79.98,79.98,76.82,77.22,49316,2095,OnMobile Global Ltd.
3-May-2024,79.24,79.9,77.49,78.3,55835,1036,OnMobile Global Ltd.
2-May-2024,79.91,80.63,79.09,79.24,16259,563,OnMobile Global Ltd.
30-April-2024,79.94,81.39,79.5,79.84,53641,1063,OnMobile Global Ltd.
29-April-2024,80.83,80.83,79.1,79.2,32528,870,OnMobile Global Ltd.
26-April-2024,80.85,81.5,79.35,79.74,56768,960,OnMobile Global Ltd.
25-April-2024,81.2,81.85,80.59,80.86,12254,434,OnMobile Global Ltd.
24-April-2024,81.94,82.8,80.55,81.32,80673,1150,OnMobile Global Ltd.
23-April-2024,81.16,82.72,81.0,81.36,10321,452,OnMobile Global Ltd.
22-April-2024,80.01,82.1,79.64,81.07,29654,773,OnMobile Global Ltd.
19-April-2024,78.12,79.9,76.96,78.76,58461,1045,OnMobile Global Ltd.
18-April-2024,80.99,81.83,79.26,79.68,26472,701,OnMobile Global Ltd.
16-April-2024,77.0,82.0,76.75,79.4,32941,834,OnMobile Global Ltd.
15-April-2024,73.51,78.23,73.51,76.98,18637,620,OnMobile Global Ltd.
12-April-2024,80.14,83.0,79.65,80.2,45215,1154,OnMobile Global Ltd.
10-April-2024,80.75,81.48,77.7,78.79,35042,1070,OnMobile Global Ltd.
9-April-2024,82.88,83.0,80.0,80.88,19281,1137,OnMobile Global Ltd.
8-April-2024,83.01,83.95,80.1,81.25,183364,2361,OnMobile Global Ltd.
5-April-2024,85.4,85.4,81.08,83.34,222096,4029,OnMobile Global Ltd.
4-April-2024,78.0,84.6,76.21,83.99,748770,6548,OnMobile Global Ltd.
3-April-2024,68.92,78.0,68.43,76.86,534218,6069,OnMobile Global Ltd.
2-April-2024,66.95,69.2,66.61,68.77,95210,1358,OnMobile Global Ltd.
1-April-2024,60.5,67.0,60.5,66.61,250806,3262,OnMobile Global Ltd.
28-March-2024,61.0,62.47,59.7,60.05,110238,1423,OnMobile Global Ltd.
27-March-2024,64.0,64.13,60.5,61.06,265195,3096,OnMobile Global Ltd.
26-March-2024,66.75,67.38,62.9,63.32,288237,3441,OnMobile Global Ltd.
22-March-2024,66.0,68.77,65.17,66.79,172850,2005,OnMobile Global Ltd.
21-March-2024,64.11,66.3,64.11,65.85,89557,1036,OnMobile Global Ltd.
20-March-2024,63.77,64.35,62.0,63.48,96376,1519,OnMobile Global Ltd.
19-March-2024,64.0,64.84,62.79,63.61,68816,883,OnMobile Global Ltd.
18-March-2024,66.14,67.1,63.86,64.48,118813,1889,OnMobile Global Ltd.
15-March-2024,67.31,68.22,62.93,65.86,75361,1315,OnMobile Global Ltd.
14-March-2024,61.06,67.0,60.63,66.45,127251,1802,OnMobile Global Ltd.
13-March-2024,68.16,68.67,59.77,61.57,304579,5309,OnMobile Global Ltd.
12-March-2024,68.34,70.11,67.87,68.48,102476,1357,OnMobile Global Ltd.
11-March-2024,73.5,73.88,69.14,69.62,173334,2842,OnMobile Global Ltd.
7-March-2024,75.56,77.65,73.05,73.49,221765,3671,OnMobile Global Ltd.
6-March-2024,81.0,81.0,74.69,75.91,209376,3979,OnMobile Global Ltd.
5-March-2024,82.25,82.25,80.5,80.86,48318,1118,OnMobile Global Ltd.
4-March-2024,83.24,83.94,81.55,81.81,27420,692,OnMobile Global Ltd.
2-March-2024,82.66,83.9,82.47,83.6,4393,243,OnMobile Global Ltd.
1-March-2024,81.11,83.79,81.11,82.05,72665,1141,OnMobile Global Ltd.
29-February-2024,81.5,81.85,80.2,81.25,89925,1401,OnMobile Global Ltd.
28-February-2024,84.75,84.85,80.9,81.55,192230,1061,OnMobile Global Ltd.
27-February-2024,85.8,85.8,83.5,84.25,74595,1298,OnMobile Global Ltd.
26-February-2024,86.95,86.95,84.45,84.75,30077,620,OnMobile Global Ltd.
23-February-2024,85.45,87.75,85.45,86.35,86718,1437,OnMobile Global Ltd.
22-February-2024,85.55,87.0,84.0,85.15,129020,1920,OnMobile Global Ltd.
21-February-2024,87.8,88.45,85.65,86.55,38684,679,OnMobile Global Ltd.
20-February-2024,87.95,89.0,86.15,86.9,50784,829,OnMobile Global Ltd.
19-February-2024,90.4,90.45,86.6,87.35,78382,1051,OnMobile Global Ltd.
16-February-2024,91.9,93.15,89.05,89.5,71233,1325,OnMobile Global Ltd.
15-February-2024,91.55,93.9,91.4,91.6,108404,1570,OnMobile Global Ltd.
14-February-2024,89.2,93.45,88.15,91.8,118172,1798,OnMobile Global Ltd.
13-February-2024,89.35,90.25,85.0,89.7,145714,2093,OnMobile Global Ltd.
12-February-2024,94.75,95.0,86.3,87.6,355207,4327,OnMobile Global Ltd.
9-February-2024,102.5,105.3,95.1,95.85,558900,6961,OnMobile Global Ltd.
8-February-2024,111.55,112.85,108.65,109.25,81954,1242,OnMobile Global Ltd.
7-February-2024,113.5,115.0,111.2,111.75,75438,843,OnMobile Global Ltd.
