Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,11.54,11.54,11.5,11.5,35,4
27-June-2024,10.5,11.85,10.5,11.58,3051,11
26-June-2024,12.69,12.69,9.6,10.98,3396,14
25-June-2024,11.22,11.22,10.0,10.99,518,9
24-June-2024,11.24,11.24,11.22,11.22,1075,7
21-June-2024,10.79,11.45,10.28,11.45,2230,12
20-June-2024,10.33,10.89,10.33,10.79,1931,11
19-June-2024,12.95,12.95,10.32,10.32,1149,14
18-June-2024,11.0,11.0,10.88,10.88,98,8
14-June-2024,10.03,10.88,10.03,10.88,722,16
13-June-2024,11.15,11.15,10.89,10.89,1714,13
12-June-2024,11.64,11.64,11.11,11.11,711,7
11-June-2024,11.5,12.0,11.5,12.0,860,4
10-June-2024,11.5,11.5,11.5,11.5,351,9
7-June-2024,10.0,11.9,10.0,11.9,368,16
6-June-2024,11.35,12.94,10.9,10.9,4804,22
5-June-2024,10.95,11.35,10.95,11.35,637,9
4-June-2024,11.25,11.35,11.25,11.35,185,7
3-June-2024,11.25,11.25,10.02,11.25,2913,25
31-May-2024,12.15,12.15,11.45,11.45,5275,12
30-May-2024,12.5,12.5,12.4,12.4,277,23
29-May-2024,12.38,12.45,12.37,12.45,8650,20
28-May-2024,12.45,12.5,12.45,12.45,17087,48
27-May-2024,10.95,11.64,10.95,11.29,7667,39
24-May-2024,10.49,10.49,9.76,10.37,4643,19
23-May-2024,9.9,9.91,9.77,9.77,1829,25
22-May-2024,9.8,9.8,9.31,9.79,8240,18
21-May-2024,9.75,9.81,9.75,9.8,5118,20
18-May-2024,9.8,9.8,9.8,9.8,10,2
17-May-2024,9.31,10.0,9.3,10.0,25754,24
16-May-2024,9.26,9.5,9.0,9.5,489758,44
15-May-2024,8.38,9.0,8.38,9.0,252230,18
14-May-2024,8.89,8.89,8.89,8.89,100,3
13-May-2024,8.99,8.99,8.89,8.9,207,6
10-May-2024,8.65,9.0,8.3,9.0,1212,8
9-May-2024,8.45,8.45,8.01,8.01,1001,5
8-May-2024,8.2,8.49,8.2,8.25,1637,14
7-May-2024,8.76,8.76,8.7,8.7,335,3
6-May-2024,8.83,8.83,8.82,8.82,115,7
3-May-2024,8.84,8.84,8.84,8.84,121,3
2-May-2024,8.95,8.95,8.05,8.89,126,4
30-April-2024,8.42,8.9,8.4,8.9,5030,6
29-April-2024,8.18,8.38,8.18,8.38,2180,9
26-April-2024,8.7,8.7,8.0,8.18,1801,17
25-April-2024,7.8,8.89,7.8,8.7,203,8
24-April-2024,8.58,8.58,8.58,8.58,901,4
23-April-2024,8.58,8.58,8.58,8.58,492,3
22-April-2024,8.59,8.59,8.58,8.58,1112,6
19-April-2024,8.02,8.06,8.02,8.06,1040,11
18-April-2024,8.85,8.85,8.02,8.02,101,3
16-April-2024,8.89,8.9,7.3,8.9,12,6
15-April-2024,8.01,8.8,8.01,8.8,2412,10
12-April-2024,8.65,8.65,8.2,8.2,1668,9
10-April-2024,8.29,8.95,8.29,8.9,821,12
9-April-2024,8.1,8.29,8.1,8.29,2479,9
8-April-2024,8.26,8.5,8.26,8.5,12990,14
5-April-2024,8.02,8.5,8.02,8.5,555,4
4-April-2024,8.15,8.39,8.15,8.39,2688,5
3-April-2024,8.95,8.95,8.06,8.1,9877,24
2-April-2024,8.95,8.95,8.95,8.95,111,3
1-April-2024,8.51,8.95,8.51,8.95,615,8
28-March-2024,8.95,8.95,8.3,8.95,5809,11
27-March-2024,8.46,9.22,8.46,9.22,3456,4
26-March-2024,8.55,9.49,8.55,9.4,363,6
22-March-2024,8.38,8.83,8.38,8.83,1651,5
21-March-2024,8.42,8.85,8.42,8.85,804,6
20-March-2024,8.95,8.95,8.95,8.95,5,5
19-March-2024,8.25,8.95,8.25,8.95,1718,21
18-March-2024,8.26,9.07,8.26,8.99,950,16
15-March-2024,8.3,9.09,8.3,9.07,1470,10
14-March-2024,9.51,9.51,8.06,9.1,747,15
13-March-2024,8.89,8.89,8.05,8.65,1515,8
12-March-2024,9.01,9.01,8.22,8.92,868,14
11-March-2024,8.59,8.59,8.2,8.2,349,10
7-March-2024,8.69,8.69,8.59,8.59,79,4
6-March-2024,9.2,9.2,8.85,8.85,1604,15
5-March-2024,8.55,8.95,8.55,8.95,299,6
4-March-2024,8.11,8.97,8.11,8.55,2695,13
1-March-2024,7.92,8.7,7.92,8.57,2098,19
29-February-2024,9.1,9.1,7.91,7.91,18710,19
28-February-2024,8.55,8.84,8.55,8.74,2497,12
27-February-2024,8.92,8.92,8.42,8.7,965,15
26-February-2024,8.32,8.71,8.32,8.69,1662,9
23-February-2024,8.28,8.49,8.27,8.35,812,8
22-February-2024,8.25,8.65,8.25,8.26,9765,27
21-February-2024,9.07,9.07,8.65,8.65,8603,12
20-February-2024,9.12,9.26,8.65,9.07,1872,16
19-February-2024,8.69,9.3,8.69,9.3,141,7
16-February-2024,8.12,9.0,8.12,8.69,2148,18
15-February-2024,8.41,8.89,8.31,8.35,4616,13
14-February-2024,8.3,8.35,8.3,8.3,1992,15
13-February-2024,9.35,9.35,8.1,8.3,1767,16
12-February-2024,8.61,8.61,8.61,8.61,910,7
9-February-2024,8.99,8.99,8.61,8.61,211,5
8-February-2024,8.2,9.4,8.2,8.4,3998,22
7-February-2024,8.71,8.71,8.01,8.55,2304,13
6-February-2024,9.0,9.0,8.67,8.71,647,13
5-February-2024,9.13,9.13,8.99,8.99,2424,19
2-February-2024,8.7,8.7,8.7,8.7,9805,24
1-February-2024,8.97,9.24,8.6,9.15,1008,12
31-January-2024,8.76,9.14,8.76,8.97,2441,14
30-January-2024,9.22,9.22,8.77,9.14,3142,11
29-January-2024,9.39,9.39,9.23,9.23,1154,7
25-January-2024,9.05,9.4,8.96,9.4,1116,6
24-January-2024,9.0,9.43,9.0,9.43,709,10
23-January-2024,9.66,9.66,9.3,9.44,796,12
20-January-2024,9.68,9.68,9.2,9.2,2566,13
19-January-2024,9.68,9.68,9.2,9.68,4217,19
18-January-2024,9.22,9.68,8.81,9.68,2421,16
17-January-2024,9.24,9.24,9.23,9.23,1543,10
16-January-2024,9.25,9.25,9.25,9.25,1654,11
15-January-2024,9.4,9.4,8.7,9.25,8586,23
12-January-2024,8.97,9.88,8.96,8.96,25844,39
11-January-2024,9.91,9.91,9.43,9.43,2222,13
10-January-2024,9.46,9.91,9.43,9.91,4170,22
9-January-2024,10.44,10.44,9.92,9.92,5760,31
8-January-2024,10.44,10.44,10.44,10.44,10486,31
5-January-2024,9.97,10.98,9.97,10.98,3280,19
3-January-2024,10.49,10.49,10.49,10.49,2,2
2-January-2024,10.49,10.49,9.97,10.49,654,6
1-January-2024,10.68,10.68,10.49,10.49,136,3
29-December-2023,10.18,10.18,10.18,10.18,2,2
28-December-2023,10.21,10.21,10.19,10.19,290,4
27-December-2023,10.21,10.21,10.21,10.21,2,2
26-December-2023,9.78,10.22,9.78,10.22,151,6
22-December-2023,9.78,9.78,9.78,9.78,1203,8
21-December-2023,10.3,10.3,9.33,9.33,861,8
20-December-2023,9.39,9.84,8.95,9.82,1513,10
19-December-2023,9.0,9.85,9.0,9.39,3620,19
18-December-2023,9.39,9.39,9.39,9.39,56,2
15-December-2023,8.9,9.4,8.9,9.39,423,6
14-December-2023,9.89,9.89,9.0,9.0,7948,17
13-December-2023,9.45,9.45,9.45,9.45,100,1
12-December-2023,8.83,9.5,8.83,9.5,2504,11
11-December-2023,9.38,9.38,9.29,9.29,228,6
8-December-2023,9.55,9.55,9.39,9.39,470,7
7-December-2023,9.19,9.19,8.35,9.13,118,8
6-December-2023,9.34,9.34,8.78,8.78,356,7
5-December-2023,8.5,8.9,8.5,8.9,331,5
4-December-2023,8.62,8.62,8.5,8.5,1879,21
1-December-2023,8.62,8.62,8.62,8.62,3,2
30-November-2023,8.22,8.22,8.22,8.22,5,2
29-November-2023,8.23,8.23,8.23,8.23,5,1
28-November-2023,8.23,8.23,8.23,8.23,254,3
24-November-2023,7.83,8.23,7.83,8.23,7,2
23-November-2023,7.88,8.24,7.88,8.24,91,5
22-November-2023,7.91,8.29,7.91,8.29,521,5
21-November-2023,7.89,8.3,7.89,8.3,3367,8
20-November-2023,8.3,8.3,8.3,8.3,61,3
17-November-2023,7.61,8.37,7.61,8.37,813,7
16-November-2023,7.71,7.99,7.61,7.99,3176,4
15-November-2023,7.73,7.73,7.35,7.71,6215,15
13-November-2023,8.1,8.1,7.73,7.73,1442,13
12-November-2023,8.13,8.13,8.13,8.13,326,2
8-November-2023,8.52,8.52,8.13,8.13,602,5
6-November-2023,8.55,8.55,8.55,8.55,5,1
2-November-2023,8.15,8.15,8.15,8.15,2,2
31-October-2023,8.16,8.16,8.16,8.16,10,1
30-October-2023,8.17,8.17,8.17,8.17,11,4
27-October-2023,7.79,8.18,7.79,8.18,81,3
25-October-2023,7.81,8.19,7.81,8.19,101,2
23-October-2023,7.83,8.22,7.83,8.22,76,4
19-October-2023,8.27,8.27,7.49,8.24,107,4
18-October-2023,7.88,7.88,7.88,7.88,114,2
17-October-2023,8.32,8.32,8.29,8.29,3,3
16-October-2023,8.32,8.32,8.32,8.32,5,2
13-October-2023,7.95,7.95,7.94,7.94,1005,4
12-October-2023,7.58,7.58,7.58,7.58,16,4
6-October-2023,7.58,7.58,7.58,7.58,770,4
5-October-2023,7.59,7.59,7.59,7.59,264,1
4-October-2023,7.98,7.98,7.98,7.98,2,1
3-October-2023,7.6,7.98,7.6,7.98,4,2
28-September-2023,7.99,7.99,7.99,7.99,21,2
27-September-2023,8.05,8.05,7.65,8.02,412,6
26-September-2023,8.07,8.07,7.67,8.05,214,4
25-September-2023,8.07,8.07,8.07,8.07,11,1
22-September-2023,8.16,8.16,8.07,8.07,167,7
21-September-2023,8.3,8.3,8.19,8.19,633,7
20-September-2023,8.35,8.35,7.93,7.93,1239,7
18-September-2023,8.01,8.01,7.25,7.96,56,5
15-September-2023,7.28,7.63,6.95,7.63,402,7
14-September-2023,7.28,7.28,7.28,7.28,107,2
13-September-2023,7.49,7.49,6.79,7.4,1019,9
12-September-2023,7.15,7.21,7.14,7.14,2033,7
11-September-2023,7.51,7.7,7.51,7.51,466,7
8-September-2023,7.9,7.9,7.9,7.9,1,1
7-September-2023,8.38,8.38,7.98,7.98,1014,6
5-September-2023,8.0,8.0,7.6,7.99,719,9
4-September-2023,8.4,8.4,7.99,7.99,225,3
1-September-2023,8.01,8.01,8.0,8.0,1073,5
31-August-2023,7.63,7.63,7.63,7.63,5,1
30-August-2023,7.62,7.62,7.27,7.27,157,3
29-August-2023,6.6,7.27,6.6,7.27,888,6
28-August-2023,6.31,6.93,6.31,6.93,307,6
25-August-2023,6.79,6.79,6.6,6.6,4714,10
24-August-2023,7.01,7.01,6.81,6.91,5377,14
23-August-2023,7.12,7.84,7.12,7.16,4454,13
22-August-2023,7.48,7.48,7.48,7.48,12,2
18-August-2023,7.87,7.87,7.48,7.48,41,3
17-August-2023,7.88,7.88,7.87,7.87,101,2
16-August-2023,7.88,7.88,7.88,7.88,20,2
14-August-2023,7.88,7.88,7.88,7.88,9,1
10-August-2023,8.09,8.09,7.7,7.89,108,4
8-August-2023,7.36,8.12,7.36,8.09,230,5
4-August-2023,8.14,8.14,7.74,7.74,9,3
3-August-2023,7.38,8.14,7.38,8.14,249,8
2-August-2023,7.76,7.76,7.76,7.76,67372,11
1-August-2023,8.0,8.0,7.76,7.76,1651,5
28-July-2023,7.41,8.16,7.41,8.16,143,5
27-July-2023,7.41,7.79,7.41,7.79,1005,6
26-July-2023,7.8,7.8,7.8,7.8,10,2
25-July-2023,7.8,7.8,7.8,7.8,2,1
24-July-2023,8.18,8.18,8.18,8.18,401,3
21-July-2023,8.2,8.61,8.2,8.61,43,3
20-July-2023,8.28,8.28,8.2,8.2,93,3
19-July-2023,7.94,7.94,7.9,7.9,426,8
18-July-2023,7.58,7.58,7.58,7.58,764,5
14-July-2023,6.88,7.22,6.88,7.22,1723,5
13-July-2023,6.88,6.88,6.88,6.88,194,4
12-July-2023,7.24,7.24,7.24,7.24,11,2
11-July-2023,7.21,7.21,7.21,7.21,315,2
10-July-2023,6.86,7.58,6.86,7.58,123,3
7-July-2023,7.22,7.22,7.22,7.22,10,1
5-July-2023,7.59,7.59,7.59,7.59,100,1
4-July-2023,7.98,7.98,7.98,7.98,196,2
3-July-2023,8.0,8.0,8.0,8.0,1,1
30-June-2023,8.27,8.27,8.27,8.27,111,1
27-June-2023,8.28,8.28,8.28,8.28,1,1
26-June-2023,7.9,7.9,7.9,7.9,10,3
23-June-2023,7.99,7.99,7.99,7.99,1,1
16-June-2023,8.42,8.42,8.41,8.41,14,3
15-June-2023,8.42,8.42,8.42,8.42,5,1
13-June-2023,8.02,8.02,8.02,8.02,102,3
12-June-2023,8.03,8.44,8.03,8.44,2,2
9-June-2023,8.8,8.8,8.45,8.45,51,2
8-June-2023,8.46,8.89,8.46,8.89,3,3
7-June-2023,8.52,8.9,8.52,8.9,2,2
5-June-2023,8.96,8.96,8.96,8.96,550,2
2-June-2023,9.09,9.09,8.23,8.97,60,5
1-June-2023,8.66,8.66,8.66,8.66,100,1
31-May-2023,8.68,8.68,8.67,8.67,4,2
30-May-2023,8.69,8.69,8.69,8.69,2,2
29-May-2023,8.7,8.7,8.7,8.7,2,2
26-May-2023,8.9,8.9,8.78,8.78,15,3
25-May-2023,8.49,8.49,8.49,8.49,2,2
22-May-2023,8.5,8.89,8.5,8.5,717,5
19-May-2023,8.98,8.98,8.94,8.94,16,3
18-May-2023,8.77,8.77,8.77,8.77,114,2
16-May-2023,8.78,8.78,8.78,8.78,30,1
15-May-2023,8.46,8.79,8.46,8.79,51,2
12-May-2023,8.92,8.92,8.9,8.9,22,3
8-May-2023,8.5,8.5,8.5,8.5,1014,3
5-May-2023,8.98,8.98,8.15,8.94,1531,9
4-May-2023,8.84,8.84,8.57,8.57,201,3
3-May-2023,7.83,8.44,7.83,8.43,192,8
2-May-2023,8.03,8.24,8.03,8.24,39,4
28-April-2023,8.45,8.45,8.45,8.45,200,1
27-April-2023,8.89,8.89,8.89,8.89,26,1
26-April-2023,8.07,8.48,8.07,8.48,44,3
24-April-2023,8.49,8.49,8.49,8.49,4,2
21-April-2023,8.1,8.51,8.1,8.51,72,2
20-April-2023,9.39,9.39,8.52,8.52,21,3
19-April-2023,8.96,8.96,8.96,8.96,2,2
18-April-2023,8.97,8.97,8.96,8.96,17,2
17-April-2023,8.55,8.97,8.55,8.97,257,4
13-April-2023,8.64,8.99,8.64,8.99,106,3
12-April-2023,9.09,9.09,9.09,9.09,8,2
11-April-2023,8.75,8.75,8.75,8.75,11,1
5-April-2023,8.81,8.81,8.81,8.81,70,2
3-April-2023,8.61,8.61,8.4,8.4,3,2
31-March-2023,8.2,8.2,8.2,8.2,1,1
29-March-2023,8.57,8.57,8.57,8.57,11,3
28-March-2023,9.0,9.0,8.17,8.17,188,5
27-March-2023,8.63,8.63,8.59,8.59,65,5
24-March-2023,8.25,8.25,8.22,8.22,66,3
23-March-2023,8.25,8.25,8.25,8.25,1,1
22-March-2023,7.32,7.86,7.32,7.86,333,4
21-March-2023,7.32,7.5,7.32,7.5,52,3
20-March-2023,7.7,7.7,7.7,7.7,3,3
17-March-2023,7.89,7.89,7.89,7.89,65,3
16-March-2023,8.11,8.11,8.09,8.09,7,3
15-March-2023,8.3,8.3,7.73,7.73,4,4
14-March-2023,7.92,7.92,7.92,7.92,1,1
13-March-2023,8.12,8.12,8.12,8.12,1,1
10-March-2023,8.12,8.32,8.12,8.32,104,3
9-March-2023,8.54,8.54,8.54,8.54,4,2
8-March-2023,9.1,9.1,8.33,8.54,107,5
6-March-2023,8.36,8.76,8.36,8.76,54,3
3-March-2023,8.4,8.79,8.4,8.79,4,2
2-March-2023,8.84,8.84,8.84,8.84,4,2
1-March-2023,8.84,8.84,8.84,8.84,6,4
28-February-2023,8.96,8.96,8.9,8.9,50,4
24-February-2023,8.56,8.56,8.56,8.56,2,1
23-February-2023,8.64,8.64,8.56,8.56,229,5
22-February-2023,8.23,8.23,8.23,8.23,3,2
21-February-2023,8.27,8.27,8.23,8.23,19,2
20-February-2023,7.88,7.88,7.88,7.88,3,3
17-February-2023,7.51,7.51,7.51,7.51,6,5
