Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,96.0,100.0,93.95,94.38,18854,395,Gillanders Arbuthnot & Co. Ltd.
27-June-2024,84.55,94.36,84.55,94.07,32189,512,Gillanders Arbuthnot & Co. Ltd.
26-June-2024,84.4,88.56,82.0,85.79,5541,162,Gillanders Arbuthnot & Co. Ltd.
25-June-2024,82.71,83.8,81.86,83.3,4140,148,Gillanders Arbuthnot & Co. Ltd.
24-June-2024,84.12,84.84,83.0,83.2,2145,64,Gillanders Arbuthnot & Co. Ltd.
21-June-2024,83.17,84.0,82.8,83.02,739,47,Gillanders Arbuthnot & Co. Ltd.
20-June-2024,84.49,84.5,82.51,83.56,532,23,Gillanders Arbuthnot & Co. Ltd.
19-June-2024,83.67,84.5,82.81,84.0,473,12,Gillanders Arbuthnot & Co. Ltd.
18-June-2024,88.05,88.05,80.58,84.0,26397,239,Gillanders Arbuthnot & Co. Ltd.
14-June-2024,90.9,90.9,83.42,88.03,4610,136,Gillanders Arbuthnot & Co. Ltd.
13-June-2024,82.3,88.67,81.91,87.41,3190,73,Gillanders Arbuthnot & Co. Ltd.
12-June-2024,81.0,83.0,81.0,81.86,1715,77,Gillanders Arbuthnot & Co. Ltd.
11-June-2024,84.9,84.9,79.62,80.4,693,20,Gillanders Arbuthnot & Co. Ltd.
10-June-2024,77.45,81.38,77.25,79.27,2010,72,Gillanders Arbuthnot & Co. Ltd.
7-June-2024,79.46,79.46,77.2,77.66,858,23,Gillanders Arbuthnot & Co. Ltd.
6-June-2024,77.2,79.42,77.1,77.1,377,7,Gillanders Arbuthnot & Co. Ltd.
5-June-2024,78.5,78.5,75.69,75.69,12771,44,Gillanders Arbuthnot & Co. Ltd.
4-June-2024,84.48,86.0,79.67,79.67,2010,37,Gillanders Arbuthnot & Co. Ltd.
3-June-2024,81.0,84.48,80.2,83.86,2110,38,Gillanders Arbuthnot & Co. Ltd.
31-May-2024,77.6,80.97,77.5,80.48,2601,65,Gillanders Arbuthnot & Co. Ltd.
30-May-2024,80.97,82.0,78.77,78.77,3121,40,Gillanders Arbuthnot & Co. Ltd.
29-May-2024,86.3,86.3,81.58,82.28,5771,77,Gillanders Arbuthnot & Co. Ltd.
28-May-2024,83.0,83.5,80.05,83.5,12439,64,Gillanders Arbuthnot & Co. Ltd.
27-May-2024,82.0,85.2,79.5,79.53,2427,66,Gillanders Arbuthnot & Co. Ltd.
24-May-2024,81.15,81.15,81.15,81.15,150,2,Gillanders Arbuthnot & Co. Ltd.
23-May-2024,80.45,82.99,80.45,82.82,912,8,Gillanders Arbuthnot & Co. Ltd.
22-May-2024,80.51,84.89,80.51,82.0,56,3,Gillanders Arbuthnot & Co. Ltd.
21-May-2024,84.76,84.76,81.1,81.1,170,6,Gillanders Arbuthnot & Co. Ltd.
18-May-2024,83.1,83.1,83.1,83.1,150,1,Gillanders Arbuthnot & Co. Ltd.
17-May-2024,79.99,80.01,79.0,80.0,729,19,Gillanders Arbuthnot & Co. Ltd.
16-May-2024,79.99,79.99,79.99,79.99,114,2,Gillanders Arbuthnot & Co. Ltd.
15-May-2024,79.44,79.79,78.65,78.8,763,12,Gillanders Arbuthnot & Co. Ltd.
14-May-2024,79.75,81.39,78.31,79.48,1919,37,Gillanders Arbuthnot & Co. Ltd.
13-May-2024,81.64,82.33,79.14,82.32,1037,28,Gillanders Arbuthnot & Co. Ltd.
10-May-2024,84.0,84.0,83.3,83.3,51,2,Gillanders Arbuthnot & Co. Ltd.
9-May-2024,84.0,85.0,84.0,84.99,472,7,Gillanders Arbuthnot & Co. Ltd.
8-May-2024,85.69,85.69,85.68,85.68,600,6,Gillanders Arbuthnot & Co. Ltd.
7-May-2024,85.69,85.69,85.69,85.69,7,2,Gillanders Arbuthnot & Co. Ltd.
6-May-2024,84.5,85.4,84.01,84.01,1454,6,Gillanders Arbuthnot & Co. Ltd.
3-May-2024,87.0,87.0,85.36,85.36,70,2,Gillanders Arbuthnot & Co. Ltd.
2-May-2024,88.6,88.6,87.0,87.0,1378,13,Gillanders Arbuthnot & Co. Ltd.
30-April-2024,87.55,88.69,87.55,88.6,1145,14,Gillanders Arbuthnot & Co. Ltd.
29-April-2024,85.3,86.96,85.3,86.96,3513,6,Gillanders Arbuthnot & Co. Ltd.
26-April-2024,85.26,85.26,85.26,85.26,4,3,Gillanders Arbuthnot & Co. Ltd.
25-April-2024,86.99,86.99,86.99,86.99,772,8,Gillanders Arbuthnot & Co. Ltd.
24-April-2024,85.68,85.68,85.64,85.64,3229,9,Gillanders Arbuthnot & Co. Ltd.
23-April-2024,83.9,84.06,82.53,84.0,2465,20,Gillanders Arbuthnot & Co. Ltd.
22-April-2024,79.2,82.42,79.2,82.42,1530,12,Gillanders Arbuthnot & Co. Ltd.
19-April-2024,80.81,80.81,80.81,80.81,1,1,Gillanders Arbuthnot & Co. Ltd.
18-April-2024,80.91,80.91,79.23,79.23,6820,7,Gillanders Arbuthnot & Co. Ltd.
16-April-2024,80.7,80.7,80.68,80.68,805,15,Gillanders Arbuthnot & Co. Ltd.
15-April-2024,82.33,82.33,82.32,82.32,265,6,Gillanders Arbuthnot & Co. Ltd.
12-April-2024,84.49,84.49,83.23,83.99,174,6,Gillanders Arbuthnot & Co. Ltd.
10-April-2024,83.0,84.92,83.0,84.92,203,4,Gillanders Arbuthnot & Co. Ltd.
9-April-2024,85.0,85.0,83.3,83.3,136,5,Gillanders Arbuthnot & Co. Ltd.
8-April-2024,84.98,85.0,84.98,85.0,2312,11,Gillanders Arbuthnot & Co. Ltd.
5-April-2024,89.99,89.99,86.1,86.71,3218,33,Gillanders Arbuthnot & Co. Ltd.
4-April-2024,89.08,89.08,86.89,89.08,27684,100,Gillanders Arbuthnot & Co. Ltd.
3-April-2024,83.88,84.84,83.88,84.84,5612,31,Gillanders Arbuthnot & Co. Ltd.
2-April-2024,79.85,80.83,79.85,80.8,5201,25,Gillanders Arbuthnot & Co. Ltd.
1-April-2024,72.0,76.99,71.3,76.99,3829,36,Gillanders Arbuthnot & Co. Ltd.
28-March-2024,73.0,74.5,71.95,73.33,16445,89,Gillanders Arbuthnot & Co. Ltd.
27-March-2024,74.01,76.95,72.18,72.56,16901,50,Gillanders Arbuthnot & Co. Ltd.
26-March-2024,79.56,79.56,75.97,75.97,203,7,Gillanders Arbuthnot & Co. Ltd.
22-March-2024,77.0,80.45,75.6,78.48,1328,24,Gillanders Arbuthnot & Co. Ltd.
21-March-2024,79.9,80.86,77.0,77.0,1164,16,Gillanders Arbuthnot & Co. Ltd.
20-March-2024,78.91,80.65,77.01,77.01,353,14,Gillanders Arbuthnot & Co. Ltd.
19-March-2024,80.21,83.4,80.21,80.3,192,6,Gillanders Arbuthnot & Co. Ltd.
18-March-2024,84.0,84.0,82.3,82.33,922,14,Gillanders Arbuthnot & Co. Ltd.
15-March-2024,83.39,84.89,82.1,84.0,21124,18,Gillanders Arbuthnot & Co. Ltd.
14-March-2024,77.99,81.9,76.0,81.2,15533,68,Gillanders Arbuthnot & Co. Ltd.
13-March-2024,82.09,84.84,77.99,78.0,25565,109,Gillanders Arbuthnot & Co. Ltd.
12-March-2024,86.97,86.97,82.09,82.09,4375,47,Gillanders Arbuthnot & Co. Ltd.
11-March-2024,90.69,90.69,86.41,86.41,3493,47,Gillanders Arbuthnot & Co. Ltd.
7-March-2024,87.55,94.45,87.55,90.95,4277,38,Gillanders Arbuthnot & Co. Ltd.
6-March-2024,96.8,96.8,91.61,91.61,1550,39,Gillanders Arbuthnot & Co. Ltd.
5-March-2024,104.85,104.85,96.01,96.43,3116,62,Gillanders Arbuthnot & Co. Ltd.
4-March-2024,99.6,103.0,97.5,101.06,5633,56,Gillanders Arbuthnot & Co. Ltd.
2-March-2024,95.95,100.8,95.95,100.05,1240,12,Gillanders Arbuthnot & Co. Ltd.
1-March-2024,91.1,96.0,91.0,96.0,2414,35,Gillanders Arbuthnot & Co. Ltd.
29-February-2024,94.05,94.9,89.35,91.85,3217,48,Gillanders Arbuthnot & Co. Ltd.
28-February-2024,96.05,100.95,94.05,94.05,3476,54,Gillanders Arbuthnot & Co. Ltd.
27-February-2024,105.4,105.4,98.2,99.0,2283,54,Gillanders Arbuthnot & Co. Ltd.
26-February-2024,103.75,107.3,102.1,102.1,2227,34,Gillanders Arbuthnot & Co. Ltd.
23-February-2024,104.75,104.75,101.8,103.8,663,12,Gillanders Arbuthnot & Co. Ltd.
22-February-2024,110.05,110.05,104.85,105.15,5882,52,Gillanders Arbuthnot & Co. Ltd.
21-February-2024,112.95,115.0,109.5,110.35,9562,60,Gillanders Arbuthnot & Co. Ltd.
20-February-2024,114.0,115.75,108.6,112.5,3771,33,Gillanders Arbuthnot & Co. Ltd.
19-February-2024,112.1,114.0,111.3,113.95,2651,37,Gillanders Arbuthnot & Co. Ltd.
16-February-2024,111.8,113.9,110.25,113.8,1720,37,Gillanders Arbuthnot & Co. Ltd.
15-February-2024,110.0,114.35,107.0,112.8,3770,47,Gillanders Arbuthnot & Co. Ltd.
14-February-2024,112.0,116.8,107.25,108.95,5676,57,Gillanders Arbuthnot & Co. Ltd.
13-February-2024,114.0,114.0,112.85,112.85,739,21,Gillanders Arbuthnot & Co. Ltd.
12-February-2024,126.0,127.5,118.75,118.75,9277,63,Gillanders Arbuthnot & Co. Ltd.
9-February-2024,130.0,130.0,125.0,125.0,3134,42,Gillanders Arbuthnot & Co. Ltd.
8-February-2024,131.0,136.55,129.5,131.55,5079,57,Gillanders Arbuthnot & Co. Ltd.
7-February-2024,131.55,133.65,129.05,132.5,3584,23,Gillanders Arbuthnot & Co. Ltd.
6-February-2024,141.95,141.95,130.1,131.5,5596,69,Gillanders Arbuthnot & Co. Ltd.
5-February-2024,137.55,145.0,134.2,136.55,6423,61,Gillanders Arbuthnot & Co. Ltd.
2-February-2024,140.7,141.25,135.5,141.25,8499,47,Gillanders Arbuthnot & Co. Ltd.
1-February-2024,139.8,139.8,134.1,134.55,2402,41,Gillanders Arbuthnot & Co. Ltd.
31-January-2024,139.1,143.45,137.6,138.45,4026,50,Gillanders Arbuthnot & Co. Ltd.
30-January-2024,146.85,146.85,138.35,143.45,906,11,Gillanders Arbuthnot & Co. Ltd.
29-January-2024,153.95,153.95,141.4,141.6,7560,60,Gillanders Arbuthnot & Co. Ltd.
25-January-2024,147.0,150.0,142.55,148.8,9624,51,Gillanders Arbuthnot & Co. Ltd.
24-January-2024,149.95,156.65,145.95,150.0,26688,634,Gillanders Arbuthnot & Co. Ltd.
23-January-2024,158.7,158.7,146.0,149.2,15857,371,Gillanders Arbuthnot & Co. Ltd.
20-January-2024,145.05,151.8,145.05,151.8,7027,280,Gillanders Arbuthnot & Co. Ltd.
19-January-2024,142.5,148.95,138.95,144.6,39171,1758,Gillanders Arbuthnot & Co. Ltd.
18-January-2024,139.65,147.25,128.45,146.25,54131,1632,Gillanders Arbuthnot & Co. Ltd.
17-January-2024,127.7,138.8,120.1,133.9,24244,1111,Gillanders Arbuthnot & Co. Ltd.
16-January-2024,129.6,134.0,124.75,126.2,20865,447,Gillanders Arbuthnot & Co. Ltd.
15-January-2024,117.85,129.55,115.15,129.55,14967,461,Gillanders Arbuthnot & Co. Ltd.
12-January-2024,113.0,119.0,113.0,117.8,4824,166,Gillanders Arbuthnot & Co. Ltd.
11-January-2024,117.1,117.1,113.5,114.95,6446,207,Gillanders Arbuthnot & Co. Ltd.
10-January-2024,123.85,123.85,115.5,116.25,811,47,Gillanders Arbuthnot & Co. Ltd.
9-January-2024,116.15,122.0,115.3,118.15,7464,219,Gillanders Arbuthnot & Co. Ltd.
8-January-2024,119.95,120.7,112.95,115.15,5307,596,Gillanders Arbuthnot & Co. Ltd.
5-January-2024,112.0,113.85,110.35,110.35,3895,206,Gillanders Arbuthnot & Co. Ltd.
4-January-2024,111.35,114.0,110.05,111.05,3961,112,Gillanders Arbuthnot & Co. Ltd.
3-January-2024,111.65,113.2,110.0,112.7,10110,297,Gillanders Arbuthnot & Co. Ltd.
2-January-2024,113.6,113.95,109.6,111.0,2044,118,Gillanders Arbuthnot & Co. Ltd.
1-January-2024,107.4,115.4,107.35,114.5,860,63,Gillanders Arbuthnot & Co. Ltd.
29-December-2023,112.9,112.9,110.45,111.3,4415,110,Gillanders Arbuthnot & Co. Ltd.
28-December-2023,113.45,113.45,112.35,112.8,1520,31,Gillanders Arbuthnot & Co. Ltd.
27-December-2023,117.0,117.0,111.45,112.05,2478,114,Gillanders Arbuthnot & Co. Ltd.
26-December-2023,116.45,116.5,109.1,112.2,8387,213,Gillanders Arbuthnot & Co. Ltd.
22-December-2023,115.8,118.4,113.95,114.8,3641,132,Gillanders Arbuthnot & Co. Ltd.
21-December-2023,109.0,117.0,100.0,114.95,10175,248,Gillanders Arbuthnot & Co. Ltd.
20-December-2023,123.0,123.0,107.65,109.45,19223,314,Gillanders Arbuthnot & Co. Ltd.
19-December-2023,125.05,125.1,118.6,119.5,6181,101,Gillanders Arbuthnot & Co. Ltd.
18-December-2023,121.65,128.15,121.65,124.45,3286,147,Gillanders Arbuthnot & Co. Ltd.
15-December-2023,125.0,130.35,122.0,124.1,20095,744,Gillanders Arbuthnot & Co. Ltd.
14-December-2023,118.7,123.9,117.0,123.05,8738,332,Gillanders Arbuthnot & Co. Ltd.
13-December-2023,114.05,121.9,114.0,117.55,20728,737,Gillanders Arbuthnot & Co. Ltd.
12-December-2023,113.0,118.05,112.15,113.15,4042,234,Gillanders Arbuthnot & Co. Ltd.
11-December-2023,117.45,118.3,112.5,112.5,1116,48,Gillanders Arbuthnot & Co. Ltd.
8-December-2023,112.7,120.15,112.7,113.5,17486,305,Gillanders Arbuthnot & Co. Ltd.
7-December-2023,120.0,122.35,114.9,118.0,27482,640,Gillanders Arbuthnot & Co. Ltd.
6-December-2023,109.0,114.5,109.0,114.5,7407,146,Gillanders Arbuthnot & Co. Ltd.
5-December-2023,111.4,113.25,107.7,109.05,11933,332,Gillanders Arbuthnot & Co. Ltd.
4-December-2023,107.55,112.7,107.0,111.4,34310,399,Gillanders Arbuthnot & Co. Ltd.
1-December-2023,108.45,111.9,107.0,107.35,2150,138,Gillanders Arbuthnot & Co. Ltd.
30-November-2023,107.0,110.75,105.99,109.18,15580,643,Gillanders Arbuthnot & Co. Ltd.
29-November-2023,106.61,107.41,105.11,105.48,2883,107,Gillanders Arbuthnot & Co. Ltd.
28-November-2023,105.21,112.0,104.5,108.46,6770,254,Gillanders Arbuthnot & Co. Ltd.
24-November-2023,110.1,112.8,106.05,107.34,21653,549,Gillanders Arbuthnot & Co. Ltd.
23-November-2023,106.0,109.14,99.6,109.14,54212,394,Gillanders Arbuthnot & Co. Ltd.
22-November-2023,105.02,109.75,103.95,103.95,25914,500,Gillanders Arbuthnot & Co. Ltd.
21-November-2023,106.0,109.47,105.01,109.42,124676,406,Gillanders Arbuthnot & Co. Ltd.
20-November-2023,111.64,111.64,102.0,104.26,117316,735,Gillanders Arbuthnot & Co. Ltd.
17-November-2023,106.33,106.33,106.0,106.33,47195,128,Gillanders Arbuthnot & Co. Ltd.
16-November-2023,96.46,101.27,95.62,101.27,28254,227,Gillanders Arbuthnot & Co. Ltd.
15-November-2023,97.2,97.45,96.01,96.45,3848,594,Gillanders Arbuthnot & Co. Ltd.
13-November-2023,100.25,100.25,98.0,98.97,3267,78,Gillanders Arbuthnot & Co. Ltd.
12-November-2023,95.0,99.27,95.0,99.26,2421,47,Gillanders Arbuthnot & Co. Ltd.
10-November-2023,94.61,97.4,94.55,94.55,1065,13,Gillanders Arbuthnot & Co. Ltd.
9-November-2023,98.25,98.25,96.99,96.99,448,14,Gillanders Arbuthnot & Co. Ltd.
8-November-2023,103.94,103.94,98.05,98.46,2638,100,Gillanders Arbuthnot & Co. Ltd.
7-November-2023,97.8,99.91,97.8,99.91,4758,87,Gillanders Arbuthnot & Co. Ltd.
6-November-2023,90.5,95.16,90.5,95.16,894,10,Gillanders Arbuthnot & Co. Ltd.
3-November-2023,90.8,90.8,88.51,90.63,823,11,Gillanders Arbuthnot & Co. Ltd.
2-November-2023,88.4,88.4,88.4,88.4,8,1,Gillanders Arbuthnot & Co. Ltd.
1-November-2023,89.0,90.99,88.32,88.34,695,14,Gillanders Arbuthnot & Co. Ltd.
31-October-2023,89.0,89.0,89.0,89.0,150,3,Gillanders Arbuthnot & Co. Ltd.
30-October-2023,90.1,90.1,86.11,87.01,396,5,Gillanders Arbuthnot & Co. Ltd.
27-October-2023,87.3,87.3,86.4,87.3,54,3,Gillanders Arbuthnot & Co. Ltd.
26-October-2023,83.0,85.0,81.84,83.37,4626,25,Gillanders Arbuthnot & Co. Ltd.
25-October-2023,90.0,91.6,86.14,86.14,1171,16,Gillanders Arbuthnot & Co. Ltd.
23-October-2023,100.15,100.15,90.67,90.67,2156,18,Gillanders Arbuthnot & Co. Ltd.
20-October-2023,96.1,98.5,95.35,95.44,1510,20,Gillanders Arbuthnot & Co. Ltd.
19-October-2023,94.05,95.0,94.03,94.81,1284,27,Gillanders Arbuthnot & Co. Ltd.
18-October-2023,93.25,96.0,93.25,94.18,279,3,Gillanders Arbuthnot & Co. Ltd.
17-October-2023,96.98,96.98,92.0,92.83,6560,59,Gillanders Arbuthnot & Co. Ltd.
16-October-2023,97.4,97.4,93.23,95.0,1755,11,Gillanders Arbuthnot & Co. Ltd.
13-October-2023,95.0,95.0,92.55,94.44,1625,26,Gillanders Arbuthnot & Co. Ltd.
12-October-2023,98.05,98.05,95.0,95.04,8612,106,Gillanders Arbuthnot & Co. Ltd.
11-October-2023,99.95,100.0,96.55,100.0,6010,40,Gillanders Arbuthnot & Co. Ltd.
10-October-2023,101.15,101.15,95.55,98.59,5339,51,Gillanders Arbuthnot & Co. Ltd.
9-October-2023,108.0,108.0,99.9,100.49,6906,66,Gillanders Arbuthnot & Co. Ltd.
6-October-2023,104.6,108.1,103.0,105.15,25759,227,Gillanders Arbuthnot & Co. Ltd.
5-October-2023,103.74,107.6,101.7,102.98,14177,341,Gillanders Arbuthnot & Co. Ltd.
4-October-2023,104.99,104.99,96.65,101.23,20584,296,Gillanders Arbuthnot & Co. Ltd.
3-October-2023,99.0,104.55,98.6,101.65,29783,739,Gillanders Arbuthnot & Co. Ltd.
29-September-2023,97.41,100.6,95.96,98.79,13346,257,Gillanders Arbuthnot & Co. Ltd.
28-September-2023,100.15,105.0,98.22,98.89,90942,1242,Gillanders Arbuthnot & Co. Ltd.
27-September-2023,87.71,105.07,87.71,99.99,240244,6044,Gillanders Arbuthnot & Co. Ltd.
26-September-2023,83.35,91.1,81.65,87.56,43967,692,Gillanders Arbuthnot & Co. Ltd.
25-September-2023,77.0,83.5,77.0,83.23,4622,95,Gillanders Arbuthnot & Co. Ltd.
22-September-2023,82.0,82.3,79.2,79.5,2179,69,Gillanders Arbuthnot & Co. Ltd.
21-September-2023,83.0,86.0,81.0,81.41,26718,533,Gillanders Arbuthnot & Co. Ltd.
20-September-2023,78.7,85.75,78.7,81.2,39426,543,Gillanders Arbuthnot & Co. Ltd.
18-September-2023,77.77,81.9,76.84,77.1,7340,163,Gillanders Arbuthnot & Co. Ltd.
15-September-2023,78.45,81.0,76.6,78.46,6730,308,Gillanders Arbuthnot & Co. Ltd.
14-September-2023,77.66,81.45,76.25,78.0,28137,973,Gillanders Arbuthnot & Co. Ltd.
13-September-2023,71.45,76.48,70.55,76.0,16774,329,Gillanders Arbuthnot & Co. Ltd.
