Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,36.29,36.75,35.15,35.27,3704,65,Transcorp International Ltd.
27-June-2024,36.24,36.45,35.32,35.58,11191,55,Transcorp International Ltd.
26-June-2024,35.8,36.16,35.02,35.32,7866,54,Transcorp International Ltd.
25-June-2024,36.55,36.55,35.0,35.87,3871,79,Transcorp International Ltd.
24-June-2024,35.99,37.24,35.3,36.45,5318,54,Transcorp International Ltd.
21-June-2024,36.0,36.8,34.85,36.15,6513,54,Transcorp International Ltd.
20-June-2024,37.0,38.0,34.5,36.0,28084,141,Transcorp International Ltd.
19-June-2024,36.0,36.25,34.65,35.86,3158,56,Transcorp International Ltd.
18-June-2024,35.1,37.06,35.0,35.81,4641,54,Transcorp International Ltd.
14-June-2024,36.1,36.1,35.1,35.47,2974,57,Transcorp International Ltd.
13-June-2024,35.29,37.0,34.5,35.98,2141,36,Transcorp International Ltd.
12-June-2024,33.6,36.0,33.6,34.6,10514,96,Transcorp International Ltd.
11-June-2024,34.9,35.0,32.86,33.6,3939,49,Transcorp International Ltd.
10-June-2024,34.93,35.02,32.8,34.49,6858,35,Transcorp International Ltd.
7-June-2024,35.0,35.0,33.03,33.93,2903,56,Transcorp International Ltd.
6-June-2024,34.44,34.44,32.5,33.45,2244,43,Transcorp International Ltd.
5-June-2024,33.9,35.19,31.5,32.21,14370,118,Transcorp International Ltd.
4-June-2024,37.4,37.4,31.3,32.55,10432,99,Transcorp International Ltd.
3-June-2024,35.0,37.5,35.0,36.06,31676,86,Transcorp International Ltd.
31-May-2024,38.2,41.0,35.0,35.38,67303,175,Transcorp International Ltd.
30-May-2024,37.3,37.3,35.45,36.45,8768,56,Transcorp International Ltd.
29-May-2024,37.0,38.04,36.04,36.3,6272,67,Transcorp International Ltd.
28-May-2024,37.0,37.92,36.0,36.2,2124,58,Transcorp International Ltd.
27-May-2024,38.34,38.48,36.06,36.16,13951,117,Transcorp International Ltd.
24-May-2024,37.67,38.47,37.02,37.59,4425,61,Transcorp International Ltd.
23-May-2024,38.5,38.5,36.47,36.93,21990,99,Transcorp International Ltd.
22-May-2024,39.25,39.55,36.11,38.31,18420,159,Transcorp International Ltd.
21-May-2024,38.26,39.2,37.0,38.45,8628,72,Transcorp International Ltd.
18-May-2024,38.47,38.5,37.24,37.51,7084,36,Transcorp International Ltd.
17-May-2024,40.0,40.0,36.8,37.11,33129,154,Transcorp International Ltd.
16-May-2024,38.2,41.0,38.05,38.9,14946,41,Transcorp International Ltd.
15-May-2024,39.0,39.89,37.01,37.77,55146,105,Transcorp International Ltd.
14-May-2024,37.5,38.5,37.25,38.29,1450,24,Transcorp International Ltd.
13-May-2024,38.01,39.54,37.12,37.18,7247,58,Transcorp International Ltd.
10-May-2024,40.97,40.97,37.32,38.58,2465,45,Transcorp International Ltd.
9-May-2024,38.5,41.6,38.05,39.54,3949,64,Transcorp International Ltd.
8-May-2024,38.41,39.5,36.0,37.7,3459,63,Transcorp International Ltd.
7-May-2024,41.84,41.84,36.6,38.54,6010,83,Transcorp International Ltd.
6-May-2024,40.46,40.46,38.5,38.71,4713,97,Transcorp International Ltd.
3-May-2024,40.5,40.5,39.0,40.3,5166,58,Transcorp International Ltd.
2-May-2024,42.0,42.0,38.71,40.37,6464,77,Transcorp International Ltd.
30-April-2024,43.35,43.35,39.11,40.55,8610,73,Transcorp International Ltd.
29-April-2024,44.5,44.5,40.31,40.4,2227,39,Transcorp International Ltd.
26-April-2024,40.8,42.5,39.23,40.41,6227,70,Transcorp International Ltd.
25-April-2024,44.5,44.5,39.5,40.14,3264,57,Transcorp International Ltd.
24-April-2024,39.26,42.76,39.22,41.07,12131,67,Transcorp International Ltd.
23-April-2024,40.49,41.0,39.26,39.36,4935,57,Transcorp International Ltd.
22-April-2024,42.0,42.0,39.0,40.49,1861,29,Transcorp International Ltd.
19-April-2024,40.7,42.34,38.0,39.65,8552,70,Transcorp International Ltd.
18-April-2024,41.6,42.49,40.08,40.69,5662,53,Transcorp International Ltd.
16-April-2024,41.49,41.49,38.0,40.53,5496,57,Transcorp International Ltd.
