Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,21.32,21.33,21.32,21.33,4778,19
27-June-2024,22.35,22.35,21.75,21.75,11085,33
26-June-2024,22.4,22.4,22.19,22.19,20068,42
25-June-2024,21.56,22.44,21.56,22.0,18760,30
24-June-2024,21.76,22.2,21.76,22.0,31371,20
21-June-2024,22.0,22.24,21.99,22.2,66606,49
20-June-2024,21.6,22.03,21.6,22.03,41099,50
19-June-2024,21.0,21.6,20.98,21.6,32054,36
18-June-2024,21.4,21.49,21.4,21.4,12081,17
14-June-2024,21.15,21.3,21.1,21.3,41559,41
13-June-2024,20.9,21.11,20.72,21.11,17666,32
12-June-2024,20.35,20.7,20.35,20.7,9305,19
11-June-2024,20.19,20.3,20.0,20.3,34726,40
10-June-2024,20.5,20.5,20.29,20.29,27693,32
7-June-2024,20.83,20.83,20.7,20.7,24833,43
6-June-2024,20.43,20.44,20.0,20.43,27655,37
5-June-2024,20.04,20.04,20.04,20.04,29718,32
4-June-2024,20.44,20.44,20.44,20.44,2309,16
3-June-2024,20.95,20.95,19.57,20.85,67469,121
31-May-2024,19.15,19.96,19.1,19.96,6820,22
30-May-2024,19.8,19.8,18.65,19.01,7350,30
29-May-2024,18.33,18.86,18.24,18.86,11855,33
28-May-2024,17.0,17.97,17.0,17.97,8410,42
27-May-2024,17.65,17.99,17.12,17.12,11723,59
24-May-2024,17.72,18.1,17.36,17.45,8241,39
23-May-2024,18.0,18.0,17.64,17.89,10726,31
22-May-2024,18.67,18.67,17.75,18.05,10363,32
21-May-2024,19.0,19.0,17.8,18.05,31451,97
18-May-2024,18.6,18.7,18.6,18.7,3376,5
17-May-2024,18.07,18.6,18.0,18.1,8142,66
16-May-2024,18.3,18.35,18.06,18.17,7174,24
15-May-2024,18.8,19.22,18.05,18.28,33199,132
14-May-2024,17.8,18.32,17.8,18.32,17860,61
13-May-2024,16.6,17.45,16.6,17.45,26351,91
10-May-2024,16.62,16.62,16.62,16.62,6207,24
