Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,333.8,340.65,333.8,338.55,5417,327
27-June-2024,340.0,341.9,333.4,333.9,7701,477
26-June-2024,347.9,347.9,339.25,340.4,18183,1143
25-June-2024,352.6,352.6,341.2,342.75,6423,369
24-June-2024,351.05,352.35,344.75,347.45,29593,1421
21-June-2024,352.0,358.0,350.55,353.35,14905,967
20-June-2024,340.0,354.15,339.05,352.65,72218,2741
19-June-2024,354.0,354.0,338.9,340.3,12068,893
18-June-2024,351.75,352.1,340.75,348.85,27490,1228
14-June-2024,337.4,352.0,337.2,347.0,91443,2745
13-June-2024,344.9,344.9,331.75,337.2,19104,656
12-June-2024,335.7,344.0,334.3,338.55,27923,1117
11-June-2024,342.5,342.5,331.05,335.7,18385,773
10-June-2024,337.75,339.6,332.1,335.9,35025,1538
7-June-2024,329.95,332.8,324.4,331.1,27746,1283
6-June-2024,314.4,330.65,314.4,322.5,32733,1051
5-June-2024,309.5,326.0,297.0,308.2,36507,1620
4-June-2024,334.9,334.9,283.6,304.95,83787,4283
3-June-2024,360.0,360.0,324.1,329.4,33204,1071
31-May-2024,345.0,345.0,323.0,326.3,44787,1437
30-May-2024,344.0,350.75,337.85,340.9,38739,1533
29-May-2024,360.2,365.5,341.9,345.1,35501,1493
28-May-2024,365.8,369.4,357.5,361.7,40685,1280
27-May-2024,397.3,397.3,360.1,362.95,45053,1832
24-May-2024,391.8,396.0,385.75,387.0,65924,2357
23-May-2024,369.75,409.3,360.0,384.15,96690,3307
22-May-2024,373.75,373.75,360.8,365.3,16164,951
21-May-2024,379.8,379.8,365.25,368.55,7518,434
18-May-2024,362.0,374.85,362.0,372.7,6992,356
17-May-2024,366.65,366.65,358.55,361.85,16018,797
16-May-2024,361.05,369.9,357.05,360.45,8028,507
15-May-2024,371.75,371.75,363.75,365.45,18181,1026
14-May-2024,357.6,368.7,355.5,368.2,13531,598
13-May-2024,369.9,369.9,347.0,357.3,38666,1549
