Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades
28-June-2024,3.86,4.0,3.86,3.87,6537,24
27-June-2024,3.85,3.95,3.85,3.86,16993,73
26-June-2024,3.99,3.99,3.8,3.95,8666,33
25-June-2024,3.95,4.0,3.91,3.99,11285,42
24-June-2024,3.86,4.2,3.86,4.0,29662,60
21-June-2024,4.07,4.13,3.8,4.06,4376,30
20-June-2024,3.9,4.09,3.76,3.95,11369,35
19-June-2024,3.97,4.06,3.87,3.9,5755,21
18-June-2024,4.0,4.14,3.95,3.97,26289,66
14-June-2024,4.0,4.15,3.87,4.15,10548,25
13-June-2024,4.08,4.18,4.0,4.07,7223,49
12-June-2024,3.81,4.08,3.81,4.08,56375,82
11-June-2024,3.9,3.92,3.85,3.89,10828,61
10-June-2024,3.94,3.94,3.7,3.94,10133,46
7-June-2024,3.94,3.94,3.69,3.88,33137,64
6-June-2024,3.68,3.89,3.68,3.76,24713,49
5-June-2024,3.79,3.9,3.63,3.76,11749,40
4-June-2024,3.75,3.92,3.75,3.78,15894,73
3-June-2024,3.74,3.93,3.74,3.9,20912,77
31-May-2024,3.93,3.99,3.77,3.93,33863,74
30-May-2024,3.91,3.99,3.85,3.93,17471,31
29-May-2024,3.91,4.05,3.81,3.99,38808,41
28-May-2024,3.89,3.97,3.89,3.91,14703,41
27-May-2024,3.82,4.0,3.82,3.97,13148,61
24-May-2024,4.0,4.0,3.9,4.0,2714,15
23-May-2024,3.95,4.2,3.85,3.99,16690,57
22-May-2024,3.95,4.05,3.9,4.03,12339,35
21-May-2024,4.12,4.12,3.93,4.04,21245,66
18-May-2024,4.0,4.2,3.9,3.93,9690,14
17-May-2024,3.97,4.05,3.97,4.0,5304,29
16-May-2024,3.95,4.05,3.95,4.05,13860,34
15-May-2024,4.03,4.1,3.9,4.05,10445,31
14-May-2024,4.07,4.07,3.91,4.03,6936,27
13-May-2024,4.06,4.11,3.86,4.05,20404,41
10-May-2024,3.86,4.12,3.86,4.06,8120,19
9-May-2024,4.0,4.0,3.8,3.93,6316,27
8-May-2024,4.0,4.0,3.81,4.0,7637,20
7-May-2024,4.04,4.05,3.91,3.93,37697,84
6-May-2024,4.45,4.45,4.03,4.04,183190,296
3-May-2024,4.25,4.4,4.17,4.24,22341,116
2-May-2024,4.23,4.44,4.17,4.28,13411,174
30-April-2024,4.48,4.48,4.16,4.23,18462,84
29-April-2024,4.35,4.35,4.05,4.3,27715,124
26-April-2024,4.34,4.34,4.07,4.15,37586,97
25-April-2024,4.2,4.4,4.15,4.24,13759,69
24-April-2024,4.63,4.63,4.2,4.27,67608,298
