Date,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,filename
28-June-2024,73.28,73.65,73.28,73.28,4445,22,Tarmat Limited
27-June-2024,75.5,76.0,74.77,74.77,1984,13,Tarmat Limited
26-June-2024,76.29,76.29,76.29,76.29,3471,19,Tarmat Limited
25-June-2024,81.0,81.0,77.84,77.84,10215,23,Tarmat Limited
24-June-2024,79.4,79.42,79.4,79.42,1258,5,Tarmat Limited
21-June-2024,77.87,77.87,77.87,77.87,80,3,Tarmat Limited
20-June-2024,77.1,77.1,76.05,76.35,3595,36,Tarmat Limited
19-June-2024,76.85,78.0,76.85,77.0,5457,14,Tarmat Limited
18-June-2024,76.95,78.45,76.8,77.1,12893,46,Tarmat Limited
14-June-2024,75.95,77.5,75.95,76.95,5371,36,Tarmat Limited
13-June-2024,78.49,78.49,77.5,77.5,12387,50,Tarmat Limited
12-June-2024,75.6,77.36,75.6,77.36,9518,29,Tarmat Limited
11-June-2024,74.34,75.85,74.34,75.85,7830,47,Tarmat Limited
10-June-2024,76.75,76.75,75.63,75.85,8138,58,Tarmat Limited
7-June-2024,78.0,78.0,76.95,76.95,4943,45,Tarmat Limited
6-June-2024,78.5,78.5,78.5,78.5,7183,44,Tarmat Limited
5-June-2024,80.1,80.1,80.1,80.1,303,15,Tarmat Limited
4-June-2024,81.73,81.73,81.73,81.73,1740,17,Tarmat Limited
3-June-2024,83.39,83.39,83.39,83.39,3723,28,Tarmat Limited
31-May-2024,85.09,85.09,85.09,85.09,1460,19,Tarmat Limited
30-May-2024,91.37,91.37,86.82,86.82,18947,108,Tarmat Limited
29-May-2024,88.5,91.38,88.5,91.38,13899,106,Tarmat Limited
28-May-2024,82.0,87.36,82.0,87.03,21271,148,Tarmat Limited
27-May-2024,80.5,83.25,80.5,83.2,2838,17,Tarmat Limited
24-May-2024,81.6,83.0,80.65,80.65,4068,40,Tarmat Limited
23-May-2024,78.5,80.0,78.0,79.5,6865,75,Tarmat Limited
22-May-2024,80.4,80.4,77.26,78.5,5454,54,Tarmat Limited
21-May-2024,80.19,82.4,79.99,80.0,2287,31,Tarmat Limited
18-May-2024,79.0,82.4,79.0,80.08,30,3,Tarmat Limited
17-May-2024,78.08,81.94,78.08,80.1,21929,162,Tarmat Limited
16-May-2024,85.75,85.75,82.18,82.18,12179,130,Tarmat Limited
15-May-2024,83.3,89.15,82.0,86.5,12110,153,Tarmat Limited
14-May-2024,83.94,88.45,83.5,85.0,3994,65,Tarmat Limited
13-May-2024,83.3,86.9,80.2,86.09,5107,65,Tarmat Limited
10-May-2024,85.5,85.5,83.0,83.05,2446,33,Tarmat Limited
9-May-2024,84.6,84.6,84.6,84.6,1515,14,Tarmat Limited
8-May-2024,82.85,83.0,82.85,82.95,468,11,Tarmat Limited
7-May-2024,83.9,83.9,82.65,82.75,2098,8,Tarmat Limited
6-May-2024,83.51,84.05,83.51,84.05,2484,7,Tarmat Limited
3-May-2024,85.01,86.5,85.0,85.0,11647,37,Tarmat Limited
2-May-2024,89.5,89.5,86.6,86.6,11945,32,Tarmat Limited
30-April-2024,88.36,88.36,88.36,88.36,33374,44,Tarmat Limited
29-April-2024,91.3,91.3,90.16,90.16,7358,22,Tarmat Limited
26-April-2024,93.5,93.5,92.0,92.0,6681,22,Tarmat Limited
25-April-2024,94.17,95.17,93.6,93.6,6381,26,Tarmat Limited
24-April-2024,97.05,97.05,95.15,95.51,5735,37,Tarmat Limited
23-April-2024,94.02,97.35,94.02,97.05,7633,56,Tarmat Limited
22-April-2024,95.93,95.93,95.93,95.93,222,11,Tarmat Limited
19-April-2024,97.88,97.88,97.88,97.88,263,6,Tarmat Limited
18-April-2024,99.87,99.87,99.87,99.87,308,5,Tarmat Limited
16-April-2024,101.9,101.9,101.9,101.9,282,8,Tarmat Limited
15-April-2024,103.97,103.97,103.97,103.97,58,8,Tarmat Limited
12-April-2024,106.09,106.09,106.09,106.09,152764,32,Tarmat Limited
10-April-2024,108.25,108.25,108.25,108.25,136,8,Tarmat Limited
9-April-2024,110.45,110.45,110.45,110.45,1187,11,Tarmat Limited
8-April-2024,112.7,112.7,112.7,112.7,10367,20,Tarmat Limited
5-April-2024,115.0,115.92,112.0,115.0,20546,168,Tarmat Limited
4-April-2024,108.0,110.4,108.0,110.4,11693,76,Tarmat Limited
3-April-2024,102.0,105.15,102.0,105.15,15769,127,Tarmat Limited
2-April-2024,98.0,100.15,97.9,100.15,21458,110,Tarmat Limited
1-April-2024,88.5,95.39,88.5,95.39,17061,78,Tarmat Limited
28-March-2024,93.95,93.95,87.55,90.85,13060,115,Tarmat Limited
27-March-2024,93.8,95.7,91.0,91.6,66709,97,Tarmat Limited
26-March-2024,97.8,97.8,93.8,93.8,4092,67,Tarmat Limited
22-March-2024,100.0,100.0,97.8,98.7,2150,18,Tarmat Limited
