Date,Open,High,Low,Close,Volume
2023-11-01,60.66,60.66,60.66,60.66,6277
2023-10-31,63.15,63.15,61.89,61.89,8832
2023-10-30,64.0,64.0,63.15,63.15,15252
2023-10-27,64.43,64.43,64.43,64.43,26753
2023-10-26,65.74,65.74,65.74,65.74,14594
2023-10-25,66.39,67.08,66.0,67.08,22234
2023-10-23,63.89,63.89,62.0,63.89,37528
2023-10-20,59.12,60.85,59.1,60.85,28943
2023-10-19,59.0,61.9,56.58,57.96,85753
2023-10-18,59.55,59.55,54.1,59.55,118487
2023-10-17,56.72,56.72,56.72,56.72,11426
2023-10-16,54.02,54.02,54.02,54.02,14067
2023-10-13,51.45,51.45,51.45,51.45,11109
2023-10-12,50.45,50.45,50.45,50.45,11429
2023-10-11,48.5,49.47,48.5,49.47,19845
2023-10-10,47.87,48.5,47.87,48.5,10360
2023-10-09,46.94,47.87,46.94,47.87,15501
2023-10-06,46.94,46.94,46.94,46.94,6663
2023-10-05,45.12,46.02,45.12,46.02,7885
2023-10-04,45.11,45.12,45.11,45.12,11929
2023-10-03,45.11,45.11,45.11,45.11,18586
2023-09-29,46.03,46.03,46.03,46.03,9895
2023-09-28,46.96,46.96,46.96,46.96,8731
2023-09-27,47.91,47.91,47.91,47.91,9399
2023-09-26,48.88,48.88,48.88,48.88,10340
2023-09-25,49.87,49.87,49.87,49.87,6725
2023-09-22,50.88,50.88,50.88,50.88,4473
2023-09-21,51.91,51.91,51.91,51.91,4757
2023-09-20,52.96,52.96,52.96,52.96,5527
2023-09-18,54.04,54.04,54.04,54.04,9677
2023-09-15,55.14,55.14,55.14,55.14,5533
2023-09-14,57.0,57.0,56.26,56.26,14312
2023-09-13,57.5,57.5,57.4,57.4,22176
2023-09-12,58.57,58.57,56.91,58.57,150748
2023-09-11,55.7,55.79,55.7,55.79,24873
2023-09-08,53.0,53.14,52.5,53.14,116694
2023-09-07,49.9,50.61,49.2,50.61,56315
2023-09-06,48.5,48.8,47.76,48.2,49910
2023-09-05,48.0,48.0,46.45,46.82,10634
2023-09-04,48.8,48.8,46.2,47.45,10381
2023-09-01,48.8,48.8,46.9,47.03,8907
2023-08-31,47.97,47.98,46.6,46.95,8949
2023-08-30,47.48,47.48,46.0,46.65,5952
2023-08-29,47.49,47.49,46.16,47.04,5321
2023-08-28,47.5,47.9,46.0,46.54,5935
2023-08-25,47.0,48.28,45.5,47.5,5095
2023-08-24,47.47,48.4,45.01,46.32,6536
2023-08-23,48.48,48.48,46.0,46.5,7261
2023-08-22,46.8,48.8,44.44,46.48,5726
2023-08-21,49.0,49.0,46.05,46.77,9046
2023-08-18,49.5,50.45,47.03,47.04,49192
2023-08-17,50.7,50.7,47.2,49.5,11508
2023-08-16,49.93,50.99,47.5,49.68,22293
2023-08-14,48.0,49.99,45.23,49.93,57123
2023-08-11,47.5,49.5,46.0,47.61,18019
2023-08-10,46.64,47.47,45.6,47.37,18526
2023-08-09,46.94,47.45,45.01,45.73,13369
2023-08-08,47.09,47.09,45.0,45.55,7708
2023-08-07,47.29,47.29,44.9,46.38,10510
2023-08-04,45.5,47.39,43.4,45.98,9914
2023-08-03,47.49,47.49,45.5,45.65,6146
2023-08-02,46.9,46.9,45.0,45.39,8859
2023-08-01,47.49,47.49,45.85,46.65,2516
2023-07-31,46.5,47.5,45.5,46.61,14911
2023-07-28,45.0,46.64,45.0,46.5,4948
2023-07-27,45.5,46.5,45.5,45.53,3982
2023-07-26,46.45,47.5,45.01,45.32,5542
2023-07-25,44.43,46.99,44.43,45.65,5036
2023-07-24,45.36,47.0,45.36,46.01,4490
2023-07-21,47.44,47.44,44.5,45.18,5065
2023-07-20,45.5,47.5,45.5,46.51,8347
2023-07-19,47.0,48.0,46.1,46.27,5694
2023-07-18,47.76,47.76,46.15,47.16,2731
2023-07-17,49.6,49.91,46.3,47.76,19713
2023-07-14,50.2,50.2,47.0,48.6,13340
2023-07-13,48.51,50.0,46.2,48.37,15276
2023-07-12,48.2,48.51,46.2,48.08,25504
2023-07-11,43.5,46.2,43.5,46.2,4262
2023-07-10,44.0,45.95,43.58,44.0,4965
2023-07-07,46.1,46.99,45.0,45.87,11975
2023-07-06,47.25,47.35,46.0,46.18,9619
2023-07-05,46.5,48.74,46.5,47.03,4366
2023-07-04,48.78,48.78,46.5,47.45,10964
2023-07-03,50.0,50.0,45.24,47.12,25849
2023-06-30,50.29,50.29,47.5,47.62,26670
2023-06-28,50.29,50.3,48.0,49.99,14498
2023-06-27,49.8,50.3,48.0,49.79,28553
2023-06-26,47.5,47.91,43.51,47.91,29260
2023-06-23,44.06,47.89,44.06,45.63,7241
2023-06-22,45.65,48.42,45.65,46.25,7528
2023-06-21,46.12,47.99,46.12,46.5,4034
2023-06-20,47.95,49.0,45.6,46.12,11837
2023-06-19,48.77,48.78,46.21,46.91,9259
2023-06-16,48.0,49.69,45.6,46.46,17106
2023-06-15,51.29,51.29,47.55,47.99,22364
2023-06-14,51.34,51.34,46.06,50.05,18722
2023-06-13,49.5,52.0,49.0,49.59,22639
2023-06-12,49.81,52.0,49.07,49.72,34907
2023-06-09,52.73,52.73,48.05,48.82,50642
2023-06-08,51.85,52.97,43.65,52.73,117488
2023-06-07,48.16,48.16,47.0,48.16,46504
2023-06-06,43.79,43.79,43.79,43.79,15543
2023-06-05,41.71,41.71,41.4,41.71,69301
2023-06-02,39.69,39.73,38.6,39.73,41760
2023-06-01,39.73,39.73,37.05,37.84,3492
2023-05-31,37.01,38.48,37.0,37.85,3574
2023-05-30,37.3,38.5,36.91,38.1,1656
2023-05-29,38.2,38.93,36.1,37.55,4849
2023-05-26,37.87,38.25,36.01,37.42,7528
2023-05-25,37.9,37.9,36.8,36.98,6657
2023-05-24,37.75,39.0,37.0,37.2,18454
2023-05-23,39.0,39.5,36.3,37.94,18715
2023-05-22,38.24,39.0,36.55,38.2,8965
2023-05-19,38.7,39.25,37.48,37.59,35304
2023-05-18,39.99,40.65,38.5,39.45,14961
2023-05-17,40.4,40.5,39.02,40.48,20767
2023-05-16,40.89,40.89,38.12,40.19,17941
2023-05-15,41.48,41.48,39.65,40.02,26214
2023-05-12,39.89,39.89,37.52,39.52,11843
2023-05-11,38.5,39.49,38.5,39.29,6437
2023-05-10,39.0,40.0,37.51,39.06,2090
2023-05-09,39.5,40.29,37.06,39.28,33293
2023-05-08,38.25,38.58,37.0,38.45,15617
2023-05-05,37.14,38.79,36.5,36.75,1232
2023-05-04,38.15,38.15,36.5,37.88,877
2023-05-03,39.0,39.38,36.05,36.45,2348
2023-05-02,36.5,38.48,36.5,37.67,11762
2023-04-28,37.6,38.0,36.38,36.65,10641
2023-04-27,37.25,37.5,36.25,37.49,2261
2023-04-26,40.0,40.0,37.25,37.41,2474
2023-04-25,40.5,40.5,38.1,38.83,4310
2023-04-24,40.34,40.47,37.63,38.7,36689
2023-04-21,37.09,39.85,36.73,38.55,11809
2023-04-20,40.25,40.25,37.01,38.06,31812
2023-04-19,37.0,38.52,36.21,38.52,29878
2023-04-18,38.0,39.41,35.85,36.69,11410
2023-04-17,39.44,40.09,37.15,37.73,49064
2023-04-13,39.0,39.5,37.51,38.19,8013
2023-04-12,39.5,39.65,37.06,38.06,7556
2023-04-11,36.85,39.46,36.47,39.0,108342
2023-04-10,37.97,38.3,36.25,37.59,39192
2023-04-06,37.86,37.86,36.0,36.52,14428
2023-04-05,33.49,36.79,33.45,36.08,66671
2023-04-03,33.87,33.87,30.85,33.45,2975
2023-03-31,29.61,34.47,29.61,32.14,19272
2023-03-29,31.05,31.95,30.36,31.93,24513
2023-03-28,26.0,29.05,25.03,29.05,16743
2023-03-27,27.0,28.35,26.0,26.41,10118
2023-03-24,27.9,27.9,26.11,27.52,3845
2023-03-23,29.59,29.59,26.51,26.81,8450
2023-03-22,30.21,30.5,28.0,28.1,22865
2023-03-21,29.7,30.04,29.0,29.48,12044
2023-03-20,31.98,31.98,28.0,29.49,10351
2023-03-17,31.89,31.89,27.21,29.63,13140
2023-03-16,25.5,29.6,25.5,29.1,15862
2023-03-15,28.11,29.56,27.1,27.91,7238
2023-03-14,31.96,31.96,27.83,29.19,35895
2023-03-13,33.02,33.02,29.76,30.48,20476
2023-03-10,34.85,34.85,31.31,33.06,9654
2023-03-09,33.8,33.8,31.01,33.19,12452
2023-03-08,31.51,34.9,31.51,32.82,17142
2023-03-06,32.4,34.66,31.6,32.55,6770
2023-03-03,33.05,34.58,31.66,32.16,16696
2023-03-02,33.0,34.16,31.55,33.46,10740
2023-03-01,34.0,34.87,31.25,33.59,11938
2023-02-28,33.05,34.2,32.95,33.5,7264
2023-02-27,32.9,34.8,32.9,33.85,4085
2023-02-24,33.3,35.0,32.9,34.8,4831
2023-02-23,34.0,34.75,32.9,34.5,5123
2023-02-22,35.05,35.05,33.05,34.85,2393
2023-02-21,33.35,34.95,33.35,34.1,1174
2023-02-20,34.65,35.45,33.05,34.25,3930
2023-02-17,35.05,35.5,33.9,34.65,1510
2023-02-16,36.15,36.15,33.0,34.55,26636
2023-02-15,36.45,36.45,34.5,34.75,5488
2023-02-14,35.3,36.15,34.8,36.05,8387
2023-02-13,36.45,36.45,34.9,36.1,1254
2023-02-10,36.45,36.5,34.8,35.55,6526
2023-02-09,35.0,35.95,34.75,35.85,1813
2023-02-08,36.75,36.75,34.6,35.1,2152
2023-02-07,37.15,37.15,34.0,35.5,12346
2023-02-06,35.25,36.85,34.6,34.8,8623
2023-02-03,36.5,36.5,35.25,36.4,3549
2023-02-02,35.0,37.15,34.65,35.1,8238
2023-02-01,35.95,36.95,35.55,35.6,9866
2023-01-31,37.05,38.9,35.8,35.95,24239
2023-01-30,38.75,39.75,36.75,37.65,1288
2023-01-27,37.75,39.8,36.6,37.95,4456
2023-01-25,40.0,40.0,38.0,38.5,10325
2023-01-24,42.2,42.2,39.15,40.0,15561
2023-01-23,40.2,40.2,39.0,40.2,70251
2023-01-20,39.0,39.0,38.2,38.3,2625
2023-01-19,38.55,38.9,37.05,38.2,13313
2023-01-18,38.15,38.15,37.05,37.75,3071
2023-01-17,37.0,38.65,37.0,37.4,1623
2023-01-16,37.05,39.35,37.05,37.2,2275
2023-01-13,39.15,39.15,37.55,37.55,4262
2023-01-12,39.0,39.0,35.85,38.75,4820
2023-01-11,39.65,39.85,37.15,37.65,6265
2023-01-10,39.6,39.6,36.8,38.85,9504
2023-01-09,37.6,38.0,37.0,37.8,4854
2023-01-06,38.0,38.0,35.15,36.25,2347
2023-01-05,38.45,38.45,36.1,36.6,3590
2023-01-04,36.5,37.95,36.5,37.5,940
2023-01-03,38.45,38.45,36.35,37.15,2134
2023-01-02,38.95,38.95,37.15,37.6,2212
2022-12-30,38.95,38.95,37.55,38.15,1237
2022-12-29,36.55,37.5,36.55,37.5,288
2022-12-28,37.95,37.95,36.0,36.55,2631
2022-12-27,37.2,37.2,36.1,36.5,3286
2022-12-26,37.3,37.3,34.8,35.45,4305
2022-12-23,36.55,37.95,36.55,36.55,10332
2022-12-22,38.5,39.3,36.0,38.45,25571
2022-12-21,40.0,40.0,37.15,37.45,8520
2022-12-20,39.25,40.0,36.6,38.2,11356
2022-12-19,39.05,39.05,36.8,38.5,3686
2022-12-16,37.4,39.0,37.4,38.3,5323
2022-12-15,37.35,38.9,37.35,37.65,2321
2022-12-14,39.5,39.5,37.05,38.4,6527
2022-12-13,37.0,38.5,37.0,38.3,8665
2022-12-12,38.35,38.35,36.5,36.7,1900
2022-12-09,36.75,38.0,36.5,36.75,12429
2022-12-08,37.95,37.95,36.9,37.6,7868
2022-12-07,38.7,38.7,37.25,37.55,5302
2022-12-06,38.85,38.85,37.05,37.75,4869
2022-12-05,37.3,39.2,37.3,38.25,2829
2022-12-02,38.9,38.9,37.5,38.45,7116
2022-12-01,38.8,39.85,37.8,38.85,5593
2022-11-30,38.9,38.9,37.65,38.45,4799
2022-11-29,37.7,38.95,37.7,38.7,2287
2022-11-28,40.0,40.0,37.6,39.2,16656
2022-11-25,38.2,38.9,37.1,38.85,4076
2022-11-24,37.6,38.95,37.5,38.05,4620
2022-11-23,38.85,39.2,37.05,38.05,4585
