Date,Open,High,Low,Close,Volume
2024-01-25,403.05,406.8,394.7,396.25,14498
2024-01-24,397.9,403.8,384.05,402.15,49256
2024-01-23,404.85,418.4,389.35,392.15,66622
2024-01-19,396.95,402.0,392.85,395.6,46093
2024-01-18,411.9,411.9,388.0,389.85,33208
2024-01-17,414.9,414.9,402.05,403.85,41761
2024-01-16,405.9,423.0,405.3,410.55,30892
2024-01-15,411.25,415.0,403.35,404.25,39606
2024-01-12,411.05,420.75,410.7,414.0,12169
2024-01-11,410.15,420.75,410.15,414.15,7600
2024-01-10,421.45,422.15,408.9,411.85,43457
2024-01-09,425.25,430.7,418.3,421.65,17607
2024-01-08,441.75,441.75,422.75,424.65,59075
2024-01-05,443.15,449.8,431.95,440.35,83745
2024-01-04,420.3,442.5,413.2,439.95,131919
2024-01-03,422.35,425.0,417.2,422.35,57441
2024-01-02,421.35,427.0,409.4,424.0,80988
2024-01-01,429.95,433.4,416.75,420.0,22555
2023-12-29,416.4,432.05,414.5,428.05,114601
2023-12-28,395.5,442.75,395.5,418.15,210165
2023-12-27,391.95,393.9,373.35,391.7,93850
2023-12-26,370.15,386.65,368.15,385.5,27378
2023-12-22,374.6,374.85,366.3,368.75,22216
2023-12-21,350.75,390.0,350.75,369.3,29242
2023-12-20,387.2,394.0,363.0,366.8,153500
2023-12-19,360.45,383.95,360.45,379.85,40504
2023-12-18,361.95,365.15,357.6,363.25,11395
2023-12-15,359.45,365.45,358.0,360.35,65115
2023-12-14,357.05,362.2,354.05,359.25,30144
2023-12-13,346.2,355.2,344.15,352.8,16094
2023-12-12,341.6,350.65,339.85,345.7,44089
2023-12-11,341.75,343.5,337.65,341.25,33425
2023-12-08,341.05,342.55,337.7,339.85,26624
2023-12-07,340.05,344.55,340.05,341.55,9377
2023-12-06,344.05,352.0,338.8,345.05,27471
2023-12-05,350.95,350.95,345.15,347.25,8729
2023-12-04,357.0,357.0,345.0,347.1,31275
2023-12-01,348.25,353.15,344.85,350.65,12215
2023-11-30,350.3,350.3,339.65,342.15,10177
2023-11-29,341.3,349.05,341.3,344.15,25114
2023-11-28,340.7,349.95,337.5,345.75,44426
2023-11-24,341.65,342.4,337.25,340.7,10317
2023-11-23,339.95,340.15,335.0,337.5,25737
2023-11-22,328.0,348.05,327.35,341.2,83296
2023-11-21,327.05,333.5,327.0,328.15,30426
2023-11-20,328.7,332.0,326.6,327.85,11044
2023-11-17,330.95,336.4,325.35,328.65,9750
2023-11-16,336.35,336.75,328.85,329.8,39176
2023-11-15,333.85,333.9,327.15,332.1,50097
2023-11-13,333.95,333.95,325.6,327.3,19573
2023-11-10,326.5,328.0,320.2,323.45,35989
2023-11-09,333.8,333.8,324.6,326.25,40007
2023-11-08,339.95,339.95,325.3,329.2,10837
2023-11-07,339.95,343.9,333.0,334.9,26776
2023-11-06,335.05,342.75,335.05,337.85,8168
2023-11-03,342.25,343.05,333.0,336.9,23611
2023-11-02,339.0,342.25,323.0,339.75,99516
2023-11-01,352.15,362.25,338.9,346.35,17447
2023-10-31,357.85,361.55,352.4,353.8,11618
2023-10-30,367.05,367.05,354.25,357.8,9674
2023-10-27,353.2,360.05,351.9,356.6,8042
2023-10-26,349.4,355.15,336.35,346.25,14501
2023-10-25,335.3,354.05,335.3,346.85,64868
2023-10-23,367.05,370.25,351.0,353.5,59986
2023-10-20,380.95,381.8,368.1,369.05,25639
2023-10-19,386.95,386.95,375.0,378.8,30763
2023-10-18,372.55,388.25,372.5,384.25,18893
2023-10-17,380.95,380.95,373.0,374.05,18625
2023-10-16,374.95,378.0,370.1,374.4,3234
2023-10-13,374.95,374.95,369.85,370.65,3430
2023-10-12,371.05,375.7,370.0,370.95,11052
2023-10-11,375.0,380.0,373.0,373.7,5157
2023-10-10,368.05,374.8,368.05,373.9,17327
2023-10-09,364.05,373.0,362.6,366.85,32270
2023-10-06,370.05,379.5,367.0,374.7,6143
2023-10-05,371.0,376.45,369.0,370.55,15459
2023-10-04,373.95,376.1,368.9,372.75,6891
2023-10-03,381.95,381.95,372.6,377.5,18396
2023-09-29,372.05,381.2,371.0,379.95,12041
2023-09-28,376.2,379.9,370.75,371.85,11984
2023-09-27,374.9,374.9,365.0,370.2,20651
2023-09-26,375.6,378.95,367.55,368.5,30449
2023-09-25,373.0,383.7,372.0,378.85,5733
2023-09-22,372.35,381.25,372.35,376.6,6419
2023-09-21,383.9,384.25,370.5,373.4,31331
2023-09-20,389.95,389.95,382.0,383.9,11360
2023-09-18,392.15,393.8,384.0,386.0,17455
2023-09-15,389.8,398.2,384.0,385.45,46403
2023-09-14,381.0,394.5,379.05,386.5,26727
2023-09-13,376.5,388.2,367.65,386.8,30913
2023-09-12,392.05,397.45,362.4,377.95,108083
2023-09-11,382.0,396.55,381.85,390.8,24106
2023-09-08,381.25,387.0,380.45,383.2,37526
2023-09-07,377.0,384.0,374.6,382.4,30405
2023-09-06,378.95,379.1,371.4,376.2,25327
2023-09-05,377.95,383.2,374.2,377.5,15718
2023-09-04,381.15,387.1,373.05,374.85,55118
2023-09-01,380.95,388.0,380.15,381.55,21958
2023-08-31,367.5,379.35,363.65,377.75,25348
2023-08-30,361.05,370.0,361.05,366.35,20980
2023-08-29,370.0,377.35,362.55,364.3,22605
2023-08-28,370.0,380.0,370.0,372.3,43611
2023-08-25,357.0,373.9,357.0,366.85,59265
2023-08-24,345.15,359.8,345.15,356.95,36143
2023-08-23,337.0,347.25,337.0,345.25,38796
2023-08-22,334.65,341.7,333.5,339.15,7027
2023-08-21,331.0,336.2,331.0,334.15,23151
2023-08-18,333.05,335.2,328.1,332.95,34122
2023-08-17,340.0,343.0,331.2,334.45,11224
2023-08-16,330.05,337.4,330.05,335.1,14581
2023-08-14,332.3,336.9,327.8,334.9,6147
2023-08-11,340.05,340.75,331.25,332.3,30512
2023-08-10,341.0,346.0,336.8,341.6,38716
2023-08-09,337.6,341.1,334.0,340.55,7349
2023-08-08,328.55,340.05,328.3,334.3,15384
2023-08-07,334.1,335.8,329.0,330.9,29789
2023-08-04,336.05,340.25,333.0,334.45,26250
2023-08-03,335.05,341.2,331.0,335.65,38214
2023-08-02,344.95,344.95,335.1,340.1,40596
2023-08-01,343.95,348.0,330.0,342.2,14423
2023-07-31,332.0,341.2,323.9,336.25,31951
2023-07-28,353.05,358.75,331.5,340.65,57720
2023-07-27,362.25,362.4,350.2,353.25,16654
2023-07-26,359.05,362.45,355.2,358.45,28911
2023-07-25,365.95,365.95,356.55,358.85,43990
2023-07-24,356.05,366.9,356.05,362.25,52007
2023-07-21,357.95,361.45,347.4,350.3,13159
2023-07-20,355.55,360.9,352.9,357.25,32917
2023-07-19,357.05,361.8,354.7,360.45,8818
2023-07-18,365.1,369.05,355.3,358.4,18231
2023-07-17,360.0,369.0,354.2,362.65,76577
2023-07-14,355.7,360.3,352.5,353.6,16494
2023-07-13,359.2,361.5,353.45,355.65,76535
2023-07-12,354.0,355.9,349.1,355.1,17718
2023-07-11,342.05,356.2,342.05,351.1,51391
2023-07-10,348.0,348.0,341.0,345.15,48128
2023-07-07,343.45,347.2,342.7,346.25,11404
2023-07-06,347.95,353.2,341.85,345.05,62706
2023-07-05,336.55,348.15,335.1,346.45,20155
2023-07-04,335.05,339.8,330.65,338.6,38862
2023-07-03,330.15,338.55,329.8,336.15,25970
2023-06-30,333.0,336.55,328.0,332.3,15648
2023-06-28,343.85,343.85,331.45,334.6,61325
2023-06-27,317.05,346.05,317.05,338.55,148620
2023-06-26,318.0,318.95,308.65,312.5,117025
2023-06-23,332.05,333.7,319.15,319.9,27451
2023-06-22,338.15,340.95,328.0,330.0,49596
2023-06-21,339.1,342.45,337.3,338.05,8204
2023-06-20,337.7,342.9,331.7,340.75,66219
2023-06-19,341.05,344.2,335.5,337.65,39812
2023-06-16,349.95,349.95,340.0,341.55,13184
2023-06-15,348.0,353.4,342.0,343.1,59530
2023-06-14,340.05,350.0,340.05,345.3,133105
2023-06-13,332.7,347.1,332.7,340.65,74203
2023-06-12,330.05,341.1,327.1,332.7,63104
2023-06-09,326.05,335.45,326.05,330.45,30960
2023-06-08,324.05,333.5,321.0,328.1,37227
2023-06-07,323.05,328.25,323.05,325.7,16642
2023-06-06,327.5,327.5,320.05,323.3,35279
2023-06-05,321.05,328.45,318.05,325.9,330380
2023-06-02,324.1,328.65,318.25,319.5,14675
2023-06-01,330.75,331.7,323.65,324.1,10055
2023-05-31,319.95,326.45,315.65,324.85,18715
2023-05-30,318.05,321.2,316.75,318.05,25668
2023-05-29,325.05,326.45,316.55,318.2,22759
2023-05-26,321.0,327.25,321.0,322.8,15624
2023-05-25,322.0,325.7,319.0,324.4,15428
2023-05-24,328.0,328.7,320.45,321.6,13783
2023-05-23,321.55,328.95,321.55,327.15,25228
2023-05-22,327.55,327.55,317.05,321.3,25740
2023-05-19,327.05,332.0,324.0,326.5,24231
2023-05-18,331.0,334.7,327.0,329.7,16447
2023-05-17,322.4,331.15,322.4,328.95,27340
2023-05-16,330.05,334.15,325.45,327.4,16954
2023-05-15,340.0,340.0,330.15,332.0,32288
2023-05-12,331.05,335.7,326.85,332.1,67964
2023-05-11,320.3,332.6,318.65,330.2,37876
2023-05-10,316.15,323.15,312.1,317.95,44111
2023-05-09,305.15,326.65,305.15,316.05,82607
2023-05-08,301.95,312.4,296.35,309.15,43811
2023-05-05,304.55,312.2,304.2,309.55,11644
2023-05-04,304.7,312.95,304.25,310.65,14924
2023-05-03,302.6,306.1,300.0,304.7,12440
2023-05-02,300.0,306.0,298.6,301.15,41804
2023-04-28,295.1,299.1,294.7,298.35,24818
2023-04-27,295.25,304.95,293.0,295.35,29501
2023-04-26,298.1,301.2,294.05,297.05,34456
2023-04-25,306.65,309.0,295.0,302.35,69813
2023-04-24,296.0,308.8,288.25,305.35,61999
2023-04-21,301.05,304.5,291.25,293.45,44437
2023-04-20,320.1,322.9,297.0,299.45,154270
2023-04-19,280.0,318.7,275.8,313.05,208104
2023-04-18,274.35,277.85,269.55,274.0,27366
2023-04-17,274.0,275.75,270.95,274.3,11787
2023-04-13,280.0,280.55,274.05,274.9,16854
2023-04-12,280.05,280.9,276.35,277.1,15704
2023-04-11,282.25,282.25,278.0,278.6,6588
2023-04-10,278.35,293.45,276.45,278.5,39907
2023-04-06,287.0,287.0,278.0,280.8,22088
2023-04-05,275.15,283.7,274.1,279.45,40818
2023-04-03,281.95,281.95,271.0,276.0,34253
2023-03-31,256.3,274.15,256.3,272.45,27202
2023-03-29,258.75,262.65,255.0,256.3,18043
2023-03-28,265.65,268.0,258.0,260.2,39302
2023-03-27,270.0,270.0,263.0,264.4,20570
2023-03-24,275.0,277.25,264.35,268.2,44906
2023-03-23,277.55,279.05,274.85,275.8,31824
2023-03-22,270.15,283.3,270.15,277.5,35481
2023-03-21,272.05,272.65,267.8,270.1,32942
2023-03-20,271.1,278.0,267.5,270.95,44958
2023-03-17,273.45,278.95,272.35,274.85,21842
2023-03-16,281.0,287.3,268.0,272.4,29965
2023-03-15,288.95,288.95,265.0,284.1,32169
2023-03-14,284.8,285.5,278.05,283.05,45558
2023-03-13,287.05,291.8,279.95,282.25,51301
2023-03-10,282.2,292.0,280.15,289.35,51961
2023-03-09,289.0,290.45,284.0,284.85,46581
2023-03-08,287.05,292.75,287.0,287.5,67630
2023-03-06,286.0,292.0,283.7,290.2,72662
2023-03-03,283.0,287.5,281.7,285.95,58924
2023-03-02,280.2,287.95,280.2,282.65,57527
2023-03-01,276.85,299.35,276.85,284.9,81909
2023-02-28,272.0,282.65,267.65,280.3,88462
2023-02-27,279.4,279.4,268.1,271.05,70621
2023-02-24,280.15,282.7,275.7,276.25,62263
2023-02-23,280.05,283.4,280.05,281.35,69573
2023-02-22,284.9,286.75,279.85,284.0,21235
2023-02-21,287.0,287.0,280.25,283.85,27661
2023-02-20,283.75,289.7,279.65,285.7,26092
2023-02-17,285.05,286.6,282.4,283.7,29887
2023-02-16,295.6,296.8,286.2,287.85,47967
2023-02-15,287.95,297.35,283.0,292.3,14862
2023-02-14,291.1,293.5,282.75,285.9,29109
2023-02-13,286.6,292.1,278.2,290.95,55881
2023-02-10,270.0,286.35,267.0,284.35,45032
2023-02-09,280.0,284.6,270.35,271.15,77208
2023-02-08,275.0,283.85,273.05,279.65,37478
2023-02-07,285.05,287.35,270.15,273.25,42000
2023-02-06,291.95,292.0,281.5,284.35,36328
2023-02-03,287.8,290.0,276.45,286.8,24026
2023-02-02,299.8,302.5,285.0,286.6,81857
2023-02-01,327.95,327.95,297.7,300.2,53071
2023-01-31,290.0,330.35,281.7,325.0,61979
2023-01-30,307.05,310.35,301.55,303.7,33057
2023-01-27,327.0,327.0,312.0,312.85,29275
2023-01-25,323.95,325.3,315.0,323.1,6934
2023-01-24,321.05,326.9,320.35,322.35,12433
2023-01-23,323.0,327.7,320.05,324.45,7262
2023-01-20,320.75,324.0,319.6,323.2,11642
2023-01-19,324.95,324.95,319.5,320.55,9675
2023-01-18,322.0,326.9,320.3,321.2,13008
2023-01-17,328.95,329.35,319.9,322.45,12654
2023-01-16,329.35,332.35,321.2,325.9,29807
2023-01-13,322.55,330.35,321.05,326.2,21651
2023-01-12,324.15,325.4,321.1,322.9,12363
2023-01-11,321.0,330.7,320.5,324.1,8766
2023-01-10,321.85,321.85,316.0,319.4,15265
2023-01-09,328.45,329.4,315.85,318.8,22491
2023-01-06,327.65,328.5,318.1,322.15,27607
2023-01-05,332.05,334.45,325.0,327.65,24362
2023-01-04,341.65,341.65,332.0,336.3,11904
2023-01-03,341.05,343.95,339.15,341.6,12738
2023-01-02,339.95,344.7,337.05,342.35,18981
2022-12-30,338.8,339.85,332.4,337.35,19736
2022-12-29,338.0,338.0,327.0,334.25,7325
2022-12-28,338.95,338.95,331.1,335.5,8092
2022-12-27,321.15,336.6,321.15,334.2,21100
2022-12-26,318.95,323.6,302.85,320.2,20157
2022-12-23,316.05,319.5,305.0,308.45,19628
2022-12-22,330.0,335.15,316.3,320.95,48512
2022-12-21,346.85,346.85,328.7,330.0,52297
2022-12-20,339.8,343.5,335.7,339.2,16873
2022-12-19,339.0,343.65,334.5,338.05,29948
2022-12-16,343.05,347.0,339.0,340.2,47839
2022-12-15,351.75,351.75,342.8,345.65,24712
2022-12-14,346.05,357.8,345.85,348.2,46492
2022-12-13,348.15,349.65,342.95,346.0,31395
2022-12-12,352.5,352.55,343.2,347.85,32748
2022-12-09,355.95,356.2,351.5,352.4,11763
2022-12-08,360.2,363.75,350.6,352.0,39485
2022-12-07,372.0,374.15,362.9,365.35,14652
2022-12-06,381.15,387.15,372.1,374.35,32892
2022-12-05,388.05,389.45,383.05,385.8,11856
2022-12-02,387.65,391.0,382.8,387.9,51736
2022-12-01,386.3,391.7,381.8,387.9,18764
2022-11-30,397.6,398.5,381.35,386.25,101806
2022-11-29,370.6,401.75,368.0,397.55,130981
2022-11-28,357.05,373.0,353.65,367.35,18150
2022-11-25,359.95,362.75,352.55,356.0,13021
2022-11-24,343.6,355.95,343.6,354.05,45751
2022-11-23,340.0,346.0,334.5,343.55,37098
2022-11-22,334.75,346.8,330.5,340.0,43216
2022-11-21,339.0,344.0,332.85,334.15,23657
2022-11-18,359.0,359.0,338.8,343.6,30389
2022-11-17,364.3,364.3,352.45,354.2,41255
2022-11-16,365.0,366.0,356.05,358.0,26755
2022-11-15,362.1,365.0,355.4,359.65,38603
2022-11-14,375.05,380.9,361.25,362.85,59423
2022-11-11,391.95,391.95,365.2,376.5,45586
2022-11-10,378.05,393.55,376.05,378.3,51820
2022-11-09,370.1,387.95,370.1,382.55,61436
2022-11-07,380.05,385.7,375.4,381.55,12735
2022-11-04,365.75,376.6,365.75,375.4,30255
2022-11-03,369.7,373.0,362.25,366.15,37069
2022-11-02,367.15,375.2,367.15,372.15,19716
2022-11-01,372.25,374.45,364.0,369.0,35085
2022-10-31,378.35,380.05,370.05,372.25,19760
2022-10-28,375.0,380.9,371.0,378.85,46724
2022-10-27,384.65,386.6,375.05,378.3,18483
2022-10-25,379.9,388.05,365.35,382.5,58063
2022-10-21,357.85,382.0,351.2,362.3,47877
2022-10-20,360.0,367.15,357.85,359.45,55648
2022-10-19,376.95,378.7,366.05,368.0,38653
2022-10-18,379.45,384.45,371.0,372.6,50473
2022-10-17,378.0,389.5,372.1,373.7,78985
2022-10-14,386.7,392.6,376.0,380.7,40325
2022-10-13,389.95,391.45,377.8,380.7,33142
2022-10-12,400.05,410.0,380.9,384.15,75907
2022-10-11,408.0,414.35,400.05,401.95,30305
2022-10-10,402.05,409.45,398.3,407.7,36530
2022-10-07,413.05,419.0,406.6,408.5,15896
2022-10-06,421.0,426.95,415.25,419.2,13228
2022-10-04,427.1,427.1,414.45,418.85,10168
2022-10-03,425.8,426.6,412.0,414.6,29226
2022-09-30,420.95,428.0,411.6,425.8,20521
2022-09-29,419.95,433.8,403.0,418.5,16220
2022-09-28,417.2,418.75,410.3,414.2,19376
2022-09-27,421.05,432.4,395.0,415.85,32283
2022-09-26,422.15,427.7,402.15,419.6,64537
2022-09-23,428.0,432.45,426.3,428.25,26673
2022-09-22,435.3,441.15,428.55,431.15,29884
2022-09-21,435.1,443.2,428.0,436.35,35018
2022-09-20,438.05,442.4,435.6,438.95,20877
2022-09-19,428.15,438.05,427.25,437.35,30912
2022-09-16,441.0,445.65,422.5,428.15,54039
2022-09-15,448.9,448.9,439.5,444.05,72320
2022-09-14,428.2,446.55,428.2,442.1,89238
2022-09-13,441.8,444.45,430.15,434.65,52769
2022-09-12,441.0,445.0,437.0,440.3,40683
2022-09-09,440.0,446.4,435.0,436.2,31396
2022-09-08,445.0,445.0,430.0,435.25,63884
2022-09-07,449.9,449.9,439.6,441.45,25160
2022-09-06,446.0,449.9,443.0,448.3,27494
2022-09-05,436.7,456.0,436.7,447.45,22180
2022-09-02,453.1,456.55,441.4,450.25,31856
2022-09-01,450.05,458.8,448.7,452.75,14657
2022-08-30,449.0,453.6,441.35,450.05,13020
2022-08-29,428.0,448.45,425.6,442.75,39027
2022-08-26,440.3,445.45,434.2,441.1,47211
2022-08-25,447.0,450.55,437.05,440.3,28988
2022-08-24,444.95,447.45,441.05,442.8,13009
2022-08-23,435.0,446.5,434.95,443.3,34436
2022-08-22,460.7,460.7,437.65,439.95,16945
2022-08-19,463.3,465.45,448.85,453.65,52696
2022-08-18,444.8,457.35,439.75,450.65,21021
2022-08-17,444.2,445.7,436.1,441.8,37173
2022-08-16,444.8,447.4,436.8,440.3,15217
2022-08-12,437.05,448.2,433.0,442.3,11414
2022-08-11,438.55,440.05,433.85,434.9,28173
2022-08-10,447.75,449.65,434.4,436.65,18220
2022-08-08,438.0,450.85,438.0,447.45,18627
2022-08-05,451.25,452.0,441.95,443.5,17629
2022-08-04,463.7,463.7,441.8,451.25,14736
2022-08-03,448.05,453.0,443.5,450.75,34347
2022-08-02,449.5,453.75,446.6,451.0,12554
2022-08-01,441.65,453.25,440.45,451.15,40247
2022-07-29,453.1,453.1,438.3,440.15,19349
2022-07-28,450.0,450.0,435.55,440.1,23634
2022-07-27,455.1,455.15,435.5,438.8,52713
2022-07-26,473.6,473.6,452.05,455.05,37583
2022-07-25,515.4,515.4,460.3,469.5,97875
2022-07-22,507.2,522.45,502.05,513.8,48922
2022-07-21,504.3,506.45,499.45,502.65,12854
2022-07-20,499.0,502.8,489.1,498.8,13878
2022-07-19,482.9,493.0,478.45,490.9,18249
2022-07-18,478.8,489.55,474.4,483.5,8117
2022-07-15,470.0,476.35,460.4,471.05,21696
2022-07-14,455.0,470.0,446.1,467.5,18883
2022-07-13,467.7,469.9,453.1,454.75,12317
2022-07-12,477.0,477.6,459.6,464.05,24206
2022-07-11,451.0,481.15,443.9,478.0,76847
2022-07-08,446.95,453.7,443.8,448.5,23006
2022-07-07,430.25,441.5,430.25,439.5,16292
2022-07-06,433.0,441.85,426.2,430.25,12549
2022-07-05,441.7,457.75,436.15,438.55,12833
2022-07-04,444.05,444.4,434.45,437.85,7688
2022-07-01,431.2,443.15,430.0,439.55,36156
2022-06-30,426.6,436.45,426.6,435.35,20464
2022-06-29,425.2,436.1,423.05,426.05,28203
2022-06-28,427.8,430.15,424.85,426.05,6550
2022-06-27,417.0,439.0,417.0,427.7,22948
2022-06-24,438.2,440.35,427.25,430.1,17800
2022-06-23,432.6,447.75,432.6,437.35,10565
2022-06-22,447.0,447.0,436.95,441.1,7610
2022-06-21,445.0,454.0,439.2,446.5,15714
2022-06-20,446.8,446.8,433.2,437.55,11610
2022-06-17,425.0,449.0,425.0,436.1,12865
2022-06-16,466.5,474.4,425.0,444.3,34112
2022-06-15,482.2,482.2,451.7,464.2,9241
2022-06-14,462.0,470.35,451.0,454.9,12575
2022-06-13,468.0,468.2,457.3,464.6,9401
2022-06-10,472.0,477.95,464.3,474.95,12885
2022-06-09,486.1,488.85,472.5,476.3,7596
2022-06-08,491.6,491.6,475.75,486.05,13692
2022-06-07,496.0,496.0,480.25,483.15,7975
2022-06-06,492.0,502.05,487.25,493.2,18245
2022-06-03,515.0,515.0,498.95,501.15,11388
2022-06-02,498.0,508.95,496.55,502.4,11528
2022-06-01,488.0,507.85,487.6,503.45,16776
2022-05-31,509.6,512.55,482.2,487.6,23905
2022-05-30,464.05,506.65,464.05,500.0,19896
2022-05-27,462.0,480.6,452.9,467.6,23979
2022-05-26,460.0,474.0,435.65,461.8,76272
2022-05-25,492.4,498.6,454.2,462.3,50346
2022-05-24,502.0,506.0,487.0,491.65,22821
2022-05-23,514.5,514.5,490.0,492.25,12798
2022-05-20,494.15,503.35,493.8,496.65,11505
2022-05-19,495.55,506.35,484.0,489.25,31559
2022-05-18,505.9,539.6,504.05,513.45,52759
2022-05-17,495.0,505.15,492.4,497.4,14201
2022-05-16,488.0,500.2,468.1,492.85,31692
2022-05-13,491.0,509.15,482.0,488.0,23680
2022-05-12,496.95,498.95,477.3,487.0,52791
2022-05-11,510.0,510.0,475.65,495.95,74689
2022-05-10,540.0,551.0,491.2,500.75,49695
2022-05-09,577.0,577.0,538.3,541.6,42155
2022-05-06,602.0,602.0,532.75,570.1,174287
2022-05-05,597.0,615.95,595.85,605.0,37937
2022-05-04,599.7,617.2,588.0,593.9,52586
2022-05-02,606.5,606.5,575.5,584.8,51165
2022-04-29,598.9,625.0,597.3,605.55,48621
2022-04-28,593.95,600.0,576.55,593.2,43499
2022-04-27,587.35,591.8,576.25,583.0,15002
2022-04-26,582.0,590.2,580.85,588.5,12098
