Date,Open,High,Low,Close,Volume
2024-04-25,896.4,907.65,885.45,890.05,8513
2024-04-24,882.15,910.0,882.15,898.25,13192
2024-04-23,893.8,893.8,870.0,881.2,2515
2024-04-22,885.35,885.35,865.0,876.4,5258
2024-04-19,864.9,872.95,839.8,867.95,3321
2024-04-18,893.85,893.85,855.6,858.15,7015
2024-04-16,842.3,890.05,842.3,880.65,7456
2024-04-15,800.1,874.05,800.1,859.35,16990
2024-04-12,888.35,894.0,875.7,880.0,4983
2024-04-10,891.0,896.5,879.0,888.35,8356
2024-04-09,907.15,912.3,885.6,891.7,16424
2024-04-08,913.85,913.85,889.55,903.25,9717
2024-04-05,902.2,913.45,890.0,896.35,90224
2024-04-04,858.0,905.45,857.85,902.05,9165
2024-04-03,873.85,873.85,846.15,853.85,9789
2024-04-02,880.0,880.0,859.0,865.7,4577
2024-04-01,842.55,887.35,842.0,882.0,8700
2024-03-28,860.05,887.4,833.0,842.4,232898
2024-03-27,795.0,867.55,795.0,847.05,14376
2024-03-26,818.75,826.7,793.7,796.9,19051
2024-03-22,821.0,840.1,814.1,818.75,7361
2024-03-21,809.0,835.0,809.0,823.05,3153
2024-03-20,823.5,832.0,784.8,806.4,8501
2024-03-19,853.0,853.0,811.05,818.7,8625
2024-03-18,874.95,884.8,845.15,851.75,13035
2024-03-15,853.95,876.55,851.0,861.8,8064
2024-03-14,831.8,883.55,829.6,855.15,7884
2024-03-13,891.05,891.05,831.8,839.25,9073
2024-03-12,868.85,899.95,863.0,892.0,8663
2024-03-11,898.25,902.25,875.0,881.95,10523
2024-03-07,918.0,918.0,891.5,896.3,15265
2024-03-06,939.95,939.95,905.0,914.05,6137
2024-03-05,948.55,948.55,913.0,924.6,268134
2024-03-04,950.35,950.35,916.1,930.05,10693
2024-03-01,925.0,931.6,905.5,915.15,13250
2024-02-29,936.3,938.15,905.0,917.0,17284
2024-02-28,971.9,971.9,934.0,938.15,3823
2024-02-27,985.0,986.65,962.55,966.45,7444
2024-02-26,982.2,988.65,953.45,969.95,357740
2024-02-23,970.95,971.95,957.6,962.9,8054
2024-02-22,1011.45,1011.45,947.0,959.45,10138
2024-02-21,1014.7,1014.7,985.0,992.55,9325
2024-02-20,997.05,1014.9,992.5,995.75,9945
2024-02-19,994.8,1010.0,988.95,995.75,5452
2024-02-16,992.0,997.1,981.3,991.05,10392
2024-02-15,1002.6,1002.6,977.05,987.35,3212
2024-02-14,963.15,988.0,956.55,982.9,8387
2024-02-13,945.65,965.4,938.9,961.05,9655
2024-02-12,977.8,977.8,933.0,943.7,4957
2024-02-09,989.85,989.85,940.0,962.7,4571
2024-02-08,975.0,975.0,947.7,963.35,9617
2024-02-07,986.2,986.2,954.1,959.45,4934
2024-02-06,990.0,1003.7,964.65,969.5,5411
2024-02-05,1041.8,1041.8,985.0,986.95,5222
2024-02-02,995.3,1037.25,995.3,1016.2,14765
2024-02-01,1056.85,1056.85,990.8,995.0,8192
2024-01-31,1066.35,1066.35,1037.3,1045.6,3948
2024-01-30,1021.3,1058.6,1011.0,1051.85,8313
2024-01-29,1045.0,1048.75,1007.3,1020.7,10402
2024-01-25,1071.05,1084.5,1040.0,1044.75,9281
2024-01-24,1090.15,1098.3,1049.1,1074.1,13402
2024-01-23,1178.55,1180.55,1042.9,1070.4,22138
2024-01-22,1155.3,1155.3,1155.3,1155.3,0
2024-01-20,1155.0,1179.55,1144.65,1151.15,2778
2024-01-19,1138.65,1163.0,1138.65,1155.3,3210
2024-01-18,1148.6,1165.55,1122.0,1138.4,6838
2024-01-17,1155.95,1179.0,1126.0,1139.3,15771
2024-01-16,1208.7,1212.65,1152.0,1158.0,6784
2024-01-15,1212.4,1229.7,1196.0,1200.5,5702
2024-01-12,1230.0,1243.1,1205.0,1211.5,12225
2024-01-11,1231.25,1239.05,1216.3,1226.0,4817
2024-01-10,1220.0,1225.25,1197.65,1216.05,5228
2024-01-09,1231.25,1231.25,1180.0,1207.4,12280
2024-01-08,1187.7,1224.2,1171.1,1212.25,14340
2024-01-05,1164.5,1164.5,1131.25,1155.3,5770
2024-01-04,1122.15,1147.15,1106.05,1141.65,10966
2024-01-03,1118.75,1119.8,1093.15,1104.2,8443
2024-01-02,1133.75,1145.0,1100.75,1111.25,17145
2024-01-01,1128.0,1157.95,1114.2,1128.9,20395
2023-12-29,1108.0,1133.95,1078.65,1128.7,45181
2023-12-28,1027.5,1100.0,1017.8,1091.5,26479
2023-12-27,1029.0,1038.05,1015.2,1021.35,7927
2023-12-26,1052.15,1052.15,1027.5,1029.85,5711
2023-12-22,1040.0,1057.85,1025.6,1035.0,8398
2023-12-21,998.8,1040.0,995.05,1031.2,9012
2023-12-20,1055.35,1088.95,979.45,995.4,15313
2023-12-19,1064.95,1072.25,1051.25,1053.0,12161
2023-12-18,1060.1,1069.7,1044.5,1052.95,10013
2023-12-15,1037.85,1067.0,1037.85,1061.15,6802
2023-12-14,1041.85,1078.0,1036.0,1056.6,35439
2023-12-13,1031.1,1037.7,1007.0,1016.0,10136
2023-12-12,1106.65,1106.65,1017.0,1020.45,24056
2023-12-11,1001.85,1022.45,975.0,1017.25,8312
2023-12-08,991.3,1005.0,971.2,982.3,10617
2023-12-07,1002.05,1007.75,987.5,991.1,2797
2023-12-06,1020.45,1028.65,1001.9,1013.5,6133
2023-12-05,1079.95,1079.95,1011.0,1021.6,6925
2023-12-04,1029.0,1058.8,1025.2,1052.4,3875
2023-12-01,1046.4,1057.0,1001.1,1013.2,7511
2023-11-30,973.45,1038.0,955.05,1031.6,37822
2023-11-29,959.95,977.45,943.4,973.45,3165
2023-11-28,953.1,968.45,946.0,949.45,8955
2023-11-24,955.05,968.4,953.05,959.05,2563
2023-11-23,988.5,989.45,950.0,954.15,4611
2023-11-22,984.7,992.0,964.05,986.85,10679
2023-11-21,975.0,992.55,973.0,980.6,6768
2023-11-20,1051.95,1052.0,965.5,972.85,8953
2023-11-17,1040.4,1056.0,1018.5,1049.7,23271
2023-11-16,1044.95,1062.9,1013.25,1046.4,10791
2023-11-15,1000.3,1045.0,1000.3,1037.25,6363
2023-11-13,987.95,999.5,977.2,998.5,14105
2023-11-10,954.0,981.0,947.55,978.1,43108
2023-11-09,979.95,979.95,940.0,958.2,9866
2023-11-08,938.55,951.8,921.85,943.1,9959
2023-11-07,910.0,935.0,908.0,930.5,7841
2023-11-06,927.0,947.95,894.8,902.65,30522
2023-11-03,884.5,923.6,884.0,918.55,13970
2023-11-02,891.95,907.75,862.35,865.0,5927
2023-11-01,892.05,916.0,879.0,889.75,11920
2023-10-31,925.95,934.95,886.5,893.5,34143
2023-10-30,895.8,919.7,876.15,910.0,46007
2023-10-27,828.8,888.0,819.55,882.15,49652
2023-10-26,798.95,827.75,769.0,823.75,14078
2023-10-25,809.95,817.0,790.1,802.7,4404
2023-10-23,828.0,832.85,792.2,795.3,8720
2023-10-20,797.05,839.3,797.05,820.2,15107
2023-10-19,791.1,816.8,780.0,813.25,11965
2023-10-18,801.1,810.0,791.9,794.1,2441
2023-10-17,802.0,806.9,790.0,802.05,2945
2023-10-16,803.95,807.5,789.5,794.2,4528
2023-10-13,810.9,814.0,793.05,799.7,5638
2023-10-12,827.4,827.65,802.65,807.7,1842
2023-10-11,803.5,835.1,803.5,819.95,10609
2023-10-10,773.1,816.0,773.1,808.65,7889
2023-10-09,752.2,807.55,752.2,787.2,6829
2023-10-06,816.95,816.95,790.95,802.1,5912
2023-10-05,824.9,824.9,792.5,794.6,4761
2023-10-04,806.05,829.25,800.0,822.05,7699
2023-10-03,835.15,838.4,807.5,810.9,7365
2023-09-29,790.7,840.0,790.7,834.95,21025
2023-09-28,771.1,794.0,771.1,789.85,2614
2023-09-27,768.75,780.6,768.75,779.0,3851
2023-09-26,772.95,773.05,744.9,770.2,1175
2023-09-25,764.95,764.95,744.85,759.05,4978
2023-09-22,774.95,774.95,746.0,750.4,4690
2023-09-21,779.0,783.85,744.95,754.5,3470
2023-09-20,772.05,784.3,763.2,779.95,4768
2023-09-18,779.95,788.75,766.95,771.65,5061
2023-09-15,785.15,789.95,770.45,784.75,5582
2023-09-14,774.55,788.0,770.95,780.8,2775
2023-09-13,750.0,781.65,739.7,760.45,7316
2023-09-12,798.05,810.0,750.0,761.4,17645
2023-09-11,798.95,812.45,792.95,801.2,4147
2023-09-08,788.1,799.85,786.5,794.75,8630
2023-09-07,780.2,797.05,780.2,785.5,8925
2023-09-06,802.75,802.75,783.55,791.0,3362
2023-09-05,804.95,810.0,787.25,795.75,9987
2023-09-04,842.7,842.7,795.2,799.0,7359
2023-09-01,844.45,844.5,812.65,819.4,7558
2023-08-31,815.45,842.15,805.5,827.75,21961
2023-08-30,817.8,817.8,765.0,799.1,3807657
2023-08-29,829.9,832.85,809.75,821.25,6279
2023-08-28,800.95,818.4,800.95,808.0,2496
2023-08-25,805.0,814.75,784.2,796.45,11671
2023-08-24,828.9,836.25,805.5,809.6,16214
2023-08-23,797.05,820.6,797.05,818.95,4056
2023-08-22,793.0,819.45,785.5,792.3,5790
2023-08-21,804.95,813.8,793.9,810.5,10346
2023-08-18,804.15,815.8,786.6,804.75,3419
2023-08-17,806.3,816.2,802.75,811.0,2495
2023-08-16,821.0,826.6,790.0,807.85,5304
2023-08-14,824.6,829.7,805.0,820.05,8694
2023-08-11,850.0,850.0,806.9,822.6,11152
2023-08-10,840.95,859.45,816.35,821.75,12848
2023-08-09,835.05,835.05,816.8,830.2,2966
2023-08-08,814.3,838.05,810.85,835.45,4580
2023-08-07,808.3,830.0,806.95,811.95,9137
2023-08-04,826.9,837.1,806.85,822.8,4889
2023-08-03,820.05,822.05,800.8,808.65,16454
2023-08-02,849.0,849.0,802.55,820.5,13728
2023-08-01,835.05,855.4,825.0,836.95,13526
2023-07-31,849.9,863.0,812.1,819.65,129551
2023-07-28,828.0,850.4,821.65,844.75,15517
2023-07-27,829.95,852.35,817.6,821.7,17765
2023-07-26,781.0,835.0,781.0,815.45,32111
2023-07-25,800.9,837.3,763.55,767.8,74955
2023-07-24,728.25,814.45,728.25,800.9,53113
2023-07-21,735.0,747.0,725.35,731.6,9639
2023-07-20,726.75,758.0,726.75,736.25,6678
2023-07-19,731.75,747.25,719.05,722.05,12167
2023-07-18,757.6,757.6,713.0,729.75,24608
2023-07-17,733.05,748.0,727.2,740.4,11014
2023-07-14,753.95,753.95,715.05,733.05,6113
2023-07-13,761.05,762.25,713.05,718.5,16024
2023-07-12,726.4,764.0,709.85,760.05,22471
2023-07-11,708.1,734.8,701.2,721.85,8475
2023-07-10,714.3,716.8,698.25,710.6,4259
2023-07-07,703.2,719.9,702.6,713.05,12401
2023-07-06,687.8,705.0,687.8,701.45,1811
2023-07-05,704.4,711.4,694.6,701.8,4721
2023-07-04,701.4,708.65,697.65,705.1,5575
2023-07-03,715.4,721.05,690.0,697.7,5649
2023-06-30,685.0,725.45,685.0,717.2,7958
2023-06-29,672.35,672.35,672.35,672.35,0
2023-06-28,670.05,705.05,670.05,696.75,16923
2023-06-27,680.9,683.95,665.8,672.35,7378
2023-06-26,679.95,689.0,658.7,681.75,9118
2023-06-23,678.1,682.8,660.65,664.2,3923
2023-06-22,691.35,696.1,676.0,680.55,2460
2023-06-21,696.75,696.75,672.95,687.85,13257
2023-06-20,694.0,698.55,680.9,683.7,3189
2023-06-19,703.15,710.45,685.0,689.95,4113
2023-06-16,704.6,716.75,701.3,705.9,11959
2023-06-15,747.15,748.3,693.8,699.55,10360
2023-06-14,707.05,738.7,707.05,732.65,6771
2023-06-13,696.1,727.5,695.9,714.45,7995
2023-06-12,698.7,716.35,692.5,695.4,15917
2023-06-09,695.0,698.75,690.95,695.05,1723
2023-06-08,702.05,706.45,690.2,694.1,13502
2023-06-07,701.35,718.3,695.6,699.05,10077
2023-06-06,695.05,706.9,688.4,697.95,7176
2023-06-05,705.7,711.25,690.85,695.75,23655
2023-06-02,750.95,750.95,688.15,700.6,12282
2023-06-01,720.0,723.4,683.6,689.7,14970
2023-05-31,669.0,719.8,669.0,716.95,76592
2023-05-30,654.05,668.5,650.7,662.35,12606
2023-05-29,641.55,668.6,641.55,646.35,17557
2023-05-26,635.15,641.55,625.9,635.85,2025
2023-05-25,629.05,651.35,607.0,631.15,6681
2023-05-24,650.05,650.05,626.0,637.65,7255
2023-05-23,662.65,666.0,648.0,650.0,4871
2023-05-22,655.0,671.25,653.25,659.7,33367
2023-05-19,642.8,665.25,635.45,658.15,5559
2023-05-18,646.45,648.1,634.0,636.8,1580
2023-05-17,634.05,651.05,633.5,644.55,6564
2023-05-16,637.9,655.0,630.65,634.05,11444
2023-05-15,645.0,645.0,631.9,635.85,8279
2023-05-12,648.2,662.8,635.0,641.95,9718
2023-05-11,650.8,665.0,646.6,652.0,12803
2023-05-10,644.45,658.7,630.55,650.45,12361
2023-05-09,658.05,667.95,640.55,643.85,4404
2023-05-08,662.95,674.0,657.0,667.1,19234
2023-05-05,650.0,667.5,634.2,656.5,7567
2023-05-04,652.2,661.5,630.75,644.9,19608
2023-05-03,692.85,692.85,645.05,661.05,52998
2023-05-02,595.6,649.95,594.2,632.15,12975
2023-04-28,586.5,600.0,581.9,595.6,1242
2023-04-27,591.45,594.3,586.95,589.05,1591
2023-04-26,597.2,600.3,584.25,596.95,3894
2023-04-25,577.85,599.0,575.35,589.15,3212
2023-04-24,586.05,592.05,578.7,582.95,2708
2023-04-21,575.95,591.6,575.2,586.4,266
2023-04-20,577.65,593.0,569.15,580.95,3433
2023-04-19,575.7,585.2,569.7,575.1,2849
2023-04-18,566.5,578.45,561.6,572.5,589
2023-04-17,560.05,568.6,550.6,563.65,3851
2023-04-13,557.9,562.65,553.35,561.5,215
2023-04-12,557.25,568.7,548.3,559.85,944
2023-04-11,541.8,555.85,541.8,553.1,134
2023-04-10,531.1,551.65,531.1,545.6,1166
2023-04-06,535.0,546.0,532.95,540.2,4291
2023-04-05,538.2,542.2,528.2,532.25,4279
2023-04-03,535.6,542.05,529.7,535.5,12234
2023-03-31,493.05,540.65,493.05,532.6,17838
2023-03-29,481.0,504.0,481.0,493.8,957
2023-03-28,502.0,502.0,478.85,491.8,4816
2023-03-27,502.0,520.2,500.55,502.25,2064
2023-03-24,539.05,539.95,515.95,518.75,1090
2023-03-23,538.6,538.6,529.15,535.25,279
2023-03-22,540.0,540.0,531.75,537.65,706
2023-03-21,520.05,538.15,520.05,534.05,1746
2023-03-20,538.65,539.55,527.65,532.9,592
2023-03-17,546.4,549.4,538.7,540.45,1215
2023-03-16,534.15,552.35,534.15,548.05,1298
2023-03-15,541.0,558.0,541.0,545.9,4094
2023-03-14,549.85,553.15,536.95,540.1,1834
2023-03-13,560.1,562.75,542.0,544.45,3364
2023-03-10,557.85,566.2,556.15,560.35,1595
2023-03-09,568.2,568.55,558.45,559.45,846
2023-03-08,572.25,574.9,563.0,571.45,4351
2023-03-06,577.0,592.7,568.1,570.65,8112
2023-03-03,566.6,581.0,562.0,579.35,2450
2023-03-02,570.85,571.0,560.85,561.1,816
2023-03-01,570.55,586.3,562.0,564.35,2005
2023-02-28,589.8,604.45,569.45,577.15,4812
2023-02-27,612.0,617.35,590.45,594.55,4698
2023-02-24,583.3,613.3,572.0,600.25,17265
2023-02-23,551.95,581.85,551.95,575.05,5714
2023-02-22,565.65,565.95,525.7,551.5,4141
2023-02-21,579.95,584.45,558.65,559.95,2692
2023-02-20,594.35,597.95,575.05,579.75,689
2023-02-17,578.0,600.0,578.0,590.3,3135
2023-02-16,586.7,590.0,567.4,585.3,2632
2023-02-15,586.75,597.55,581.05,585.55,1696
2023-02-14,584.9,603.95,577.45,595.15,7151
2023-02-13,553.0,587.9,553.0,583.5,4032
2023-02-10,548.5,592.75,548.5,561.85,10475
2023-02-09,547.3,547.8,537.65,543.25,416
2023-02-08,560.0,560.0,545.15,549.65,341
2023-02-07,560.0,560.2,540.0,553.6,3614
2023-02-06,562.2,568.1,550.3,560.95,890
2023-02-03,565.4,569.75,541.9,560.75,1864
2023-02-02,545.0,570.55,545.0,563.6,1843
2023-02-01,588.55,599.7,553.05,559.95,17095
2023-01-31,581.1,584.7,555.0,571.15,6971
2023-01-30,512.1,563.65,512.1,556.9,3759
2023-01-27,552.65,577.85,536.85,536.85,2212
2023-01-25,574.4,578.85,559.8,565.1,1726
2023-01-24,566.0,582.25,565.05,575.1,468
2023-01-23,581.0,582.0,575.25,576.35,803
2023-01-20,579.9,583.95,574.0,574.8,1773
2023-01-19,576.6,578.5,571.55,576.45,232
2023-01-18,590.0,590.1,570.0,576.6,1124
2023-01-17,567.65,574.75,563.0,569.75,2907
2023-01-16,580.25,580.25,557.0,569.25,1316
2023-01-13,594.65,606.5,577.05,580.2,7203
2023-01-12,562.05,590.35,562.0,589.7,1497
2023-01-11,545.0,578.95,545.0,562.25,1217
2023-01-10,574.0,574.0,551.05,554.8,1317
2023-01-09,578.0,587.35,554.45,555.75,3178
2023-01-06,587.55,587.55,558.6,568.45,1161
2023-01-05,595.0,595.0,577.85,584.65,2205
2023-01-04,605.0,620.35,582.6,590.85,4432
2023-01-03,553.0,606.9,553.0,596.55,1757
2023-01-02,589.0,595.0,575.15,579.85,2492
2022-12-30,560.5,591.7,560.5,590.0,8232
2022-12-29,560.4,575.05,549.6,563.55,5207
2022-12-28,543.35,554.05,542.75,547.7,1370
2022-12-27,543.7,558.0,539.65,544.85,496
2022-12-26,518.35,539.6,502.05,532.4,5332
2022-12-23,519.0,554.0,518.3,528.45,5760
2022-12-22,574.75,574.75,542.45,545.55,4823
2022-12-21,602.25,609.05,570.95,570.95,2294
2022-12-20,627.75,628.0,591.0,600.95,863
2022-12-19,619.35,623.15,615.85,621.2,1965
2022-12-16,628.45,636.5,607.0,611.7,873
2022-12-15,635.85,642.0,620.1,623.6,1998
2022-12-14,621.0,637.4,621.0,631.55,4619
2022-12-13,604.0,640.8,604.0,617.7,7525
2022-12-12,612.85,622.8,608.0,615.15,1414
2022-12-09,575.5,613.4,575.5,593.65,5050
2022-12-08,566.45,587.0,564.25,586.2,1626
2022-12-07,559.0,567.75,555.25,559.05,2234
2022-12-06,560.0,568.0,559.95,565.55,6814
2022-12-05,556.35,569.0,556.1,559.95,429
2022-12-02,556.0,568.6,552.5,557.95,1491
2022-12-01,562.95,563.0,545.7,550.0,482
2022-11-30,537.45,568.85,537.45,552.05,971
2022-11-29,560.0,570.0,551.0,551.0,1457
2022-11-28,577.9,577.9,565.0,569.0,99
2022-11-25,578.05,580.0,570.35,570.55,148
2022-11-24,564.15,586.75,560.2,570.35,440
2022-11-23,560.0,562.0,555.5,560.0,213
2022-11-22,555.0,572.0,551.05,561.3,562
2022-11-21,532.5,564.8,528.6,554.5,1080
2022-11-18,554.5,558.9,540.0,546.1,52381
2022-11-17,550.1,557.9,546.4,553.0,673
2022-11-16,565.0,571.4,556.3,560.65,472
2022-11-15,568.0,590.0,567.1,571.0,989
2022-11-14,581.15,590.4,573.0,588.0,292
2022-11-11,577.1,593.0,561.2,578.2,2791
2022-11-10,595.0,599.9,576.0,583.8,5144
2022-11-09,601.45,602.95,590.0,597.45,1714
2022-11-07,608.1,608.1,598.05,601.45,368
2022-11-04,603.3,624.7,603.3,603.9,446
2022-11-03,592.1,632.0,592.1,615.4,1163
2022-11-02,621.9,621.9,606.05,615.95,1448
2022-11-01,620.0,625.0,603.0,617.9,4357
2022-10-31,615.0,620.0,591.0,613.3,1229
2022-10-28,599.5,600.55,592.0,593.0,317
2022-10-27,585.0,614.0,585.0,593.45,2579
2022-10-25,619.8,619.8,590.0,602.0,288
2022-10-24,590.0,618.0,590.0,608.65,418
2022-10-21,590.2,613.0,590.2,597.9,2714
2022-10-20,583.2,616.0,583.2,611.55,1645
2022-10-19,585.2,620.0,585.2,596.3,3302
2022-10-18,612.0,620.0,581.25,609.6,9611
2022-10-17,580.0,606.9,551.05,606.9,21335
2022-10-14,578.5,582.9,565.0,578.0,1396
2022-10-13,570.0,575.0,552.2,556.1,1316
2022-10-12,555.0,575.0,549.0,565.6,850
2022-10-11,545.0,578.8,545.0,561.4,2091
2022-10-10,538.15,574.9,538.15,562.45,423
2022-10-07,531.1,568.2,531.1,564.2,1021
2022-10-06,532.0,553.8,521.0,541.25,974
2022-10-04,535.0,545.0,527.0,538.65,2159
2022-10-03,530.0,542.0,518.0,519.15,716
2022-09-30,545.0,545.0,521.0,536.45,1146
2022-09-29,559.0,559.0,525.0,538.9,789
2022-09-28,530.5,544.95,525.0,532.45,1666
2022-09-27,523.4,565.9,518.1,552.1,863
2022-09-26,555.0,557.1,536.4,539.85,3262
2022-09-23,583.5,597.4,563.5,564.6,6076
2022-09-22,594.9,614.0,582.1,593.15,2081
2022-09-21,617.9,624.4,602.1,602.4,4079
2022-09-20,632.3,632.3,603.1,618.0,3121
2022-09-19,647.0,650.0,611.0,613.85,4348
2022-09-16,638.0,648.8,624.0,641.65,6601
2022-09-15,640.0,647.5,616.1,637.8,9812
2022-09-14,580.0,616.7,570.15,616.7,5933
2022-09-13,618.0,618.0,579.0,587.35,3435
2022-09-12,603.65,614.7,596.4,603.8,22698
2022-09-09,599.85,613.5,590.05,599.85,37470
2022-09-08,578.75,600.0,565.05,593.0,25555
2022-09-07,597.9,605.5,567.3,574.55,16033
2022-09-06,606.0,620.55,595.0,597.85,44247
2022-09-05,584.6,625.85,584.6,618.75,80365
2022-09-02,563.5,601.8,563.5,575.6,65269
2022-09-01,545.1,580.05,543.75,576.1,68586
2022-08-30,529.8,566.25,525.75,552.5,45142
2022-08-29,508.4,544.95,506.35,527.85,77931
2022-08-26,514.8,550.0,514.8,517.95,48162
2022-08-25,494.55,518.3,493.55,509.1,25181
2022-08-24,493.75,501.75,488.7,492.95,12728
2022-08-23,490.1,509.35,488.55,492.3,9025
2022-08-22,470.05,507.1,470.05,492.6,13267
2022-08-19,474.95,497.65,468.6,482.6,27323
2022-08-18,479.65,479.85,470.0,471.65,3771
2022-08-17,480.75,484.35,473.5,477.35,6534
2022-08-16,469.8,490.0,466.85,474.95,24213
2022-08-12,466.8,475.95,453.9,469.35,16112
2022-08-11,474.0,474.0,456.4,460.45,45214
2022-08-10,435.05,471.55,427.25,462.35,17112
2022-08-08,441.45,443.9,431.1,439.95,6355
2022-08-05,401.1,444.15,401.1,432.95,37657
2022-08-04,441.6,442.0,418.0,423.7,8592
2022-08-03,423.05,438.8,423.05,436.9,10843
2022-08-02,426.5,427.05,420.0,422.9,1877
2022-08-01,427.65,429.0,418.55,424.1,3894
2022-07-29,430.25,434.7,425.0,426.5,18394
2022-07-28,433.95,451.85,426.65,429.0,13371
2022-07-27,413.2,428.35,413.2,426.15,3115
2022-07-26,428.25,428.25,409.2,411.35,24362
2022-07-25,431.75,435.4,426.35,429.95,2266
2022-07-22,436.7,440.0,429.8,432.35,9699
2022-07-21,428.1,444.0,424.55,436.75,19840
2022-07-20,450.0,450.0,423.75,426.25,14379
2022-07-19,415.65,452.25,415.65,441.95,35335
2022-07-18,412.85,423.45,410.35,417.9,10996
2022-07-15,411.0,413.95,404.0,408.3,3362
2022-07-14,413.85,418.25,401.8,404.85,17418
2022-07-13,425.2,426.0,411.1,412.35,9249
2022-07-12,405.0,433.65,396.15,427.85,28590
2022-07-11,416.0,440.2,416.0,430.95,21570
2022-07-08,420.8,429.6,414.75,416.4,11920
2022-07-07,417.0,432.95,415.35,417.7,10636
2022-07-06,414.1,414.95,406.8,412.55,8891
2022-07-05,416.35,420.2,403.0,407.3,15489
2022-07-04,415.0,422.45,406.5,410.1,16396
2022-07-01,411.9,423.6,402.05,412.5,19416
2022-06-30,420.0,424.5,400.0,409.35,9534
2022-06-29,410.0,421.35,395.35,415.4,31051
2022-06-28,422.0,435.0,411.6,415.3,34226
2022-06-27,410.0,427.4,398.75,424.45,97004
2022-06-24,412.15,436.4,402.3,407.95,194332
2022-06-23,357.95,399.75,343.4,399.35,194643
2022-06-22,314.65,339.3,306.65,333.15,27009
2022-06-21,294.5,328.9,292.0,304.1,20083
2022-06-20,322.8,324.0,288.75,294.6,5230
2022-06-17,300.05,329.5,300.05,321.55,11165
2022-06-16,335.85,341.7,301.4,307.05,20153
2022-06-15,338.05,342.8,330.0,332.05,4425
2022-06-14,337.8,342.25,331.25,333.7,8433
2022-06-13,343.2,349.35,328.85,334.9,19900
2022-06-10,357.45,360.2,350.75,352.8,2398
2022-06-09,356.8,364.8,354.9,361.4,5453
2022-06-08,354.8,375.0,345.85,361.85,21332
2022-06-07,353.15,358.9,343.45,347.1,9889
2022-06-06,375.05,375.95,347.85,352.35,12513
2022-06-03,385.8,385.8,375.4,376.3,7971
2022-06-02,375.95,392.0,375.95,383.15,6309
2022-06-01,378.35,383.35,372.0,376.35,8076
2022-05-31,388.05,404.15,372.75,376.6,9411
2022-05-30,392.0,403.2,387.75,391.1,4590
2022-05-27,395.15,399.05,382.0,385.0,7136
2022-05-26,383.8,404.75,379.75,393.05,17757
2022-05-25,395.2,398.75,370.7,378.9,9694
2022-05-24,406.5,408.2,387.0,390.05,11730
2022-05-23,417.5,417.5,402.7,406.3,6277
2022-05-20,411.75,420.95,411.0,415.3,4753
2022-05-19,409.6,412.95,388.55,404.65,32896
2022-05-18,410.0,424.15,399.65,404.0,8750
2022-05-17,409.0,418.7,406.05,412.25,11931
2022-05-16,385.8,415.15,385.8,409.45,17779
2022-05-13,394.75,407.7,389.0,391.3,8922
2022-05-12,385.0,395.2,376.25,384.6,13760
2022-05-11,406.75,414.95,378.95,384.35,30749
