Date,Open,High,Low,Close,Volume
2022-12-07,4.37,4.37,4.25,4.28,832016
2022-12-06,4.4,4.42,4.15,4.28,833097
2022-12-05,4.49,4.5,4.25,4.31,937694
2022-12-02,4.63,4.63,4.34,4.45,1043372
2022-12-01,4.66,4.66,4.25,4.51,1693308
2022-11-30,4.34,4.44,4.23,4.44,1224937
2022-11-29,4.16,4.23,4.03,4.23,1306529
2022-11-28,3.99,4.03,3.91,4.03,650032
2022-11-25,3.81,3.89,3.75,3.84,614698
2022-11-24,3.83,3.94,3.69,3.81,1116441
2022-11-23,3.93,3.97,3.8,3.88,298361
2022-11-22,4.05,4.09,3.8,3.86,913492
2022-11-21,4.29,4.3,3.91,3.96,1366929
2022-11-18,4.34,4.38,4.1,4.11,982300
2022-11-17,4.25,4.37,4.25,4.31,434687
2022-11-16,4.35,4.42,4.22,4.37,732094
2022-11-15,4.32,4.43,4.13,4.35,541809
2022-11-14,4.45,4.45,4.26,4.33,565471
2022-11-11,4.46,4.51,4.3,4.38,964266
2022-11-10,4.34,4.52,4.34,4.38,613611
2022-11-09,4.41,4.58,4.35,4.39,698276
2022-11-07,4.63,4.63,4.39,4.5,869754
2022-11-04,4.5,4.7,4.5,4.55,423650
2022-11-03,4.51,4.69,4.34,4.59,702662
2022-11-02,4.48,4.54,4.36,4.54,964374
2022-11-01,4.21,4.43,4.11,4.33,550026
2022-10-31,4.32,4.58,4.32,4.32,763857
2022-10-28,4.65,4.7,4.54,4.54,609298
2022-10-27,5.07,5.07,4.77,4.77,1113532
2022-10-25,5.09,5.09,4.75,5.02,2666726
2022-10-24,4.86,4.86,4.86,4.86,927030
2022-10-21,4.63,4.63,4.63,4.63,852874
2022-10-20,4.42,4.49,4.34,4.41,386202
2022-10-19,4.48,4.5,4.4,4.45,648851
2022-10-18,4.49,4.58,4.34,4.44,484910
2022-10-17,4.49,4.5,4.35,4.43,527426
2022-10-14,4.45,4.55,4.4,4.46,516224
2022-10-13,4.42,4.47,4.29,4.41,697644
2022-10-12,4.69,4.69,4.32,4.43,808930
2022-10-11,4.53,4.55,4.35,4.52,877162
2022-10-10,4.35,4.56,4.22,4.45,889528
2022-10-07,4.23,4.41,4.23,4.36,428505
2022-10-06,4.25,4.48,4.17,4.37,816339
2022-10-04,4.21,4.49,4.21,4.38,515128
2022-10-03,4.54,4.73,4.31,4.38,1123503
2022-09-30,4.5,4.54,4.29,4.53,1690487
2022-09-29,4.1,4.33,4.1,4.33,772431
2022-09-28,3.9,4.13,3.89,4.13,1386543
2022-09-27,3.98,4.02,3.78,3.94,964962
2022-09-26,4.1,4.2,3.88,3.97,1190844
2022-09-23,4.08,4.37,4.03,4.08,1109000
2022-09-22,4.18,4.31,4.1,4.22,1955770
2022-09-21,4.31,4.47,4.31,4.31,712265
2022-09-20,4.84,4.84,4.53,4.53,2130485
2022-09-19,4.79,5.01,4.7,4.76,1942328
2022-09-16,4.7,5.04,4.59,4.78,2352067
2022-09-15,4.88,5.15,4.83,4.83,2953370
2022-09-14,5.1,5.58,5.08,5.08,8793980
2022-09-13,5.34,5.34,5.34,5.34,449687
2022-09-12,4.73,5.09,4.73,5.09,4318289
2022-09-09,4.85,4.85,4.85,4.85,535716
2022-09-08,5.1,5.1,5.1,5.1,549913
2022-09-07,5.36,5.36,5.36,5.36,299196
2022-09-06,6.18,6.18,5.64,5.64,6040887
2022-09-05,5.93,5.93,5.93,5.93,1726904
2022-09-02,5.65,5.65,5.65,5.65,390384
2022-09-01,5.39,5.39,5.25,5.39,3603331
2022-08-30,5.14,5.14,5.0,5.14,5935097
2022-08-29,4.89,4.9,4.67,4.9,3733765
2022-08-26,4.23,4.67,4.23,4.67,5288228
2022-08-25,4.45,4.45,4.45,4.45,377420
2022-08-24,4.24,4.24,4.24,4.24,290488
2022-08-23,4.04,4.04,4.04,4.04,482508
2022-08-22,3.85,3.85,3.85,3.85,245962
2022-08-19,3.67,3.67,3.67,3.67,5886724
2022-08-18,3.5,3.5,3.5,3.5,225384
2022-08-17,3.34,3.34,3.34,3.34,289354
2022-08-16,3.19,3.19,3.19,3.19,407780
2022-08-12,2.99,3.04,2.93,3.04,5237341
2022-08-11,2.9,2.9,2.77,2.9,16421400
2022-08-10,2.77,2.77,2.77,2.77,268930
2022-08-08,2.64,2.64,2.64,2.64,494116
2022-08-05,2.52,2.52,2.52,2.52,129376
2022-08-04,2.4,2.4,2.4,2.4,1757173
2022-08-03,2.21,2.29,2.16,2.29,4973672
2022-08-02,2.28,2.3,2.13,2.19,3941132
2022-08-01,2.2,2.2,2.18,2.2,3869248
2022-07-29,2.2,2.2,2.05,2.1,3046092
2022-07-28,2.27,2.27,2.13,2.14,1866554
2022-07-27,2.23,2.28,2.2,2.22,2146472
2022-07-26,2.28,2.31,2.2,2.23,3505520
2022-07-25,2.23,2.31,2.19,2.24,7284873
2022-07-22,2.31,2.33,2.18,2.24,1991462
2022-07-21,2.42,2.42,2.28,2.28,4141541
2022-07-20,2.59,2.59,2.4,2.4,2756718
2022-07-19,2.58,2.64,2.42,2.52,2294167
2022-07-18,2.69,2.7,2.52,2.54,1943859
2022-07-15,2.83,2.83,2.64,2.65,2222435
2022-07-14,2.83,2.83,2.74,2.77,3129692
2022-07-13,2.74,2.74,2.64,2.7,2077015
2022-07-12,2.67,2.75,2.65,2.65,5531475
2022-07-11,2.57,2.66,2.54,2.64,1100031
2022-07-08,2.77,2.83,2.59,2.64,3271973
