Date,Open,High,Low,Close,Volume
2020-03-18,52.0,52.0,52.0,52.0,4000
2020-03-13,61.0,61.0,61.0,61.0,4000
2020-02-28,49.0,59.0,49.0,59.0,8000
2020-02-18,60.0,60.0,60.0,60.0,4000
2020-02-07,59.0,59.0,50.0,50.0,8000
2020-01-30,59.4,59.4,59.4,59.4,4000
2020-01-27,54.0,54.0,54.0,54.0,4000
2020-01-24,65.0,65.0,54.05,59.25,16000
2020-01-09,59.4,59.4,59.4,59.4,4000
2020-01-08,54.0,54.0,54.0,54.0,4000
2020-01-01,61.0,61.0,59.0,59.0,8000
2019-12-31,60.0,60.0,60.0,60.0,4000
2019-12-30,55.0,55.0,55.0,55.0,4000
2019-12-27,51.0,51.0,51.0,51.0,4000
2019-12-26,39.95,45.0,39.95,42.5,8000
2019-12-17,40.0,40.0,39.8,39.9,16000
2019-12-13,38.5,38.5,38.5,38.5,4000
2019-11-28,40.0,40.0,40.0,40.0,4000
2019-11-26,36.0,36.0,36.0,36.0,4000
2019-11-25,37.0,37.0,37.0,37.0,4000
2019-11-20,40.0,40.0,38.0,38.0,8000
2019-11-19,40.0,40.0,35.5,35.5,8000
2019-11-18,32.0,38.0,32.0,38.0,40000
2019-11-15,37.0,37.0,34.0,34.0,12000
2019-11-14,37.0,37.0,37.0,37.0,12000
2019-11-13,39.0,39.0,39.0,39.0,8000
2019-10-30,39.5,41.4,39.5,41.4,8000
2019-10-29,40.5,40.5,40.5,40.5,4000
2019-10-25,40.5,40.5,40.5,40.5,4000
2019-10-24,42.0,42.0,40.5,40.5,8000
2019-10-22,43.5,45.25,41.0,44.4,20000
2019-10-17,38.9,38.9,38.9,38.9,16000
2019-10-16,39.0,39.0,37.05,37.05,12000
2019-10-15,37.15,37.15,36.9,37.15,28000
2019-10-14,35.4,35.4,35.4,35.4,36000
2019-10-11,33.75,33.75,33.75,33.75,4000
2019-10-10,32.15,32.15,32.15,32.15,4000
2019-10-07,30.65,30.65,30.65,30.65,8000
2019-10-04,27.85,29.2,27.85,29.2,40000
