Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1625.00,1661.80,1584.95,1639.60,1637.471113445378151260,1904,344,3117745.00,1057,55.51,76.85,14.60
27-June-2024,1647.75,1664.80,1587.05,1599.95,1627.394654788418708240,4490,902,7307002.00,2765,61.58,77.75,-47.80
26-June-2024,1553.80,1664.40,1549.40,1640.65,1620.087027914614121510,1218,278,1973266.00,705,57.88,115.00,86.85
25-June-2024,1561.20,1572.80,1529.95,1549.95,1549.980246913580246913,405,96,627742.00,207,51.11,42.85,-11.25
24-June-2024,1457.00,1574.85,1457.00,1556.45,1559.561797752808988764,445,102,694005.00,196,44.04,117.85,99.45
21-June-2024,1580.00,1580.00,1550.05,1560.75,1556.865979381443298969,873,167,1359144.00,433,49.60,29.95,-19.25
20-June-2024,1600.00,1600.00,1542.00,1550.85,1550.619505494505494505,728,121,1128851.00,593,81.46,58.00,-49.15
19-June-2024,1551.35,1579.20,1513.60,1551.95,1533.246638358103326256,2826,311,4332955.00,2019,71.44,65.60,0.60
18-June-2024,1554.50,1554.50,1514.30,1547.10,1536.706257982120051085,783,130,1203241.00,419,53.51,40.20,-7.40
14-June-2024,1538.80,1547.55,1518.95,1524.00,1533.116459627329192546,644,193,987327.00,350,54.35,28.60,-14.80
13-June-2024,1555.00,1561.75,1531.85,1534.70,1547.388415672913117546,587,133,908317.00,289,49.23,29.90,-20.30
12-June-2024,1589.20,1589.20,1540.60,1553.90,1551.343133137337253254,2381,638,3693748.00,2127,89.33,48.60,-35.30
11-June-2024,1559.00,1589.55,1540.70,1560.55,1560.440340909090909090,2464,329,3844925.00,1817,73.74,48.85,1.55
10-June-2024,1501.95,1585.80,1475.70,1535.60,1532.561220352726535576,9866,1123,15120249.00,5182,52.52,110.10,33.65
7-June-2024,1450.75,1494.00,1446.75,1480.05,1467.690553745928338762,614,166,901162.00,220,35.83,47.25,29.30
6-June-2024,1460.35,1462.15,1437.85,1448.95,1450.068406840684068406,1111,275,1611026.00,462,41.58,24.30,-11.40
5-June-2024,1422.95,1460.85,1389.25,1455.45,1436.347826086956521739,414,154,594648.00,199,48.07,71.60,32.50
4-June-2024,1425.15,1453.85,1382.55,1395.05,1413.208967173738991192,1249,211,1765098.00,843,67.49,71.30,-30.10
