Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,13.36,13.36,13.36,13.36,13.359892569382273948,2234,13,29846.00,2234,100.00,0.00,0.00
27-June-2024,13.63,13.63,13.63,13.63,13.629892423895628290,4369,15,59549.00,4369,100.00,0.00,0.00
26-June-2024,13.90,13.90,13.90,13.90,13.899850074962518740,3335,22,46356.00,3335,100.00,0.00,0.00
25-June-2024,14.18,14.18,14.18,14.18,14.179939577039274924,8275,18,117339.00,8275,100.00,0.00,0.00
24-June-2024,14.46,14.46,14.46,14.46,14.459973729986864993,28169,24,407323.00,28169,100.00,0.00,0.00
21-June-2024,14.70,14.75,14.70,14.75,14.709055735135664609,40836,56,600659.00,40836,100.00,0.05,0.05
20-June-2024,14.59,14.99,14.59,14.99,14.614949307083399487,88178,71,1288717.00,88178,100.00,0.40,0.40
19-June-2024,14.88,14.88,14.88,14.88,14.879996833689543259,12633,32,187979.00,12633,100.00,0.00,0.00
18-June-2024,14.18,14.18,14.18,14.18,14.179982587731047414,29864,32,423471.00,29864,100.00,0.00,0.00
14-June-2024,13.51,13.51,13.51,13.51,13.509991418413632462,57099,77,771407.00,57099,100.00,0.00,0.00
13-June-2024,12.87,12.87,12.87,12.87,12.869982238010657193,25335,56,326061.00,25335,100.00,0.00,0.00
12-June-2024,12.26,12.26,12.26,12.26,12.259890859481582537,7330,27,89865.00,7330,100.00,0.00,0.00
11-June-2024,11.67,11.68,10.62,11.68,11.599395770392749244,86060,154,998244.00,86060,100.00,1.06,0.01
10-June-2024,10.10,11.13,10.07,11.13,10.643239198514535931,36083,120,384040.00,36083,100.00,1.06,1.03
7-June-2024,10.60,10.60,10.60,10.60,10.600000000000000000,6505,26,68953.00,6505,100.00,0.00,0.00
6-June-2024,10.83,10.83,10.81,10.81,10.826127930262692896,16978,44,183806.00,16978,100.00,0.02,-0.02
5-June-2024,11.03,11.03,11.03,11.03,11.029930928626247122,1303,18,14372.00,1303,100.00,0.00,0.00
4-June-2024,11.25,11.25,11.25,11.25,11.249780893952673093,1141,17,12836.00,1141,100.00,0.00,0.00
3-June-2024,11.90,11.90,11.47,11.47,11.847532343076185912,10435,43,123629.00,10435,100.00,0.43,-0.43
31-May-2024,11.70,11.70,11.70,11.70,11.699939073923639317,9848,29,115221.00,9848,100.00,0.00,0.00
