Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,1270.00,1270.00,1233.00,1241.75,1249.757222025704515976,8481,1844,10599191.00,3536,41.69,37.00,-28.25
27-June-2024,1253.00,1300.00,1200.00,1275.45,1238.603343669947418093,7417,1330,9186721.00,2128,28.69,100.00,22.45
26-June-2024,1268.10,1268.10,1242.25,1252.00,1251.045607476635514018,2675,569,3346547.00,957,35.78,25.85,-16.10
25-June-2024,1271.70,1277.00,1243.50,1253.15,1257.589227096389137570,6702,1286,8428363.00,2604,38.85,33.50,-18.55
24-June-2024,1258.00,1283.05,1240.90,1273.00,1270.182700351346829513,5977,1200,7591882.00,3551,59.41,42.15,15.00
21-June-2024,1250.05,1277.90,1240.00,1256.20,1258.663707836672584326,7886,1512,9925822.00,3098,39.28,37.90,6.15
20-June-2024,1260.00,1297.00,1236.85,1246.55,1275.148067104303428154,6855,1386,8741140.00,2033,29.66,60.15,-13.45
19-June-2024,1282.00,1285.80,1225.95,1256.55,1250.423222390317700453,10576,1893,13224476.00,3846,36.37,59.85,-25.45
18-June-2024,1190.00,1287.90,1190.00,1281.05,1255.695852534562211981,21917,1609,27521086.00,11045,50.39,97.90,91.05
14-June-2024,1250.00,1250.00,1201.50,1212.25,1226.132292030540446130,20039,2322,24570465.00,8704,43.44,48.50,-37.75
13-June-2024,1239.45,1255.55,1210.00,1231.50,1236.793462317524621079,14317,1752,17707172.00,5162,36.06,45.55,-7.95
12-June-2024,1155.75,1224.00,1133.05,1219.25,1197.697723109133734624,26747,3333,32034821.00,14381,53.77,90.95,63.50
11-June-2024,1174.90,1174.90,1122.55,1133.05,1133.395604395604395604,6279,953,7116591.00,1845,29.38,52.35,-41.85
10-June-2024,1146.00,1174.45,1123.95,1150.55,1151.605218726016884113,6515,1030,7502708.00,1891,29.03,50.50,4.55
7-June-2024,1117.55,1150.00,1116.70,1146.60,1138.560725363874970174,12573,1630,14315124.00,7189,57.18,33.30,29.05
6-June-2024,1041.40,1124.80,1041.40,1112.95,1082.030574048486371058,39805,1490,43070227.00,32514,81.68,83.40,71.55
5-June-2024,982.00,1044.45,949.45,1034.40,991.961573511543134872,13168,1904,13062150.00,5332,40.49,95.00,52.40
4-June-2024,1115.35,1115.35,963.90,991.85,1024.081474053647530709,11967,1877,12255183.00,4125,34.47,151.45,-123.50
3-June-2024,1090.00,1149.60,1082.20,1126.60,1105.328297425118234366,7612,924,8413759.00,3198,42.01,67.40,36.60
31-May-2024,989.35,1113.40,989.35,1073.40,1060.097298595269540160,41645,3912,44147752.00,8633,20.73,124.05,84.05
30-May-2024,1124.95,1124.95,972.00,986.15,1035.105945403664396219,37878,4500,39207743.00,11379,30.04,152.95,-138.80
29-May-2024,1180.00,1205.95,1164.35,1173.15,1185.200359712230215827,8340,1122,9884571.00,2930,35.13,41.60,-6.85
28-May-2024,1215.00,1220.00,1161.05,1172.80,1183.089439911273072962,12623,1771,14934138.00,6712,53.17,58.95,-42.20
27-May-2024,1221.00,1244.05,1176.55,1207.50,1204.498055331327511557,13627,1779,16413695.00,4423,32.46,67.50,-13.50
24-May-2024,1154.95,1199.00,1094.00,1187.75,1163.668447837150127226,15720,2693,18292868.00,7706,49.02,105.00,32.80
23-May-2024,1120.00,1173.50,1097.60,1100.90,1122.518621788488348934,5021,911,5636166.00,2252,44.85,75.90,-19.10
22-May-2024,1119.95,1125.90,1096.00,1115.70,1106.650219833903273082,6141,897,6795939.00,2679,43.62,29.90,-4.25
21-May-2024,1150.00,1150.00,1094.75,1119.05,1102.782628676470588235,4352,622,4799310.00,2445,56.18,55.25,-30.95
18-May-2024,1115.00,1129.65,1082.95,1116.40,1110.226423109600679694,2354,323,2613473.00,1851,78.63,46.70,1.40
17-May-2024,1064.95,1136.10,1047.70,1109.10,1108.746597633136094674,13520,1795,14990254.00,5631,41.65,88.40,44.15
16-May-2024,1019.10,1048.00,1005.00,1044.05,1033.002979145978152929,6042,966,6241404.00,3552,58.79,43.00,24.95
15-May-2024,1030.00,1035.60,1002.00,1014.50,1018.948260742472961122,3421,473,3485822.00,1491,43.58,33.60,-15.50
14-May-2024,983.60,1030.00,983.60,1020.55,1017.732072779165180164,2803,484,2852703.00,1098,39.17,46.40,36.95
13-May-2024,987.50,1007.40,959.55,998.50,984.022264032612104107,3189,570,3138047.00,788,24.71,47.85,11.00
10-May-2024,982.95,997.40,965.20,980.20,981.436101959424310733,5767,862,5659942.00,1844,31.98,32.20,-2.75
9-May-2024,1011.90,1014.95,962.95,970.05,985.284246575342465753,6132,952,6041763.00,1540,25.11,52.00,-41.85
8-May-2024,974.00,1026.00,973.45,1008.00,1008.056203288490284005,10035,1252,10115844.00,2882,28.72,52.55,34.00
7-May-2024,1021.05,1028.45,967.95,973.45,991.310056464870273747,13991,1655,13869419.00,5918,42.30,60.50,-47.60
6-May-2024,1050.15,1050.55,1019.25,1027.15,1034.515957446808510638,4700,556,4862225.00,1741,37.04,31.30,-23.00
3-May-2024,1101.95,1101.95,1045.05,1049.60,1060.050493096646942800,5070,704,5374456.00,1597,31.50,56.90,-52.35
2-May-2024,1104.15,1112.90,1072.90,1082.15,1090.900857106306767302,7817,1023,8527572.00,2987,38.21,40.00,-22.00
30-April-2024,1119.75,1120.00,1089.00,1097.20,1105.715246806258976491,13229,1373,14627507.00,6680,50.50,31.00,-22.55
29-April-2024,1102.55,1140.00,1096.60,1121.55,1119.638350583571900462,18164,1534,20337111.00,10282,56.61,43.40,19.00
26-April-2024,1076.35,1111.50,1068.00,1102.55,1092.886247164580357892,11903,1500,13008625.00,5260,44.19,43.50,26.20
25-April-2024,1058.95,1080.00,1044.85,1065.95,1063.729959630911188004,6936,817,7378031.00,3658,52.74,35.15,7.00
24-April-2024,1047.35,1067.00,1043.95,1049.55,1053.136431147888818162,9426,1016,9926864.00,5109,54.20,23.05,2.20
23-April-2024,1015.95,1048.80,1015.95,1038.60,1031.357069881487535758,9788,1050,10094923.00,5067,51.77,32.85,22.65
22-April-2024,1001.20,1054.30,1001.20,1032.30,1030.822359821121431028,14535,1712,14983003.00,6563,45.15,53.10,31.10
19-April-2024,985.10,1020.90,979.95,1001.45,1001.155347905890205239,11986,1252,11999848.00,4783,39.90,40.95,16.35
18-April-2024,1003.65,1014.65,977.10,986.60,998.130240476697169610,9398,1044,9380428.00,4753,50.57,37.55,-17.05
16-April-2024,981.25,1023.45,981.25,1002.65,1002.452156122127793515,6354,597,6369581.00,3719,58.53,42.20,21.40
15-April-2024,930.30,1009.00,930.30,1001.25,983.882677298948082796,23576,2461,23196018.00,13528,57.38,78.70,70.95
12-April-2024,935.00,996.70,935.00,972.70,977.413947368421052631,45600,3977,44570076.00,25597,56.13,61.70,37.70
10-April-2024,942.95,945.00,910.00,923.65,924.995556717198118139,7652,992,7078066.00,4763,62.25,35.00,-19.30
9-April-2024,940.00,985.00,939.80,943.00,957.413331181407359586,6196,937,5932133.00,2463,39.75,45.20,3.00
8-April-2024,977.40,977.40,933.00,940.05,947.677816608420702279,6009,659,5694596.00,3349,55.73,44.40,-37.35
5-April-2024,956.10,964.65,952.25,958.20,958.539777983348751156,2162,330,2072363.00,1193,55.18,12.40,2.10
4-April-2024,994.95,994.95,957.10,960.75,965.307545627894306728,3671,424,3543644.00,1619,44.10,37.85,-34.20
3-April-2024,950.00,976.00,909.60,966.70,952.410373225862975293,5707,685,5435406.00,2735,47.92,66.40,16.70
2-April-2024,941.00,941.00,918.90,931.35,927.708760484622553588,2146,410,1990863.00,680,31.69,22.10,-9.65
1-April-2024,901.00,932.75,900.00,928.40,921.142967542503863987,2588,554,2383918.00,1305,50.42,32.75,27.40
28-March-2024,916.40,920.90,880.30,897.25,899.658870408870408870,5772,640,5192831.00,1588,27.51,40.60,-19.15
27-March-2024,886.90,910.00,877.80,900.95,898.012744651797906235,6591,634,5918802.00,3882,58.90,32.20,14.05
26-March-2024,895.00,905.25,872.00,877.70,888.822639905262199010,32933,382,29271596.00,30889,93.79,33.25,-17.30
22-March-2024,870.95,901.60,867.20,892.85,887.829792746113989637,3860,508,3427023.00,1870,48.45,34.40,21.90
21-March-2024,871.45,872.55,846.50,867.95,859.366779661016949152,1475,225,1267566.00,666,45.15,26.05,-3.50
20-March-2024,838.90,842.35,823.90,833.70,833.494843316144387147,5042,649,4202481.00,2670,52.96,18.45,-5.20
19-March-2024,844.25,851.40,827.00,835.50,834.093503567405182125,5326,367,4442382.00,4078,76.57,24.40,-8.75
18-March-2024,875.00,878.95,840.00,843.35,856.464494163424124513,4112,582,3521782.00,2052,49.90,38.95,-31.65
15-March-2024,878.35,884.95,827.20,872.00,852.131210805595754944,4146,729,3532936.00,957,23.08,57.75,-6.35
14-March-2024,810.00,867.80,810.00,861.40,855.019014324693042291,11728,1580,10027663.00,840,7.16,57.80,51.40
13-March-2024,860.35,867.50,815.20,821.45,841.571800136892539356,7305,956,6147682.00,2034,27.84,52.30,-38.90
12-March-2024,874.65,891.40,852.20,858.05,870.146294203132569029,18579,1494,16166448.00,10068,54.19,39.20,-16.60
11-March-2024,915.05,927.10,872.45,883.80,898.207751807634101227,11894,1262,10683283.00,6140,51.62,54.65,-31.25
7-March-2024,921.05,949.35,906.75,931.00,925.370396712501975659,12654,1433,11709637.00,4524,35.75,42.60,9.95
6-March-2024,952.95,952.95,892.50,933.55,916.603409933283914010,6745,670,6182490.00,2289,33.94,60.45,-19.40
5-March-2024,942.65,949.00,907.30,944.85,927.414430810779075911,17033,1828,15796650.00,8656,50.82,41.70,2.20
4-March-2024,882.80,954.00,880.75,940.60,933.874096708923483503,48434,3359,45231258.00,16733,34.55,73.25,57.80
2-March-2024,886.35,886.35,856.50,870.70,873.283216783216783216,286,110,249759.00,190,66.43,29.85,-15.65
1-March-2024,863.00,889.15,860.25,882.25,876.420152091254752851,6312,589,5531964.00,2808,44.49,28.90,19.25
29-February-2024,855.50,855.50,828.90,848.95,842.654398289554062309,6548,557,5517701.00,3218,49.14,26.60,-6.55
28-February-2024,842.00,863.80,828.80,838.70,843.531747518261846787,5339,651,4503616.00,3093,57.93,35.00,-3.30
27-February-2024,842.00,864.15,842.00,856.85,856.274659054868379321,3153,362,2699834.00,1312,41.61,22.15,14.85
26-February-2024,866.90,871.50,843.70,847.15,856.022838970800809482,3459,349,2960983.00,2297,66.41,27.80,-19.75
23-February-2024,864.75,868.65,855.95,862.65,860.763506625891946992,4905,473,4222045.00,2054,41.88,12.70,-2.10
22-February-2024,827.05,865.00,827.05,860.75,845.444876486733760292,13116,1237,11088855.00,6547,49.92,37.95,33.70
21-February-2024,877.00,877.00,827.00,829.20,840.612918263752201388,19306,1632,16228873.00,10505,54.41,50.00,-47.80
20-February-2024,878.15,879.70,852.40,857.00,864.234390992835209825,7816,846,6754856.00,3804,48.67,27.30,-21.15
19-February-2024,888.90,903.25,868.45,870.30,883.597128105840593739,6198,717,5476535.00,2282,36.82,34.80,-18.60
16-February-2024,885.00,905.35,852.40,860.30,878.731123388581952117,18462,1373,16223134.00,5988,32.43,52.95,-24.70
15-February-2024,909.75,916.75,878.00,881.20,893.870685077004779607,33894,2643,30296853.00,18559,54.76,38.75,-28.55
14-February-2024,886.05,935.55,886.05,913.45,914.906538845865600799,32024,2708,29298967.00,15491,48.37,49.50,27.40
13-February-2024,1078.00,1078.00,913.05,938.35,968.860618616303719406,20756,2863,20109671.00,6639,31.99,164.95,-139.65
12-February-2024,1148.65,1148.65,1031.00,1049.80,1078.790716707587980825,8553,1367,9226897.00,2565,29.99,117.65,-98.85
9-February-2024,1160.80,1160.80,1084.65,1126.10,1111.612724525768004028,17871,2266,19865631.00,9083,50.83,76.15,-34.70
8-February-2024,1160.80,1178.00,1136.40,1152.95,1156.590732284796211736,11826,1587,13677842.00,4675,39.53,41.60,-7.85
7-February-2024,1157.95,1157.95,1111.35,1133.35,1133.922251018141429100,16206,1778,18376344.00,9177,56.63,46.60,-24.60
6-February-2024,1055.90,1147.00,1049.55,1138.50,1111.608516483516483516,18928,2007,21040526.00,9913,52.37,97.45,82.60
5-February-2024,1052.60,1066.70,1020.85,1046.65,1038.126140213708626531,3837,516,3983290.00,2440,63.59,45.85,-5.95
2-February-2024,1035.00,1047.15,1023.65,1037.45,1036.430649854510184287,3093,394,3205680.00,1576,50.95,23.50,2.45
1-February-2024,1027.85,1041.00,1015.00,1034.40,1026.082237451379885163,5399,725,5539818.00,3019,55.92,26.00,6.55
31-January-2024,1059.25,1059.25,1022.30,1032.80,1039.506147540983606557,3904,653,4058232.00,2670,68.39,36.95,-26.45
30-January-2024,1069.85,1069.85,1026.45,1038.45,1048.459663503019844693,4636,641,4860659.00,2402,51.81,43.40,-31.40
29-January-2024,1064.85,1064.85,1029.50,1055.75,1049.263825347138614656,12459,1445,13072778.00,9749,78.25,35.35,-9.10
25-January-2024,1007.80,1039.00,1000.55,1034.05,1023.071057192374350086,4039,609,4132184.00,1743,43.15,38.45,26.25
24-January-2024,970.35,1014.00,961.90,1007.90,988.470134295449989977,9978,1232,9862955.00,4643,46.53,52.10,37.55
23-January-2024,1007.05,1017.50,960.00,965.65,985.795359904818560380,10086,1209,9942732.00,4431,43.93,57.50,-41.40
20-January-2024,985.20,1025.50,978.00,1007.05,1008.637020741671904462,3182,481,3209483.00,1522,47.83,47.50,21.85
19-January-2024,978.75,990.20,966.60,982.75,976.766175266175266175,2442,340,2385263.00,1124,46.03,23.60,4.00
18-January-2024,963.95,997.95,947.00,970.45,972.170828182941903584,8090,1097,7864862.00,2736,33.82,50.95,6.50
17-January-2024,989.65,1012.00,952.00,971.20,988.596548175124693215,12631,1407,12486963.00,5562,44.03,60.00,-18.45
16-January-2024,1005.55,1017.90,979.05,992.10,997.589574979951884522,12470,1444,12439942.00,7840,62.87,38.85,-13.45
15-January-2024,1008.85,1013.50,984.15,995.65,998.376133372331090962,10257,1059,10240344.00,5128,50.00,29.35,-13.20
12-January-2024,1043.85,1043.85,998.25,1008.90,1013.881934184016118200,7445,970,7548351.00,3621,48.64,45.60,-34.95
11-January-2024,1050.10,1058.75,1012.20,1028.30,1029.011813916680798145,17691,2348,18204248.00,7172,40.54,46.55,-21.80
10-January-2024,976.60,1042.75,976.60,1021.40,1018.488654506749237989,20669,2206,21051142.00,8565,41.44,66.15,44.80
9-January-2024,945.95,1008.00,945.95,973.60,985.579905303853003779,23021,1967,22689035.00,10765,46.76,62.05,27.65
8-January-2024,968.85,973.40,944.60,951.55,962.199422723694568354,7622,1160,7333884.00,3674,48.20,28.80,-17.30
5-January-2024,963.20,998.00,948.15,968.55,972.255200594353640416,5384,799,5234622.00,1659,30.81,49.85,5.35
4-January-2024,960.50,968.95,957.00,958.80,962.079717258982917730,5093,588,4899872.00,2823,55.43,11.95,-1.70
3-January-2024,980.00,981.50,951.05,957.10,965.823199490121096239,7845,866,7576883.00,3083,39.30,30.45,-22.90
2-January-2024,999.30,1000.00,968.20,979.05,981.908679446219382321,7512,871,7376098.00,3965,52.78,31.80,-20.25
1-January-2024,979.75,998.00,979.75,993.00,990.851544968064905920,5793,574,5740003.00,3299,56.95,18.25,13.25
29-December-2023,975.65,988.00,962.35,981.25,977.134860268353132210,11701,1370,11433455.00,6309,53.92,25.65,5.60
28-December-2023,945.75,995.90,942.65,975.65,973.366079516859587317,19870,2155,19340784.00,9083,45.71,53.25,29.90
27-December-2023,939.20,955.35,937.00,950.00,946.868883482022168153,7398,1057,7004936.00,3585,48.46,18.35,10.80
26-December-2023,928.75,949.95,926.50,940.00,934.261960157045223207,13754,1259,12849839.00,9749,70.88,23.45,11.25
22-December-2023,925.05,943.95,922.60,928.95,933.768873085339168490,7312,739,6827718.00,4254,58.18,21.35,3.90
21-December-2023,880.85,943.65,877.40,936.10,917.611776124231640245,18546,1569,17018028.00,10633,57.33,66.25,55.25
20-December-2023,948.00,955.00,889.30,898.70,911.321376535072503989,14413,1151,13134875.00,6424,44.57,65.70,-49.30
