Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,73.90,76.47,73.90,74.77,75.266927083333333333,5376,225,404635.00,3953,73.53,2.57,0.87
27-June-2024,76.00,77.70,75.00,75.06,76.078510273972602739,23360,696,1777194.00,15556,66.59,2.70,-0.94
26-June-2024,77.95,78.19,76.20,76.79,77.235963323522752999,17668,436,1364605.00,11144,63.07,1.99,-1.16
25-June-2024,78.00,79.08,77.60,77.98,78.208180123910743968,19853,584,1552667.00,13629,68.65,1.48,-0.02
24-June-2024,76.60,80.47,76.60,78.15,79.155217965653896961,4542,212,359523.00,2206,48.57,3.87,1.55
21-June-2024,79.90,80.87,77.10,78.14,78.828012989400159303,16321,731,1286552.00,8740,53.55,3.77,-1.76
20-June-2024,77.66,82.37,77.57,79.20,79.936722626248895534,29426,533,2352218.00,14472,49.18,4.80,1.54
19-June-2024,78.50,78.86,76.85,77.20,77.441370223978919631,9867,343,764114.00,5910,59.90,2.01,-1.30
18-June-2024,79.01,80.12,77.56,77.91,78.481173433850944401,24407,681,1915490.00,17053,69.87,2.56,-1.10
14-June-2024,78.55,80.05,78.55,79.62,79.466441332689521970,2071,81,164575.00,1438,69.44,1.50,1.07
13-June-2024,81.00,82.00,79.00,79.20,79.917180790681605054,20261,582,1619202.00,9704,47.89,3.00,-1.80
12-June-2024,77.90,81.27,77.90,80.56,79.923907481322280216,19542,492,1561873.00,10023,51.29,3.37,2.66
11-June-2024,77.10,78.56,76.52,76.92,77.638406911194084486,27318,581,2120926.00,18676,68.37,2.04,-0.18
10-June-2024,76.50,78.85,75.50,76.95,77.214869084794619264,24978,870,1928673.00,14423,57.74,3.35,0.45
7-June-2024,75.00,76.70,75.00,75.90,75.974852862493311931,7476,175,567988.00,4629,61.92,1.70,0.90
6-June-2024,73.15,78.00,73.15,75.47,76.157657992565055762,26900,575,2048641.00,17721,65.88,4.85,2.32
5-June-2024,70.90,74.95,70.90,74.29,73.383490412739681507,6154,379,451602.00,4101,66.64,4.05,3.39
4-June-2024,75.01,76.96,67.86,70.59,72.025041386391735294,47721,994,3437107.00,33667,70.55,9.10,-4.42
3-June-2024,79.00,79.50,74.95,76.78,76.523880932743495538,40011,835,3061797.00,20430,51.06,4.55,-2.22
31-May-2024,74.90,76.05,74.00,74.27,74.442222626189177725,16503,330,1228520.00,12549,76.04,2.05,-0.63
30-May-2024,77.01,77.50,73.95,74.79,75.298931466470154753,54280,969,4087226.00,24327,44.82,3.55,-2.22
29-May-2024,77.22,81.55,77.22,80.05,80.245678529526789206,12785,460,1025941.00,8011,62.66,4.33,2.83
28-May-2024,80.06,81.30,78.80,79.15,79.469376391982182628,16164,451,1284543.00,10204,63.13,2.50,-0.91
27-May-2024,82.00,82.00,80.00,80.50,80.703479891644092519,4799,183,387296.00,3590,74.81,2.00,-1.50
24-May-2024,82.00,82.06,80.97,81.21,81.455373999088601002,15361,286,1251236.00,11983,78.01,1.09,-0.79
23-May-2024,83.69,83.69,80.70,81.38,82.027423778028714308,6199,133,508488.00,4744,76.53,2.99,-2.31
22-May-2024,81.39,84.14,81.39,82.05,82.566388467374810318,5272,92,435290.00,4467,84.73,2.75,0.66
21-May-2024,85.00,85.00,82.90,83.05,83.514242309153057349,10532,330,879572.00,6049,57.43,2.10,-1.95
18-May-2024,80.00,85.40,80.00,83.93,83.995510835913312693,6460,210,542611.00,4089,63.30,5.40,3.93
17-May-2024,81.54,85.92,80.05,82.93,83.368576346201131054,40670,914,3390600.00,18591,45.71,5.87,1.39
16-May-2024,82.00,82.90,79.90,80.19,80.929327126534066864,16541,422,1338652.00,11309,68.37,3.00,-1.81
15-May-2024,80.98,82.99,80.79,82.33,81.719417703686311340,4259,155,348043.00,2201,51.68,2.20,1.35
14-May-2024,79.20,80.70,79.20,80.10,79.978381374722838137,16236,358,1298529.00,10687,65.82,1.50,0.90
13-May-2024,78.51,80.38,77.20,78.26,78.716091189453951744,16537,345,1301728.00,9904,59.89,3.18,-0.25
10-May-2024,79.22,80.29,79.22,79.63,79.683913831286490839,9934,112,791580.00,7909,79.62,1.07,0.41
9-May-2024,84.74,84.74,78.60,78.94,79.959851596660924870,22641,474,1810371.00,13244,58.50,6.14,-5.80
8-May-2024,82.05,83.01,81.00,81.38,82.121796690307328605,21150,284,1736876.00,12314,58.22,2.01,-0.67
7-May-2024,84.32,84.32,80.27,82.37,81.659893992932862190,23772,443,1941219.00,11278,47.44,4.05,-1.95
6-May-2024,84.82,85.95,82.50,83.19,83.558990342854223085,19571,394,1635333.00,8134,41.56,3.45,-1.63
3-May-2024,85.53,86.95,84.42,85.11,85.589503624185705110,21798,377,1865680.00,13789,63.26,2.53,-0.42
2-May-2024,88.00,88.00,85.05,85.44,85.921800073773515308,21688,374,1863472.00,13256,61.12,2.95,-2.56
30-April-2024,86.39,88.94,86.39,86.87,87.502718446601941747,5150,131,450639.00,3765,73.11,2.55,0.48
29-April-2024,86.09,89.61,86.09,88.15,88.454722809299300926,6151,84,544085.00,2943,47.85,3.52,2.06
26-April-2024,91.54,91.54,87.30,87.60,88.085451063609544019,19321,350,1701899.00,9757,50.50,4.24,-3.94
25-April-2024,90.27,92.37,88.16,88.63,89.931263598717918723,42743,755,3843932.00,23217,54.32,4.21,-1.64
24-April-2024,84.50,91.50,83.10,89.80,88.332893448554765654,70473,1693,6225084.00,45957,65.21,8.40,5.30
23-April-2024,82.49,84.80,81.59,83.77,83.065437211093990755,20768,360,1725103.00,10750,51.76,3.21,1.28
22-April-2024,80.01,82.20,80.01,80.77,81.404431092752534735,15978,405,1300680.00,9665,60.49,2.19,0.76
