Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-June-2024,112.00,112.30,101.20,106.85,107.989056492162082224,3381,182,365111.00,2366,69.98,11.10,-5.15
27-June-2024,113.35,114.40,110.00,111.65,112.681028492008339124,2878,159,324296.00,2075,72.10,4.40,-1.70
26-June-2024,113.35,114.55,109.95,112.70,112.817969031328772056,5554,738,626591.00,3493,62.89,4.60,-0.65
25-June-2024,109.30,111.65,109.30,111.10,110.978102189781021897,1918,132,212856.00,1263,65.85,2.35,1.80
24-June-2024,117.15,118.15,108.70,109.15,110.598974280465401102,13064,555,1444865.00,9336,71.46,9.45,-8.00
21-June-2024,112.85,114.60,111.60,113.10,113.595387587539241729,8282,368,940797.00,5071,61.23,3.00,0.25
20-June-2024,112.25,114.35,111.95,113.90,113.314965764590805347,6134,249,695074.00,5713,93.14,2.40,1.65
19-June-2024,115.15,115.65,111.30,111.80,113.849868160843770599,6068,273,690841.00,4105,67.65,4.35,-3.35
18-June-2024,116.45,118.20,112.40,113.20,115.998095756256800870,22056,477,2558454.00,14715,66.72,5.80,-3.25
14-June-2024,115.35,118.45,115.35,116.45,117.443054015523522889,6313,239,741418.00,4927,78.05,3.10,1.10
13-June-2024,114.85,118.00,114.70,116.50,116.682361893166945670,32855,1212,3833599.00,21355,65.00,3.30,1.65
12-June-2024,106.20,116.70,106.20,113.80,113.433513430466289401,39053,1498,4429919.00,27986,71.66,10.50,7.60
11-June-2024,105.50,109.50,102.95,106.45,106.862498071682007507,19447,420,2078155.00,15915,81.84,6.55,0.95
10-June-2024,105.80,105.80,103.50,104.15,104.538152610441767068,2490,117,260300.00,2078,83.45,2.30,-1.65
7-June-2024,101.50,105.60,101.50,103.85,103.978250701590271281,4276,155,444611.00,3777,88.33,4.10,2.35
6-June-2024,103.50,105.00,101.00,103.05,102.849191786806465705,11445,217,1177109.00,8937,78.09,4.00,-0.45
5-June-2024,110.00,110.00,96.25,101.05,99.290843306429167826,7186,437,713504.00,4823,67.12,13.75,-8.95
4-June-2024,101.15,103.70,94.00,96.30,98.430162315490886169,19037,551,1873815.00,13523,71.04,9.70,-4.85
3-June-2024,106.95,107.05,101.35,102.75,104.154882154882154882,5940,261,618680.00,4586,77.21,5.70,-4.20
31-May-2024,107.55,108.30,103.20,104.95,105.100975188248364399,8101,183,851423.00,6789,83.80,5.10,-2.60
30-May-2024,110.00,110.00,105.05,105.15,107.476118500604594921,3308,123,355531.00,2063,62.36,4.95,-4.85
29-May-2024,105.25,111.10,103.00,108.00,107.230864928909952606,16880,312,1810057.00,8407,49.80,8.10,2.75
28-May-2024,101.30,104.45,101.30,103.15,103.169259384511329049,5914,177,610143.00,5179,87.57,3.15,1.85
27-May-2024,106.60,106.60,103.05,103.35,103.708428767750801649,4366,175,452791.00,3731,85.46,3.55,-3.25
24-May-2024,108.75,108.75,104.00,104.50,105.668441226575809199,4696,193,496219.00,3897,82.99,4.75,-4.25
23-May-2024,105.00,109.20,102.45,106.60,106.775708231095248717,17932,501,1914702.00,12258,68.36,6.75,1.60
22-May-2024,104.50,105.85,102.00,105.10,104.212004885709300296,5731,281,597239.00,3565,62.21,3.85,0.60
21-May-2024,101.90,107.30,101.30,103.00,103.876051682692307692,6656,316,691399.00,4747,71.32,6.00,1.10
18-May-2024,100.00,103.50,99.50,101.35,101.273414776032577079,1719,30,174089.00,1648,95.87,4.00,1.35
17-May-2024,101.20,102.60,100.95,101.50,101.290380047505938242,1684,139,170573.00,1461,86.76,1.65,0.30
16-May-2024,103.00,103.00,99.00,100.40,100.463800446156966132,4931,207,495387.00,3321,67.35,4.00,-2.60
15-May-2024,103.00,103.00,99.85,100.95,100.812097812097812097,1554,59,156662.00,1258,80.95,3.15,-2.05
14-May-2024,103.00,104.05,100.55,101.55,101.913793103448275862,1798,107,183241.00,1361,75.70,3.50,-1.45
13-May-2024,100.80,104.15,95.50,102.00,100.588933467067870277,5982,493,601723.00,3081,51.50,8.65,1.20
10-May-2024,101.00,103.95,97.00,98.80,99.268344709897610921,4688,344,465370.00,2139,45.63,6.95,-2.20
9-May-2024,106.25,106.30,100.65,101.55,102.617328519855595667,3047,337,312675.00,2353,77.22,5.65,-4.70
8-May-2024,107.50,108.10,102.20,104.15,105.293151838338478809,7126,348,750319.00,4080,57.26,5.90,-3.35
7-May-2024,106.45,106.45,101.75,103.25,103.205321772927722550,13379,568,1380784.00,10293,76.93,4.70,-3.20
6-May-2024,111.00,113.60,100.00,104.35,103.933947408158422676,46357,1102,4818066.00,32853,70.87,13.60,-6.65
3-May-2024,118.00,118.50,108.50,113.20,113.218573361993471857,50244,1305,5688554.00,35390,70.44,10.00,-4.80
2-May-2024,115.90,117.50,114.80,116.80,116.239828406729673570,29838,1368,3468364.00,16900,56.64,2.70,0.90
30-April-2024,113.94,114.80,112.00,114.15,113.708127208480565371,5660,239,643588.00,3912,69.12,2.80,0.21
29-April-2024,110.46,114.99,108.90,111.71,112.441122442515994172,15787,531,1775108.00,11244,71.22,6.09,1.25
26-April-2024,109.25,112.10,108.30,109.78,110.704918032786885245,854,94,94542.00,581,68.03,3.80,0.53
25-April-2024,111.00,111.14,106.83,111.03,109.026330076004343105,3684,157,401653.00,2139,58.06,4.31,0.03
24-April-2024,108.05,111.18,107.65,110.12,108.917121588089330024,2015,180,219468.00,1391,69.03,3.53,2.07
23-April-2024,109.99,112.85,107.15,107.58,109.182437960185437687,7334,568,800744.00,4464,60.87,5.70,-2.41
22-April-2024,108.60,110.50,105.20,107.83,108.278383437947362625,9081,497,983276.00,4859,53.51,5.30,-0.77
19-April-2024,103.79,110.04,100.70,108.46,107.238141414141414141,12375,560,1327072.00,6200,50.10,9.34,4.67
18-April-2024,104.90,105.80,100.97,101.81,103.882928968137971353,6842,503,710767.00,3126,45.69,4.83,-3.09
16-April-2024,101.60,108.40,101.60,102.77,104.136347065257017863,10972,360,1142584.00,8211,74.84,6.80,1.17
15-April-2024,105.30,105.88,98.00,104.72,103.820377615240687191,5879,187,610360.00,3850,65.49,7.88,-0.58
12-April-2024,111.99,111.99,107.00,107.81,108.546202768424990647,2673,135,290144.00,2081,77.85,4.99,-4.18
10-April-2024,111.00,117.80,109.75,110.91,113.286502759658805820,43846,1272,4967160.00,31416,71.65,8.05,-0.09
9-April-2024,98.96,108.30,98.95,107.62,105.615801276522339140,28985,525,3061274.00,19664,67.84,9.35,8.66
8-April-2024,100.95,101.30,97.18,98.34,99.353193225872270965,4901,266,486930.00,3479,70.99,4.12,-2.61
5-April-2024,100.65,100.65,98.50,99.46,99.656547619047619047,3360,135,334846.00,2747,81.76,2.15,-1.19
4-April-2024,101.00,102.71,98.40,100.34,100.037769784172661870,2224,85,222484.00,1542,69.33,4.31,-0.66
3-April-2024,99.25,101.00,98.55,100.83,99.057720057720057720,693,43,68647.00,579,83.55,2.45,1.58
2-April-2024,97.01,100.90,97.00,99.49,99.058568955568378534,6932,262,686674.00,5568,80.32,3.90,2.48
1-April-2024,95.99,99.51,93.25,98.99,97.766997313494523661,9678,300,946189.00,8747,90.38,6.26,3.00
28-March-2024,93.85,96.00,90.75,92.25,92.934693369822117178,16078,470,1494204.00,11861,73.77,5.25,-1.60
27-March-2024,95.55,97.55,91.70,93.50,94.504575163398692810,3825,114,361480.00,3283,85.83,5.85,-2.05
26-March-2024,96.25,97.15,93.05,94.45,95.417000121256214380,16494,319,1573808.00,13753,83.38,4.10,-1.80
22-March-2024,96.45,96.45,92.95,94.90,94.452348066298342541,2896,72,273534.00,2333,80.56,3.50,-1.55
21-March-2024,92.00,97.00,91.05,91.65,93.351711634851231737,9377,307,875359.00,6282,66.99,5.95,-0.35
20-March-2024,93.10,93.60,90.20,90.65,91.868183769858308286,2329,104,213961.00,1724,74.02,3.40,-2.45
19-March-2024,93.80,96.05,91.80,93.10,93.209558823529411764,3264,116,304236.00,2006,61.46,4.25,-0.70
18-March-2024,103.00,103.00,92.20,93.80,97.583686129857065012,23857,441,2328054.00,16828,70.54,10.80,-9.20
15-March-2024,101.80,103.00,93.05,98.25,97.242955340274148812,24877,675,2419113.00,17108,68.77,9.95,-3.55
14-March-2024,86.05,101.80,85.60,101.80,99.001662822507107225,18643,479,1845688.00,14461,77.57,16.20,15.75
13-March-2024,92.25,97.95,82.85,84.85,86.676883476455192403,46231,715,4007159.00,36091,78.07,15.10,-7.40
12-March-2024,101.65,101.65,92.00,94.85,95.161924589405505436,4323,321,411385.00,3190,73.79,9.65,-6.80
11-March-2024,108.00,108.40,98.20,99.65,102.993786614592579442,5633,358,580164.00,3892,69.09,10.20,-8.35
7-March-2024,104.15,107.55,103.80,105.95,105.014611087236785560,2327,102,244369.00,1785,76.71,3.75,1.80
6-March-2024,109.00,111.00,102.00,103.80,107.642365887207702888,2908,84,313024.00,2462,84.66,9.00,-5.20
5-March-2024,111.10,113.65,108.40,109.20,110.050058548009367681,3416,133,375931.00,2716,79.51,5.25,-1.90
4-March-2024,115.85,115.85,110.05,111.15,112.392249527410207939,1058,63,118911.00,809,76.46,5.80,-4.70
2-March-2024,110.00,114.90,110.00,111.65,111.372695346795434591,4556,200,507414.00,4374,96.01,4.90,1.65
1-March-2024,110.00,113.00,110.00,112.75,111.915993537964458804,619,38,69276.00,458,73.99,3.00,2.75
29-February-2024,112.90,113.75,110.60,110.90,112.213304721030042918,2330,98,261457.00,1268,54.42,3.15,-2.00
28-February-2024,113.00,116.95,109.85,111.25,112.544137713865854938,9527,261,1072208.00,6914,72.57,7.10,-1.75
27-February-2024,117.00,117.50,112.30,113.35,114.066238913002453293,5299,237,604437.00,3605,68.03,5.20,-3.65
26-February-2024,119.95,119.95,115.00,115.30,116.604502430289076490,7818,254,911614.00,5168,66.10,4.95,-4.65
23-February-2024,116.75,119.55,114.00,115.10,116.819711914826992328,12774,410,1492255.00,7797,61.04,5.55,-1.65
22-February-2024,117.80,118.95,113.30,116.35,115.701181038666882381,6181,559,715149.00,3696,59.80,5.65,-1.45
21-February-2024,111.70,118.50,111.70,116.40,115.874510647451064745,23245,520,2693503.00,17440,75.03,6.80,4.70
20-February-2024,114.00,114.00,111.10,112.05,112.490437385664393813,6013,191,676405.00,3953,65.74,2.90,-1.95
19-February-2024,117.20,117.80,111.10,113.40,113.773693190631301380,6447,190,733499.00,3946,61.21,6.70,-3.80
16-February-2024,113.80,117.60,111.90,114.90,114.890921941259619915,12734,361,1463021.00,9492,74.54,5.70,1.10
15-February-2024,113.70,114.25,111.45,112.70,112.977188940092165898,4340,105,490321.00,3876,89.31,2.80,-1.00
14-February-2024,102.20,112.35,102.20,110.95,108.571751412429378531,4425,230,480430.00,2485,56.16,10.15,8.75
13-February-2024,110.00,110.00,105.15,106.60,107.397846153846153846,6500,201,698086.00,4789,73.68,4.85,-3.40
12-February-2024,116.20,118.55,110.20,110.90,113.588227241615331964,7305,245,829762.00,5284,72.33,8.35,-5.30
9-February-2024,113.95,119.40,113.55,113.75,115.588848828225598763,7766,190,897663.00,2880,37.08,5.85,-0.20
8-February-2024,119.95,121.10,114.00,116.15,117.389247311827956989,14415,209,1692166.00,9208,63.88,7.10,-3.80
7-February-2024,117.90,118.20,113.70,117.95,116.435220994475138121,7240,211,842991.00,5030,69.48,4.50,0.05
6-February-2024,119.05,119.70,114.05,115.00,115.870175730131693739,24071,561,2789111.00,16274,67.61,5.65,-4.05
5-February-2024,122.15,123.05,116.05,117.30,119.795044466149180075,19453,562,2330373.00,13502,69.41,7.00,-4.85
2-February-2024,120.35,124.10,116.75,120.55,121.471764951031464888,38392,982,4663544.00,18868,49.15,7.35,0.20
1-February-2024,119.00,120.85,116.80,117.95,119.377483443708609271,4379,191,522754.00,2310,52.75,4.05,-1.05
31-January-2024,122.79,123.35,119.09,119.63,121.220654554825409096,31044,722,3763174.00,14874,47.91,4.26,-3.16
30-January-2024,121.95,124.42,115.65,117.78,119.458273505255298374,34822,999,4159776.00,18040,51.81,8.77,-4.17
29-January-2024,129.77,129.79,118.75,119.91,123.432413109533171928,61543,1091,7596401.00,38523,62.60,11.04,-9.86
25-January-2024,121.74,127.75,114.07,124.26,123.213868659631839317,47099,735,5803250.00,35292,74.93,13.68,2.52
24-January-2024,117.00,120.51,116.05,116.90,117.582470944117178793,12562,348,1477071.00,7843,62.43,4.46,-0.10
23-January-2024,113.53,124.47,113.01,115.37,119.079599367422245651,30352,742,3614304.00,16693,55.00,11.46,1.84
20-January-2024,120.34,120.34,112.13,113.10,115.347872891005071938,48305,590,5571879.00,23467,48.58,8.21,-7.24
19-January-2024,105.30,120.00,105.13,115.11,114.089713864151341097,37954,711,4330161.00,32673,86.09,14.87,9.81
18-January-2024,107.70,108.65,100.00,105.31,104.112276502886104462,14206,414,1479019.00,8338,58.69,8.65,-2.39
17-January-2024,108.65,108.65,105.03,106.09,106.703872261647639617,12964,344,1383309.00,8822,68.05,3.62,-2.56
16-January-2024,113.00,113.00,106.96,108.75,108.953012743195762756,38138,724,4155250.00,24994,65.54,6.04,-4.25
15-January-2024,113.46,115.64,109.15,111.37,111.216024633543958687,31177,876,3467382.00,21172,67.91,6.49,-2.09
12-January-2024,113.30,114.00,112.00,113.41,113.192226361897089920,9931,159,1124112.00,6754,68.01,2.00,0.11
11-January-2024,113.26,114.97,111.00,113.26,112.742923571872718916,36989,449,4170248.00,15330,41.44,3.97,0.00
10-January-2024,112.70,115.87,109.05,112.51,111.659117171250288883,17308,391,1932596.00,7784,44.97,6.82,-0.19
9-January-2024,116.10,121.58,109.85,111.31,116.150015842620782763,145178,2610,16862427.00,100410,69.16,11.73,-4.79
8-January-2024,112.89,119.80,105.50,113.81,113.494754573287829073,182254,3461,20684873.00,70071,38.45,14.30,0.92
5-January-2024,87.32,103.63,86.26,100.45,97.950462447339111907,123906,1473,12136650.00,77230,62.33,17.37,13.13
4-January-2024,86.80,87.40,85.65,86.36,86.244451490171211160,6308,124,544030.00,4473,70.91,1.75,-0.44
3-January-2024,85.55,86.80,85.05,85.89,85.597404757943769755,6011,173,514526.00,3502,58.26,1.75,0.34
2-January-2024,86.98,87.36,85.50,86.40,86.049163395992563519,4841,148,416564.00,3571,73.77,1.86,-0.58
1-January-2024,88.00,88.00,85.00,85.63,86.356759176365264100,8936,216,771684.00,5356,59.94,3.00,-2.37
29-December-2023,87.00,88.85,86.00,86.56,87.463645806284082056,7702,182,673645.00,4825,62.65,2.85,-0.44
28-December-2023,87.00,88.79,85.00,85.88,86.276001470047776552,21768,380,1878056.00,16385,75.27,3.79,-1.12
27-December-2023,89.00,89.00,86.00,86.49,87.541847907604619769,13334,336,1167283.00,10418,78.13,3.00,-2.51
26-December-2023,89.13,89.50,87.62,88.09,88.390589569160997732,3528,115,311842.00,2139,60.63,1.88,-1.04
22-December-2023,85.85,91.24,84.35,87.37,88.444382004932721426,32031,566,2832962.00,14521,45.33,6.89,1.52
21-December-2023,84.00,86.00,82.13,84.93,84.507171364430032427,16036,262,1355157.00,12102,75.47,3.87,0.93
20-December-2023,90.98,92.00,83.14,83.94,87.314529914529914529,12285,267,1072659.00,6972,56.75,8.86,-7.04
19-December-2023,90.86,93.93,87.88,90.17,91.014739517153748411,11805,284,1074429.00,7626,64.60,6.05,-0.69
